feature,p_value,score,gbr,et,lgbm,xgb,rf,mean
p110_MASS,0.37662538166726156,0.7836258865860866,0.0,0.0,0.0,0.0,0.0,0.0
p111_H1,0.011374777781831047,6.4721872946382035,0.016436235673161832,0.004066741754913027,0.14285714285714285,8.9799634e-08,0.059838949842918696,0.04463983198555416
p111_NCI,2.526177196613103e-07,27.627272311869245,0.0014880856585167868,0.0013285813468151633,0.0,3.0878635e-07,0.03351509525602701,0.0072664142095427335
p111_H3,0.016320137306586213,5.8226417032131454,0.0,6.783885255853128e-05,0.0,0.0,0.0020479125761341016,0.0004231502857385266
p111_MASS,6.677533118812248e-05,16.27946432224992,0.00031983662273123435,0.0004956406600256748,0.03571428571428571,8.862117e-08,0.010758044926425974,0.009457579308927887
p112_H1,0.020808626535505914,5.390119642896338,0.00026949880292892356,0.0005942180964917526,0.42857142857142855,2.1431899e-05,0.006274390843061379,0.08714619364255377
p112_NCI,0.02776251683957136,4.882287857706727,1.7606959210595857e-06,0.0006091901637852589,0.07142857142857142,2.7951214e-06,0.00804239219266401,0.016016941920471924
p112_H3,0.8237016200358639,0.04970627043442385,0.0,0.0,0.0,0.0,0.0,0.0
p112_MASS,0.08221305264581538,3.0375382200868213,0.0,0.0,0.0,0.0,0.0,0.0
p113_H1,0.27227238612159993,1.2089627183933682,0.0,0.0,0.0,0.0,0.0,0.0
p113_NCI,0.5242456649320388,0.4063254480790904,0.0,0.0,0.0,0.0,0.0,0.0
p113_H3,0.21422819000828497,1.5480826554513787,0.0,0.0,0.0,0.0,0.0,0.0
p113_MASS,0.05246781499102622,3.7857786380700666,0.0,0.013998348272468035,0.0,0.0,0.004478144157950307,0.0036952984860836686
p114_H1,0.011557059287725508,6.443420102011201,0.0,0.0002738017805643194,0.07142857142857142,5.8057125e-05,0.00557437121834742,0.015466960310494316
p114_NCI,3.2302439329356153e-23,113.48523505424727,0.0002500002594958488,8.603137433874875e-05,0.07142857142857142,0.0,0.00965479809456383,0.01628388023139397
p114_H3,0.0008749768780110334,11.262986399178537,0.0,0.0002262951400275547,0.0,0.0,0.00045157067489468787,0.00013557316298444853
p114_MASS,4.488803753461858e-23,112.62793274923321,0.0,0.00019877701417377847,0.0,0.0,0.006376306509887747,0.0013150167048123049
p115_H1,1.3067759688671746e-08,33.86534153136987,0.0008685818418953502,0.00028149819968912914,0.32142857142857145,4.4669097e-05,0.013275143776510262,0.0671796928688144
p115_NCI,0.01392362336132244,6.107423005018327,0.0002663600554584236,0.0003258462932442275,0.39285714285714285,0.0,0.005665318104326986,0.07982293346203449
p115_H3,1.9794719881069796e-07,28.135766611390515,0.00011135071508406215,0.0003222721812737664,0.0,0.0,0.0037272146515030307,0.000832167509572172
p115_MASS,1.0046410014374274e-10,44.40200820005987,9.710194899667742e-05,0.00021007599452486683,0.07142857142857142,0.00031213605,0.01318331259222073,0.017046239602785784
p116_H1,4.510994055484193e-05,17.058127250695865,0.004605188990672161,0.0071204896787616465,0.5357142857142857,4.6745346e-05,0.030883255728288015,0.11567399309169765
p116_NCI,1.3496514890134009e-05,19.473650722968546,0.003299284492077133,0.0009756678888612161,0.21428571428571427,0.000121192286,0.018514016181644725,0.04743917502692245
p116_H3,6.410467306102455e-08,30.49882697174181,0.0,0.015322759822717144,0.0,0.0,0.012064058377596424,0.005477363640062714
p116_MASS,0.1555541672508223,2.0254003314613644,0.0,0.0,0.0,0.0,0.0,0.0
p117_H1,2.85996076738423e-25,125.98037473973945,0.0,0.0001820514475606568,0.0,0.0,0.012479512603387406,0.0025323128101896126
p117_NCI,1.9101758442370898e-21,102.96808656358007,0.0,0.0008106724003915829,0.0,0.00324982,0.019459248902337085,0.0047039482783392695
p117_H3,0.6892066667261552,0.16020346239116373,0.0,0.0,0.0,0.0,0.0,0.0
p117_MASS,7.522409055570106e-29,148.5880784690598,0.0,0.00011170630515091286,0.0,0.0,0.007036847256744153,0.001429710712379013
p118_H1,7.84425808333397e-07,25.277396185921788,0.0,0.00028797079245203967,0.07142857142857142,0.0007510162,0.04127667653935167,0.022748846991247722
p118_NCI,0.005177743419862901,7.912840642726366,0.0,0.0007552867652566902,0.10714285714285714,1.3936454e-07,0.025802056320981547,0.026740067918728034
p118_H3,3.0196037117802923e-11,47.05609231615346,0.0,0.0004254909820734636,0.0,0.0,0.0027953090159834296,0.0006441599996113786
p118_MASS,0.00014436867564839015,14.758782293283375,0.0,0.0040163398851092245,0.10714285714285714,9.358186e-05,0.03494584983502317,0.029239725744739986
p119_H1,0.08868604626391241,2.913817373135175,0.0,0.0,0.0,0.0,0.0,0.0
p119_NCI,0.8212895349518066,0.051099347876728526,0.0,0.0,0.0,0.0,0.0,0.0
p119_H3,0.46965689460778237,0.5238904406603895,0.0,0.0,0.0,0.0,0.0,0.0
p119_MASS,0.7030937458139834,0.1455047743342354,0.0,0.0,0.0,0.0,0.0,0.0
p120_H1,0.14619396835899243,2.1206758280722235,0.0,0.0,0.0,0.0,0.0,0.0
p120_NCI,0.3198815191074932,0.9921704164002338,0.0,0.0,0.0,0.0,0.0,0.0
p120_H3,1.122222975994252e-06,24.53911622709639,0.0,5.41034668338968e-06,0.0,0.0,0.015356141187190916,0.003072310306774861
p120_MASS,1.7723997793099378e-08,33.21723122342509,0.0,0.0009980956224151316,0.0,0.0,0.0666536948214184,0.013530358088766709
p121_H1,0.360036825152106,0.8399071957036367,0.0,0.0,0.0,0.0,0.0,0.0
p121_NCI,0.4300577263305694,0.6240731575329738,0.0,0.0,0.0,0.0,0.0,0.0
p121_H3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p121_MASS,0.36329011534406985,0.8285882749230095,0.0,0.0,0.0,0.0,0.0,0.0
p122_H1,1.416206777729058e-07,28.835480976375454,0.0006261513142482297,0.0011859090597880926,0.10714285714285714,0.00011614331,0.046683527242138645,0.031150917613836725
p122_NCI,2.9244376173605846e-24,119.79281142188943,0.00016223212339695062,0.002129722289193397,0.07142857142857142,2.8066681e-06,0.20886431978678968,0.056517530459217334
p122_H3,1.275610345592204e-09,38.858545617104824,0.0,3.6865556641788124e-05,0.0,0.0,0.0009862380665058312,0.00020462072462952384
p122_MASS,0.4012878283325805,0.7061344231708448,0.0,0.0,0.0,0.0,0.0,0.0
p123_H1,4.276067727292674e-07,26.533118869909558,0.0002854961172813776,0.00025148887332011204,0.0,3.72767e-06,0.004769372796406919,0.0010620170913999516
p123_NCI,2.4766069211489617e-23,114.17862283245347,0.0016201471986569285,0.0007526092267675883,0.0,0.0,0.019222119758832475,0.004318975236851398
p123_H3,3.851657932869671e-15,67.49150753333623,0.0,3.838104365601195e-06,0.0,0.0,0.00011522366210855837,2.3812353294831912e-05
p123_MASS,0.016271267013062484,5.828004724180764,0.0,0.00019452439293869903,0.0,1.6632881e-05,0.0071883868520514135,0.0014799088251865784
p124_H1,9.780085541390614e-15,65.31574196035182,0.0,0.000111835841100668,0.14285714285714285,8.0390316e-07,0.004453556765985049,0.029484667873478254
p124_NCI,9.692974393879113e-08,29.62993759717083,0.0,9.383886599326963e-05,0.03571428571428571,1.3600075e-07,0.2891730106755447,0.06499625425131478
p124_H3,8.422701087568076e-22,105.05932553616424,0.0,9.362977159621519e-05,0.0,0.0,0.0033615994999142006,0.0006910458543020832
p124_MASS,1.7079665312543526e-36,200.5210441842327,0.0,0.004960568093440776,0.0,0.0,0.2073041916990279,0.04245295195849373
p125_H1,6.1315906844601744e-59,386.1841035987002,0.0,0.40012660433112207,0.03571428571428571,0.0,0.6909051732409348,0.22534921265726854
p125_NCI,2.3805748409897593e-42,243.92057116154973,0.0,5.1887448630565457e-05,0.0,1.4474966e-07,0.27589696920723716,0.05518980028110613
p125_H3,0.001987302167200323,9.70294312495239,0.0,1.092663251325785e-05,0.0,0.0,3.4505477345701556e-05,9.086421971791882e-06
p125_MASS,3.703964533571515e-74,546.1778890475449,1.0,1.0,0.42857142857142855,1.0,1.0,0.8857142857142858
p126_H1,0.5264677252997645,0.40198658828603423,0.0,0.0,0.0,0.0,0.0,0.0
p126_NCI,0.2561850360503799,1.2933654921433642,0.0,0.0,0.0,0.0,0.0,0.0
p126_H3,0.001092612799452461,10.838390364454744,0.0,0.004809391086492379,0.0,0.00092725613,0.006788941362734164,0.002505117715688589
p126_MASS,0.0005824919755978588,12.044615899188992,0.0,0.001307930705410802,0.0,0.0,0.0021958834150118548,0.0007007628240845314
p127_H1,0.2592003229942717,1.2770515822955846,0.0,0.0,0.0,0.0,0.0,0.0
p127_NCI,0.9923837920616905,9.124601238207693e-05,0.0,0.0,0.0,0.0,0.0,0.0
p127_H3,0.33718266317861845,0.9235765490610197,0.0,0.0,0.0,0.0,0.0,0.0
p127_MASS,0.2329924020082009,1.4272980742022512,0.0,0.0,0.0,0.0,0.0,0.0
p128_H1,0.0003524645311826636,13.01619591669166,0.0,3.741709198067173e-05,0.0,0.0,0.0027791174191030966,0.0005633069022167537
p128_NCI,0.3674572999549168,0.8142933969279117,0.0,0.0,0.0,0.0,0.0,0.0
p128_H3,4.436415900628237e-07,26.456758436519817,0.0,0.0002004382497743165,0.0,0.0,0.009232227829988135,0.0018865332159524902
p128_MASS,1.9965946516190198e-07,28.117792127303805,0.0,7.156529361459358e-06,0.0,0.0,0.006009675392866445,0.0012033663844455808
p129_H1,0.6441285485489774,0.21374313654312568,0.0,0.0,0.0,0.0,0.0,0.0
p129_NCI,3.068904332894989e-06,22.47687335657215,0.0,4.215252563909148e-05,0.03571428571428571,0.0,0.025666013292254514,0.012284490306435863
p129_H3,9.655365445467257e-10,39.46150278721112,0.0,0.00012076247937949715,0.0,0.0,0.0008101771934771436,0.00018618793457132816
p129_MASS,6.386998515950845e-26,130.0137560927069,0.0,0.0003000711480599951,0.0,0.0,0.03720574624011645,0.007501163477635289
p130_H1,0.044439148438786415,4.068222145724715,0.0,1.4646168721512036e-05,0.03571428571428571,2.699971e-06,0.0037476407859260534,0.007895854527984988
p130_NCI,0.17029558746400153,1.8878844777036035,0.0,0.0,0.0,0.0,0.0,0.0
p130_H3,0.1376188668492418,2.214227749715993,0.0,0.0,0.0,0.0,0.0,0.0
p130_MASS,6.951837298766638e-11,45.212806454821944,0.0,0.00014335303110242197,0.14285714285714285,0.0,0.009780625737169075,0.030556224325082863
p131_H1,2.568506127286161e-09,37.34819549124498,0.0,3.9231235080786716e-05,0.0,0.0,0.013945352373177587,0.002796916721651675
p131_NCI,4.546349651723792e-09,36.12129953215388,0.0,1.1223769965407368e-05,0.0,0.0,0.0007104173153065421,0.00014432821705438991
p131_H3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p131_MASS,0.10144810070327227,2.6964033925921034,0.0,0.0,0.0,0.0,0.0,0.0
p132_H1,2.2509242746853215e-12,52.85786807029217,0.0,6.46866365084494e-05,0.0,0.0,0.0015772234031740438,0.0003283820079364987
p132_NCI,0.0033619821826513137,8.715566895259405,0.0,2.7049425813935085e-05,0.0,0.0,0.0032355390928590936,0.0006525177037346058
p132_H3,3.287996794355024e-12,52.00522816569607,0.0,1.8917187191838488e-06,0.0,0.0,0.011813987725045596,0.002363175888752956
p132_MASS,6.889227190754177e-12,50.34666584731856,0.0,8.034534755610831e-05,0.0,0.0,0.012675770885418214,0.0025512232465948644
p133_H1,0.19748804391311797,1.6670092923971331,0.0,0.0,0.0,0.0,0.0,0.0
p133_NCI,0.7566232036429758,0.09619559809508096,0.0,0.0,0.0,0.0,0.0,0.0
p133_H3,1.8927128038475074e-12,53.248541682846,0.0,0.0001228809370788123,0.03571428571428571,0.0,0.02611215822294791,0.012389864974862486
p133_MASS,0.28981993562380043,1.123764808564885,0.0,0.0,0.0,0.0,0.0,0.0
p134_H1,0.9261349596854427,0.008606957520993976,0.0,0.0,0.0,0.0,0.0,0.0
p134_NCI,0.6881839529450109,0.16131835510167616,0.0,0.0,0.0,0.0,0.0,0.0
p134_H3,0.8968389016309193,0.016834335734202347,0.0,0.0,0.0,0.0,0.0,0.0
p134_MASS,0.6976812069754126,0.1511367678290233,0.0,0.0,0.0,0.0,0.0,0.0
p135_H1,0.4160051875166815,0.6631022318720933,0.0,0.0,0.0,0.0,0.0,0.0
p135_NCI,0.4160051875169066,0.663102231871464,0.0,0.0,0.0,0.0,0.0,0.0
p135_H3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p135_MASS,0.4160051875217955,0.6631022318575059,0.0,0.0,0.0,0.0,0.0,0.0
p136_H1,0.00011604425157380373,15.188133004712883,0.0,3.228381133485394e-05,0.0,0.0,0.0042773669441389,0.0008619301510947508
p136_NCI,3.926829841741575e-06,21.97424425440967,0.0,7.653831736371984e-05,0.0,0.0,0.0008750242603186938,0.00019031251553648272
p136_H3,0.0006109505955703749,11.952730087962955,0.0,0.00020156207126761894,0.0,0.0,0.002582099521620966,0.000556732318577717
p136_MASS,4.706849980275412e-13,56.40023544501109,0.0,4.042616979949911e-05,0.0,0.0,0.004973491076726563,0.0010027834493052123
p137_H1,0.16609994863459748,1.9255907749249936,0.0,0.0,0.0,0.0,0.0,0.0
p137_NCI,0.2931605573890026,1.1082877050160318,0.0,0.0,0.0,0.0,0.0,0.0
p137_H3,0.18358211772483968,1.7752039716155248,0.0,0.0,0.0,0.0,0.0,0.0
p137_MASS,0.3776946998921078,0.780117285481399,0.0,0.0,0.0,0.0,0.0,0.0
p138_H1,9.861029344101758e-05,15.508897254378063,2.8653060117762285e-05,2.04662334416417e-05,0.0,0.0,0.0023422422486659477,0.00047827230844507034
p138_NCI,0.00016839511480532457,14.456826800385553,0.0,6.062130579602886e-05,0.0,0.0,0.00501252793134942,0.0010146298474290895
p138_H3,4.3886802901898036e-05,17.112822484559587,0.0,3.132350747156169e-05,0.0,0.0,0.0025109928878767653,0.0005084632790696654
p138_MASS,0.21107302025364177,1.5696362571063966,0.0,0.0,0.0,0.0,0.0,0.0
p139_H1,2.4139782954758528e-24,120.30025979366955,0.0,2.704422777022713e-05,0.0,0.0,0.008578444560728912,0.0017210977576998278
p139_NCI,7.90167223500486e-33,174.9779598816135,0.0,2.161289025731803e-05,0.0,0.0,0.00035810822488017356,7.594422302749831e-05
p139_H3,0.4160051875169066,0.6631022318714661,0.0,0.0,0.0,0.0,0.0,0.0
p139_MASS,8.679963055360431e-35,188.48112930171212,0.0,5.140973638712222e-05,0.0,0.0,0.0015557384285895019,0.0003214296329953248
p140_H1,1.7716751691597278e-09,38.148769886811166,0.0,0.0009035910135812578,0.0,0.0,0.03129785035847525,0.006440288274411302
p140_NCI,0.0045493402133325285,8.152516231527898,0.0,0.00010534010485911967,0.0,0.0,0.02813977905347388,0.0056490238316666
p140_H3,1.5093176791340052e-06,23.929816084217247,0.0,0.00020022582480490444,0.0,0.0,1.4547030531870292e-05,4.2954571067354946e-05
p140_MASS,0.6630246612184777,0.1901843099860016,0.0,0.0,0.0,0.0,0.0,0.0
p141_H1,0.19508103380428157,1.685086067813663,0.0,0.0,0.0,0.0,0.0,0.0
p141_NCI,0.6549726174171459,0.20002129870539362,0.0,0.0,0.0,0.0,0.0,0.0
p141_H3,5.480301970938092e-06,21.296336778322754,0.0,5.619654171737521e-05,0.03571428571428571,0.0,0.003119839096439254,0.007778064270488468
p141_MASS,0.7042347995081091,0.14433309436552602,0.0,0.0,0.0,0.0,0.0,0.0
p142_H1,0.00960606185947262,6.778867442855739,0.0,6.751310413284931e-06,0.0,0.0,0.0037966524949137386,0.0007606807610654047
p142_NCI,0.009823673946502458,6.738128317348158,0.0,3.95875597470825e-06,0.0,0.0,0.012025325624479034,0.0024058568760907486
p142_H3,0.2478982598505512,1.3394502237254777,0.0,0.0,0.0,0.0,0.0,0.0
p142_MASS,9.446540149638986e-07,24.893949376071237,0.0,6.871552786555799e-06,0.0,0.0,0.009130224603175856,0.0018274192311924825
p143_H1,0.31372255191725246,1.0177851234681297,0.0,0.0,0.0,0.0,0.0,0.0
p143_NCI,1.810464082411502e-07,28.32208739761672,0.0,3.411103972376318e-05,0.0,0.0,0.016799055732672204,0.0033666333544791933
p143_H3,0.5374742172065268,0.3809709995218379,0.0,0.0,0.0,0.0,0.0,0.0
p143_MASS,0.08022030469679924,3.077765149808057,0.0,0.0,0.0,0.0,0.0,0.0
p144_H1,0.5519740281416948,0.35445869236649796,0.0,0.0,0.0,0.0,0.0,0.0
p144_NCI,0.0002900404077982686,13.395030029968334,0.0,0.00012645520645627778,0.0,0.0,0.003731141670634275,0.0007715193754181105
p144_H3,0.05094525335714695,3.8356526487595195,0.0,0.00010602487948878783,0.0,0.0,0.0006327502785647733,0.00014775503161071221
p144_MASS,0.6918136016546873,0.15738182194952152,0.0,0.0,0.0,0.0,0.0,0.0
p145_H1,0.1161545075243613,2.480356114976529,0.0,0.0,0.0,0.0,0.0,0.0
p145_NCI,0.0004120801585345616,12.713228652795232,0.0,0.0008582323697437399,0.0,0.0,0.005377081719355278,0.0012470628178198036
p145_H3,0.10793617097647572,2.597094365643107,0.0,0.0,0.0,0.0,0.0,0.0
p145_MASS,0.02664527927482952,4.954251561745974,0.0,0.0002453265905360975,0.07142857142857142,0.0022203824,0.007564399983141183,0.016291736090106902
p146_H1,0.13670698430754785,2.2245609997586224,0.0,0.0,0.0,0.0,0.0,0.0
p146_NCI,0.01650885764134011,5.802086575793199,0.0,4.5220652777668146e-05,0.0,0.0,0.012141227702357248,0.002437289671026983
p146_H3,0.6504211016730326,0.20571380661265073,0.0,0.0,0.0,0.0,0.0,0.0
p146_MASS,0.0011851797090973127,10.68333413109893,0.0,3.974270603605094e-05,0.03571428571428571,0.0,0.021341780466187597,0.011419161777301873
p147_H1,0.21351888013837061,1.5528949933746823,0.0,0.0,0.0,0.0,0.0,0.0
p147_NCI,0.5036922266571885,0.4480484469807066,0.0,0.0,0.0,0.0,0.0,0.0
p147_H3,0.03246183834153716,4.609551102660255,0.002429494717972965,0.0007706548699628227,0.03571428571428571,0.0,0.008934978854004003,0.0095698828312451
p147_MASS,0.2814132386155151,1.1637412829008253,0.0,0.0,0.0,0.0,0.0,0.0
p148_H1,0.6036533894137603,0.26999659055799247,0.0,0.0,0.0,0.0,0.0,0.0
p148_NCI,0.6874546926425966,0.16211608883092063,0.0,0.0,0.0,0.0,0.0,0.0
p148_H3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p148_MASS,0.8787417511641752,0.023309019881394027,0.0,0.0,0.0,0.0,0.0,0.0
p149_H1,0.35565038930639936,0.8553940385535039,0.0,0.0,0.0,0.0,0.0,0.0
p149_NCI,0.5932200095002651,0.28585362083552196,0.0,0.0,0.0,0.0,0.0,0.0
p149_H3,0.35058304520029115,0.8736147379312938,0.0,0.0,0.0,0.0,0.0,0.0
p149_MASS,0.8398846171032585,0.040879648809685906,0.0,0.0,0.0,0.0,0.0,0.0
p150_H1,6.528623853886896e-08,30.460389901348247,8.340863016362264e-05,0.0005115134443119441,0.0,2.6409609e-05,0.018444191559177422,0.0038131046484977615
p150_NCI,0.10569077901781104,2.630701991984379,0.0,0.0,0.0,0.0,0.0,0.0
p150_H3,9.885384644544827e-13,54.71628381398336,0.0,0.0005459436500919825,0.03571428571428571,0.0,0.005495020757114514,0.00835105002429844
p150_MASS,0.049385514146639505,3.8884133464284076,0.0,0.0003682890251946597,0.0,2.770983e-07,0.016647873543151247,0.00340328793333093
p151_H1,0.28006660494233687,1.1702859070668141,0.0,0.0,0.0,0.0,0.0,0.0
p151_NCI,0.0008320848064300747,11.359275111164347,0.0005619979528520805,0.0003631451286602147,0.42857142857142855,8.568694e-05,0.01318545553106085,0.08855354282427674
p151_H3,0.6629032044703926,0.19033049459007154,0.0,0.0,0.0,0.0,0.0,0.0
p151_MASS,0.41661603193752716,0.6613648441726705,0.0,0.0,0.0,0.0,0.0,0.0
p152_H1,1.6943399325870818e-27,139.9220386920777,0.0,0.000602554308598909,0.0,0.0,0.10954420305060399,0.02202935147184058
p152_NCI,4.687015541207472e-12,51.209350441563494,0.0,0.0003164077313089991,0.0,0.0,0.00854118380607642,0.0017715183074770839
p152_H3,1.8975004401977774e-15,69.15263106091369,0.0,0.0008987649039633588,0.0,0.0,0.042466156345919215,0.008672984249976515
p152_MASS,1.498182941352591e-07,28.717770419399898,0.0,9.660577102997436e-05,0.0,2.8607536e-07,0.028440402486365115,0.00570745886655152
p153_H1,0.5200146436337285,0.41467806917977484,0.0,0.0,0.0,0.0,0.0,0.0
p153_NCI,0.882557439003842,0.02185455454173492,0.0,0.0,0.0,0.0,0.0,0.0
p153_H3,0.325080928683392,0.9710473365992637,0.0,0.0,0.0,0.0,0.0,0.0
p153_MASS,0.6354585158017629,0.22511371077001016,0.0,0.0,0.0,0.0,0.0,0.0
p154_H1,0.9142394281715913,0.011614032799147363,0.0,0.0,0.0,0.0,0.0,0.0
p154_NCI,0.3912402628968422,0.7368584140774274,0.0,0.0,0.0,0.0,0.0,0.0
p154_H3,0.08428798653035385,2.996760120353423,0.0,0.0,0.0,0.0,0.0,0.0
p154_MASS,0.2978813334455455,1.0867979528934264,0.0,0.0,0.0,0.0,0.0,0.0
p155_H1,0.22879663938866718,1.4532644025548735,0.0,0.0,0.0,0.0,0.0,0.0
p155_NCI,0.19367495887010489,1.6957674175330177,0.0,0.0,0.0,0.0,0.0,0.0
p155_H3,0.22295064698374314,1.4904177101405036,0.0,0.0,0.0,0.0,0.0,0.0
p155_MASS,0.6982437956388787,0.15054564038123244,0.0,0.0,0.0,0.0,0.0,0.0
p156_H1,2.906192179167912e-14,62.78816901935556,0.0,0.00037809396438716694,0.0,0.0,0.23815084160439146,0.04770578711375573
p156_NCI,3.006330453922334e-34,184.72849006259142,0.00030675637421140794,0.0011411553695251583,0.0,3.375724e-05,0.028348466269683265,0.005966027050338062
p156_H3,1.5052069639664089e-06,23.93541664483912,0.0,0.00039789700810160264,0.0,0.0,0.0017711954360388913,0.0004338184888280988
p156_MASS,8.388685687247054e-07,25.138896650156145,4.422913693866483e-05,6.406586943081753e-05,0.0,1.7163364e-05,0.03306671223957451,0.0066384341219360935
p157_H1,3.073046047227089e-06,22.474120536224255,0.0,0.0007401826588278953,0.07142857142857142,0.0,0.028878033372900635,0.020209357492059994
p157_NCI,0.45384590569010175,0.562247332226644,0.0,0.0,0.0,0.0,0.0,0.0
p157_H3,0.28468984273485193,1.1479815477142514,0.0,0.0,0.0,0.0,0.0,0.0
p157_MASS,3.181101103218169e-13,57.292442235545984,0.0,0.0001936522176986173,0.32142857142857145,3.868583e-06,0.0074959700765426344,0.06582441246116408
p158_H1,0.04189385028688255,4.169192390134678,0.0006577517082640815,0.000519838885173819,0.10714285714285714,2.6290013e-06,0.009512862105151622,0.023567187768549554
p158_NCI,0.28545821983951725,1.1443191566780744,0.0,0.0,0.0,0.0,0.0,0.0
p158_H3,0.10479648380466762,2.644306764536814,0.0,0.0,0.0,0.0,0.0,0.0
p158_MASS,0.9538647258380019,0.0033517817515586906,0.0,0.0,0.0,0.0,0.0,0.0
p159_H1,1.7358942728048644e-06,23.64276913297692,0.0,0.00031983810384735814,0.0,7.390734e-05,0.0071365628507155145,0.0015060616582380942
p159_NCI,3.798456743011544e-10,41.48945616091386,0.00036186041101739306,0.00018953514444748285,0.0,1.0299156e-05,0.006648686798659928,0.0014420763020652917
p159_H3,0.11377539797967133,2.513186855613961,0.0,0.0,0.0,0.0,0.0,0.0
p159_MASS,8.5757210170525e-16,71.02438439122497,0.0006068075785358065,0.001085512228636715,0.14285714285714285,0.00015715754,0.011851123381154717,0.03131154871734455
p160_H1,0.838360883890076,0.04167239027362901,0.0,0.0,0.0,0.0,0.0,0.0
p160_NCI,0.3078220332294657,1.0429505265988324,0.0,0.0,0.0,0.0,0.0,0.0
p160_H3,0.4600643167081183,0.5469115989459417,0.0,0.0,0.0,0.0,0.0,0.0
p160_MASS,6.870671587655381e-08,30.352948253164218,1.282286789492135e-05,7.193931359777213e-05,0.32142857142857145,0.0,0.002155491600558634,0.06473376504212455
p161_H1,0.07790243291847353,3.1259385566372466,0.0,0.0,0.0,0.0,0.0,0.0
p161_NCI,0.07790243291844294,3.1259385566379176,0.0,0.0,0.0,0.0,0.0,0.0
p161_H3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
p161_MASS,0.07790243291903792,3.125938556625326,0.0,0.0,0.0,0.0,0.0,0.0
p162_H1,0.018135324708458845,5.634416911574222,0.0,0.0006864838314542209,0.17857142857142858,2.2416772e-05,0.015955861507725214,0.03904723813661779
p162_NCI,1.1270903287997686e-05,19.836866155298598,9.698922485317124e-05,0.0006420790123797028,0.5714285714285714,4.185601e-06,0.010434918123638233,0.1165213486780942
p162_H3,0.024893664990241513,5.073673247159058,0.0,6.722138030614332e-05,0.0,0.0,0.0005625244036803166,0.00012594915679729198
p162_MASS,2.4730198360350962e-06,22.917930870541667,0.0008849104384632902,0.0004936358910913154,0.21428571428571427,1.7678734e-05,0.010163309515802594,0.04516904977308754
p163_H1,5.809853776166518e-16,71.94530058260077,0.000687006483905937,0.00015851835028522532,0.03571428571428571,1.33356525e-05,0.0963370228800127,0.026582033816200147
p163_NCI,0.22276899032574066,1.4915909278798807,0.0,0.0,0.0,0.0,0.0,0.0
p163_H3,1.8422353602423906e-10,43.07101290523805,0.0,2.6778253583924462e-05,0.0,0.0,0.013271060313761025,0.00265956771346899
p163_MASS,1.042309999772486e-06,24.69123244085488,0.00018238785285407623,0.00030858719060111104,0.0,4.047408e-06,0.009891053702191129,0.0020772152307004586
p164_H1,1.325127925065971e-06,24.197223082367906,0.0,0.00038305596012230863,0.03571428571428571,1.2868147e-05,0.008269384608767078,0.008875918885988739
p164_NCI,8.582266020181887e-50,304.01963402206314,0.002017982981048523,4.3391737876504945e-05,0.0,3.847953e-05,0.02956162595481901,0.006332296040991396
p164_H3,7.392993233271463e-12,50.18882020921168,0.0,0.001921729026550351,0.0,0.0,0.008061585483270777,0.0019966629019642257
p164_MASS,1.5352097141682133e-33,179.84260055589243,0.0,4.2018512914799836e-05,0.0,0.0,0.24153822797867033,0.048316049298317024
p165_H1,9.444229534394098e-07,24.89445367015933,0.0006324566003856997,0.00047751493606553423,0.32142857142857145,7.961963e-05,0.012703207987789622,0.06706427411711104
p165_NCI,0.13062801590766945,2.295486866702463,0.0,0.0,0.0,0.0,0.0,0.0
p165_H3,0.06569708112430518,3.408120114504243,0.0,0.0,0.0,0.0,0.0,0.0
p165_MASS,2.580458877393172e-08,32.420354156934586,1.0460112838712525e-05,0.00032259863930538695,0.14285714285714285,9.404273e-06,0.013653630373801058,0.03137064725130595
p166_H1,9.855356701969604e-06,20.107774330039923,0.00038288012392932166,0.0007152957030796265,0.42857142857142855,0.00010957938,0.01831231342429104,0.0896182994400956
p166_NCI,9.91059503973042e-36,195.09920392162886,0.00010976185323305761,0.0009036838412377552,0.17857142857142858,6.0081198e-05,0.08443017328575309,0.05281502574996475
p166_H3,0.14947697146344655,2.086489560988037,0.0,0.0,0.0,0.0,0.0,0.0
p166_MASS,1.3778134237853646e-10,43.707997386779816,0.00027333874465742197,0.00032986921153939944,0.14285714285714285,0.00028538532,0.07037207700068812,0.042823562627217274
p167_H1,3.8919842628987736e-07,26.72843955190657,0.0,0.001883704685424794,0.0,0.0,0.026054404565582855,0.00558762185020153
p167_NCI,0.0005115163070792544,12.295241049014843,0.0,0.0010322185265950984,0.0,0.0,0.03324493930929636,0.006855431567178291
p167_H3,1.270120555429485e-19,92.40226235099746,0.0,0.1039043063238638,0.0,0.0,0.10077951943555899,0.04093676515188456
p167_MASS,4.090665904551187e-20,95.2293728716657,0.0,0.02225524832717073,0.0,0.0,0.1394919895613173,0.03234944757769761
p168_H1,0.8476024297897863,0.036985784770444195,0.0,0.0,0.0,0.0,0.0,0.0
