comp_db_id,Full_Species,Accession,maxid,longcore_id,murwes_id,caves_id,porter2005_id,porter2006_id,LambdaMax
1210,Merluccius productus,,228,,,,,,516
1211,Lycaena phlaeas,,,227,,,,,600
1212,Dissostichus mawsoni,,,,227,,,,208.5
1213,Trematomus bernacchii,,,,,227,,,502
1214,Merluccius productus,,229,,,,,,517
1215,Dolichonyx orzivorous,,,,228,,,,187
1216,Trematomus hansoni,,,,,228,,,501
1217,Lycaena rubidus,,,229,,,,,437
1218,Dromiceius novae-hollandae,,,,229,,,,502
1219,Trematomus loennbergii,,,,,229,,,500
1220,Aulorhynchus flavidus,,231,,,,,,360
1221,Lycaena rubidus,,,230,,,,,500
1222,Dugesia japonica,,,,230,,,,500
1223,Citharichthys sordidus,,,,,230,,,489
1224,Aulorhynchus flavidus,,232,,,,,,496
1225,Lycaena rubidus,,,231,,,,,568
1226,Perca fluviatilis,,,,,231,,,540
1227,Aulorhynchus flavidus,,233,,,,,,536
1228,Pseudozizeeria maha,,,232,,,,,400
1229,Echiostoma barbatum,,,,232,,,,483
1230,Perca  flavescens,,,,,232,,,550
1231,Aulostomus chinensis,,234,,,,,,494
1232,Pseudozizeeria maha,,,233,,,,,520
1233,Embiotoca jacksoni,,,,233,,,,242.5
1234,Sander lucioperca,,,,,233,,,524
1235,Pseudozizeeria maha,,,234,,,,,580
1236,Embiotoca lateralis,,,,234,,,,243.5
1237,Apodichthys flavidus,,,,,234,,,504
1238,Aulostomus chinensis,,236,,,,,,473
1239,Anadevidia peponis,,,235,,,,,420
1240,Pholis laeta,,,,,235,,,504
1241,Gasterosteus aculeatus,,237,,,,,,502
1242,Anadevidia peponis,,,236,,,,,460
1243,Pholis omata,,,,,236,,,498
1244,Gasterosteus aculeatus,,238,,,,,,362
1245,Anadevidia peponis,,,237,,,,,500
1246,Equus caballus,,,,237,,,,428
1247,Abudefduf abdominalis,,,,,237,,,492
1248,Gasterosteus aculeatus,,239,,,,,,439
1249,Mamestra brassicae,,,238,,,,,360
1250,Etroplus suratensis,,,,238,,,,530
1251,Chromis hanui,,,,,238,,,477
1252,Gasterosteus aculeatus,,240,,,,,,524
1253,Mamestra brassicae,,,239,,,,,460
1254,Eucyclogobius newberryi,,,,239,,,,512
1255,Chromis ovalis,,,,,239,,,492
1256,Gasterosteus aculeatus,,241,,,,,,576
1257,Mamestra brassicae,,,240,,,,,540
1258,Eulemur fulvus,,,,240,,,,413
1259,Mamestra brassicae,,,241,,,,,580
1260,Eurypharynx pelecanoides,,,,241,,,,474
1261,Chromis vanderbilti,,,,,241,,,498
1262,Spinachia spinachia,,243,,,,,,445
1263,Spodoptera exempta,,,242,,,,,355
1264,Eustomias obscurus,,,,242,,,,485
1265,Chromis verater,,,,,242,,,480
1266,Spinachia spinachia,,244,,,,,,555
1267,Spodoptera exempta,,,243,,,,,465
1268,Evermannella balbo,,,,243,,,,480
1269,Dascyllus albisella,,,,,243,,,490
1270,Spinachia spinachia,,245,,,,,,532
1271,Spodoptera exempta,,,244,,,,,515
1272,Forcipiger flavissimus,,,,244,,,,431
1273,Dascyllus trimaculatus,,,,,244,,,491
1274,Spinachia spinachia,,246,,,,,,590
1275,Spodoptera exempta,,,245,,,,,560
1276,Galago crassicauda,,,,245,,,,501
1277,Plectroglyphidodon johnstonianus,,,,,245,,,495
1278,Gobiesox maecmdricus,,247,,,,,,500
1279,Aglais urticae,,,246,,,,,380
1280,Gasterosteus sp.,,,,246,,,,253.5
1281,Pomacentrus melanochir,,,,,246,,,501
1282,Gobiesox maecmdricus,,248,,,,,,440
1283,Aglais urticae,,,247,,,,,460
1284,Gasterosteus aculeatus,,,,247,,,,258
1285,Stegastes fasciolatus,,,,,247,,,495
1286,Gobiesox maecmdricus,,249,,,,,,526
1287,Aglais urticae,,,248,,,,,530
1288,Gekko gecko,,,,248,,,,364
1289,Ptilichthys goodei,,,,,248,,,497
1290,Gobiesox maecmdricus,,250,,,,,,567
1291,Argynnis ruslana,,,249,,,,,380
1292,Geoclemys reevesii,,,,249,,,,480
1293,Centropristis striata,,,,,249,,,498
1294,Argynnis ruslana,,,250,,,,,440
1295,Geotria australis,,,,250,,,,439
1296,Acanthopagrus butcheri,,,,,250,,,509
1297,Hypomesus pretiosus,,252,,,,,,369
1298,Argynnis ruslana,,,251,,,,,560
1299,Geryon quinquedens,,,,251,,,,240.5
1300,Diplodus annularis,,,,,251,,,505
1301,Hypomesus pretiosus,,253,,,,,,461
1302,Argynnis ruslana,,,252,,,,,620
1303,Globicephala melas,,,,252,,,,488
1304,Sphyraena barracuda,,,,,252,,,498
1305,Hypomesus pretiosus,,254,,,,,,522
1306,Fabriciana adippe,,,253,,,,,380
1307,Gobius niger,,,,253,,,,256
1308,Acantholumpenus mackayi,,,,,253,,,502
1309,Hypomesus pretiosus,,255,,,,,,570
1310,Fabriciana adippe,,,254,,,,,460
1311,Anoplarchus purpurescens,,,,,254,,,502
1312,Fabriciana adippe,,,255,,,,,520
1313,Hexagrammos octagrammus,,,,255,,,,530
1314,Chirolophis japonicus,,,,,255,,,502
1315,Osmerus dentex,,257,,,,,,425
1316,Fabriciana adippe,,,256,,,,,580
1317,Ernogrammus hexagrammus,,,,,256,,,506
1318,Osmerus dentex,,258,,,,,,514
1319,Heliconius erato,,,257,,,,,370
1320,Holtbyrnia spinithara,,,,257,,,,480
1321,Lumpenus sagitta,,,,,257,,,496
1322,Osmerus dentex,,259,,,,,,565
1323,Heliconius erato,,,258,,,,,470
1324,Opisthocentrus ocellatus,,,,,258,,,504
1325,Heliconius erato,,,259,,,,,570
1326,Hydrolagus colliei,,,,259,,,,484
1327,Pholidapus dybowsky,,,,,259,,,522
1328,Spirinchus thaleichthys,,261,,,,,,364
1329,Heliconius numata,,,260,,,,,390
1330,Hyperprosopon argenteum,,,,260,,,,507
1331,Phytichthys  chirus,,,,,260,,,522
1332,Spirinchus thaleichthys,,262,,,,,,465
1333,Heliconius numata,,,261,,,,,460
1334,Hypsurus caryi,,,,261,,,,230
1335,Stichaeopsis nana,,,,,261,,,522
1336,Spirinchus thaleichthys,,263,,,,,,517
1337,Heliconius numata,,,262,,,,,540
1338,Ichthyococcus ovatus,,,,262,,,,489
1339,Stichaeus grigorjevi,,,,,262,,,502
1340,Spirinchus thaleichthys,,264,,,,,,572
1341,Heliconius sara,,,263,,,,,370
1342,Idiacanthus fasciola,,,,263,,,,483
1343,Stichaeus nozawae,,,,,263,,,502
1344,Heliconius sara,,,264,,,,,470
1345,Isoodon obesulus,,,,264,,,,508
1346,Xiphister mucosus,,,,,264,,,504
1347,Heliconius sara,,,265,,,,,550
1348,Kali macrodon,,,,265,,,,484
1349,Xiphister  atropurpureus,,,,,265,,,503
1350,Acanthurus nigroris,,267,,,,,,523
1351,Minois dryas,,,266,,,,,380
1352,Kuhlia sandvicensis,,,,266,,,,362
1353,Trichodon trichodon,,,,,266,,,503
1354,Acanthurus nigroris,,268,,,,,,538
1355,Minois dryas,,,267,,,,,460
1356,Lampadena speculigera,,,,267,,,,488
1357,Zanclus cornutus,,,,,267,,,492
1358,Minois dryas,,,268,,,,,520
1359,Lampanychtus ater,,,,268,,,,483
1360,Lycodes pacificus,,,,,268,,,483
1361,Neope goschkevitschii,,,269,,,,,380
1362,Lampanyctus alatus,,,,269,,,,485
1363,Zoarces viviparus,,,,,269,,,513
1364,Acanthurus triostegus,,271,,,,,,518
1365,Neope goschkevitschii,,,270,,,,,460
1366,Neope goschkevitschii,,,271,,,,,520
1367,Lampanyctus regalis,,,,271,,,,489
1368,Cleisthenes herzensteini,,,,,271,,,500
1369,Acanthurus achilles,,273,,,,,,501
1370,Nymphalis xanthomelas,,,272,,,,,380
1371,Lepidion eques,,,,272,,,,476
1372,Isopsetta isolepis,,,,,272,,,492
1373,Nymphalis xanthomelas,,,273,,,,,460
1374,Leptocottus armatus,,,,273,,,,498
1375,Lepidopsetta bilineata,,,,,273,,,492
1376,Ctenochaetus strigosus,,275,,,,,,453
1377,Nymphalis xanthomelas,,,274,,,,,500
1378,Leuroglosus stilbius,,,,274,,,,491
1379,Lepidopsetta polyxystra,,,,,274,,,493
1380,Ctenochaetus strigosus,,276,,,,,,521
1381,Nymphalis xanthomelas,,,275,,,,,560
1382,Limnocottus bergianus,,,,275,,,,247
1383,Limanda aspera,,,,,275,,,503
1384,Ctenochaetus strigosus,,277,,,,,,548
1385,Parage aegeria,,,276,,,,,360
1386,Limnocottus eurystomus,,,,276,,,,216.5
1387,Limanda limanda,,,,,276,,,502
1388,Ctenochaetus strigosus,,278,,,,,,501
1389,Parage aegeria,,,277,,,,,460
1390,Limnocottus griseus,,,,277,,,,431
1391,Lyopsetta exilis,,,,,277,,,482
1392,Parage aegeria,,,278,,,,,530
1393,Limnocottus pallidus,,,,278,,,,488
1394,Microstomus kitt,,,,,278,,,502
1395,Naso lituratus,,280,,,,,,421
1396,Polygonia c-album,,,279,,,,,380
1397,Microstomus pacificus,,,,,279,,,505
1398,Naso lituratus,,281,,,,,,496
1399,Polygonia c-album,,,280,,,,,520
1400,Margrethia obtusirostra,,,,280,,,,474
1401,Parophrys vetulus,,,,,280,,,498
1402,Naso lituratus,,282,,,,,,521
1403,Polygonia c-album,,,281,,,,,560
1404,Melanochromus vermivorous,,,,281,,,,209.5
1405,Platichthys flesus,,,,,281,,,510
1406,Polygonia c-album,,,282,,,,,620
1407,Melanonus zugmayeri,,,,282,,,,489
1408,Platichthys stellatus,,,,,282,,,508
1409,Naso unicornis,,284,,,,,,416
1410,Vanessa cardui,,,283,,,,,360
1411,Melanostigma pammelas,,,,283,,,,485
1412,Pleuronectes platessa,,,,,283,,,515
1413,Naso unicornis,,285,,,,,,486
1414,Vanessa cardui,,,284,,,,,470
1415,Melanostomias niger,,,,284,,,,483
1416,Psettichthys melanostictus,,,,,284,,,497
1417,Naso unicornis,,286,,,,,,507
1418,Vanessa cardui,,,285,,,,,530
1419,Melanphaes canthomus,,,,285,,,,4852
1420,Pseudopleuronectes americanus,,,,,285,,,506
1421,Zebrasoma veliferum,,287,,,,,,494
1422,Atrophaneura alcinous,,,286,,,,,420
1423,Meleagris gallopavo,,,,286,,,,212.5
1424,Pseudopleuronectes herzensteini,,,,,286,,,500
1425,Zebrasoma veliferum,,288,,,,,,448
1426,Atrophaneura alcinous,,,287,,,,,460
1427,Merluccius merluccius,,,,287,,,,496
1428,Pseudopleuronectes obscurus,,,,,287,,,525
1429,Zebrasoma veliferum,,289,,,,,,511
1430,Atrophaneura alcinous,,,288,,,,,520
1431,Mesoplodon bidens,,,,288,,,,484
1432,Lepidorhombus boscii,,,,,288,,,489
1433,Zebrasoma veliferum,,290,,,,,,517
1434,Atrophaneura alcinous,,,289,,,,,600
1435,Metriaclima zebra,,,,289,,,,368
1436,Oncorhynchus gorbuscha,,,,,289,,,506
1437,Zebrasoma veliferum,,291,,,,,,523
1438,Graphium sarpedon,,,290,,,,,380
1439,Micrometrus aurora,,,,290,,,,236
1440,Abyssocottus korotneffi,,,,,290,,,481
1441,Graphium sarpedon,,,291,,,,,460
1442,Micrometrus minimus,,,,291,,,,237
1443,Oncorhynchus keta,,,,,291,,,524
1444,Zebrasoma flavescens,,293,,,,,,446
1445,Graphium sarpedon,,,292,,,,,560
1446,Mirounga angustirostri,,,,292,,,,249
1447,Oncorhynchus keta,,,,,292,,,505
1448,Zebrasoma flavescens,,294,,,,,,510
1449,Graphium sarpedon,,,293,,,,,600
1450,Mugil cephalus,,,,293,,,,518
1451,Oncorhynchus kisutch,,,,,293,,,531
1452,Zebrasoma flavescens,,295,,,,,,519
1453,Papilio achaon,,,294,,,,,380
1454,Mulloidichthys flavolineatus,,,,294,,,,366
1455,Oncorhynchus kisutch,,,,,294,,,505
1456,Papilio achaon,,,295,,,,,460
1457,Mustelus henlei,,,,295,,,,496
1458,Oncorhynchus mykiss,,,,,295,,,521
1459,Ammodytes hexapterus,,297,,,,,,398
1460,Papilio achaon,,,296,,,,,520
1461,Myoxocephalus quadricornis,,,,296,,,,257
1462,Oncorhynchus tshawytscha,,,,,296,,,524
1463,Ammodytes hexapterus,,298,,,,,,524
1464,Papilio achaon,,,297,,,,,580
1465,Myripristis berndti,,,,297,,,,443
1466,Oncorhynchus tshawytscha,,,,,297,,,508
1467,Ammodytes hexapterus,,299,,,,,,520
1468,Papilio aegeus,,,298,,,,,360
1469,Naso lituratus,,,,298,,,,412
1470,Salmo salar,,,,,298,,,515
1471,Apogon kallopterus,,300,,,,,,492
1472,Papilio aegeus,,,299,,,,,450
1473,Salmo trutta trutta,,,,,299,,,532
1474,Papilio aegeus,,,300,,,,,540
1475,Nemichthys scolopaceus,,,,300,,,,490
1476,Thunnus albacares,,,,,300,,,483
1477,Apogon kallopterus,,302,,,,,,494
1478,Papilio aegeus,,,301,,,,,610
1479,Neonesthes capensis,,,,301,,,,483
1480,Peprilus stimillimus,,,,,301,,,496
1481,Apogon kallopterus,,303,,,,,,516
1482,Papilio maackii,,,302,,,,,380
1483,Aphanopus  carbo,,,,,302,,,477
1484,Papilio maackii,,,303,,,,,460
1485,Notacanthus bonapartei,,,,303,,,,487
1486,Asprocottus herzensteini,,,,,303,,,488
1487,Ronquilus jordani,,305,,,,,,461
1488,Papilio maackii,,,304,,,,,520
1489,Cottinella boulengeri,,,,,304,,,482
1490,Ronquilus jordani,,306,,,,,,521
1491,Papilio maackii,,,305,,,,,580
1492,Odocoileus virginianus,,,,305,,,,457
1493,Cyphocottus eurystomus,,,,,305,,,489
1494,Lipophyrs pholis,,307,,,,,,515
1495,Papilio protenor,,,306,,,,,420
1496,Oncorhynchus mykiss,,,,306,,,,365
1497,Limnocottus bergianus,,,,,306,,,490
1498,Lipophyrs pholis,,308,,,,,,535
1499,Papilio protenor,,,307,,,,,460
1500,Oreochromis nilocticus,,,,307,,,,359
1501,Limnocottus griseus,,,,,307,,,485
1502,Lipophyrs pholis,,309,,,,,,500
1503,Papilio protenor,,,308,,,,,520
1504,Oreocromis niloticus,,,,308,,,,190
1505,Lipophyrs pholis,,310,,,,,,570
1506,Osmerus eperlanus,,,,309,,,,262.5
1507,Procottus jettelesii,,,,,309,,,505
1508,Plagiotremus rhinorhynchos,,311,,,,,,498
1509,Papilio xuthus,,,310,,,,,400
1510,Ostracion meleagris,,,,310,,,,416
1511,Bothragonus  swani,,,,,310,,,500
1512,Plagiotremus rhinorhynchos,,312,,,,,,449
1513,Papilio xuthus,,,311,,,,,440
1514,Otolemus cassicaudatus,,,,311,,,,507
1515,Podothecus acipenserinus,,,,,311,,,500
1516,Plagiotremus rhinorhynchos,,313,,,,,,520
1517,Papilio xuthus,,,312,,,,,520
1518,Pachystomias microdon,,,,312,,,,513
1519,Comephorus baicalensis,,,,,312,,,501
1520,Plagiotremus rhinorhynchos,,314,,,,,,561
1521,Papilio xuthus,,,313,,,,,600
1522,Pagothenia borchgrevinki,,,,313,,,,247.5
1523,Comephorus dybowskii,,,,,313,,,498
1524,Papilo bianor,,,314,,,,,420
1525,Paracottus knerii,,,,314,,,,450
1526,Artedius fenestralis,,,,,314,,,498
1527,Trachurus mediterraneus,,316,,,,,,433
1528,Papilo bianor,,,315,,,,,460
1529,Paralabrax clathratus,,,,315,,,,500
1530,Artedius harringtoni,,,,,315,,,501
1531,Trachurus mediterraneus,,317,,,,,,525
1532,Papilo bianor,,,316,,,,,520
1533,Parupeneus multifasciatus,,,,316,,,,486
1534,Ascelichthys rhodorus,,,,,316,,,501
1535,Papilo bianor,,,317,,,,,580
1536,Perca fluviatilis,,,,317,,,,272
1537,Bero elegance,,,,,317,,,507
1538,Spicara smaris,,319,,,,,,436
1539,Colias erate,,,318,,,,,400
1540,Pervagor aspricaudus,,,,318,,,,404
1541,Clinocottus globiceps,,,,,318,,,523
1542,Spicara smaris,,320,,,,,,522
1543,Colias erate,,,319,,,,,520
1544,Pervagor spilosoma,,,,319,,,,398
1545,Enophrys bison,,,,,319,,,501
1546,Colias erate,,,320,,,,,560
1547,Petromyzon marinus,,,,320,,,,501
1548,Enophrys diceraus,,,,,320,,,500
1549,Lepomis macrochirus,,322,,,,,,536
1550,Gonepteryx aspasia,,,321,,,,,380
1551,Phoca groenlandicus,,,,321,,,,498
1552,Gymnocanthus intermedius,,,,,321,,,504
1553,Lepomis macrochirus,,323,,,,,,620
1554,Gonepteryx aspasia,,,322,,,,,460
1555,Phoca vitulina,,,,322,,,,501
1556,Gymnocanthus pistilliger,,,,,322,,,501
1557,Gonepteryx aspasia,,,323,,,,,560
1558,Photonectes braueri,,,,323,,,,483
1559,Hemilepidotus hemilepidotus,,,,,323,,,501
1560,Micropterus salmoides,,325,,,,,,535
1561,Gonepteryx aspasia,,,324,,,,,600
1562,Photostomias braueri,,,,324,,,,483
1563,Icelinus borealis,,,,,324,,,495
1564,Micropterus salmoides,,326,,,,,,614
1565,Photostylus sp.,,,,325,,,,474
1566,Jordania zonope,,,,,325,,,500
1567,Chaetodon kleini,,327,,,,,,496
1568,Pieris brassicae,,,326,,,,,455
1569,Platichthys flesus,,,,326,,,,256.5
1570,Leptocottus armatus,,,,,326,,,509
1571,Pieris brassicae,,,327,,,,,560
1572,Platycercus elegans,,,,327,,,,363
1573,Megalocottus  platycephalus,,,,,327,,,514
1574,Chaetodon kleini,,329,,,,,,530
1575,Pieris brassicae,,,328,,,,,620
1576,Platytroctes apus,,,,328,,,,476
1577,Microcottus sellaris,,,,,328,,,505
1578,Chaetodon unimaculatus,,330,,,,,,491
1579,Pieris melete,,,329,,,,,400
1580,Plectroglyphidodon johnstonianus,,,,329,,,,474
1581,Myoxocephalus jaok,,,,,329,,,507
1582,Pieris melete,,,330,,,,,480
1583,Myoxocephalus potyacanthocephalus,,,,,330,,,500
1584,Chaetodon unimaculatus,,332,,,,,,530
1585,Pieris melete,,,331,,,,,540
1586,Polyipnus polli,,,,331,,,,483
1587,Myoxocephalus scorpius,,,,,331,,,506
1588,Pieris melete,,,332,,,,,600
1589,Pomatoschistus microps,,,,332,,,,261
1590,Myoxocephalus stelleri,,,,,332,,,506
1591,Pieris rapae,,,333,,,,,360
1592,Pomatoschistus minutus,,,,333,,,,503
1593,Oligocottus maculosus,,,,,333,,,520
1594,Forcipiger flavissimus,,335,,,,,,490
1595,Pieris rapae,,,334,,,,,420
1596,Porichthys notatus,,,,334,,,,493
1597,Ruscarius meanyi,,,,,334,,,496
1598,Forcipiger flavissimus,,336,,,,,,527
1599,Pieris rapae,,,335,,,,,450
1600,Porogradus sp.,,,,335,,,,474
1601,Scorpaenichthys marmoratus,,,,,335,,,500
1602,Pieris rapae,,,336,,,,,563
1603,Taurulus bubalis,,,,,336,,,507
1604,Aequidens pulcher,,338,,,,,,565
1605,Amyelois transitella,,,337,,,,,350
1606,Triglopsis quadricornis,,,,,337,,,512
1607,Aequidens pulcher,,339,,,,,,605
1608,Amyelois transitella,,,338,,,,,430
1609,Potamotrygon motoro,,,,338,,,,499
1610,Batrachocottus baicalensis,,,,,338,,,509
1611,Amyelois transitella,,,339,,,,,530
1612,Procottus jettelesi,,,,339,,,,448
1613,Batrachocottus multiradiatus,,,,,339,,,489
1614,Galleria mellonella,,,340,,,,,363
1615,Propithecus verreauxi coquereli,,,,340,,,,430
1616,Batrachocottus nikolskii,,,,,340,,,488
1617,Aulonocara hueseri,,342,,,,,,415
1618,Galleria mellonella,,,341,,,,,510
1619,Pseudopleuronectes americanus,,,,341,,,,457
1620,Cottocomephorus grewingkii,,,,,341,,,503
1621,Aulonocara hueseri,,343,,,,,,484
1622,Actias artemis aliena,,,342,,,,,380
1623,Pseudotropheus acei,,,,342,,,,191
1624,Cottocomephorus inermis,,,,,342,,,494
1625,Aulonocara hueseri,,344,,,,,,526
1626,Actias artemis aliena,,,343,,,,,460
1627,Ptilorhynchus violaceus,,,,343,,,,207
1628,Leocottus kesslerii,,,,,343,,,516
1629,Actias artemis aliena,,,344,,,,,540
1630,Puffinus pacificus,,,,344,,,,406
1631,Paracottus knerii,,,,,344,,,520
1632,Copadichromis borleyi,,346,,,,,,424
1633,Actias artemis aliena,,,345,,,,,580
1634,Pundamilia azurea,,,,345,,,,229
1635,Eumicrotremus orbis,,,,,345,,,494
1636,Copadichromis borleyi,,347,,,,,,478
1637,Antheraea polyphemus,,,346,,,,,360
1638,Pundamilia nyererei,,,,346,,,,226.5
1639,Copadichromis borleyi,,348,,,,,,539
1640,Antheraea polyphemus,,,347,,,,,450
1641,Pundamila sp.,,,,347,,,,229
1642,Blepsias cirrhosus,,,,,347,,,500
1643,Crenicichla frenata,,349,,,,,,420
1644,Antheraea polyphemus,,,348,,,,,525
1645,Pungitius pungitius,,,,348,,,,267
1646,Hemitripterus americanus,,,,,348,,,505
1647,Crenicichla frenata,,350,,,,,,480
1648,Samia cynthia ricini,,,349,,,,,380
1649,Radiicephalus elongatus,,,,349,,,,481
1650,Hemitripterus villosus,,,,,349,,,503
1651,Crenicichla frenata,,351,,,,,,547
1652,Samia cynthia ricini,,,350,,,,,400
1653,Raja binoculata,,,,350,,,,497
1654,Nautichthys oculofasciatus,,,,,350,,,501
1655,Crenicichla frenata,,352,,,,,,614
1656,Samia cynthia ricini,,,351,,,,,480
1657,Rana cancrivora,,,,351,,,,433
1658,Hexagrammos decagrammus,,,,,351,,,497
1659,Samia cynthia ricini,,,352,,,,,520
1660,Rana temporaria,,,,352,,,,502
1661,Hexagrammos octogrammus,,,,,352,,,523
1662,Samia cynthia ricini,,,353,,,,,540
1663,Rangifer tarandus,,,,353,,,,439
1664,Hexagrammos stelleri,,,,,353,,,496
1665,Cynotilapia afra,,355,,,,,,358
1666,Ampelophaga rubiginosa,,,354,,,,,460
1667,Rhadinesthes decimus,,,,354,,,,480
1668,Ophiodon elongatus,,,,,354,,,499
1669,Cynotilapia afra,,356,,,,,,472
1670,Ampelophaga rubiginosa,,,355,,,,,540
1671,Rhinobatus typus,,,,355,,,,241
1672,Pleurogrammus  azonus,,,,,355,,,504
1673,Cynotilapia afra,,357,,,,,,525
1674,Ampelophaga rubiginosa,,,356,,,,,580
1675,Rhinoptera bonasus,,,,356,,,,470
1676,Ameiurus catus,,,,,356,,,541
1677,Callambulyx tatarinovii,,,357,,,,,380
1678,Rinocetes nasutus,,,,357,,,,489
1679,Liparis dennyi,,,,,357,,,494
1680,Dimidiochromis compressiceps,,359,,,,,,447
1681,Callambulyx tatarinovii,,,358,,,,,460
1682,Rouleina aderensis,,,,358,,,,477
1683,Liparis florae,,,,,358,,,495
1684,Dimidiochromis compressiceps,,360,,,,,,533
1685,Callambulyx tatarinovii,,,359,,,,,540
1686,Rutilis rutilis,,,,359,,,,265.5
1687,Liparis pulchellus,,,,,359,,,490
1688,Dimidiochromis compressiceps,,361,,,,,,567
1689,Callambulyx tatarinovii,,,360,,,,,580
1690,Saguinus midas,,,,360,,,,546
1691,Liparis  greeni,,,,,360,,,495
1692,Haplochromis burtoni,,362,,,,,,500
1693,Deilephila elpenor,,,361,,,,,345
1694,Salmo irideus,,,,361,,,,400
1695,Cottunculus thomsonii,,,,,361,,,486
1696,Haplochromis burtoni,,363,,,,,,455
1697,Salvelinus alpinus,,,,362,,,,508
1698,Dasycottus setiger,,,,,362,,,485
1699,Haplochromis burtoni,,364,,,,,,523
1700,Deilephila elpenor,,,363,,,,,520
1701,Sarda chiliensis,,,,363,,,,488
1702,Gilbertidia sigalutes,,,,,363,,,496
1703,Haplochromis burtoni,,365,,,,,,562
1704,Macroglossum stellatarum,,,364,,,,,348
1705,Sardinops melanostictus,,,,364,,,,382
1706,Psychrolutes paradoxus,,,,,364,,,483
1707,Macroglossum stellatarum,,,365,,,,,430
1708,Rhamphocottus richardsonii,,,,,365,,,493
1709,Haplochromis pyrrhocephalus,,367,,,,,,462
1710,Macroglossum stellatarum,,,366,,,,,500
1711,Scardinius erythrophthalmus,,,,366,,,,267.5
1712,Dendrochirus zebra,,,,,366,,,501
1713,Haplochromis pyrrhocephalus,,368,,,,,,539
1714,Manduca sexta,,,367,,,,,345
1715,Scenopoetes dentirostris,,,,367,,,,254.5
1716,Scorpaena porcus,,,,,367,,,506
1717,Haplochromis pyrrhocephalus,,369,,,,,,595
1718,Manduca sexta,,,368,,,,,440
1719,Sciurus carolinensis,,,,368,,,,530
1720,Sebastes auriculatus,,,,,368,,,498
1721,Manduca sexta,,,369,,,,,525
1722,Scomber japonicus,,,,369,,,,491
1723,Sebastes caurinus,,,,,369,,,496
1724,Haplochromis ishmaeli,,371,,,,,,456
1725,Marumba sperchius,,,370,,,,,460
1726,Scomberomorus sierra,,,,370,,,,486
1727,Sebastes empaeus,,,,,370,,,493
1728,Haplochromis ishmaeli,,372,,,,,,535
1729,Marumba sperchius,,,371,,,,,540
1730,Sebastes flavidus,,,,,371,,,497
1731,Haplochromis ishmaeli,,373,,,,,,569
1732,Marumba sperchius,,,372,,,,,600
1733,Trachyscorpia cristulata,,,,,372,,,485
1734,Libelloides macaronius,,,373,,,,,350
1735,Sebastolobus alascanus,,,,373,,,,484
1736,Chelidonichthys lucerna,,,,,373,,,502
1737,Haplochromis piceatus,,375,,,,,,465
1738,Libelloides macaronius,,,374,,,,,530
1739,Sephanoides sephanoides,,,,374,,,,371
1740,Eutrigla gurnardus,,,,,374,,,502
1741,Haplochromis piceatus,,376,,,,,,522
1742,Aeschna cyanea,,,375,,,,,356
1743,Sericulus crysocephalus,,,,375,,,,506
1744,Gonostoma atlanticum,,,,,375,,,484
1745,Haplochromis piceatus,,377,,,,,,565
1746,Aeschna cyanea,,,376,,,,,420
1747,Seriphus politus,,,,376,,,,503
1748,Ameiurus melas,,,,,376,,,541
1749,Lethrinops parvidens,,378,,,,,,498
1750,Aeschna cyanea,,,377,,,,,519
1751,Serrivomer lanceolatoides,,,,377,,,,483
1752,Ictalurus punctatus,,,,,377,,,542
1753,Lethrinops parvidens,,379,,,,,,426
1754,Aeshna tuberculifera,,,378,,,,,358
1755,Setonix brachyurus,,,,378,,,,502
1756,Lethrinops parvidens,,380,,,,,,514
1757,Aeshna tuberculifera,,,379,,,,,501
1758,Sminthopsis crassicaudata,,,,379,,,,350
1759,Gonostoma denudatum,,,,,379,,,482
1760,Lethrinops parvidens,,381,,,,,,563
1761,Anax junius,,,380,,,,,354
1762,Spermophilus beecheyi,,,,380,,,,263.5
1763,Sigmops bathyphilus,,,,,380,,,481
1764,Anax junius,,,381,,,,,442
1765,Spermophilus tridecemline,,,,381,,,,517
1766,Sigmops elongatus,,,,,381,,,484
1767,Melanochromis auratus,,383,,,,,,414
1768,Anax junius,,,382,,,,,503
1769,Sphoeroides annulatus,,,,382,,,,508
1770,Ichthyococcus ovatus,,,,,382,,,487
1771,Melanochromis auratus,,384,,,,,,482
1772,Libellula pulchella,,,383,,,,,360
1773,Sphyraena barracuda,,,,383,,,,455
1774,Argyropelecus aculeatus,,,,,383,,,475
1775,Melanochromis auratus,,385,,,,,,525
1776,Libellula pulchella,,,384,,,,,500
1777,Sphyrna lewini,,,,384,,,,530
1778,Hemicordulia tau,,,385,,,,,330
1779,Sphyrna tiburo,,,,385,,,,483
1780,Melanochromis vermivorus,,387,,,,,,418
1781,Hemicordulia tau,,,386,,,,,410
1782,Squalus suckleyi,,,,386,,,,251
1783,Sternoptyx diaphana,,,,,386,,,478
1784,Melanochromis vermivorus,,388,,,,,,506
1785,Hemicordulia tau,,,387,,,,,460
1786,Stegastes fasciolatus,,,,387,,,,363
1787,Sternoptyx pseudobscura,,,,,387,,,479
1788,Melanochromis vermivorus,,389,,,,,,555
1789,Hemicordulia tau,,,388,,,,,525
1790,Stenobrachius leucopsarus,,,,388,,,,492
1791,Valenciennellus tripunctulatus,,,,,388,,,480
1792,Melanochromis vermivorus,,390,,,,,,485
1793,Hemicordulia tau,,,389,,,,,630
1794,Bathophilus brevis,,,,,389,,,483
