comp_db_id,Full_Species,Accession,maxid,longcore_id,murwes_id,caves_id,porter2005_id,porter2006_id,LambdaMax
1117,Phassus excrescens,,,201,,,,,460.0
1118,Coryphopterus nicholsii,,,,201,,,,500.0
1119,Zalembius rosaceus,,,,,201,,,494.0
1120,Rhithropanopeus harrisii,,,,,,201,,495.0
1121,Poecilia formosa,,203,,,,,,560.0
1122,Phassus excrescens,,,202,,,,,520.0
1123,Cottinella boulengeri,,,,202,,,,479.5
1124,Epigonus  telescopus,,,,,202,,,492.0
1125,Phassus excrescens,,,203,,,,,580.0
1126,Cottocomephorus grewingki,,,,203,,,,449.0
1127,Helostoma temminkii,,,,,203,,,523.0
1128,Megalops atlanticus,,205,,,,,,364.0
1129,Ochlodes venata,,,204,,,,,380.0
1130,Cottocomephorus inermis,,,,204,,,,450.4
1131,Howella sherborni,,,,,204,,,463.0
1132,Megalops atlanticus,,206,,,,,,411.0
1133,Ochlodes venata,,,205,,,,,460.0
1134,Cottus kessleri,,,,205,,,,449.0
1135,Makaira nigricans,,,,,205,,,484.0
1136,Megalops atlanticus,,207,,,,,,451.0
1137,Ochlodes venata,,,206,,,,,520.0
1138,Cottus sp.,,,,206,,,,511.0
1139,Kuhlia sandvicensis,,,,,206,,,491.0
1140,Megalops atlanticus,,208,,,,,,476.0
1141,Parnara guttata,,,207,,,,,380.0
1142,Ctenochaetus strigosus,,,,207,,,,449.0
1143,Bodianus bilunnulatus,,,,,207,,,485.0
1144,Megalops atlanticus,,209,,,,,,551.0
1145,Parnara guttata,,,208,,,,,460.0
1146,Ctenomys magellanicus,,,,208,,,,370.0
1147,Cirrhilabrus solorensis,,,,,208,,,497.0
1148,Gadus macrocephalus,,210,,,,,,441.0
1149,Parnara guttata,,,209,,,,,520.0
1150,Ctenomys talarum,,,,209,,,,370.0
1151,Symphodus melops,,,,,209,,,520.0
1152,Gadus macrocephalus,,211,,,,,,523.0
1153,Celastrina argiolus,,,210,,,,,380.0
1154,Cymatogaster aggregata,,,,210,,,,456.1
1155,Lates calcarifer,,,,,210,,,516.0
1156,Celastrina argiolus,,,211,,,,,440.0
1157,Cynops pyrrhogaster,,,,211,,,,529.0
1158,Lutjanus adetii,,,,,211,,,496.0
1159,Gaidropsarus mediterraneus,,213,,,,,,535.0
1160,Celastrina argiolus,,,212,,,,,560.0
1161,Cyprinus carpio,,,,212,,,,474.0
1162,Lutjanus bohar,,,,,212,,,497.0
1163,Lycaena dorcas,,,213,,,,,360.0
1164,Cyttopsis rosea,,,,213,,,,523.0
1165,Lutjanus carponotatus,,,,,213,,,499.0
1166,Lycaena dorcas,,,214,,,,,437.0
1167,Dama dama,,,,214,,,,453.0
1168,Lutjanus erythropterus,,,,,214,,,496.0
1169,Microgadus proximus,,216,,,,,,439.0
1170,Lycaena dorcas,,,215,,,,,500.0
1171,Damalichthys vacca,,,,215,,,,465.8
1172,Lutjanus fulviflamma,,,,,215,,,505.0
1173,Microgadus proximus,,217,,,,,,523.0
1174,Lycaena dorcas,,,216,,,,,568.0
1175,Danaus plexippus,,,,216,,,,340.0
1176,Lutjanus johnii,,,,,216,,,498.0
1177,Microgadus proximus,,218,,,,,,522.0
1178,Lycaena heteronea,,,217,,,,,360.0
1179,Danio aequipinnatus,,,,217,,,,358.0
1180,Lutjanus malabaricus,,,,,217,,,494.0
1181,Lycaena heteronea,,,218,,,,,437.0
1182,Dascyllus albisella,,,,218,,,,359.0
1183,Lutjanus quinquelineatus,,,,,218,,,499.0
1184,Theragra chalcogramma,,220,,,,,,442.0
1185,Lycaena heteronea,,,219,,,,,500.0
1186,Dasyatis kuhlii,,,,219,,,,475.0
1187,Lutjanus russellii,,,,,219,,,499.0
1188,Theragra chalcogramma,,221,,,,,,516.0
1189,Lycaena heteronea,,,220,,,,,568.0
1190,Deania calcea,,,,220,,,,484.0
1191,Lutjanus sebae,,,,,220,,,494.0
1192,Lycaena nivalis,,,221,,,,,361.0
1193,Mulloidichthys flavolineatus,,,,,221,,,486.0
1194,Poecilia reticulata,,223,,,,,,410.0
1195,Lycaena nivalis,,,222,,,,,438.0
1196,Diaphus dumerilli,,,,222,,,,485.0
1197,Mullus barbatus,,,,,222,,,497.0
1198,Poecilia reticulata,,224,,,,,,465.0
1199,Lycaena nivalis,,,223,,,,,501.0
1200,Diaphus holti,,,,223,,,,489.0
1201,Parupeneus multifasceatus,,,,,223,,,494.0
1202,Poecilia reticulata,,225,,,,,,473.0
1203,Lycaena nivalis,,,224,,,,,575.0
1204,Diaphus lucidus,,,,224,,,,490.0
1205,Upeneus tragula,,,,,224,,,498.0
1206,Poecilia reticulata,,226,,,,,,573.0
1207,Lycaena phlaeas,,,225,,,,,400.0
1208,Diaphus rafinesqueii,,,,225,,,,490.0
1209,Dissostichus mawsoni,,,,,225,,,504.0
1210,Lycaena phlaeas,,,226,,,,,540.0
1211,Pagothenia borchgrevinki,,,,,226,,,499.0
1212,Merluccius productus,,228,,,,,,516.0
1213,Lycaena phlaeas,,,227,,,,,600.0
1214,Dissostichus mawsoni,,,,227,,,,414.3
1215,Trematomus bernacchii,,,,,227,,,502.0
1216,Merluccius productus,,229,,,,,,517.0
1217,Dolichonyx orzivorous,,,,228,,,,372.2
1218,Trematomus hansoni,,,,,228,,,501.0
1219,Lycaena rubidus,,,229,,,,,437.0
1220,Dromiceius novae-hollandae,,,,229,,,,502.0
1221,Trematomus loennbergii,,,,,229,,,500.0
1222,Aulorhynchus flavidus,,231,,,,,,360.0
1223,Lycaena rubidus,,,230,,,,,500.0
1224,Dugesia japonica,,,,230,,,,500.0
1225,Citharichthys sordidus,,,,,230,,,489.0
1226,Aulorhynchus flavidus,,232,,,,,,496.0
1227,Lycaena rubidus,,,231,,,,,568.0
1228,Perca fluviatilis,,,,,231,,,540.0
1229,Aulorhynchus flavidus,,233,,,,,,536.0
1230,Pseudozizeeria maha,,,232,,,,,400.0
1231,Echiostoma barbatum,,,,232,,,,483.0
1232,Perca  flavescens,,,,,232,,,550.0
1233,Aulostomus chinensis,,234,,,,,,494.0
1234,Pseudozizeeria maha,,,233,,,,,520.0
1235,Embiotoca jacksoni,,,,233,,,,476.9
1236,Sander lucioperca,,,,,233,,,524.0
1237,Pseudozizeeria maha,,,234,,,,,580.0
1238,Embiotoca lateralis,,,,234,,,,482.5
1239,Apodichthys flavidus,,,,,234,,,504.0
1240,Aulostomus chinensis,,236,,,,,,473.0
1241,Anadevidia peponis,,,235,,,,,420.0
1242,Pholis laeta,,,,,235,,,504.0
1243,Gasterosteus aculeatus,,237,,,,,,502.0
1244,Anadevidia peponis,,,236,,,,,460.0
1245,Pholis omata,,,,,236,,,498.0
1246,Gasterosteus aculeatus,,238,,,,,,362.0
1247,Anadevidia peponis,,,237,,,,,500.0
1248,Equus caballus,,,,237,,,,428.0
1249,Abudefduf abdominalis,,,,,237,,,492.0
1250,Gasterosteus aculeatus,,239,,,,,,439.0
1251,Mamestra brassicae,,,238,,,,,360.0
1252,Etroplus suratensis,,,,238,,,,530.0
1253,Chromis hanui,,,,,238,,,477.0
1254,Gasterosteus aculeatus,,240,,,,,,524.0
1255,Mamestra brassicae,,,239,,,,,460.0
1256,Eucyclogobius newberryi,,,,239,,,,512.0
1257,Chromis ovalis,,,,,239,,,492.0
1258,Gasterosteus aculeatus,,241,,,,,,576.0
1259,Mamestra brassicae,,,240,,,,,540.0
1260,Eulemur fulvus,,,,240,,,,413.0
1261,Mamestra brassicae,,,241,,,,,580.0
1262,Eurypharynx pelecanoides,,,,241,,,,474.0
1263,Chromis vanderbilti,,,,,241,,,498.0
1264,Spinachia spinachia,,243,,,,,,445.0
1265,Spodoptera exempta,,,242,,,,,355.0
1266,Eustomias obscurus,,,,242,,,,485.0
1267,Chromis verater,,,,,242,,,480.0
1268,Spinachia spinachia,,244,,,,,,555.0
1269,Spodoptera exempta,,,243,,,,,465.0
1270,Evermannella balbo,,,,243,,,,480.0
1271,Dascyllus albisella,,,,,243,,,490.0
1272,Spinachia spinachia,,245,,,,,,532.0
1273,Spodoptera exempta,,,244,,,,,515.0
1274,Forcipiger flavissimus,,,,244,,,,431.0
1275,Dascyllus trimaculatus,,,,,244,,,491.0
1276,Spinachia spinachia,,246,,,,,,590.0
1277,Spodoptera exempta,,,245,,,,,560.0
1278,Galago crassicauda,,,,245,,,,501.0
1279,Plectroglyphidodon johnstonianus,,,,,245,,,495.0
1280,Gobiesox maecmdricus,,247,,,,,,500.0
1281,Aglais urticae,,,246,,,,,380.0
1282,Gasterosteus sp.,,,,246,,,,504.3
1283,Pomacentrus melanochir,,,,,246,,,501.0
1284,Gobiesox maecmdricus,,248,,,,,,440.0
1285,Aglais urticae,,,247,,,,,460.0
1286,Gasterosteus aculeatus,,,,247,,,,508.8
1287,Stegastes fasciolatus,,,,,247,,,495.0
1288,Gobiesox maecmdricus,,249,,,,,,526.0
1289,Aglais urticae,,,248,,,,,530.0
1290,Gekko gecko,,,,248,,,,364.0
1291,Ptilichthys goodei,,,,,248,,,497.0
1292,Gobiesox maecmdricus,,250,,,,,,567.0
1293,Argynnis ruslana,,,249,,,,,380.0
1294,Geoclemys reevesii,,,,249,,,,480.0
1295,Centropristis striata,,,,,249,,,498.0
1296,Argynnis ruslana,,,250,,,,,440.0
1297,Geotria australis,,,,250,,,,439.0
1298,Acanthopagrus butcheri,,,,,250,,,509.0
1299,Hypomesus pretiosus,,252,,,,,,369.0
1300,Argynnis ruslana,,,251,,,,,560.0
1301,Geryon quinquedens,,,,251,,,,472.9
1302,Diplodus annularis,,,,,251,,,505.0
1303,Hypomesus pretiosus,,253,,,,,,461.0
1304,Argynnis ruslana,,,252,,,,,620.0
1305,Globicephala melas,,,,252,,,,488.0
1306,Sphyraena barracuda,,,,,252,,,498.0
1307,Hypomesus pretiosus,,254,,,,,,522.0
1308,Fabriciana adippe,,,253,,,,,380.0
1309,Gobius niger,,,,253,,,,504.8
1310,Acantholumpenus mackayi,,,,,253,,,502.0
1311,Hypomesus pretiosus,,255,,,,,,570.0
1312,Fabriciana adippe,,,254,,,,,460.0
1313,Anoplarchus purpurescens,,,,,254,,,502.0
1314,Fabriciana adippe,,,255,,,,,520.0
1315,Hexagrammos octagrammus,,,,255,,,,530.0
1316,Chirolophis japonicus,,,,,255,,,502.0
1317,Osmerus dentex,,257,,,,,,425.0
1318,Fabriciana adippe,,,256,,,,,580.0
1319,Ernogrammus hexagrammus,,,,,256,,,506.0
1320,Osmerus dentex,,258,,,,,,514.0
1321,Heliconius erato,,,257,,,,,370.0
1322,Holtbyrnia spinithara,,,,257,,,,480.0
1323,Lumpenus sagitta,,,,,257,,,496.0
1324,Osmerus dentex,,259,,,,,,565.0
1325,Heliconius erato,,,258,,,,,470.0
1326,Opisthocentrus ocellatus,,,,,258,,,504.0
1327,Heliconius erato,,,259,,,,,570.0
1328,Hydrolagus colliei,,,,259,,,,484.0
1329,Pholidapus dybowsky,,,,,259,,,522.0
1330,Spirinchus thaleichthys,,261,,,,,,364.0
1331,Heliconius numata,,,260,,,,,390.0
1332,Hyperprosopon argenteum,,,,260,,,,507.0
1333,Phytichthys  chirus,,,,,260,,,522.0
1334,Spirinchus thaleichthys,,262,,,,,,465.0
1335,Heliconius numata,,,261,,,,,460.0
1336,Hypsurus caryi,,,,261,,,,456.4
1337,Stichaeopsis nana,,,,,261,,,522.0
1338,Spirinchus thaleichthys,,263,,,,,,517.0
1339,Heliconius numata,,,262,,,,,540.0
1340,Ichthyococcus ovatus,,,,262,,,,489.0
1341,Stichaeus grigorjevi,,,,,262,,,502.0
1342,Spirinchus thaleichthys,,264,,,,,,572.0
1343,Heliconius sara,,,263,,,,,370.0
1344,Idiacanthus fasciola,,,,263,,,,483.0
1345,Stichaeus nozawae,,,,,263,,,502.0
1346,Heliconius sara,,,264,,,,,470.0
1347,Isoodon obesulus,,,,264,,,,508.0
1348,Xiphister mucosus,,,,,264,,,504.0
1349,Heliconius sara,,,265,,,,,550.0
1350,Kali macrodon,,,,265,,,,484.0
1351,Xiphister  atropurpureus,,,,,265,,,503.0
1352,Acanthurus nigroris,,267,,,,,,523.0
1353,Minois dryas,,,266,,,,,380.0
1354,Kuhlia sandvicensis,,,,266,,,,362.0
1355,Trichodon trichodon,,,,,266,,,503.0
1356,Acanthurus nigroris,,268,,,,,,538.0
1357,Minois dryas,,,267,,,,,460.0
1358,Lampadena speculigera,,,,267,,,,488.0
1359,Zanclus cornutus,,,,,267,,,492.0
1360,Minois dryas,,,268,,,,,520.0
1361,Lampanychtus ater,,,,268,,,,483.0
1362,Lycodes pacificus,,,,,268,,,483.0
1363,Neope goschkevitschii,,,269,,,,,380.0
1364,Lampanyctus alatus,,,,269,,,,485.0
1365,Zoarces viviparus,,,,,269,,,513.0
1366,Acanthurus triostegus,,271,,,,,,518.0
1367,Neope goschkevitschii,,,270,,,,,460.0
1368,Neope goschkevitschii,,,271,,,,,520.0
1369,Lampanyctus regalis,,,,271,,,,489.0
1370,Cleisthenes herzensteini,,,,,271,,,500.0
1371,Acanthurus achilles,,273,,,,,,501.0
1372,Nymphalis xanthomelas,,,272,,,,,380.0
1373,Lepidion eques,,,,272,,,,476.0
1374,Isopsetta isolepis,,,,,272,,,492.0
1375,Nymphalis xanthomelas,,,273,,,,,460.0
1376,Leptocottus armatus,,,,273,,,,498.0
1377,Lepidopsetta bilineata,,,,,273,,,492.0
1378,Ctenochaetus strigosus,,275,,,,,,453.0
1379,Nymphalis xanthomelas,,,274,,,,,500.0
1380,Leuroglosus stilbius,,,,274,,,,491.0
1381,Lepidopsetta polyxystra,,,,,274,,,493.0
1382,Ctenochaetus strigosus,,276,,,,,,521.0
1383,Nymphalis xanthomelas,,,275,,,,,560.0
1384,Limnocottus bergianus,,,,275,,,,490.4
1385,Limanda aspera,,,,,275,,,503.0
1386,Ctenochaetus strigosus,,277,,,,,,548.0
1387,Parage aegeria,,,276,,,,,360.0
1388,Limnocottus eurystomus,,,,276,,,,427.6
1389,Limanda limanda,,,,,276,,,502.0
1390,Ctenochaetus strigosus,,278,,,,,,501.0
1391,Parage aegeria,,,277,,,,,460.0
1392,Limnocottus griseus,,,,277,,,,431.0
1393,Lyopsetta exilis,,,,,277,,,482.0
1394,Parage aegeria,,,278,,,,,530.0
1395,Limnocottus pallidus,,,,278,,,,488.0
1396,Microstomus kitt,,,,,278,,,502.0
1397,Naso lituratus,,280,,,,,,421.0
1398,Polygonia c-album,,,279,,,,,380.0
1399,Microstomus pacificus,,,,,279,,,505.0
1400,Naso lituratus,,281,,,,,,496.0
1401,Polygonia c-album,,,280,,,,,520.0
1402,Margrethia obtusirostra,,,,280,,,,474.0
1403,Parophrys vetulus,,,,,280,,,498.0
1404,Naso lituratus,,282,,,,,,521.0
1405,Polygonia c-album,,,281,,,,,560.0
1406,Melanochromus vermivorous,,,,281,,,,418.1
1407,Platichthys flesus,,,,,281,,,510.0
1408,Polygonia c-album,,,282,,,,,620.0
1409,Melanonus zugmayeri,,,,282,,,,489.0
1410,Platichthys stellatus,,,,,282,,,508.0
1411,Naso unicornis,,284,,,,,,416.0
1412,Vanessa cardui,,,283,,,,,360.0
1413,Melanostigma pammelas,,,,283,,,,485.0
1414,Pleuronectes platessa,,,,,283,,,515.0
1415,Naso unicornis,,285,,,,,,486.0
1416,Vanessa cardui,,,284,,,,,470.0
1417,Melanostomias niger,,,,284,,,,483.0
1418,Psettichthys melanostictus,,,,,284,,,497.0
1419,Naso unicornis,,286,,,,,,507.0
1420,Vanessa cardui,,,285,,,,,530.0
1421,Melanphaes canthomus,,,,285,,,,4852.0
1422,Pseudopleuronectes americanus,,,,,285,,,506.0
1423,Zebrasoma veliferum,,287,,,,,,494.0
1424,Atrophaneura alcinous,,,286,,,,,420.0
1425,Meleagris gallopavo,,,,286,,,,417.8
1426,Pseudopleuronectes herzensteini,,,,,286,,,500.0
1427,Zebrasoma veliferum,,288,,,,,,448.0
1428,Atrophaneura alcinous,,,287,,,,,460.0
1429,Merluccius merluccius,,,,287,,,,496.0
1430,Pseudopleuronectes obscurus,,,,,287,,,525.0
1431,Zebrasoma veliferum,,289,,,,,,511.0
1432,Atrophaneura alcinous,,,288,,,,,520.0
1433,Mesoplodon bidens,,,,288,,,,484.0
1434,Lepidorhombus boscii,,,,,288,,,489.0
1435,Zebrasoma veliferum,,290,,,,,,517.0
1436,Atrophaneura alcinous,,,289,,,,,600.0
1437,Metriaclima zebra,,,,289,,,,368.0
1438,Oncorhynchus gorbuscha,,,,,289,,,506.0
1439,Zebrasoma veliferum,,291,,,,,,523.0
1440,Graphium sarpedon,,,290,,,,,380.0
1441,Micrometrus aurora,,,,290,,,,464.8
1442,Abyssocottus korotneffi,,,,,290,,,481.0
1443,Graphium sarpedon,,,291,,,,,460.0
1444,Micrometrus minimus,,,,291,,,,469.5
1445,Oncorhynchus keta,,,,,291,,,524.0
1446,Zebrasoma flavescens,,293,,,,,,446.0
1447,Graphium sarpedon,,,292,,,,,560.0
1448,Mirounga angustirostri,,,,292,,,,491.7
1449,Oncorhynchus keta,,,,,292,,,505.0
1450,Zebrasoma flavescens,,294,,,,,,510.0
1451,Graphium sarpedon,,,293,,,,,600.0
1452,Mugil cephalus,,,,293,,,,518.0
1453,Oncorhynchus kisutch,,,,,293,,,531.0
1454,Zebrasoma flavescens,,295,,,,,,519.0
1455,Papilio achaon,,,294,,,,,380.0
1456,Mulloidichthys flavolineatus,,,,294,,,,366.0
1457,Oncorhynchus kisutch,,,,,294,,,505.0
1458,Papilio achaon,,,295,,,,,460.0
1459,Mustelus henlei,,,,295,,,,496.0
1460,Oncorhynchus mykiss,,,,,295,,,521.0
1461,Ammodytes hexapterus,,297,,,,,,398.0
1462,Papilio achaon,,,296,,,,,520.0
1463,Myoxocephalus quadricornis,,,,296,,,,512.2
1464,Oncorhynchus tshawytscha,,,,,296,,,524.0
1465,Ammodytes hexapterus,,298,,,,,,524.0
1466,Papilio achaon,,,297,,,,,580.0
1467,Myripristis berndti,,,,297,,,,443.0
1468,Oncorhynchus tshawytscha,,,,,297,,,508.0
1469,Ammodytes hexapterus,,299,,,,,,520.0
1470,Papilio aegeus,,,298,,,,,360.0
1471,Naso lituratus,,,,298,,,,412.0
1472,Salmo salar,,,,,298,,,515.0
1473,Apogon kallopterus,,300,,,,,,492.0
1474,Papilio aegeus,,,299,,,,,450.0
1475,Salmo trutta trutta,,,,,299,,,532.0
1476,Papilio aegeus,,,300,,,,,540.0
1477,Nemichthys scolopaceus,,,,300,,,,490.0
1478,Thunnus albacares,,,,,300,,,483.0
1479,Apogon kallopterus,,302,,,,,,494.0
1480,Papilio aegeus,,,301,,,,,610.0
1481,Neonesthes capensis,,,,301,,,,483.0
1482,Peprilus stimillimus,,,,,301,,,496.0
1483,Apogon kallopterus,,303,,,,,,516.0
1484,Papilio maackii,,,302,,,,,380.0
1485,Aphanopus  carbo,,,,,302,,,477.0
1486,Papilio maackii,,,303,,,,,460.0
1487,Notacanthus bonapartei,,,,303,,,,487.0
1488,Asprocottus herzensteini,,,,,303,,,488.0
1489,Ronquilus jordani,,305,,,,,,461.0
1490,Papilio maackii,,,304,,,,,520.0
1491,Cottinella boulengeri,,,,,304,,,482.0
1492,Ronquilus jordani,,306,,,,,,521.0
1493,Papilio maackii,,,305,,,,,580.0
1494,Odocoileus virginianus,,,,305,,,,457.0
1495,Cyphocottus eurystomus,,,,,305,,,489.0
1496,Lipophyrs pholis,,307,,,,,,515.0
1497,Papilio protenor,,,306,,,,,420.0
1498,Oncorhynchus mykiss,,,,306,,,,365.0
1499,Limnocottus bergianus,,,,,306,,,490.0
1500,Lipophyrs pholis,,308,,,,,,535.0
1501,Papilio protenor,,,307,,,,,460.0
1502,Oreochromis nilocticus,,,,307,,,,359.0
1503,Limnocottus griseus,,,,,307,,,485.0
1504,Lipophyrs pholis,,309,,,,,,500.0
1505,Papilio protenor,,,308,,,,,520.0
1506,Oreocromis niloticus,,,,308,,,,375.5
1507,Lipophyrs pholis,,310,,,,,,570.0
1508,Osmerus eperlanus,,,,309,,,,517.8
1509,Procottus jettelesii,,,,,309,,,505.0
1510,Plagiotremus rhinorhynchos,,311,,,,,,498.0
1511,Papilio xuthus,,,310,,,,,400.0
1512,Ostracion meleagris,,,,310,,,,416.0
1513,Bothragonus  swani,,,,,310,,,500.0
1514,Plagiotremus rhinorhynchos,,312,,,,,,449.0
1515,Papilio xuthus,,,311,,,,,440.0
1516,Otolemus cassicaudatus,,,,311,,,,507.0
1517,Podothecus acipenserinus,,,,,311,,,500.0
1518,Plagiotremus rhinorhynchos,,313,,,,,,520.0
1519,Papilio xuthus,,,312,,,,,520.0
1520,Pachystomias microdon,,,,312,,,,513.0
1521,Comephorus baicalensis,,,,,312,,,501.0
1522,Plagiotremus rhinorhynchos,,314,,,,,,561.0
1523,Papilio xuthus,,,313,,,,,600.0
1524,Pagothenia borchgrevinki,,,,313,,,,488.7
1525,Comephorus dybowskii,,,,,313,,,498.0
1526,Papilo bianor,,,314,,,,,420.0
1527,Paracottus knerii,,,,314,,,,450.0
1528,Artedius fenestralis,,,,,314,,,498.0
1529,Trachurus mediterraneus,,316,,,,,,433.0
1530,Papilo bianor,,,315,,,,,460.0
1531,Paralabrax clathratus,,,,315,,,,500.0
1532,Artedius harringtoni,,,,,315,,,501.0
1533,Trachurus mediterraneus,,317,,,,,,525.0
1534,Papilo bianor,,,316,,,,,520.0
1535,Parupeneus multifasciatus,,,,316,,,,486.0
1536,Ascelichthys rhodorus,,,,,316,,,501.0
1537,Papilo bianor,,,317,,,,,580.0
1538,Perca fluviatilis,,,,317,,,,538.6
1539,Bero elegance,,,,,317,,,507.0
1540,Spicara smaris,,319,,,,,,436.0
1541,Colias erate,,,318,,,,,400.0
1542,Pervagor aspricaudus,,,,318,,,,404.0
1543,Clinocottus globiceps,,,,,318,,,523.0
1544,Spicara smaris,,320,,,,,,522.0
1545,Colias erate,,,319,,,,,520.0
1546,Pervagor spilosoma,,,,319,,,,398.0
1547,Enophrys bison,,,,,319,,,501.0
1548,Colias erate,,,320,,,,,560.0
1549,Petromyzon marinus,,,,320,,,,501.0
1550,Enophrys diceraus,,,,,320,,,500.0
1551,Lepomis macrochirus,,322,,,,,,536.0
1552,Gonepteryx aspasia,,,321,,,,,380.0
1553,Phoca groenlandicus,,,,321,,,,498.0
1554,Gymnocanthus intermedius,,,,,321,,,504.0
1555,Lepomis macrochirus,,323,,,,,,620.0
1556,Gonepteryx aspasia,,,322,,,,,460.0
1557,Phoca vitulina,,,,322,,,,501.0
1558,Gymnocanthus pistilliger,,,,,322,,,501.0
1559,Gonepteryx aspasia,,,323,,,,,560.0
1560,Photonectes braueri,,,,323,,,,483.0
1561,Hemilepidotus hemilepidotus,,,,,323,,,501.0
1562,Micropterus salmoides,,325,,,,,,535.0
1563,Gonepteryx aspasia,,,324,,,,,600.0
1564,Photostomias braueri,,,,324,,,,483.0
1565,Icelinus borealis,,,,,324,,,495.0
1566,Micropterus salmoides,,326,,,,,,614.0
1567,Photostylus sp.,,,,325,,,,474.0
1568,Jordania zonope,,,,,325,,,500.0
1569,Chaetodon kleini,,327,,,,,,496.0
1570,Pieris brassicae,,,326,,,,,455.0
1571,Platichthys flesus,,,,326,,,,510.3
1572,Leptocottus armatus,,,,,326,,,509.0
1573,Pieris brassicae,,,327,,,,,560.0
1574,Platycercus elegans,,,,327,,,,363.0
1575,Megalocottus  platycephalus,,,,,327,,,514.0
1576,Chaetodon kleini,,329,,,,,,530.0
1577,Pieris brassicae,,,328,,,,,620.0
1578,Platytroctes apus,,,,328,,,,476.0
1579,Microcottus sellaris,,,,,328,,,505.0
1580,Chaetodon unimaculatus,,330,,,,,,491.0
1581,Pieris melete,,,329,,,,,400.0
1582,Plectroglyphidodon johnstonianus,,,,329,,,,474.0
1583,Myoxocephalus jaok,,,,,329,,,507.0
1584,Pieris melete,,,330,,,,,480.0
1585,Myoxocephalus potyacanthocephalus,,,,,330,,,500.0
1586,Chaetodon unimaculatus,,332,,,,,,530.0
1587,Pieris melete,,,331,,,,,540.0
1588,Polyipnus polli,,,,331,,,,483.0
1589,Myoxocephalus scorpius,,,,,331,,,506.0
1590,Pieris melete,,,332,,,,,600.0
1591,Pomatoschistus microps,,,,332,,,,515.7
1592,Myoxocephalus stelleri,,,,,332,,,506.0
1593,Pieris rapae,,,333,,,,,360.0
1594,Pomatoschistus minutus,,,,333,,,,503.0
1595,Oligocottus maculosus,,,,,333,,,520.0
1596,Forcipiger flavissimus,,335,,,,,,490.0
1597,Pieris rapae,,,334,,,,,420.0
1598,Porichthys notatus,,,,334,,,,493.0
1599,Ruscarius meanyi,,,,,334,,,496.0
1600,Forcipiger flavissimus,,336,,,,,,527.0
1601,Pieris rapae,,,335,,,,,450.0
1602,Porogradus sp.,,,,335,,,,474.0
1603,Scorpaenichthys marmoratus,,,,,335,,,500.0
1604,Pieris rapae,,,336,,,,,563.0
1605,Taurulus bubalis,,,,,336,,,507.0
1606,Aequidens pulcher,,338,,,,,,565.0
1607,Amyelois transitella,,,337,,,,,350.0
1608,Triglopsis quadricornis,,,,,337,,,512.0
1609,Aequidens pulcher,,339,,,,,,605.0
1610,Amyelois transitella,,,338,,,,,430.0
1611,Potamotrygon motoro,,,,338,,,,499.0
1612,Batrachocottus baicalensis,,,,,338,,,509.0
1613,Amyelois transitella,,,339,,,,,530.0
1614,Procottus jettelesi,,,,339,,,,448.0
1615,Batrachocottus multiradiatus,,,,,339,,,489.0
1616,Galleria mellonella,,,340,,,,,363.0
1617,Propithecus verreauxi coquereli,,,,340,,,,430.0
1618,Batrachocottus nikolskii,,,,,340,,,488.0
1619,Aulonocara hueseri,,342,,,,,,415.0
1620,Galleria mellonella,,,341,,,,,510.0
1621,Pseudopleuronectes americanus,,,,341,,,,457.0
1622,Cottocomephorus grewingkii,,,,,341,,,503.0
1623,Aulonocara hueseri,,343,,,,,,484.0
1624,Actias artemis aliena,,,342,,,,,380.0
1625,Pseudotropheus acei,,,,342,,,,378.4
1626,Cottocomephorus inermis,,,,,342,,,494.0
1627,Aulonocara hueseri,,344,,,,,,526.0
1628,Actias artemis aliena,,,343,,,,,460.0
1629,Ptilorhynchus violaceus,,,,343,,,,410.4
1630,Leocottus kesslerii,,,,,343,,,516.0
1631,Actias artemis aliena,,,344,,,,,540.0
1632,Puffinus pacificus,,,,344,,,,406.0
1633,Paracottus knerii,,,,,344,,,520.0
1634,Copadichromis borleyi,,346,,,,,,424.0
1635,Actias artemis aliena,,,345,,,,,580.0
1636,Pundamilia azurea,,,,345,,,,455.3
1637,Eumicrotremus orbis,,,,,345,,,494.0
1638,Copadichromis borleyi,,347,,,,,,478.0
1639,Antheraea polyphemus,,,346,,,,,360.0
1640,Pundamilia nyererei,,,,346,,,,451.2
1641,Copadichromis borleyi,,348,,,,,,539.0
1642,Antheraea polyphemus,,,347,,,,,450.0
1643,Pundamila sp.,,,,347,,,,455.3
1644,Blepsias cirrhosus,,,,,347,,,500.0
1645,Crenicichla frenata,,349,,,,,,420.0
1646,Antheraea polyphemus,,,348,,,,,525.0
1647,Pungitius pungitius,,,,348,,,,526.8
1648,Hemitripterus americanus,,,,,348,,,505.0
1649,Crenicichla frenata,,350,,,,,,480.0
1650,Samia cynthia ricini,,,349,,,,,380.0
1651,Radiicephalus elongatus,,,,349,,,,481.0
1652,Hemitripterus villosus,,,,,349,,,503.0
1653,Crenicichla frenata,,351,,,,,,547.0
1654,Samia cynthia ricini,,,350,,,,,400.0
1655,Raja binoculata,,,,350,,,,497.0
1656,Nautichthys oculofasciatus,,,,,350,,,501.0
1657,Crenicichla frenata,,352,,,,,,614.0
1658,Samia cynthia ricini,,,351,,,,,480.0
1659,Rana cancrivora,,,,351,,,,433.0
