feature,p_value,score,lgbm,xgb,gbc,BayesianRidge,rf,mean
p103_GAQR,0.2538478676544552,1.3077409144100756,0.0,0.0,0.0,0.0,0.0,0.0
p103_K,0.15730694917190877,2.0114250026962663,0.0,0.0,0.0,0.0,0.0,0.0
p103_T,3.4788993633858156e-05,17.743999487096353,0.0,0.0,0.001423915557125581,0.0843429502269704,0.003471613937349611,0.01784769594428912
p103_Y,0.0009056015094074115,11.267783508935109,0.11538461538461539,0.0,0.0030568993297763252,0.031172759219568365,0.012676750666630496,0.03245820492011811
p104_M,0.8340658120090394,0.04397354235078529,0.0,0.0,0.0,0.0,0.0,0.0
p104_W,1.0564478291429084e-06,24.988496573400695,0.0,0.0,4.904474982752834e-05,0.15659726299050128,0.04168554961021699,0.039666371470109166
p104_YIL,0.002151134538198831,9.605717950639296,0.0,4.968032e-06,0.006073177726073219,0.1672977493380908,0.021606006951017213,0.03899638040944513
p105_F,0.00017045915458937415,14.547984402817516,0.0,0.00013259564,0.08216488889240933,0.06127763626474701,0.0035458820861133185,0.029424200576658947
p105_I,0.8088650991065401,0.058629284608151595,0.0,0.0,0.0,0.0,0.0,0.0
p105_L,0.0076276936997900875,7.2304038744400625,0.038461538461538464,1.4631772e-06,0.000695020702125689,0.14931986327878052,0.003546206736303947,0.0384048184711952
p105_V,0.00012155896277579761,15.222215091395535,0.07692307692307693,4.769714e-05,0.0004328394785558715,0.10642110107891298,0.00864890969946165,0.0384947248639939
p106_G,0.8674668058621915,0.027902624427302597,0.0,0.0,0.0,0.0,0.0,0.0
p106_L,9.751321004197181e-12,50.84010145047032,0.0,1.2157405e-09,0.006043341379125092,0.007158710495988205,0.011866414540117708,0.005013693526194303
p107_YN,0.7312745993533937,0.11819646885357014,0.0,0.0,0.0,0.0,0.0,0.0
p108_H,1.0459396662521523e-07,29.93018331906867,0.0,3.8952417e-06,0.07039214026667762,0.06709375513513402,0.05809543278866911,0.03911704468642848
p108_K,1.3321368621932056e-05,19.705813136352663,0.0,1.4158998e-06,0.0002407082715417513,0.06068340836899849,0.0036327251180044025,0.012911651531660951
p108_P,4.535615745362269e-10,41.983593126680304,0.11538461538461539,0.0,3.110017419740929e-05,0.1558169164714904,0.012717323092375938,0.05678999102453584
p108_Q,0.5995547536703405,0.2763401233122867,0.0,0.0,0.0,0.0,0.0,0.0
p108_R,1.2838429556989564e-14,66.81773389092696,0.0,6.0980346e-06,0.0013091596174377412,0.04111073447468089,0.021377162385335418,0.012760630902420037
p109_H,1.0478462126953543e-17,84.92106638719497,0.0,3.058209e-07,0.0002014558570139301,0.06552055852482179,0.0015338695333519292,0.013451237947215608
p109_I,0.3709086657978047,0.8033761402342544,0.0,0.0,0.0,0.0,0.0,0.0
p109_L,0.013204352135622335,6.226057042069628,0.0,6.235998e-05,1.8350002844067188e-05,0.009498058244092668,0.002357662023478619,0.002387286049515932
p109_P,1.5711872200608124e-12,55.15166701292346,0.0,0.0,0.050485286729038584,0.06328023820959204,0.015182837300321161,0.025789672447790356
p109_T,0.5518989100993402,0.35484238765924403,0.0,0.0,0.0,0.0,0.0,0.0
p109_V,0.41048322578311824,0.679574209923772,0.0,0.0,0.0,0.0,0.0,0.0
p109_YMARDW,0.010782460361944975,6.594847617532705,0.0,0.00093485246,7.615904681201057e-05,0.3012213402475961,0.002237092579889897,0.06089388886721886
p110_F,0.00035402287727562054,13.101803700083174,0.0,0.0,0.0012693809082412466,0.11681504582595643,0.004949664679170842,0.024606818282673703
p110_G,1.202278972928775e-05,19.916742754422803,0.0,0.005773523,0.025011545727432864,0.16566713431170904,0.07845553862750429,0.05498154831155009
p110_L,0.17169520828258222,1.8783468923862365,0.0,0.0,0.0,0.0,0.0,0.0
p110_M,8.87630141492647e-05,15.852091217166441,0.038461538461538464,1.6924171e-06,4.797291288322995e-05,0.08272950502480825,0.0021072385589598125,0.0246695894750524
p110_V,1.2288445196015647e-37,229.27878396482947,0.8076923076923077,0.00030797184,0.0036370320319881076,0.59545097282422,0.13115980986744374,0.30764961885208186
p111_R,0.012057117065752078,6.391173034036132,0.0,6.277137e-08,1.6276332185440296e-05,0.000972653495253824,0.0009143572631708524,0.0003806699723960881
p112_D,0.9471417591238438,0.004403660495570558,0.0,0.0,0.0,0.0,0.0,0.0
p112_E,0.37713277675765144,0.7826837424948228,0.0,0.0,0.0,0.0,0.0,0.0
p112_K,0.12035353811493782,2.4285053313480187,0.0,0.0,0.0,0.0,0.0,0.0
p112_N,2.785956455121601e-07,27.82308665823958,0.0,0.0,6.829589604374181e-06,0.03708873334442204,4.094563148198101e-05,0.007427301713101677
p112_Q,0.5223895235413611,0.4102754688808866,0.0,0.0,0.0,0.0,0.0,0.0
p112_RITYM,0.5949634035249942,0.28335243820891975,0.0,0.0,0.0,0.0,0.0,0.0
p112_S,0.017135638322586345,5.755570831443066,0.0,2.1060021e-05,0.001988313298865259,0.21040325099719082,0.009695442111820073,0.04442161328578056
p112_V,4.735425054686205e-10,41.88578873307482,0.0,1.859964e-05,0.00012285335394379015,0.01286779625613744,0.0018931520270726624,0.0029804802553484787
p113_I,0.5041328462029844,0.44745949165884313,0.0,0.0,0.0,0.0,0.0,0.0
p113_L,0.01621850644478739,5.854499196637427,0.2692307692307692,3.8073482e-05,0.001848979288496863,0.007528235747926063,0.02696361962510334,0.06112193547482837
p113_M,0.02332226960117327,5.205182156378103,0.0,6.799736e-06,0.0005279394978355032,0.04985809460056179,0.0003541888821692234,0.010149404543350083
p113_V,0.0001607645105713727,14.664523968835624,0.0,2.5695886e-07,0.0008264562989511167,0.06389539041953776,0.009018578005082519,0.014748136336485473
p114_E,0.2077992755112386,1.5945549025205412,0.0,0.0,0.0,0.0,0.0,0.0
p114_Y,6.580288320397156e-05,16.454148527972126,0.0,0.0,8.89613231526413e-05,0.017532665915083376,0.0018923256035365862,0.0039027905683545207
p115_G,1.7292201655834588e-23,121.66618827288526,0.0,9.126534e-06,0.0024229270655210574,0.005522509685780914,0.009398991670934793,0.0034707109912010974
p116_F,1.0749911900378672e-08,34.89906109204006,0.11538461538461539,0.0,0.0003626873339376203,0.02836612558207432,0.016050415346974666,0.03203276872952039
p116_TMCSVLGI,0.0891537124988085,2.9111573411880185,0.0,0.0,0.0,0.0,0.0,0.0
p116_Y,2.74746351984487e-10,43.12351069892341,0.15384615384615385,3.7181449e-06,1.0067148901985574e-05,0.0643928332562648,0.0003686186468093004,0.04372427820859665
p117_F,2.244601372764264e-08,33.279810988519074,0.07692307692307693,1.7514932e-06,8.10965051088805e-05,0.07950097352348529,0.01597968029019548,0.0344973157470107
p117_L,9.051372392608871e-21,103.91257255258134,0.4230769230769231,0.00010416894,0.022924377208122737,0.3295429926748528,0.015787649244682726,0.1582872222287738
p117_M,0.44789744805696863,0.5777030854906019,0.0,0.0,0.0,0.0,0.0,0.0
p117_SIGENC,0.0676952906088905,3.3658440668104124,0.0,0.0,0.0,0.0,0.0,0.0
p117_T,3.1994973111783703e-07,27.527013717436333,0.038461538461538464,3.013269e-06,0.0016956959119261601,0.18377282708733964,0.008921408214178092,0.046570896588786805
p117_V,2.2927925716899217e-08,33.23325042544422,0.19230769230769232,7.66608e-05,0.0019996357327922874,0.20445983396515885,0.018537762799899795,0.08347631712092772
p118_G,1.100971069190611e-32,188.50775453602347,0.07692307692307693,0.0,0.001049702996429885,0.09758567123679247,0.13307564860709692,0.061726819952679236
p118_ST,0.2563654084585915,1.2939231946760101,0.0,0.0,0.0,0.0,0.0,0.0
p118_V,8.539272767018878e-12,51.15137898843615,0.0,0.0,0.050485286729038584,0.06328023820959204,0.015182837300321161,0.025789672447790356
p119_GYFC,0.792986436851602,0.06901253912470004,0.0,0.0,0.0,0.0,0.0,0.0
p119_S,0.10017260681517458,2.721994307393368,0.0,0.0,0.0,0.0,0.0,0.0
p119_T,0.001089538535130737,10.910223450884542,0.15384615384615385,3.0266612e-05,0.0037965173613369787,0.2720711534340738,0.01418112393904604,0.08878504303855353
p120_H,0.48161719215762355,0.4966150307105581,0.0,0.0,0.0,0.0,0.0,0.0
p120_I,0.012277790283278113,6.358184060080151,0.0,0.00016040943,0.001707304899883137,0.24941080437679272,0.027671517011704817,0.05579000714340513
p120_L,3.8678641833358314e-25,132.87143591164715,0.23076923076923078,7.4550376e-06,0.003535350947696851,0.008358218846514833,0.012042645115454909,0.050942580143294613
p120_T,0.07747227887257549,3.1417844486421056,0.0,0.0,0.0,0.0,0.0,0.0
p120_V,4.1305434161059244e-32,184.0071513985792,0.0,7.56488e-06,0.007466061631970363,0.026023649158396955,0.10904302009158773,0.028508059152386876
p121_C,1.5711872200608124e-12,55.15166701292346,0.0,0.0,0.050485286729038584,0.06328023820959204,0.015182837300321161,0.025789672447790356
p121_F,0.0005185242853176139,12.353145064323508,0.0,8.864693e-06,0.000322024582424995,0.061995895669627515,0.0009275141037027019,0.012650859809745554
p121_G,9.689717005534164e-08,30.095412581453882,0.07692307692307693,1.2687645e-05,0.0016440334804915721,0.17458513484860894,0.009836115594741077,0.052600209698346126
p121_S,0.10806019849427732,2.6001094977392225,0.0,0.0,0.0,0.0,0.0,0.0
p121_T,0.0011029985573141607,10.886524293590428,0.0,1.1205951e-06,0.01410933714202311,0.01986453814761571,0.004814190880384683,0.007757837353030617
p123_E,1.033809592546561e-09,40.12077423418974,0.3076923076923077,1.3456744e-06,0.00023237409335879016,0.1983544535316839,0.011069159180767377,0.10346992803449899
p123_I,3.499505606745357e-07,27.33549359808521,0.0,7.434916e-05,0.012076880785577717,0.1667964264465551,0.034437427017792635,0.042677016682360645
p123_L,1.2593679075725016e-57,435.3372533574847,0.07692307692307693,0.28724784,0.7540317436793896,0.09877104542982643,1.0,0.4433947405244213
p123_M,0.3720457075879091,0.7995597089864769,0.0,0.0,0.0,0.0,0.0,0.0
p123_Q,0.2528919401640912,1.313032056139307,0.0,0.0,0.0,0.0,0.0,0.0
p123_T,1.2555659469427593e-05,19.827525372158767,0.0,4.66054e-07,0.001333544473796296,0.1366471908448584,0.008611218535515181,0.029318483981631994
p124_G,0.24953235291164222,1.3318253267834637,0.0,0.0,0.0,0.0,0.0,0.0
p124_I,1.449981778420999e-11,49.91171043718815,0.0,9.539167e-06,0.0016618047644056928,0.06805891397829335,0.002685588631079734,0.014483169308149243
p124_T,1.1160032396268941e-11,50.52399483889626,0.0,0.0,0.0002381752350270095,0.09654629205606752,0.000756197515891642,0.019508132961397234
p124_V,2.2126471680506885e-32,186.12618887058434,0.0,4.7478704e-07,5.934366352998733e-05,0.07769216886774861,0.1403340831837916,0.04361721410042273
p125_G,7.179499080782397e-09,35.791482305311376,0.0,2.2558122e-07,7.636697408775617e-05,0.08091220072296534,0.0012389481231953369,0.016445548280293227
p125_S,0.019787234053423374,5.497812918671187,0.15384615384615385,2.4333774e-05,6.670167951561992e-05,0.024220250371661218,0.0033028545553940793,0.03629205884544306
p125_T,8.583194456444457e-65,528.7450469995401,0.07692307692307693,0.28724784,0.7540317436793896,0.09877104542982643,1.0,0.4433947405244213
p126_G,2.607981509029147e-76,705.8605981603642,0.07692307692307693,0.28724784,0.7540317436793896,0.09877104542982643,1.0,0.4433947405244213
p126_I,2.741465313602414e-06,22.984011742269175,0.0,0.0,1.3184001988753993e-06,0.11412751347950258,0.005196737966240275,0.023865113969188344
p126_L,1.8698145786591792e-29,163.77736547053965,0.07692307692307693,0.0,0.001049702996429885,0.09758567123679247,0.13307564860709692,0.061726819952679236
p126_TS,0.6191376004744811,0.24767045975571542,0.0,0.0,0.0,0.0,0.0,0.0
p127_M,0.3279997975451808,0.9603616920812645,0.0,0.0,0.0,0.0,0.0,0.0
p127_W,0.5195661166900385,0.41587638629054424,0.0,0.0,0.0,0.0,0.0,0.0
p128_S,0.0014126927745069292,10.4100430889096,0.038461538461538464,0.00013356449,6.0371549411738864e-05,0.08685930390916176,0.002234365647547269,0.02554982881192967
p128_T,0.007701828783244899,7.212553564271904,0.0,0.0,0.0003119024463961687,0.03561184853634341,0.007187246154177367,0.008622199427383388
p129_M,2.741465313602414e-06,22.984011742269175,0.0,0.0,1.3184001988753993e-06,0.11412751347950258,0.005196737966240275,0.023865113969188344
p129_N,0.07205723386938825,3.261836058092295,0.0,0.0,0.0,0.0,0.0,0.0
p130_CSP,0.23408557063566612,1.4224134264840729,0.0,0.0,0.0,0.0,0.0,0.0
p130_T,8.278705137256954e-08,30.43599107762891,0.0,0.00010286868,3.7090697848661025e-05,0.11824979933898284,0.030969989912533823,0.029871949726274338
p130_V,1.0690582535098778e-11,50.62463275765904,0.0,0.0,0.0001560249040550107,0.038674957449685736,0.03756127740528269,0.015278451951804689
p131_F,1.9570898609264168e-52,374.66373441445825,0.23076923076923078,0.0,1.0,0.09753447648499103,0.051700255563868064,0.276000792563618
p131_I,3.644831219646861e-12,53.156212433076675,0.0,0.0,0.00017899629933510854,0.17243908130925392,0.019823222136696992,0.038488259949057205
p131_MC,0.11333807657563451,2.523912158090714,0.0,0.0,0.0,0.0,0.0,0.0
p131_V,7.789175377111876e-07,25.63328416118254,0.3076923076923077,0.0,0.004982457671082836,0.06491708504970702,0.023590402887382976,0.0802364506600961
p132_L,7.607134441377657e-08,30.61928038600803,0.0,0.0,3.1837741915157626e-05,0.09622159586789869,0.018662849281021108,0.02298325657816699
p132_V,0.534655077654298,0.38655758270514357,0.0,0.0,0.0,0.0,0.0,0.0
p133_S,3.696040329802576e-12,53.12324365804999,0.0,0.0,0.050485286729038584,0.06328023820959204,0.015182837300321161,0.025789672447790356
p134_I,6.7822257023199e-07,25.926817101439944,0.11538461538461539,0.00013153526,7.171608717065908e-05,0.10093695370656165,0.030422844167071375,0.04938953292038668
p134_V,0.00034575674557286816,13.14830232293189,0.0,0.0,0.0004236830765825151,0.13759083437367176,0.0038394090892491304,0.02837078530790068
p134_W,2.0782257616706323e-13,60.00542726519429,0.0,0.0,0.050485286729038584,0.06328023820959204,0.015182837300321161,0.025789672447790356
p134_YLM,0.3350645227003096,0.9326550595473689,0.0,0.0,0.0,0.0,0.0,0.0
p135_E,0.02804931666050664,4.879110853373773,0.0,0.0,0.00036312863190621545,0.04159028253256546,0.002116399296164074,0.008813962092127151
p137_W,9.759334312926603e-10,40.25060430699557,0.038461538461538464,0.0,5.3329912725820315e-05,0.05222321940771463,0.013875311307475288,0.02092267981789084
p137_Y,7.978316408676514e-08,30.516046614143708,0.0,0.0,0.00012730935660430979,0.040396956503962834,0.0027683062072559454,0.008658514413564617
p138_K,0.8674668058621915,0.027902624427302597,0.0,0.0,0.0,0.0,0.0,0.0
p138_L,4.7954392012312845e-05,17.093178740095478,0.038461538461538464,3.3515883e-07,6.0863931277641344e-05,0.12494560548311669,0.002943288041697394,0.03328232621529213
p138_M,0.037864336729106135,4.355130475691637,0.0,7.301701e-05,0.001611369096719744,0.12674036252880827,0.0017625209426965097,0.026037453915004543
p138_N,0.00013464776326776721,15.017944725986347,0.0,3.2783593e-08,2.8262704395735088e-05,0.0327717855194826,0.004114593535763274,0.0073829349086468685
p138_V,0.6931762945095243,0.15601211665221412,0.0,0.0,0.0,0.0,0.0,0.0
p139_V,0.2495323529116082,1.3318253267836728,0.0,0.0,0.0,0.0,0.0,0.0
p140_V,3.105950590393825e-37,225.82855538418397,0.07692307692307693,0.0,0.0025131772743041615,0.1965987435661939,0.35585795212915655,0.12637858997854629
p141_LT,0.09663480529234128,2.7801371070819982,0.0,0.0,0.0,0.0,0.0,0.0
p141_S,0.8674668058621915,0.027902624427302597,0.0,0.0,0.0,0.0,0.0,0.0
p141_V,2.741465313602414e-06,22.984011742269175,0.0,0.0,1.3184001988753993e-06,0.11412751347950258,0.005196737966240275,0.023865113969188344
p142_K,0.37044721700315164,0.8049296525336717,0.0,0.0,0.0,0.0,0.0,0.0
p142_R,0.7896647039539785,0.07129906414685779,0.0,0.0,0.0,0.0,0.0,0.0
p143_P,2.7414653136034455e-06,22.98401174226835,0.0,0.0,1.3184001988753993e-06,0.11412751347950258,0.005196737966240275,0.023865113969188344
p144_I,4.9617064102064554e-05,17.024216906784265,0.0,0.0,0.00027080856459326525,0.00875280906563948,0.0038921783683845295,0.002583159199723455
p144_L,0.8758908362843717,0.024440047171671652,0.0,0.0,0.0,0.0,0.0,0.0
p144_M,0.2945998382727291,1.1028928092241037,0.0,0.0,0.0,0.0,0.0,0.0
p145_D,0.507909175298294,0.43957780835370397,0.0,0.0,0.0,0.0,0.0,0.0
p145_G,1.906523724703782e-11,49.272944813226864,0.0,0.0,1.4024871956900751e-05,0.044313928174724015,0.0061230769785409435,0.010090206005044372
p145_S,3.4429401008320096e-08,32.343889382030234,0.07692307692307693,4.7407976e-08,4.7612584126759085e-05,0.06498520069393572,0.0013257853823840508,0.02865634459829993
p146_G,0.12340904164148521,2.388868586660526,0.0,0.0,0.0,0.0,0.0,0.0
p146_N,0.3901320996325519,0.7409865197867282,0.0,0.0,0.0,0.0,0.0,0.0
p146_S,0.43904743054228135,0.6006016492534288,0.0,0.0,0.0,0.0,0.0,0.0
p147_GAP,0.00970232892029876,6.787939889613888,0.0,0.0,1.540974013589974e-05,0.062489510513798335,0.01886150465059844,0.016273284980906536
p147_I,1.790922457586481e-05,19.098595331149316,0.0,2.5255104e-06,0.002324724981267664,0.04987319329607779,0.0013730997388442846,0.010714708705308695
p147_V,1.0119315670097497e-09,40.16896919091239,0.0,0.0,0.0002480516926649765,0.0004932813785537587,0.003029910372286871,0.0007542486887011212
p148_R,0.08577168877972421,2.974384062696758,0.0,0.0,0.0,0.0,0.0,0.0
p148_T,0.47386659864455216,0.5144294222249167,0.0,0.0,0.0,0.0,0.0,0.0
p148_VANDQ,0.1324232702404516,2.278031956160971,0.0,0.0,0.0,0.0,0.0,0.0
p149_GAP,0.07205723386938825,3.261836058092295,0.0,0.0,0.0,0.0,0.0,0.0
p149_P,2.741465313602414e-06,22.984011742269175,0.0,0.0,1.3184001988753993e-06,0.11412751347950258,0.005196737966240275,0.023865113969188344
p150_G,0.002062308255027756,9.686066117805094,0.0,4.0646687e-06,0.0006863314364039692,0.039699815005217146,0.0015339482944670994,0.008384831880957877
p150_K,0.0691904166900894,3.329400713144229,0.0,0.0,0.0,0.0,0.0,0.0
p150_N,5.384312945721338e-15,68.97531840416919,0.15384615384615385,3.8924977e-06,0.015230116882711045,0.23339819506737625,0.01787428739308702,0.08407052913740885
p150_RQA,0.8350438311582788,0.04344912874584158,0.0,0.0,0.0,0.0,0.0,0.0
p150_S,1.732992375657461e-07,28.841690221051667,0.2692307692307692,5.5481e-06,0.00035707157673644797,0.13083613363700541,0.006505862603349092,0.08138707702957892
p150_T,3.93849055237923e-05,17.492076731992423,0.038461538461538464,0.0,0.00013596674582745335,0.07777673451348882,0.0011934443755782875,0.023513536819286605
p151_E,3.0026181078287223e-07,27.66282381022169,0.0,0.0,6.829589604374181e-06,0.03708873334442204,4.094563148198101e-05,0.007427301713101677
p151_G,0.0011652198733030107,10.780667405338777,0.0,0.0,0.00026973496463535493,0.18627239736392337,0.004655578646112693,0.038239542194934285
p151_K,0.11203936416780151,2.5422920814499474,0.0,0.0,0.0,0.0,0.0,0.0
p151_N,0.0006074396967124352,12.044033671580792,0.0,0.0,8.705569738978147e-06,0.03480325742399015,0.0008419719996949341,0.007130786998684813
p151_PIQHRYM,0.14489322991069215,2.137939281031643,0.0,0.0,0.0,0.0,0.0,0.0
p151_S,8.959947120477093e-48,324.7224194308705,0.0,0.0,0.09144323760221702,0.008242605302928098,0.2618724309353027,0.07231165476808957
p151_T,0.7318440237564788,0.11767591561020144,0.0,0.0,0.0,0.0,0.0,0.0
p152_G,0.4073615671071379,0.6887024957988646,0.0,0.0,0.0,0.0,0.0,0.0
p152_K,1.603587110848078e-07,29.00864638024663,0.0,3.8313745e-05,2.4970467294652876e-05,0.1773904043645967,0.052080300583272766,0.04590679783200897
p152_N,1.0642092795074583e-10,45.29369454791919,0.11538461538461539,0.00053744786,2.053423491045507e-05,0.11607733187447258,0.0035108548255982407,0.04710615683675728
p152_P,0.4973801333909059,0.4618080505800818,0.0,0.0,0.0,0.0,0.0,0.0
p152_R,0.43792284152213123,0.6035624857494111,0.0,0.0,0.0,0.0,0.0,0.0
p152_S,0.010028137642088802,6.727449831318884,0.0,2.3578518e-06,0.0011418198312622347,0.06171859525589045,0.002827941253970021,0.013138142838589875
p152_T,0.05143485134620181,3.8290051318062908,0.0,1.5836056e-05,3.401863113407179e-05,0.13451710260703387,0.0009171903218017475,0.027096829523246664
p152_V,0.7312745993533937,0.11819646885357014,0.0,0.0,0.0,0.0,0.0,0.0
p153_H,1.0196551781657816e-10,45.391966244596894,0.0,0.0,0.00011377213842079923,0.039603579280260086,0.017838196550033037,0.011511109593742786
p153_L,8.96193495703456e-11,45.68874555669869,0.0,0.0,0.0002004698134614717,0.15090262384090114,0.022819243140838313,0.034784467359040186
p153_Q,0.1890902815234862,1.7336949661888525,0.0,0.0,0.0,0.0,0.0,0.0
p153_TMKWI,0.5338886068858837,0.38801093521654706,0.0,0.0,0.0,0.0,0.0,0.0
p154_SGWI,0.2707190156459554,1.2182400397872912,0.0,0.0,0.0,0.0,0.0,0.0
p155_GWTSF,0.026126779950126498,5.004235752280414,0.0,1.1054552e-05,0.002920758026980394,0.1062808854975417,0.001019322720912446,0.02204640415940253
p155_I,4.498252011313675e-12,52.659487768708246,0.15384615384615385,0.0,0.0002330543409916366,0.03567463507768558,0.00355887314554379,0.038662543282074975
p155_L,5.858356974245872e-31,175.11682527499275,0.038461538461538464,0.0,0.001021469024243461,0.0012957900901575834,0.020018559709896758,0.012159471457167252
p155_M,0.27087331484549615,1.2174538801225643,0.0,0.0,0.0,0.0,0.0,0.0
p155_V,0.21194264341859428,1.5657415569447668,0.0,0.0,0.0,0.0,0.0,0.0
p156_GF,0.35043198902799566,0.8750151982075582,0.0,0.0,0.0,0.0,0.0,0.0
p156_I,0.614071339702044,0.2548983075344713,0.0,0.0,0.0,0.0,0.0,0.0
p156_L,0.34460098065973277,0.8964753743526265,0.0,0.0,0.0,0.0,0.0,0.0
p156_M,0.01723628827351951,5.74505034442324,0.038461538461538464,5.4497156e-07,0.0062487810842391574,0.12297578437051569,0.002465595060760363,0.03403044878972191
p156_T,0.7742174123855764,0.08246039985650237,0.0,0.0,0.0,0.0,0.0,0.0
p156_V,0.00015031784961067672,14.7983663278101,0.0,0.0,0.0001750854962516376,0.04858686353670269,0.012416778307275984,0.012235745468046063
p157_C,0.3310548437529254,0.9482833589591008,0.0,0.0,0.0,0.0,0.0,0.0
p157_G,1.2757888103505077e-29,165.01426130482642,0.11538461538461539,0.0,1.594373929161113e-05,0.07082368929644721,0.0035387641092888807,0.03795260250592862
p157_L,0.7783400917888255,0.07939596135458712,0.0,0.0,0.0,0.0,0.0,0.0
p157_MFKQ,0.05934173930326661,3.586801391525002,0.0,0.0,3.918898735706017e-09,0.07225641807136209,0.03706300252981562,0.021863884904015286
p157_R,2.4611463766830073e-05,18.448700031292805,0.0,0.0,0.0025617460063198424,0.12269813512771562,0.0569129353025092,0.03643456328730894
p157_V,1.0427727737406074e-40,256.41587375747196,0.0,0.0,0.00037653549919664734,0.09324445404406252,0.1187892262696392,0.042482043162579676
p158_I,2.5509475203184102e-09,38.09385860835277,0.038461538461538464,0.0,0.00038529114521562046,0.002658349918154091,0.008175180747053801,0.009936072054392394
p158_L,0.01095777675847913,6.565401172269347,0.23076923076923078,4.857504e-05,0.0004160468577225511,0.0828410124857301,0.0012266202717954075,0.06306029708465936
p158_MA,0.13943566304694216,2.1975099475672435,0.0,0.0,0.0,0.0,0.0,0.0
p158_V,3.8884167616594725e-10,42.33317332503464,0.23076923076923078,7.1518225e-05,7.511924507883691e-05,0.055964400874568575,0.0033462988756264135,0.05804531359790358
p159_G,0.6278805634228148,0.23550038582186067,0.0,0.0,0.0,0.0,0.0,0.0
p159_I,0.003064286231895422,8.934453336615796,0.0,3.8212132e-05,0.00012541665411597842,0.14543352413518623,0.014592531732559609,0.0320379369308713
p159_L,0.5239158844864511,0.4072698442861887,0.0,0.0,0.0,0.0,0.0,0.0
p159_M,0.3590805577452436,0.8440692996198998,0.0,0.0,0.0,0.0,0.0,0.0
p159_S,0.12172266281426941,2.410607648204045,0.0,0.0,0.0,0.0,0.0,0.0
p159_V,3.017786450230868e-16,76.23838377369206,0.19230769230769232,6.8714886e-05,0.00032012936174063446,0.07445076947907511,0.0026152789114426015,0.053952516989161335
p160_C,0.011023408735405575,6.5545024887374925,0.0,2.5035323e-08,0.0003382245842431045,0.06858010905012075,0.0011116170225771887,0.01400599513845284
p160_F,4.506693146486879e-23,118.89342915111999,0.07692307692307693,5.364745e-07,0.011944626274186533,0.04113666239107964,0.006721778013574904,0.02734533601528119
p160_L,0.9000705481937612,0.015798981479570227,0.0,0.0,0.0,0.0,0.0,0.0
p160_V,0.6108203852688916,0.2596052206761571,0.0,0.0,0.0,0.0,0.0,0.0
p160_YMSIG,0.32858624501751044,0.9580315242484355,0.0,0.0,0.0,0.0,0.0,0.0
p161_PCVA,0.7452088321316006,0.10582423986483684,0.0,0.0,0.0,0.0,0.0,0.0
p161_S,2.2001460253822933e-13,59.867539249802704,0.038461538461538464,0.00094855105,0.01180880583917743,0.281500444809398,0.01628268794131193,0.0698004056208283
p161_T,5.800891107137217e-14,63.108654044333484,0.11538461538461539,5.951167e-06,7.707152227558135e-05,0.19548271962262445,0.034154057200735,0.06902088297948368
p163_I,7.767910635204566e-07,25.63907702292806,0.11538461538461539,1.9933964e-06,0.0005001592040434368,0.05815520952183748,0.00882721297057924,0.03657383809549137
p163_L,0.0012087507858992064,10.709978262279003,0.34615384615384615,6.312112e-05,0.000398913367117477,0.28952393447148206,0.009178351001931154,0.12906363322334863
p163_M,0.5580145134426091,0.3440347444244712,0.0,0.0,0.0,0.0,0.0,0.0
p163_T,0.0002266931706490638,13.981968591928414,0.0,7.491904e-07,8.034375294986853e-06,0.07360272350773266,0.0028640014461920795,0.015295101703925087
p163_V,1.3657320643977325e-07,29.354439573338404,0.34615384615384615,0.0003994449,0.004968123021233294,0.18738452445618936,0.010051790921956417,0.10979154588915241
p164_F,0.7427376989569687,0.10796301957576179,0.0,0.0,0.0,0.0,0.0,0.0
p164_I,8.583194456444457e-65,528.7450469995401,0.07692307692307693,0.28724784,0.7540317436793896,0.09877104542982643,1.0,0.4433947405244213
p164_LCG,0.5925535164043851,0.28707825038292534,0.0,0.0,0.0,0.0,0.0,0.0
p164_M,1.0263396544782736e-09,40.13711306991402,0.038461538461538464,5.508792e-06,5.4760290894612195e-05,0.007259559380350298,0.00566421601841735,0.010289116588665794
p164_S,0.001906321165611786,9.836113903910517,0.0,5.829164e-07,0.00031850221350177314,0.11905356164596845,0.014980528433220697,0.026870635041820946
p164_W,1.1378205285363856e-09,39.90488471559249,0.0,2.5003726e-07,0.00042742872529961674,0.08820860430307181,0.0029276378495257955,0.01831278418303149
p164_Y,0.49523672551303555,0.4664318602628841,0.0,0.0,0.0,0.0,0.0,0.0
p165_G,4.0078529435750493e-63,505.92415509844864,0.038461538461538464,0.0,0.6708993569628291,0.10632991869684379,0.49732352714283107,0.2626028682528085
p165_S,6.372093553590176e-12,51.83915934834403,0.11538461538461539,0.00013022004,0.0005429174729169344,0.2644805943216357,0.03230321015665957,0.08256831147513832
p166_C,0.12493460595391762,2.369486192636979,0.0,0.0,0.0,0.0,0.0,0.0
p166_F,0.4644385486327399,0.5367479141052685,0.0,0.0,0.0,0.0,0.0,0.0
p166_I,2.622273830703186e-46,309.83890726225593,0.0,5.436744e-07,0.0009091486288178925,0.20014357215037237,0.044460369776259286,0.04910272684596772
p166_L,6.556660087704542e-09,35.99255217311536,0.11538461538461539,6.562869e-06,0.00015801437374084336,0.061726129063383435,0.012269433809890356,0.03790895110016655
