Name	!color
XP_056461146.1	#12ff00
XP_056448229.1	#00ffb5
AJD38793.1	#4d00d6
ACB99465.1	#36ff00
ACB99463.1	#b7ff00
AQZ42275.1	#2aff00
AQZ42175.1	#00ff7c
XP_053281067.1	#00ffa2
XP_053270919.1	#610061
XP_053298287.1	#8cff00
XP_053293970.1	#0068ff
XP_053291508.1	#6000c1
XP_053291463.1	#005fff
XP_053289603.1	#00f4ff
XP_053289590.1	#28ff00
XP_053289576.1	#00acff
XP_053267310.1	#00ff04
AVR48165.1	#00ffa8
UJY64326.1	#0080ff
QIW86051.1	#00aaff
QIW86050.1	#6cff00
QIW86049.1	#70ff00
QIW86048.1	#61ff00
QIW86047.1	#ff9d00
QIW86046.1	#ebff00
QIW86045.1	#77ff00
QIW86043.1	#79ff00
QIW86042.1	#75ff00
QIW86041.1	#7cff00
QIW86037.1	#81ff00
QIW86036.1	#81ff00
QIW86035.1	#66ff00
QIW86034.1	#0070ff
QIW86033.1	#0070ff
QIW86032.1	#0073ff
QIW86031.1	#00a9ff
QIW86030.1	#0093ff
QIW86029.1	#7aff00
QIW86028.1	#007fff
QIW86027.1	#009cff
QIW86026.1	#0081ff
QIW86025.1	#55ff00
QIW86023.1	#76ff00
AUC64078.1	#00a9ff
AUC64077.1	#ff9d00
ABG37007.1	#8eff00
ABG37009.1	#96ff00
ABG37008.1	#ffae00
XP_037827573.1	#3d00e3
XP_037826759.1	#77ff00
XP_037821626.1	#0039ff
XP_037813499.1	#610061
XP_037810635.1	#00ffb8
XP_037807339.1	#00f3ff
ABF66145.1	#acff00
ABF66142.1	#00ff6c
ABF66139.1	#0074ff
ABF66136.1	#610061
XP_046197189.1	#00fdff
XP_046197184.1	#00ffe8
XP_046197169.1	#00ffe7
XP_046169133.1	#c0ff00
XP_046152762.1	#c9ff00
XP_046221086.1	#00ff7d
AAP58345.1	#4d00d7
AAP58344.1	#610061
AAP58343.1	#00ff38
AAP58341.1	#c0ff00
QDQ16906.1	#5200d1
QDQ16902.1	#1900f7
QDQ16901.1	#610061
AAU07978.1	#b4ff00
BAM95292.1	#91ff00
BAM95291.1	#004eff
BAM95290.1	#610061
XP_007060009.2	#00ffb8
XP_037745366.1	#610061
XP_007063569.1	#00ffc0
EMP42464.1	#a8ff00
EMP28593.1	#610061
XP_042586308.1	#00ffac
XP_042582223.1	#00ff17
XP_042590051.1	#0016ff
XP_018933433.2	#a2ff00
XP_042618909.1	#00ffac
XP_042614605.1	#1aff00
XP_018960637.1	#00e2ff
CAA96518.1	#00ffac
AAB06368.1	#00ffac
BAC76806.1	#00ff17
BAC78823.1	#610061
BAC78822.1	#0022ff
BAC76807.1	#1aff00
BAB32496.1	#a2ff00
XP_040048545.2	#00ffa8
XP_077948118.1	#12ff00
XP_040059551.2	#0fff00
XP_040060393.2	#d1ff00
XP_040058947.2	#0032ff
XP_040031129.2	#610061
AGL76522.1	#b8ff00
AGL76521.1	#c0ff00
AGL76520.1	#d1ff00
AGL76517.1	#b8ff00
AGL76516.1	#0fff00
AGL76515.1	#0fff00
CAZ86759.1	#00ff41
CAZ86758.1	#00ff41
AAY26070.1	#2bff00
ADA77665.1	#00d3ff
ADA77649.1	#52ff00
J9L0Z6	#00ff25
A0A0R4IEG0	#4800da
P31356.2	#00d0ff
AMP|TeSal|LWS|GDUJ01056749.1	#51ff00
AMP|TeSal|LWS|GDUJ01056750.1	#26ff00
AMP|TeSal|MWS|GDUJ01058424.1	#0089ff
DEC|Cashu|LWS|O16018.1	#4fff00
DEC|Proclar|LWS|ALJ26467	#67ff00
DEC|Proclar|UVS|ALJ26468	#4300de
DEC|Prmil|LWS|O16020.1	#59ff00
DEC|Hoame|LWS|GEBG01003046.1	#58ff00
DEC|Hoame|LWS|GEBG01002274.1	#baff00
DEC|Hoame|MWS|GEBG01045558.1	#00afff
DEC|Hoame|Rh7|GEBG01043356.1	#00f0ff
DEC|Nenor|LWS|TRINITY_DN39887_c5_g3_i2	#38ff00
DEC|Nenor|MWS|TRINITY_DN40381_c2_g1_i1	#00abff
DEC|Nenor|MWS|TRINITY_DN40238_c0_g2_i1	#00feff
DEC|Nenor|UVS|TRINITY_DN40238_c0_g1_i1	#4100e0
DEC|Opgra|LWS|KP234271.1	#12ff00
DEC|Opgra|MWS|KP234273.1	#008bff
DEC|Sydeb|MWS|KP234267.1	#00d0ff
DEC|Sydeb|MWS|KP234272.1	#009bff
DEC|Jaedw|LWS|TRINITY_DN17377_c0_g1_i1	#a5ff00
DEC|Camae|MWS|TRINITY_DN16550_c0_g1_i1	#00ffa9
DEC|Camae|MWS|TRINITY_DN16550_c0_g2_i1	#008aff
DEC|Camae|Rh7|TRINITY_DN78883_c0_g1_i1	#0069ff
DEC|Camae|UVS|TRINITY_DN20290_c2_g1_i1	#3c00e4
DEC|Potri|MWS|GFFJ01043922.1	#0096ff
DEC|Potri|MWS|GFFJ01063125.1	#009cff
DEC|Hesan|MWS|BAA09132	#0087ff
DEC|Hesan|MWS|BAA09133	#007dff
EUP|EuSup|LWS|KU682724.1	#acff00
EUP|EuSup|MWS|KU682723.1	#00ff4d
EUP|EuSup|MWS|KU682722.1	#0055ff
EUP|EuSup|MWS|KU682720.1	#00fcff
EUP|EuSup|MWS|KU682721.1	#00a4ff
EUP|MeNor|LWS|GETT01283780.1	#b0ff00
EUP|MeNor|MWS|GETT01397515.1	#00b5ff
EUP|MeNor|MWS|GETT01199524.1	#00b3ff
EUP|MeNor|MWS|GETT01096125.1	#00c5ff
EUP|MeNor|MWS|GETT01096124.1	#00c5ff
EUP|MeNor|MWS|GETT01042517.1	#00ceff
EUP|MeNor|MWS|GETT01007359.1	#006dff
EUP|MeNor|Rc|GETT01182115.1	#20ff00
EUP|MeNor|Rc|GETT01285495.1	#00ffe5
MYS|Prafle|MWS|TRINITY_DN1029_c0_g1_i4	#008cff
MYS|Prafle|MWS|TRINITY_DN178_c0_g1_i11	#008bff
MYS|Prafle|MWS|TRINITY_DN178_c0_g1_i41	#008dff
MYS|Prafle|MWS|TRINITY_DN178_c0_g1_i14	#008dff
MYS|Prafle|MWS|TRINITY_DN178_c0_g1_i27	#4900da
MYS|Prafle|MWS|TRINITY_DN178_c0_g1_i43	#4c00d7
MYS|Prafle|MWS|TRINITY_DN388_c0_g1_i5	#0046ff
MYS|Prafle|MWS|TRINITY_DN198_c0_g1_i24	#00a9ff
MYS|Prafle|UVS|TRINITY_DN1362_c0_g1_i3	#00d1ff
STO|Pscil|LWS|contig03150	#74ff00
STO|Pscil|LWS|contig03154	#68ff00
STO|Pscil|LWS|contig03386	#6cff00
STO|Pscil|LWS|contig03405	#eeff00
STO|Pscil|LWS|contig03423	#fff500
STO|Pscil|UVS|contig03244	#610061
STO|Neoer|LWS|QIW86049	#6fff00
STO|Neoer|LWS|QIW86023	#72ff00
STO|Neoer|LWS|QIW86035	#5bff00
STO|Neoer|LWS|QIW86038	#7aff00
STO|Neoer|LWS|QIW86029	#7cff00
STO|Neoer|LWS|QIW86043	#6cff00
STO|Neoer|LWS|QIW86041	#76ff00
STO|Neoer|LWS|QIW86042	#70ff00
STO|Neoer|LWS|QIW86045	#71ff00
STO|Neoer|LWS|QIW86036	#75ff00
STO|Neoer|LWS|QIW86025	#47ff00
STO|Neoer|LWS|QIW86050	#5fff00
STO|Neoer|LWS|QIW86047	#ff9e00
STO|Neoer|LWS|QIW86046	#ecff00
STO|Neoer|LWS|QIW86048	#61ff00
STO|Neoer|MWS|QIW86026	#0081ff
STO|Neoer|MWS|QIW86027	#009aff
STO|Neoer|MWS|QIW86030	#0094ff
STO|Neoer|MWS|QIW86031	#00aeff
STO|Neoer|MWS|QIW86033	#0074ff
STO|Neoer|MWS|QIW86034	#0079ff
STO|Neoer|MWS|QIW86051	#00a5ff
STO|Neoer|MWS|QIW86024	#00ff7e
STO|Neoer|MWS|QIW86028	#007fff
STO|Neoer|MWS|QIW86032	#0073ff
STO|Neoer|UVS|AIF73508	#610061
STO|Neoer|UVS|AIF73507	#002dff
STO|Neoer|UVS|AIF73509	#0081ff
STO|Sqemp|LWS|ACU00238	#56ff00
CM040789.1-11491416-11493340	#d0ff00
CM040777.1-29324092-29325590	#00b5ff
CM040777.1-29327749-29329374	#00c0ff
CM040777.1-29331180-29332868	#00c0ff
CM040777.1-29339014-29340710	#00fcff
CM040777.1-29345636-29347342	#00ffff
CM040777.1-29352465-29354170	#00ff3c
CM040769.1-11471795-11473579	#610061
CM040789.1-11496198-11498200	#4a00d9
CM021303.1-541278-548119	#52ff00
CM021301.1-4736986-4742234	#002eff
CM022752.1-28601210-28602878	#c4ff00
CM022759.1-29174488-29179904	#00a7ff
CM030126.1-45387092-45389710	#c1ff00
CM030125.1-10552413-10556698	#610061
CM030125.1-10567419-10574566	#6300bd
CM030126.1-45376438-45378629	#0035ff
CM026069.1-32833143-32835013	#ccff00
CM026069.1-32844536-32846409	#90ff00
CM026069.1-32848598-32850394	#ccff00
CM026086.1-21607949-21609363	#c2ff00
CM026069.1-18214713-18216201	#2dff00
CM026069.1-18231422-18234725	#00b6ff
CM026069.1-32816154-32817816	#0016ff
CM026069.1-32819725-32821701	#6b00ae
CM023575.1-38261493-38263763	#00ffff
CM023575.1-38269492-38277829	#00d1ff
CM023577.1-5450528-5453270	#5700cc
CM045893.1-38990589-38992904	#00ffec
CM045893.1-38998660-39007447	#009eff
CM045895.1-5146035-5149088	#1c00f6
JANHZZ010000004.1-8068654-8071710	#90ff00
JANHZZ010000010.1-347983-349545	#3fff00
JANHZZ010000010.1-357224-358789	#2bff00
JANHZZ010000362.1-66476-67764	#610061
JANHZZ010000004.1-8054961-8057272	#0019ff
JANHZZ010000004.1-8058263-8061564	#5900cb
CM010442.1-15316451-15318225	#bcff00
QPKE01000230.1-256887-258701	#96ff00
CM010435.1-15351685-15353995	#610061
CM010442.1-15320991-15323204	#0012ff
QPKE01000230.1-250542-252545	#005dff
LR535861.1-4190516-4192205	#a7ff00
LR535861.1-4193803-4195415	#b8ff00
LR535861.1-26351412-26353232	#00ffc8
LR535867.1-29121550-29123398	#02ff00
LR535872.1-1327376-1329013	#610061
CM056183.1-43445656-43447712	#00feff
CM056183.1-43459425-43461764	#00fdff
CM056186.1-36153059-36158167	#002bff
CM042222.1-10044182-10046066	#98ff00
CM042222.1-10060708-10062368	#0082ff
NW_015150482.1-1832622-1834406	#bfff00
NW_015150482.1-1841361-1843102	#66ff00
NW_015150482.1-1850260-1851999	#bcff00
NW_015150490.1-213895-215050	#00ff69
NW_015151625.1-154045-158148	#00e0ff
NW_015151625.1-174498-175999	#00ff4f
NW_015151625.1-186536-188039	#2dff00
NW_015150855.1-655013-656436	#610061
NW_015150482.1-1860158-1861984	#6c00aa
NW_015150482.1-1863515-1865091	#001cff
CM031272.1-15222109-15223844	#a2ff00
CM031247.1-14471408-14473371	#001eff
CM031272.1-15226707-15228973	#0012ff
CM002895.2-25477741-25479507	#c7ff00
CM002895.2-25481285-25482788	#a7ff00
CM002895.2-25472890-25475184	#5c00c7
CM045450.1-25534182-25536269	#a8ff00
CM045450.1-14182839-14184445	#2dff00
CM045450.1-14214838-14217670	#00b2ff
CM045450.1-25523804-25527658	#4300de
JAAKFY010000006.1-12620501-12622471	#c7ff00
JAAKFY010000006.1-22099454-22101221	#00efff
JAAKFY010000177.1-185967-190145	#610061
JAAKFY010000177.1-55933-59962	#610061
JAKOON010000003.1-10033272-10036335	#a8ff00
JAKOON010000003.1-17273826-17275385	#3fff00
JAKOON010000003.1-17283050-17284616	#2bff00
JAKOON010000003.1-10020143-10022453	#0019ff
JAKOON010000003.1-10023444-10026607	#5900cb
CM021609.1-17924472-17927228	#ccff00
CM021609.1-17929345-17932149	#baff00
CM021610.1-5607959-5611779	#c2ff00
CM021610.1-5613349-5616175	#a2ff00
CM021609.1-33796474-33799460	#00f0ff
CM021609.1-33804575-33806199	#00e2ff
CM021609.1-36387835-36389591	#00ff48
CM021609.1-36391073-36394184	#00ff2d
CM021615.1-7494265-7500539	#610061
JAPEHP010000010.1-18956164-18957727	#cdff00
JAPEHP010000019.1-29627539-29634681	#b1ff00
JAPEHP010000010.1-26542240-26544735	#00ffbb
JAPEHP010000010.1-26546208-26548928	#00ffc4
JAPEHP010000010.1-26577516-26578944	#34ff00
JAPEHP010000010.1-18964747-18970484	#5200d2
JAPEHP010000010.1-18972218-18975142	#005aff
CM022124.2-7372871-7374303	#d0ff00
CM022129.2-35461511-35463345	#cdff00
CM022129.2-37074921-37076737	#4fff00
CM022129.2-37086872-37088639	#c7ff00
CM022129.2-20492178-20493674	#2bff00
CM022129.2-20507959-20511304	#00bfff
CM022129.2-35475672-35477602	#6f009b
CM022129.2-35480297-35481962	#3700e7
JAGKPV010000012.1-431504-433690	#b6ff00
JAGKPV010000100.1-130278-133329	#00e0ff
JAGKPV010000100.1-142147-143697	#52ff00
JAGKPV010000100.1-156602-158124	#2bff00
JAGKPV010002448.1-3094-4503	#610061
JAGKPV010000012.1-439655-442067	#4400de
JAGKPV010000012.1-445734-447621	#0056ff
OMLM01020147.1-72604-74339	#baff00
OMLM01009395.1-119869-127814	#00a0ff
OMLM01020147.1-89809-92494	#5500cf
OMLM01020147.1-93489-95549	#3700e7
JAOYNJ010000008.1-2182853-2184721	#caff00
JAOYNJ010000008.1-10387245-10388921	#51ff00
JAOYNJ010000008.1-2175437-2177119	#005dff
CM049396.1-18130732-18132327	#38ff00
CM049396.1-18222814-18225656	#00ffe5
CM049416.1-25080106-25082404	#610061
CM049416.1-25084904-25088871	#610061
CM049396.1-26042653-26045132	#4200e0
CM049396.1-26049816-26051743	#2000f4
CM004434.2-575361-577023	#bdff00
CM004430.2-20853051-20857167	#00d1ff
CM044664.1-14410069-14412122	#cfff00
CM044664.1-14416674-14418827	#c4ff00
CM044664.1-24147223-24150850	#00baff
CM044664.1-24152781-24156226	#00fff5
CM044664.1-24221182-24222702	#2dff00
CM044664.1-14426910-14429130	#5f00c4
CM044664.1-14430619-14432544	#0f00fb
CM044664.1-14434190-14435867	#1400f9
JALXJV020000004.1-34211351-34213914	#bdff00
JALXJV020000004.1-34222320-34224179	#c2ff00
JALXJV020000004.1-34233521-34235602	#c5ff00
JALXJV020000004.1-34248113-34249975	#c2ff00
JALXJV020000004.1-22992995-22994705	#23ff00
JALXJV020000024.1-12523733-12525408	#1bff00
JALXJV020000022.1-2653366-2708260	#0081ff
JALXJV020000004.1-34188775-34191691	#0b00fc
CM034592.1-11638502-11640981	#b3ff00
CM034592.1-26174334-26178046	#00b6ff
CM034592.1-26183244-26187095	#00fff0
CM034592.1-26192691-26194265	#18ff00
CM034592.1-26206935-26208463	#26ff00
CM034605.1-34426889-34435666	#3f00e2
CM034592.1-11649517-11653665	#6000c2
CM034592.1-11655213-11658904	#0015ff
CM034592.1-11660152-11662727	#0013ff
CM009184.2-8190506-8192716	#b6ff00
CM009184.2-21969940-21971455	#2bff00
CM009184.2-21987172-21988859	#52ff00
CM009184.2-21996380-21999437	#00dcff
CM009184.2-8175443-8177534	#0056ff
CM009184.2-8181882-8184286	#4800db
CM032877.1-20673381-20676805	#4cff00
CM032879.1-6346246-6349020	#d4ff00
CM032879.1-6351340-6356821	#baff00
CM032883.1-14892735-14897215	#64ff00
CM032882.1-27981071-27983929	#00ffff
CM032899.1-22167118-22170437	#6c00aa
CM032879.1-6370419-6374004	#004fff
JACBYK010000004.1-32230350-32232239	#bdff00
JACBYK010000004.1-32240168-32242021	#bdff00
JACBYK010000004.1-32251648-32253571	#c5ff00
JACBYK010000004.1-20387947-20389648	#23ff00
JACBYK010000023.1-13725000-13726705	#18ff00
JACBYK010000019.1-32039465-32075132	#0081ff
JACBYK010000004.1-32204416-32207355	#1b00f6
CM039558.1-21024497-21026341	#d0ff00
CM039558.1-5965175-5967426	#00c2ff
CM039558.1-5974364-5975847	#2aff00
CM039558.1-5977350-5979145	#13ff00
CM039558.1-5985750-5992693	#27ff00
CM039558.1-6000685-6002175	#27ff00
CM039558.1-21007511-21009141	#00a9ff
CM039558.1-21010258-21012104	#1400f9
CM039558.1-21016174-21018268	#4500dd
CM037762.1-4610716-4616203	#c9ff00
CM037766.1-60876160-60879674	#9dff00
CM037766.1-60881076-60883108	#c0ff00
JAGYUW010005161.1-47227-52575	#c9ff00
JAGYUW010005510.1-95834-101370	#c9ff00
CM037751.1-26690026-26691574	#00ff0b
CM037751.1-26709389-26710961	#00ff38
CM037751.1-26729047-26733531	#00ffdb
CM037751.1-26737317-26746633	#00fdff
CM037766.1-60863369-60865494	#4c00d7
CM041659.1-21515656-21517684	#c0ff00
CM041659.1-21519098-21522605	#9dff00
JAJNGS010012207.1-54-4998	#c9ff00
CM041670.1-32363729-32374160	#00e5ff
CM041670.1-32380948-32383724	#00fcff
CM041670.1-32416292-32417864	#00ff38
CM041670.1-32435477-32437126	#00ff36
CM041682.1-8630559-8632351	#610061
CM041659.1-21532814-21534910	#4c00d7
CM007718.2-20950529-20952561	#b8ff00
CM007718.2-20953959-20957503	#9dff00
ML762285.1-10499185-10507609	#c9ff00
CM007722.2-54859691-54870031	#00fdff
CM007722.2-54876033-54880345	#00ffea
CM007722.2-54903303-54904889	#00ff38
CM007722.2-54926311-54927963	#00ff20
CM007726.2-14954864-14956594	#610061
CM007718.2-20969235-20971326	#4c00d7
CM023235.2-74854126-74857660	#9dff00
CM023235.2-74859081-74861109	#c0ff00
CM023239.2-3385405-3391240	#c9ff00
CM023225.2-67748371-67759274	#00fdff
CM023225.2-67766610-67769690	#00ffeb
CM023225.2-67792704-67794287	#00ff38
CM023225.2-67806018-67807662	#00ff20
CM023239.2-32456168-32457903	#610061
CM023235.2-74839712-74841864	#4c00d7
CM031200.1-20293728-20295752	#b8ff00
CM031200.1-20297166-20300734	#9dff00
JAEPEU010006067.1-94076-100352	#c5ff00
CM031205.1-52753264-52761964	#00fdff
CM031205.1-52771225-52775539	#00ffea
CM031205.1-52797411-52798997	#00ff38
CM031205.1-52840744-52842394	#00ff54
CM031213.1-11214347-11216102	#610061
CM031200.1-20312519-20314670	#4c00d7
JACSYO010000324.1-2155716-2157654	#c9ff00
JACSYO010000406.1-268028-270995	#0078ff
JACSYO010000406.1-272817-274419	#1fff00
JACSYO010000406.1-281917-283519	#0fff00
JACSYO010001991.1-17667-19669	#610061
JACSYO010000324.1-2170454-2171940	#0057ff
CM020912.1-7210184-7211828	#5bff00
CM020912.1-7225596-7227233	#91ff00
CM020912.1-7257936-7259615	#50ff00
CM020912.1-18732144-18737784	#00bdff
CM020912.1-19246620-19248212	#00ff22
CM020912.1-7274475-7279533	#1900f7
OX438717.1-7713841-7715841	#8bff00
OX438717.1-17607003-17608484	#00f4ff
OX438717.1-17616224-17617745	#29ff00
OX438717.1-17624217-17626701	#00ffeb
OX438717.1-17630333-17633654	#00acff
OX438717.1-7722672-7726084	#5f00c3
OX438717.1-7730272-7732334	#005fff
OX438717.1-7733940-7735447	#00acff
CM028873.1-19386776-19388781	#9eff00
CM028873.1-12037557-12038984	#00f4ff
CM028873.1-12046490-12047994	#29ff00
CM028873.1-12052746-12055199	#00ffeb
CM028873.1-12058174-12061168	#00acff
CM028868.1-16821700-16823619	#610061
CM028873.1-19395537-19399083	#5f00c3
CM028873.1-19402155-19404193	#005fff
CM028873.1-19405808-19407351	#00adff
OX374649.1-23238768-23240769	#8cff00
OX374649.1-12891818-12895008	#00acff
OX374649.1-12902281-12903804	#28ff00
OX374649.1-12911198-12912687	#00f4ff
OX374649.1-23219170-23220715	#0069ff
OX374649.1-23222324-23224380	#005fff
OX374649.1-23227522-23231827	#5f00c3
KI519611.1-3398267-3399658	#41ff00
KI519790.1-939769-941574	#cbff00
KI519612.1-5729328-5730808	#2aff00
KI519612.1-5743094-5747756	#00bdff
KI519791.1-12351-13930	#0c00fc
KI519791.1-8644-10450	#6b00ae
KQ546212.1-242439-244233	#d0ff00
KQ546265.1-181555-182946	#40ff00
KQ545903.1-23593-25072	#2aff00
KQ545903.1-46295-54142	#00c1ff
KQ547048.1-12332-13911	#0c00fc
KQ547048.1-8651-10456	#6a00af
KQ551879.1-182111-183502	#41ff00
KQ552994.1-112647-114452	#c0ff00
KQ551285.1-549304-550783	#2aff00
KQ551285.1-562921-570809	#00bdff
KQ553141.1-12228-13807	#0c00fc
KQ553141.1-8522-10327	#6b00ae
CM002710.1-30924401-30926197	#8fff00
CM002710.1-30930294-30939848	#2aff00
CM002710.1-30945515-30947312	#56ff00
CM002726.1-11303785-11305175	#c4ff00
CM002710.1-3901715-3905940	#00b6ff
CM002710.1-3918624-3920116	#2aff00
KK215283.1-1382952-1384348	#610061
CM002710.1-30956174-30957974	#6b00ae
CM002710.1-30960072-30962694	#0c00fc
OX465135.1-16177561-16179219	#1dff00
OX465135.1-16181274-16183338	#20ff00
OX465135.1-16186916-16188595	#1bff00
OX465135.1-5200197-5203297	#2b00ee
OX465135.1-5204311-5206301	#0025ff
CM030265.1-20436571-20440318	#b1ff00
CM030256.1-12525120-12527848	#6a0073
JH419383.1-22476-24683	#b6ff00
JH419217.1-2922484-2925539	#00e0ff
JH419217.1-2934487-2936035	#52ff00
JH419217.1-2946472-2947988	#2bff00
JH419383.1-30686-33089	#3c00e3
JH419383.1-37195-39273	#0056ff
CABVRH030000017.1-8996933-8999001	#b1ff00
CABVRH030000017.1-752938-754475	#0eff00
CABVRH030000017.1-759777-761272	#20ff00
CABVRH030000004.1-18080-19868	#610061
CABVRH030000017.1-8986457-8987953	#002fff
CM032078.1-21064334-21066112	#cfff00
CM032073.1-20148100-20149638	#00fff9
CM032073.1-20153521-20155155	#00ff13
CM032071.1-6756015-6758188	#610061
CM032078.1-21059599-21061522	#0019ff
HG993266.1-61384831-61390305	#c9ff00
HG993271.1-79295027-79304434	#9cff00
HG993271.1-79305859-79307889	#b5ff00
HG993281.1-16262629-16264600	#afff00
HG993281.1-38138278-38141425	#00ffe8
HG993281.1-38181576-38183163	#00ff36
HG993281.1-38202939-38204611	#00ff36
HG993271.1-79270569-79272761	#4b00d8
CAAJIE020001087.1-2394722-2401898	#c9ff00
CAAJIE020001087.1-2497926-2504571	#c9ff00
LR584411.1-20296374-20298403	#b5ff00
LR584411.1-20299788-20303753	#9dff00
LR584431.1-45419506-45421483	#afff00
LR584431.1-23775128-23776808	#00ff25
LR584431.1-23800349-23801928	#00ff39
LR584431.1-23845115-23848405	#00ffe8
LR584443.1-21883284-21885051	#610061
LR584411.1-20324478-20326667	#3a00e5
CM024495.1-40260334-40262186	#a2ff00
CM024495.1-40279048-40280846	#acff00
CM024495.1-40297288-40298944	#a0ff00
CM024495.1-40320164-40321803	#acff00
CM024495.1-4333982-4338021	#00e9ff
CM024495.1-4843473-4845074	#02ff00
CM024496.1-36219198-36224391	#00f6ff
CM024495.1-40240731-40245402	#1c00f6
CM044591.1-11577931-11579841	#d2ff00
CM044577.1-33115225-33116635	#0098ff
CM044577.1-33117861-33119349	#00afff
CM044577.1-33121440-33123050	#00bcff
CM044577.1-33124782-33126439	#00ffd2
CM044577.1-33131111-33132811	#00faff
CM044577.1-33151245-33159988	#00a1ff
CM044571.1-10973345-10975165	#610061
CM044591.1-11582670-11584627	#5100d2
CM050005.1-12006017-12007862	#c5ff00
CM050005.1-20641599-20644444	#009bff
CM050005.1-20646696-20652680	#00ffcb
CM050005.1-20662669-20664209	#22ff00
CM050005.1-11991715-11993446	#3700e7
CM050005.1-11997520-12000058	#4000e1
CAKAKW010031955.1-1807-5678	#bfff00
CAKAKW010019819.1-17688-19236	#22ff00
CAKAKW010029150.1-2384-5916	#00bdff
CAKAKW010029150.1-8885-13727	#00ffe2
CAKAKW010018030.1-6891-9685	#610061
CAKAKW010031955.1-13246-16680	#5f00c3
CAKAKW010031955.1-21014-23358	#0052ff
CAKAKW010031955.1-24824-27416	#0085ff
CAKAMT010024103.1-8737-12815	#bfff00
CAKAMT010002343.1-2144-5778	#00b8ff
CAKAMT010024078.1-17667-19216	#22ff00
CAKAMT010019793.1-12746-15058	#610061
CAKAMT010010931.1-10347-12707	#0052ff
CAKAMT010010931.1-14173-16757	#004fff
CAKAMT010010931.1-2591-6022	#5c00c7
CAKAOJ020000194.1-1180731-1184707	#c7ff00
CAKAOJ020000034.1-2385163-2386710	#26ff00
CAKAOJ020000034.1-2413328-2421299	#00ffab
CAKAOJ020000034.1-2424202-2428819	#00c5ff
CAKAOJ020000438.1-489771-492235	#610061
CAKAOJ020000194.1-1164032-1166545	#0031ff
CAKAOJ020000194.1-1168152-1170584	#3100eb
CAKAOJ020000194.1-1172363-1175972	#6000c2
OX393528.1-9544021-9545976	#98ff00
OX393528.1-19453886-19457380	#00c8ff
OX393528.1-19460007-19462994	#00feff
OX393528.1-19469223-19470997	#28ff00
OX393528.1-19478246-19479705	#25ff00
OX393528.1-9558432-9560798	#0013ff
CAAKHL010000062.1-1042253-1043942	#d2ff00
CAAKHL010000020.1-1044475-1046004	#27ff00
CAAKHL010000062.1-1033860-1035278	#0065ff
CAAKHL010000062.1-1036126-1038164	#5100d3
OU342715.1-19466888-19468875	#caff00
OU342715.1-13544309-13545898	#24ff00
OU342715.1-13552739-13554338	#28ff00
OU342715.1-19454260-19455737	#009aff
OU342715.1-19458561-19460839	#5500cf
OU607595.1-29501964-29504079	#cbff00
OU607595.1-18571586-18573345	#23ff00
OU607595.1-18579780-18583441	#00ff76
OU607595.1-18591682-18593282	#00ff83
OU607595.1-18600671-18603170	#00ffe1
OU607595.1-18611848-18615118	#008cff
OU607614.1-72295-73639	#610061
OU607595.1-29481707-29483873	#3300e9
OU607595.1-29487805-29490652	#5700cc
CM028883.1-13240801-13242383	#22ff00
CM028883.1-13250366-13252020	#36ff00
CM028883.1-13256982-13259330	#00fff5
CM028883.1-13262035-13265704	#00afff
CM028894.1-399-1817	#610061
CADEHM010000786.1-3921957-3923754	#9bff00
CADEHM010000386.1-2569896-2571764	#00e2ff
CADEHM010000685.1-7764-19876	#610061
CADEHM010000786.1-3908739-3912283	#4a00d9
JAAOOA010000399.1-5425024-5426817	#a8ff00
JAAOOA010000399.1-15676569-15678434	#00e2ff
JAAOOA010000399.1-5437502-5441006	#3600e7
Apis_mellifera_Lop2_LW2_ocellar	#00ff1d
Bombus_impatiens_LWRh2	#55ff00
Bombus_terrestris_LW2	#55ff00
Melipona_quadrifasciata_LW2	#4aff00
Lasioglossum_albipes_LW1	#00ff5b
Cataglyphis_bombycinus_LW	#72ff00
Amyelois_transitella_LW	#84ff00
Spodoptera_exigua_LW2	#81ff00
Macroglossum_stellatarum_LW	#69ff00
Manduca_sexta_LW	#70ff00
Papilio_xuthus_LW2	#85ff00
Danaus_plexippus_LW	#bbff00
Heliconius_erato_LW	#6dff00
Heliconius_sara_LW_partial	#6dff00
Heliconius_melpomene_LW	#006dff
Heliconius_numata_LW	#68ff00
Nymphalis_antiopa_LW	#83ff00
Vanessa_cardui_LW	#6eff00
Papilio_xuthus_LW1	#84ff00
Papilio_xuthus_LW3	#d7ff00
Pieris_rapae_LW	#75ff00
Cimex_lectularius_LW	#8bff00
Locusta_migratoria_LW	#66ff00
Schistocerca_gregaria_LW	#88ff00
Euroleon_nostras_LW	#4eff00
Gryllus_bimaculatus_green2	#2bff00
Periplaneta_americana_LW1	#79ff00
Gryllus_bimaculatus_green1_ocellar	#75ff00
Periplaneta_americana_LW2	#7cff00
Aedes_aegypti_GPROP1_LW	#4aff00
Aedes_aegypti_GPROP2_LW	#6fff00
Aedes_aegypti_GPROP3_LW	#45ff00
Aedes_aegypti_GPROP4_LW	#3bff00
Bicellonycha_wickershamorum_LW	#72ff00
Photinus_marginellus_LW	#7aff00
Photinus_pyralis_LW	#66ff00
Nephotettix_cincticeps_LW	#7eff00
Apis_mellifera_Lop1_Rh1LW1	#81ff00
