feature,p_value,score,BayesianRidge,gbc,xgb,Adaboost,lgbm,mean
p107_K,1.542527879047506e-09,40.206003664467936,0.2916849572908534,0.00017246586506777234,2.434664e-05,0.0,0.0,0.05837635395922475
p107_P,0.06027648217857287,3.5709023324110998,0.0,0.0,0.0,0.0,0.0,0.0
p107_Q,0.6470921100956558,0.21023393056476186,0.0,0.0,0.0,0.0,0.0,0.0
p107_R,0.05082199983953913,3.8614006015388167,0.2780560290207117,0.001169399873168633,3.4762925e-05,0.0,0.0,0.05585203836373004
p107_VATESYMFGD,0.03419083516117623,4.548545934561577,0.36632453468386283,0.0001579190034383034,8.2989453e-07,0.0,0.46153846153846156,0.1656043490240589
p108_H,4.649794450850881e-16,78.6165535333674,0.1797722360278948,4.28352664058817e-05,7.104733e-09,0.0,0.0,0.0359630156798067
p108_I,0.4213954818471103,0.6491434294032381,0.0,0.0,0.0,0.0,0.0,0.0
p108_L,0.6677188555186195,0.18483981422596388,0.0,0.0,0.0,0.0,0.0,0.0
p108_P,8.288098650354344e-13,58.69243938611816,0.05552793231285944,0.0,0.0,0.0,0.0,0.011105586462571888
p108_RADMSW,0.08094358188165307,3.077534084959179,0.0,0.0,0.0,0.0,0.0,0.0
p108_T,0.970300087142416,0.001389761614603157,0.0,0.0,0.0,0.0,0.0,0.0
p108_V,0.4475728296598247,0.5791179732396725,0.0,0.0,0.0,0.0,0.0,0.0
p109_F,0.009621471454839431,6.837296864018394,0.3479891910757941,0.012757388223526836,0.0015046388,0.009580598005477217,0.0,0.07436636322383311
p109_G,0.22063041220166815,1.509881761582932,0.0,0.0,0.0,0.0,0.0,0.0
p109_L,0.11331481449237343,2.5299579297548043,0.0,0.0,0.0,0.0,0.0,0.0
p109_M,3.640491052053512e-05,17.860932084191507,0.3876427929586187,0.01327034822831571,3.1100549e-06,0.0,0.07692307692307693,0.09556786563297762
p109_V,3.3189333300599886e-14,67.06357096193899,0.20294876451623334,0.33871174684212224,7.4003643e-09,0.0,0.0,0.10833210375174399
p111_D,0.927878433885215,0.008213959374433267,0.0,0.0,0.0,0.0,0.0,0.0
p111_E,0.7704249258718561,0.08539450504976634,0.0,0.0,0.0,0.0,0.0,0.0
p111_K,0.0013152935698429638,10.625178319822439,0.10444510951466782,4.7369056758006945e-05,0.0,0.0,0.0,0.020898495714285165
p111_N,0.02849742087342211,4.869455010758477,0.15650849002521328,9.111463168658974e-05,8.147958e-05,0.000514723814835241,0.07692307692307693,0.046823776994664765
p111_Q,0.11351107770645683,2.5271892981346893,0.0,0.0,0.0,0.0,0.0,0.0
p111_SIMR,0.9895811395648152,0.00017095943830153714,0.0,0.0,0.0,0.0,0.0,0.0
p111_T,0.3572439392373059,0.8515671993611653,0.0,0.0,0.0,0.0,0.0,0.0
p111_V,4.026133971069964e-11,48.96781799305685,0.1003025430645061,0.0002657416268043321,0.0,0.0,0.0,0.020113656938262087
p111_Y,0.07683811239654485,3.1637923365360145,0.0,0.0,0.0,0.0,0.0,0.0
p112_I,0.9520623868554657,0.003623328038361253,0.0,0.0,0.0,0.0,0.0,0.0
p112_L,0.6058232903626929,0.2671640301793264,0.0,0.0,0.0,0.0,0.0,0.0
p112_M,0.01412039012074769,6.132351783631275,0.13595346661619415,0.0030864060142620975,5.6794704e-08,0.0,0.0,0.027807985885032062
p112_V,0.008265259221074413,7.119082974495264,0.44504576496689235,0.007333757049850431,0.00016804169,0.0,0.15384615384615385,0.12127874351056003
p113_F,1.6194520530569604e-05,19.553546621854583,0.28148405210594357,0.026165488168840612,0.0,0.0,0.0,0.06152990805495684
p113_Y,0.01882536490842095,5.61052660607156,0.3754022147273882,6.2366822407225605e-06,0.0,0.000480383415146091,0.0,0.07517776696495501
p114_G,5.8538004295263945e-08,31.818742819358018,0.06735459720095766,0.0400329263170794,1.4403228e-05,0.0,0.46153846153846156,0.11378807765696093
p115_C,0.0007074848204873561,11.84261811586225,0.03509096652529713,0.0016820313037948609,0.0,0.0005495367463237493,0.0,0.007464506915083148
p115_F,3.1573811003968914e-05,18.156989163729826,0.4951878439302917,0.002752095217562157,3.791918e-06,0.0,0.3076923076923077,0.16112720775164457
p115_Y,3.255324083543948e-10,43.90153583211216,0.5313365229309744,0.0036363160360551204,0.0,0.00018849004188743043,0.07692307692307693,0.12241688118639878
p116_CGEWN,0.011351140233826364,6.532321668525217,0.013967770802230235,0.0,0.0,0.0,0.0,0.002793554160446047
p116_F,0.024513617328056753,5.136977161840407,0.31385555967589623,0.14681894660064757,2.8273058e-07,0.016951666396095952,0.23076923076923078,0.14167913723449052
p116_I,0.4614396916711242,0.5445403851977781,0.0,0.0,0.0,0.0,0.0,0.0
p116_L,3.836076109491845e-09,38.07170881877748,0.07569842720489246,0.00608767854217435,1.5556877e-07,0.00010405914166710734,0.0,0.016378064091500846
p116_M,0.1571862570095092,2.01649829707409,0.0,0.0,0.0,0.0,0.0,0.0
p116_S,0.7782526727534996,0.07951543667117024,0.0,0.0,0.0,0.0,0.0,0.0
p116_T,8.30842517184753e-07,25.923079062635168,0.724774674443143,0.004567052221499939,0.00017171675,0.0010601425276383898,0.07692307692307693,0.16149933257246976
p116_V,0.04917335121563074,3.9179372732375697,0.4069677164051058,0.002970857485030814,7.0827795e-05,0.0041233627875049954,0.0,0.08282655289449699
p117_G,7.944667403731495e-15,70.87587823401759,0.2919734308454353,0.02398614008857875,0.0,0.003523713463076913,0.6153846153846154,0.18697357995634128
p117_V,5.7534114732708086e-11,48.09422718140197,0.33694671540013665,0.016945025549688898,0.0,0.0,0.0,0.07077834818996512
p118_FGYCN,0.1608705483933238,1.9809853341346488,0.0,0.0,0.0,0.0,0.0,0.0
p118_S,0.04977645477015269,3.8970241511416854,0.5547074344724132,0.02149813715783006,0.00020482429,0.005587877862332206,0.07692307692307693,0.13178427014103847
p118_T,0.3402008548915658,0.9141220083995205,0.0,0.0,0.0,0.0,0.0,0.0
p119_FY,0.03039158182897882,4.755732314477602,0.22534568066902144,0.003778522767888758,6.34919e-05,7.249991317279287e-05,0.0,0.045852039049594666
p119_H,0.513474206064561,0.4285389205737133,0.0,0.0,0.0,0.0,0.0,0.0
p119_I,0.07779960617931489,3.143149743564889,0.0,0.0,0.0,0.0,0.0,0.0
p119_L,8.510046935407984e-07,25.87066326600246,0.16189466870020597,0.0016960076261738333,5.584187e-06,0.01243243010935176,0.3076923076923077,0.09674419966300092
p119_M,0.6477085606166386,0.20944641273628892,0.0,0.0,0.0,0.0,0.0,0.0
p119_T,0.4471512752256136,0.5801954533217385,0.0,0.0,0.0,0.0,0.0,0.0
p119_V,1.808889985514237e-09,39.83124021318848,0.08557448133399127,0.003415487432803347,7.3587285e-07,0.0015614641717143622,0.0,0.01811043376227086
p120_C,3.059650453451642e-13,61.2542842094328,0.05552793231285944,0.0,0.0,0.0,0.0,0.011105586462571888
p120_F,0.001017344723734193,11.127584868334262,0.33143458144850174,0.0021751470708426365,0.0,0.0007400770415052691,0.0,0.06686996111216993
p120_G,0.896770642571421,0.016876679006361632,0.0,0.0,0.0,0.0,0.0,0.0
p120_S,6.22692684901367e-05,16.750449540998417,0.2799737021014364,1.7856080281802822e-05,0.0,0.007034346065789957,0.0,0.057405180849501636
p120_T,0.7086285069710981,0.14005740487506155,0.0,0.0,0.0,0.0,0.0,0.0
p122_E,0.0002873310443274077,13.638197863330083,0.9100426875765986,0.03738926303506489,0.0011997244,0.08657120852125745,0.8461538461538461,0.3762713459344564
p122_I,0.00015406300890461635,14.897244197953164,0.07341955960867914,3.8009149790933795e-05,0.0,7.232491217243715e-05,0.0,0.014705978734128503
p122_L,4.763621690952312e-30,184.48700013418016,0.1029849177085495,0.003881207985645056,0.0,0.0,0.0,0.021373225138838912
p122_M,0.03149624655142464,4.692799205328518,0.10985098561257534,0.0019745347201498256,0.0,0.0,0.0,0.022365104066545034
p122_Q,0.8463675053710069,0.037640610514383964,0.0,0.0,0.0,0.0,0.0,0.0
p123_G,0.0022369436176799045,9.59543874216763,0.2799737021014364,1.7856080281802822e-05,0.0,0.007034346065789957,0.0,0.057405180849501636
p123_I,0.01269369935730011,6.327105751964358,0.19762194836602512,0.00618390161364016,5.0901588e-05,0.0,0.23076923076923078,0.08692519646740135
p123_MSNL,0.39611613704334936,0.7232545494857517,0.0,0.0,0.0,0.0,0.0,0.0
p123_T,2.932201062762672e-10,44.152167721458994,0.10732497860881535,0.02421438059913517,0.0,0.0,0.0,0.026307871841590103
p123_V,4.2874108506591337e-11,48.813703749763846,0.07937789298744412,0.006781023389131271,6.125936e-08,0.0,0.0,0.017231795527186417
p124_G,0.00047766302382325036,12.621656067271443,0.08152445243121424,0.00037635865741058477,3.2772277e-07,0.0,0.0,0.01638022776227964
p124_S,0.261210784288858,1.2696457217292205,0.0,0.0,0.0,0.0,0.0,0.0
p124_T,5.405394712101424e-29,175.2222153114737,0.1029849177085495,0.003881207985645056,0.0,0.0,0.0,0.021373225138838912
p125_G,2.347224571230386e-37,255.40812426040486,0.5406071178415658,0.09311308052010266,1.0,0.8773451983508704,0.9230769230769231,0.6868284639578924
p125_I,1.6671540851305863e-05,19.492544274737938,0.33143458144850174,0.0021751470708426365,0.0,0.0007400770415052691,0.0,0.06686996111216993
p125_L,4.4267559388936385e-14,66.3025307535019,0.2919734308454353,0.02398614008857875,0.0,0.003523713463076913,0.6153846153846154,0.18697357995634128
p126_M,4.381289645419377e-05,17.476712673293257,0.629782996029954,0.029608628002599457,0.06020935,0.003392289397447738,0.0,0.14459865244555986
p126_TYFA,0.5460768146279581,0.36566378605625793,0.0,0.0,0.0,0.0,0.0,0.0
p126_W,0.006615730304527497,7.534427056199708,0.10503163237539133,0.0029032342180981383,0.0,0.0,0.0,0.021586973318697893
p127_T,0.5088941915481746,0.4379430711226917,0.0,0.0,0.0,0.0,0.0,0.0
p128_M,1.3833670529233311e-05,19.885087078898298,0.33143458144850174,0.0021751470708426365,0.0,0.0007400770415052691,0.0,0.06686996111216993
p128_N,4.821753151887524e-05,17.278421135857432,0.2799737021014364,1.7856080281802822e-05,0.0,0.007034346065789957,0.0,0.057405180849501636
p129_CSP,0.2166155481470934,1.5365409393845766,0.0,0.0,0.0,0.0,0.0,0.0
p129_T,1.7436624500931654e-06,24.309904747634583,0.2782723788020936,0.0026808923105750616,8.034148e-07,0.0007849558279838705,0.0,0.056347806071094686
p129_V,0.0005242417216461895,12.436591081992047,0.10481608224858395,0.009254160326975952,0.0,0.010266085675980903,0.07692307692307693,0.040251881034923546
p130_F,1.5974112177234041e-27,162.68600639325078,0.1029849177085495,0.003881207985645056,0.0,0.0,0.0,0.021373225138838912
p130_I,1.2084766662637718e-09,40.78151336238982,0.0030804005507851706,3.3685250943098956e-05,8.08097e-06,0.0006803214390014899,0.0,0.0007604976420588752
p130_M,0.006093820100091062,7.688466372084872,0.03359080987842786,0.00028538031543106203,0.0,0.0,0.0,0.006775238038771785
p130_V,0.1826400977909124,1.7886546082979005,0.0,0.0,0.0,0.0,0.0,0.0
p131_L,0.0002020729577620015,14.347619386887738,0.2523615855808385,0.0014141795137419088,0.0,0.019839502550074488,0.0,0.054723053528930976
p131_V,0.06415193115555613,3.46567792963921,0.0,0.0,0.0,0.0,0.0,0.0
p132_S,4.4914645926765275e-12,54.41008156153405,0.5271600723388242,0.21749224359552688,0.0,0.0,0.0,0.14893046318687023
p133_I,0.07753417342390978,3.1488206388789286,0.0,0.0,0.0,0.0,0.0,0.0
p133_L,0.5273954559380323,0.40083673888406135,0.0,0.0,0.0,0.0,0.0,0.0
p133_V,0.0645483754281128,3.4553008872349307,0.0,0.0,0.0,0.0,0.0,0.0
p133_W,1.7535501176828662e-13,62.697256427247744,0.05552793231285944,0.0,0.0,0.0,0.0,0.011105586462571888
p133_Y,0.018764136541600356,5.616403703850768,0.4714881761597469,0.035054243408976005,0.0,0.009781260545139314,0.0,0.10326473602277245
p134_E,0.6823891213043163,0.16794844108007076,0.0,0.0,0.0,0.0,0.0,0.0
p136_W,2.5739923414735656e-07,28.503896400527047,0.022094826978422397,0.0007043004053283006,8.404909e-05,0.0,0.15384615384615385,0.03534586606402475
p136_Y,0.0003882309318791636,13.035129707237367,0.4878429322332958,0.0,4.830677e-07,0.0012889329559763259,0.23076923076923078,0.14398031580524226
p137_I,4.546659382020384e-05,17.399987061384422,0.020327495092022328,0.9094854834942664,9.31229e-08,0.0,0.0,0.18596261434183767
p137_K,0.1821019517095062,1.7930821939023955,0.0,0.0,0.0,0.0,0.0,0.0
p137_L,0.3777840067066188,0.7814404696660141,0.0,0.0,0.0,0.0,0.0,0.0
p137_M,0.30663754786011826,1.050577126194376,0.0,0.0,0.0,0.0,0.0,0.0
p137_N,0.00025132245563573753,13.907540256778704,0.33143458144850174,0.0021751470708426365,0.0,0.0007400770415052691,0.0,0.06686996111216993
p137_TSQHRC,0.011024897665410661,6.585991274749589,0.015231433664312974,0.0368044210166026,2.639712e-06,0.0,0.0,0.010407698878576207
p137_V,0.1694551521427313,1.9017415400442188,0.0,0.0,0.0,0.0,0.0,0.0
p138_V,0.0005018257219115562,12.52346698533158,0.2799737021014364,1.7856080281802822e-05,0.0,0.007034346065789957,0.0,0.057405180849501636
p139_V,2.563200404650067e-17,86.76220595561145,0.06809482342013312,0.04982083688568467,9.72079e-07,0.0,0.15384615384615385,0.0543525572461873
p140_S,0.17917529225768541,1.8174311609285345,0.0,0.0,0.0,0.0,0.0,0.0
p140_T,1.6194520530569604e-05,19.553546621854583,0.28148405210594357,0.026165488168840612,0.0,0.0,0.0,0.06152990805495684
p140_V,1.3833670529233311e-05,19.885087078898298,0.33143458144850174,0.0021751470708426365,0.0,0.0007400770415052691,0.0,0.06686996111216993
p141_K,6.908481812313351e-05,16.53661427628707,0.28803611808533935,0.0008691014688602386,4.649709e-05,0.0033492834399766794,0.0,0.058460200016996644
p141_N,0.009446996146996626,6.871162407319588,0.06924971206110929,3.3530284006546314e-05,2.1642337e-07,0.0,0.0,0.013856691753697855
p141_R,0.004926550306358324,8.088786401634358,0.4190256050175737,0.0007201105517775886,8.375343e-05,0.0,0.0,0.08396589380020655
p142_P,1.3833670529234748e-05,19.885087078898064,0.33143458144850174,0.0021751470708426365,0.0,0.0007400770415052691,0.0,0.06686996111216993
p143_I,0.0020016267301904197,9.809933009571449,0.020904756557705077,0.003462252562578316,0.00037845896,0.006210142398030175,0.0,0.0061911220965438305
p143_L,5.5161865400009326e-05,17.000394629134487,0.3754957535947041,0.019153047399846107,1.1232754e-07,0.008109523044034865,0.15384615384615385,0.111320918042456
p143_M,0.13223114325239493,2.2851142497747543,0.0,0.0,0.0,0.0,0.0,0.0
p143_V,0.6917958005154723,0.1576128954907203,0.0,0.0,0.0,0.0,0.0,0.0
p144_D,0.004362603249675956,8.318746911814701,0.19343411133745755,5.381959244477594e-05,0.0,0.0,0.0,0.038697586185980466
p144_ETFN,0.4836120645041707,0.49257813413889406,0.0,0.0,0.0,0.0,0.0,0.0
p144_G,0.024437267528797206,5.142539346305136,0.034337756115363494,2.2087566443367503e-05,0.0,6.0537403722463304e-05,0.07692307692307693,0.022268691601721253
p144_S,0.010397616741962103,6.693966046808504,0.223167030733794,0.0010342930398052294,4.2190746e-07,0.0014775320539125,0.07692307692307693,0.060520470931609394
p145_DTHY,0.5631185852496796,0.3354738757401039,0.0,0.0,0.0,0.0,0.0,0.0
p145_G,0.018181361159795573,5.673363552339038,0.02476550940537211,0.038893859265534104,0.0,0.0005465892670198228,0.0,0.012841191587585208
p145_N,0.8613031749932273,0.030605870264696643,0.0,0.0,0.0,0.0,0.0,0.0
p145_S,0.6431721893729294,0.21528364216926935,0.0,0.0,0.0,0.0,0.0,0.0
p146_GAP,0.6823891213042967,0.16794844108008036,0.0,0.0,0.0,0.0,0.0,0.0
p146_I,0.22260445504979165,1.4969867987898553,0.0,0.0,0.0,0.0,0.0,0.0
p146_V,8.397164077078979e-07,25.899852583154928,0.15687395555547076,0.0010477559027518705,1.132162e-07,3.43580517402364e-05,0.07692307692307693,0.04697585192984848
p147_K,3.367045751285689e-05,18.023220918894083,0.16212561114397345,0.02971621655334975,0.00014162701,0.045315812958082416,0.5384615384615384,0.15515216122533385
p147_R,0.020004963634545066,5.5010342288645075,0.27644115390300683,0.0001064264760047512,0.0006861377,0.00933104835030525,0.07692307692307693,0.07269756867131448
p147_T,0.038562315269872166,4.338272740024514,0.007595825067433434,0.0,6.0911556e-05,0.0,0.0,0.0015313473246706926
p147_VHQN,0.7397864436923396,0.11062739927180859,0.0,0.0,0.0,0.0,0.0,0.0
p148_IV,0.329352875788686,0.9561947042640231,0.0,0.0,0.0,0.0,0.0,0.0
p148_L,0.9702564311588836,0.0013938521560333422,0.0,0.0,0.0,0.0,0.0,0.0
p148_M,0.15745826126628926,2.013843989290708,0.0,0.0,0.0,0.0,0.0,0.0
p149_G,0.10477178181974231,2.655909566075575,0.0,0.0,0.0,0.0,0.0,0.0
p149_K,0.011290942553763242,6.542103540374943,0.05127169963395703,0.0003499269589181256,0.0,5.118873790509705e-05,0.0,0.01033456306615605
p149_N,3.639882093524037e-09,38.19410185501659,0.15896597369272852,0.02955401755100546,9.940768e-10,0.0,0.0,0.037703998447562156
p149_RQA,0.3632336867229865,0.8305477009230978,0.0,0.0,0.0,0.0,0.0,0.0
p149_S,0.0008141870565100282,11.565470837320342,0.47972084577568846,0.017188994901045977,2.2622766e-05,0.01379900698945354,1.0,0.3021462940863886
p149_T,0.35771817953477747,0.8498852584967331,0.0,0.0,0.0,0.0,0.0,0.0
p150_E,0.02109542015118675,5.405647588162179,0.1386805446081329,8.953462092326631e-05,1.1768744e-05,0.0,0.0,0.027756369594634456
p150_G,0.002913446456335082,9.08783395917414,0.3757265485450128,0.0015066408262150068,0.0,0.0,0.0,0.07544663787424556
p150_I,0.009625164878344089,6.836586851948966,0.2833230694276341,0.001316702168689522,0.0,0.00013698222457048337,0.0,0.05695535076417881
p150_K,0.9807184379357183,0.0005855950517080215,0.0,0.0,0.0,0.0,0.0,0.0
p150_N,0.022931854556697474,5.2560859315535815,0.026308444617242254,0.011156756682727316,4.236926e-09,0.0,0.0,0.0074930411073790976
p150_P,0.15497331492860766,2.0382901188806795,0.0,0.0,0.0,0.0,0.0,0.0
p150_QHY,0.10220736014547213,2.6959444658763707,0.0,0.0,0.0,0.0,0.0,0.0
p150_R,0.0011775137073915356,10.841274876354932,0.20310088047025512,0.00034820806026400513,0.0,0.0,0.0,0.040689817706103824
p150_S,2.0937545343161982e-13,62.23668540218718,0.008920667675839987,0.0002128079174697165,2.341204e-07,0.0,0.23076923076923078,0.04798058809658942
p150_T,0.42633691484385505,0.6354250327523944,0.0,0.0,0.0,0.0,0.0,0.0
p151_K,0.5205063263493658,0.41438179406671133,0.0,0.0,0.0,0.0,0.0,0.0
p151_N,0.0036816494213651467,8.641040784962307,0.10900923695991631,0.0017724621968217271,0.0,0.0,0.07692307692307693,0.03754095521596299
p151_R,0.0007309830921135875,11.778084714060592,0.22129349108571061,0.003393818706018424,0.0,0.0003310683903851586,0.0,0.04500367563642284
p151_S,0.7875311265626143,0.07283899554177886,0.0,0.0,0.0,0.0,0.0,0.0
p151_T,0.7969032532423427,0.06641300610557367,0.0,0.0,0.0,0.0,0.0,0.0
p152_H,1.0291138830090205e-07,30.54894878281525,0.006692053092768569,0.49335605856952547,0.0,0.0055373297851274905,0.0,0.10111708828948429
p152_K,0.05087451258340646,3.8596320479206137,0.043180928809052735,0.0009549181936726004,0.0,0.0009680745600697629,0.0,0.009020784312559019
p152_L,1.1645059348312946e-09,40.869049533485764,0.08898522280424397,4.077865940337939e-06,0.0,0.0,0.0,0.01779786013403686
p152_Q,0.02570541393253669,5.052430345148205,0.15462779802256554,2.118778784312184e-06,0.0,0.0,0.0,0.03092598336026997
p152_WMT,0.037044811398645204,4.408279373978469,0.043164635938692304,0.04189359788076671,0.0032194336,0.0,0.0,0.017655533482790815
p153_GVWI,0.12343916488592636,2.3936863260494023,0.0,0.0,0.0,0.0,0.0,0.0
p153_S,0.3853481024191123,0.7569527382083171,0.0,0.0,0.0,0.0,0.0,0.0
p154_FSYW,0.4907122962982583,0.4767558811535432,0.0,0.0,0.0,0.0,0.0,0.0
p154_G,0.1052899620318232,2.647951236927353,0.0,0.0,0.0,0.0,0.0,0.0
p154_I,0.017445658411679908,5.748048730272187,0.17909437286418162,0.0007204310309210924,6.264236e-05,0.0009439725572489643,0.07692307692307693,0.051548899146501584
p154_L,3.223567310746905e-09,38.47755437255399,0.20287017749492212,0.20481727252694534,0.0,0.00843061823975615,0.0,0.08322361365232472
p154_M,0.21357283961230725,1.5571425551001574,0.0,0.0,0.0,0.0,0.0,0.0
p154_T,0.18962359904487455,1.732543688091777,0.0,0.0,0.0,0.0,0.0,0.0
p154_V,0.32272794633377566,0.9828115809843756,0.0,0.0,0.0,0.0,0.0,0.0
p155_G,0.718319999531569,0.13048381111706372,0.0,0.0,0.0,0.0,0.0,0.0
p155_I,0.026127947487406985,5.0234377614950105,0.40452154809781765,0.0018266184063775253,4.2815052e-05,0.00405707189714865,0.0,0.08208961069075647
p155_L,0.04128297718121769,4.219761989327108,0.31626919444211843,0.08424974424208817,0.0,0.00024731332688200316,0.0,0.08015325040221773
p155_M,0.4121279828798824,0.6755326756518727,0.0,0.0,0.0,0.0,0.0,0.0
p155_TF,0.5227339013902212,0.40996731469830594,0.0,0.0,0.0,0.0,0.0,0.0
p155_V,0.8583215306178684,0.0319502440899452,0.0,0.0,0.0,0.0,0.0,0.0
p156_C,0.09138027495029033,2.8780854335022283,0.0,0.0,0.0,0.0,0.0,0.0
p156_G,1.9032071877229876e-19,101.11610251103528,0.2460444276192197,0.08807098276502451,0.0,0.04337803311872008,0.15384615384615385,0.10626791946982364
p156_L,0.20695731372503073,1.6031702823622183,0.0,0.0,0.0,0.0,0.0,0.0
p156_M,0.003192054773854309,8.91315397465307,0.02373869342803913,0.004014939888372489,0.0,0.004353998045595115,0.0,0.006421526272401347
p156_R,0.002124349757531973,9.695031358001458,0.22893095944677228,0.06439722416639078,0.0,0.0,0.0,0.05866563672263261
p156_V,3.5852146953030806e-20,106.1726098862451,0.1029849177085495,0.003881207985645056,0.0,0.0,0.0,0.021373225138838912
p157_I,7.439106936591001e-07,26.164884461097543,0.08637793154233367,0.002071798711706111,8.084224e-06,0.0,0.07692307692307693,0.033076178280170676
p157_L,0.12106291272816543,2.4245216335392854,0.0,0.0,0.0,0.0,0.0,0.0
p157_V,0.00010272508029988784,15.723063605429259,0.4329228927963107,0.0028732707924553707,2.2815102e-05,0.005908596078109081,0.5384615384615384,0.196037822646094
p158_G,0.1661628000835646,1.9315747056810826,0.0,0.0,0.0,0.0,0.0,0.0
p158_I,0.13164347400449483,2.292115423570058,0.0,0.0,0.0,0.0,0.0,0.0
p158_L,0.2042208949743614,1.622723758975099,0.0,0.0,0.0,0.0,0.0,0.0
p158_S,0.1917023371190938,1.7163076199294014,0.0,0.0,0.0,0.0,0.0,0.0
p158_TFMC,0.12409512773724056,2.3852909598458822,0.0,0.0,0.0,0.0,0.0,0.0
p158_V,0.09148038532394727,2.8762948101159482,0.0,0.0,0.0,0.0,0.0,0.0
p159_F,6.7218489154934944e-09,36.76858346502199,0.10987125253511627,0.00017405753271153255,0.00032460337,0.0008661888066007647,0.23076923076923078,0.06840106660350853
p159_G,0.0030105355203927475,9.025088111996505,0.042546913840445476,0.00019168264345962248,0.00017907233,0.0,0.0,0.008583533763317996
p159_L,0.4102833519261885,0.6808906707101573,0.0,0.0,0.0,0.0,0.0,0.0
p159_VMSCIYQ,0.5890173325746948,0.29284550937848325,0.0,0.0,0.0,0.0,0.0,0.0
p160_PAC,0.30290232740080275,1.0669761136554239,0.0,0.0,0.0,0.0,0.0,0.0
p160_S,3.6780109072964205e-12,54.91234371588594,0.053344821566026074,0.0004228911171980699,2.3923507e-05,0.00587857898993968,0.0,0.011934043036010268
p160_T,1.830473072098176e-09,39.80336163560626,0.006721763475320454,7.303927842409815e-05,0.0,0.02298113986305258,0.0,0.005955188523359426
p160_V,0.5314464417543535,0.39301870971516184,0.0,0.0,0.0,0.0,0.0,0.0
p162_F,0.007958094931145273,7.189537974698825,0.2595449919673871,0.02032440054462475,4.5100437e-06,0.017650565483922562,0.0,0.059504893607928724
p162_I,0.7000041019215725,0.14890332943702866,0.0,0.0,0.0,0.0,0.0,0.0
p162_L,0.011329753930759422,6.535790689165533,0.33546783041733824,0.00026426141642373426,0.00034025847,0.0014726518884925653,0.0,0.06750900043841193
p162_M,0.0586254006880029,3.617957330702355,0.0,0.0,0.0,0.0,0.0,0.0
p162_T,0.09903682003709749,2.747000067252796,0.0,0.0,0.0,0.0,0.0,0.0
p162_V,0.049700042431577336,3.899658841203864,0.16772543914485477,0.009830147828745358,2.5962408e-05,0.00010691627912158785,0.3076923076923077,0.09707615467070027
p163_F,0.6047276857836202,0.2687925558700991,0.0,0.0,0.0,0.0,0.0,0.0
p163_I,5.325681206635647e-25,142.1694500417961,0.1029849177085495,0.003881207985645056,0.0,0.0,0.0,0.021373225138838912
p163_LSGCTHN,0.5833923193116862,0.30178270533804025,0.0,0.0,0.0,0.0,0.0,0.0
p163_M,0.02661376089698437,4.990704327003602,0.05517551229535314,0.007198528914487384,0.0,0.0,0.07692307692307693,0.02785942362658349
p163_W,2.0699745780950413e-08,34.180678574260746,0.16693027817608153,0.0029551818552559484,0.0,0.005163322827883317,0.0,0.03500975657184416
p163_Y,0.0003113710514017338,13.476874979048471,0.23902676883156426,0.12974964439019032,0.0,0.0034033690244364132,0.0,0.0744359564492382
p164_G,1.3109145586747576e-27,163.40585760044846,0.12476305066453544,0.23996247856680789,0.0,3.904856185779344e-05,0.0,0.07295291555864022
p164_S,4.93988551334652e-11,48.466876051314635,0.1520307913091109,0.16006447422312717,1.3665356e-06,0.020041327356302336,0.15384615384615385,0.09719682265405304
p164_T,0.004922815681592325,8.090218472156048,0.09468268550333928,0.00017783970131557,1.8767037e-06,0.0,0.0,0.018972480381663687
p165_C,0.05915198580388759,3.602797275739683,0.0,0.0,0.0,0.0,0.0,0.0
p165_F,0.9287369244074571,0.00801905234608704,0.0,0.0,0.0,0.0,0.0,0.0
p165_I,1.1677763713063934e-12,57.81730628649747,0.357384129264511,0.0004260326983064403,8.127487e-06,0.00110387428570896,0.0,0.07178443274702141
p165_L,0.15798628049840538,2.008706354963324,0.0,0.0,0.0,0.0,0.0,0.0
p165_M,0.7895417864593856,0.07143361075467732,0.0,0.0,0.0,0.0,0.0,0.0
p165_S,0.8490823482372569,0.036305912035825394,0.0,0.0,0.0,0.0,0.0,0.0
p165_T,0.00019096086580241197,14.462010813946947,0.5175977667546375,0.004372074802545761,0.0,4.285872754518672e-05,0.0,0.10440254005694569
p165_V,8.752882784274594e-06,20.85234433455825,0.08098465169630004,0.0008355147432776208,6.365401e-07,6.461199339421226e-05,0.0,0.01637708299461592
p166_G,4.081841771633939e-17,85.43773422006822,0.27361969775405137,0.00028477056880032655,9.577841e-08,0.0,0.23076923076923078,0.10093475897409869
p166_I,0.4979729631807083,0.46096774871007734,0.0,0.0,0.0,0.0,0.0,0.0
p166_P,4.821753151887524e-05,17.278421135857432,0.2799737021014364,1.7856080281802822e-05,0.0,0.007034346065789957,0.0,0.057405180849501636
p166_S,0.8075380219435988,0.05950320274188084,0.0,0.0,0.0,0.0,0.0,0.0
p166_T,0.968612778309624,0.001552241707810344,0.0,0.0,0.0,0.0,0.0,0.0
p166_V,2.0762118485067065e-08,34.17380111582718,0.9184177706142637,0.00878388750620878,1.2997982e-05,0.0,0.15384615384615385,0.2162121619896622
p167_C,0.006538356964708643,7.556456208483439,0.012754699404149823,0.0028579411823946013,0.0,0.006882893799717841,0.23076923076923078,0.05065295303109861
