feature,p_value,score,rf,gbc,lgbm,mean
p106_S,0.6840575243401632,0.16570482351384064,0.0,0.0,0.0,0.0
p107_GAP,4.230853920150091e-05,16.93689184125475,0.001187682512625161,0.03417661742818464,0.0,0.011788099980269933
p107_L,5.763804577171473e-05,16.339175554957297,0.00044050760893549044,0.006871921128976414,0.0,0.002437476245970635
p107_P,0.0013491987001429725,10.340693666023995,0.0016485682049167294,0.0,0.0,0.0005495227349722431
p108_D,1.2011234119295877e-06,23.91086142035787,0.005826495738071899,0.010064066711499285,0.02054794520547945,0.012146169218350211
p108_GAP,0.018629407399716406,5.556776462744435,0.005135989908579419,0.0005032987437855657,0.0,0.0018797628841216614
p108_L,0.021091639196081015,5.3385290168953015,0.002298933508096503,0.002178115886566395,0.0,0.0014923497982209661
p108_M,0.0018371419535115783,9.765368333054626,0.0002717475353406478,0.0,0.0,9.058251178021594e-05
p108_V,0.16222213839799998,1.9567010798827507,0.0,0.0,0.0,0.0
p109_E,0.2613761199111413,1.2630909583251235,0.0,0.0,0.0,0.0
p109_GAP,0.0729223724055246,3.223771589633082,0.0,0.0,0.0,0.0
p109_L,0.0032298116328628316,8.721168812648685,0.03805994572676042,0.0011350726073178247,0.0136986301369863,0.017631216157021515
p109_P,3.1461322866265264e-06,22.010954297634303,0.005826495738071899,0.010064066711499285,0.02054794520547945,0.012146169218350211
p110_E,0.04757786224929639,3.935941343900345,0.00017255013662411035,0.00012897080306544057,0.0,0.00010050697989651696
p110_G,0.0030253384386198724,8.841686968868448,0.001900534731769142,0.00015563496805210623,0.0136986301369863,0.0052515999456025165
p110_GAP,0.06057632448756327,3.5306825452205772,0.006438933850569827,0.004495639358931973,0.0,0.0036448577365006
p110_S,1.1658821798090697e-06,23.969771121606684,0.005826495738071899,0.010064066711499285,0.02054794520547945,0.012146169218350211
p110_T,0.6574132151620645,0.19681610736415792,0.0,0.0,0.0,0.0
p111_GAP,1.3207033418991822e-17,76.14819201273608,0.0018128974817601552,0.00012507423919932783,0.0,0.000645990573653161
p111_N,0.02092295048551916,5.352617245593345,8.677291320538199e-05,5.060608786325297e-05,0.0,4.579300035621165e-05
p111_S,0.6408249143115,0.21781696964311514,0.0,0.0,0.0,0.0
p112_E,1.352138920685824e-45,226.0257122492829,0.09054542255717703,0.03325714090463529,0.03424657534246575,0.05268304626809269
p112_GAP,1.1466204455628347e-17,76.45174655014999,0.0018128974817601552,0.00012507423919932783,0.0,0.000645990573653161
p112_RNTFGLKQH,0.18724825231210568,1.7418714429206477,0.0,0.0,0.0,0.0
p112_S,0.021341629810245646,5.317864230053439,0.002298933508096503,0.002178115886566395,0.0,0.0014923497982209661
p113_GAP,5.348788543191889e-08,30.111215720599738,0.0029884378187131325,0.005650955891593515,0.0136986301369863,0.00744600794909765
p113_K,0.6934309124473125,0.15549927192965834,0.0,0.0,0.0,0.0
p113_L,7.704176723891872e-05,15.779559940179825,0.00044050760893549044,0.006871921128976414,0.0,0.002437476245970635
p113_M,0.016811905627810604,5.737976872123492,0.004504473104134675,0.0012320796730985956,0.0,0.0019121842590777568
p113_Q,5.849722211340773e-74,402.8401664963475,0.21713377366879397,0.013644500709986981,0.0136986301369863,0.08149230150525576
p113_T,0.028568892279227424,4.8093673697746775,5.768536415368891e-05,0.014191089220843464,0.0,0.004749591528332384
p113_V,0.055918841159265514,3.66424567226821,0.0011493047936587948,0.001492223180244564,0.00684931506849315,0.003163614347465503
p114_GAP,0.006986029649622243,7.311207838438521,0.0007224039300415796,0.003553030819088442,0.0,0.001425144916376674
p114_LYHSTIG,0.0002237622120203013,13.735073432284663,0.005624290308231847,0.00041808334126662686,0.0,0.0020141245498328246
p114_N,1.9826215312414093e-55,284.3236820884422,0.09041512109064305,0.003549551044320524,0.00684931506849315,0.03360466240115224
p114_Q,0.003607447430523471,8.517732639660714,0.0,0.021121002198827045,0.0,0.007040334066275682
p114_R,2.3350262151038013e-06,22.598182960676915,0.009264951123664615,0.0005725157430428275,0.0,0.0032791556222358143
p114_V,0.0035474141920643944,8.548579719425067,0.00015791367175087872,0.04228007665100563,0.0136986301369863,0.01871220681991427
p115_GAP,0.006986029649622243,7.311207838438521,0.0007224039300415796,0.003553030819088442,0.0,0.001425144916376674
p115_HEKQSAMLG,0.6915783535323488,0.15748650707898468,0.0,0.0,0.0,0.0
p115_I,0.06528192191012892,3.4064226995780924,0.0,0.0,0.00684931506849315,0.00228310502283105
p115_N,0.0008613693750554887,11.181547942863148,0.0005403350973889316,0.0006195672526388837,0.0,0.00038663411667593845
p115_P,1.8879071786065215e-71,386.1022922550933,0.21713377366879397,0.013644500709986981,0.0136986301369863,0.08149230150525576
p115_R,0.0010469634302315855,10.815289926413437,1.540168549388642e-05,0.0,0.0,5.133895164628807e-06
p115_T,4.853158994254991e-11,44.35126051745255,0.008773087468711825,0.0048007831773781325,0.0,0.0045246235486966525
p115_V,0.008520740615859302,6.952154370706754,0.005536485050917243,0.0003691592160562066,0.0,0.00196854808899115
p116_D,0.9508759942911621,0.003797577899778769,0.0,0.0,0.0,0.0
p116_GAP,0.006986029649622243,7.311207838438521,0.0007224039300415796,0.003553030819088442,0.0,0.001425144916376674
p116_I,1.1756672502695444e-63,335.5030695411442,0.12728338934064176,0.061502170110839645,0.0,0.06292851981716047
p116_N,0.0018380249458705403,9.764474893799388,0.009088073470149284,0.09786108152894615,0.0136986301369863,0.040215928378693915
p116_T,0.49153947729577185,0.4735545010503027,0.0,0.0,0.0,0.0
p116_V,2.5504369875905784e-14,60.06530177733484,0.018870579079636348,0.0006733619287706819,0.0273972602739726,0.015647067094126544
p117_F,7.550726917212362e-12,48.190254931160574,0.003922825135009741,1.292909198946312e-05,0.0,0.0013119180756664013
p117_G,7.279191434724759e-05,15.888892192109223,0.00044050760893549044,0.006871921128976414,0.0,0.002437476245970635
p117_GAP,0.006986029649622243,7.311207838438521,0.0007224039300415796,0.003553030819088442,0.0,0.001425144916376674
p117_H,0.06312982451297788,3.462024141396338,0.0,0.0,0.00684931506849315,0.00228310502283105
p117_M,0.0012907813206141444,10.423401939636353,0.0002717475353406478,0.0,0.0,9.058251178021594e-05
p117_P,0.5807589824394661,0.30523759204954426,0.0,0.0,0.0,0.0
p117_Q,0.0004808630019701838,12.281112614569123,1.540168549388642e-05,0.0,0.0,5.133895164628807e-06
p117_VEITL,0.020918091760917083,5.3530247705914356,0.005083922283616431,0.0016402766209562684,0.0,0.0022413996348575665
p117_Y,6.27823517042867e-50,251.3366392285431,0.05156148681896035,0.010024953352813374,0.0136986301369863,0.025095023436253344
p118_F,0.04763403322295427,3.933947397222986,0.0007224039300415796,0.003553030819088442,0.0,0.001425144916376674
p118_I,0.4642236116664684,0.5361639877778738,0.0,0.0,0.0,0.0
p118_VGLCT,0.03796663693968362,4.319649224340303,0.008385587249529107,0.01798216332735574,0.00684931506849315,0.011072355215126
p118_W,7.886313379978539e-22,97.29451582851549,0.018944425531203776,0.005412816321094696,0.0,0.008119080617432824
p118_Y,2.3405635578479207e-05,18.085161372656824,0.009352176199057212,0.0017732677966065503,0.00684931506849315,0.0059915863547189705
p119_G,5.594884066380162e-07,25.424970378714807,0.011814056235270518,0.0002505663604628483,0.0,0.004021540865244456
p119_GAP,4.8527852676853125e-09,34.949367244686,0.005688521795354496,0.003989192062843253,0.00684931506849315,0.0055090096422303
p119_L,3.4786056006830273e-16,69.1547082507242,0.05856388884865853,2.7649370770085792e-05,0.0,0.019530512739809536
p119_P,3.67753922729425e-08,30.86343888652208,0.009588202238909525,0.0,0.00684931506849315,0.005479172435800892
p122_G,0.021900824039955233,5.272534820145746,0.002298933508096503,0.002178115886566395,0.0,0.0014923497982209661
p122_I,4.2731287348183616e-08,30.561905300515413,0.0026010780985180476,0.0005992195222586555,0.02054794520547945,0.007916080942085384
p122_L,0.3540166860848082,0.8599235174233729,0.0,0.0,0.0,0.0
p122_V,0.5884675861718869,0.2929608928508659,0.0,0.0,0.0,0.0
p123_D,5.646150201608083e-11,44.03997289369014,1.0,0.6628847170728566,0.952054794520548,0.8716465038644682
p123_E,5.228948906230599e-13,53.737547347907075,0.14418520091485743,0.03274413072321905,0.13013698630136986,0.10235543931314878
p123_N,4.064858001862929e-17,73.73781795505603,0.5910849342332061,0.2917122743862943,1.0,0.6275990695398335
p123_T,3.7802756165597386e-07,26.20414598637431,0.06637845425614029,0.03425747471075469,0.0547945205479452,0.05181014983828006
p125_I,2.6931081908325004e-13,55.12286727935103,0.003922825135009741,1.292909198946312e-05,0.0,0.0013119180756664013
p125_L,0.003985680232448078,8.334658331474232,0.018025442483773708,0.0017518442919327057,0.00684931506849315,0.00887553394806652
p125_M,0.12042123157340817,2.4165590622233752,0.0,0.0,0.0,0.0
p125_T,0.05533230528538193,3.681900219958685,0.00022756039122758516,0.0003582114366145012,0.0,0.0001952572759473621
p126_I,5.89724989351708e-07,25.3204768084314,0.0006362067679574676,0.0013355296414946614,0.0,0.0006572454698173764
p126_L,1.3989827587263736e-10,42.17688158605017,0.022780898329148997,0.00037877521613912003,0.00684931506849315,0.010002996204593755
p126_V,0.19951828643568914,1.648396988931166,0.0,0.0,0.0,0.0
p127_D,2.4010473459550064e-06,22.543227061850764,0.2472593584561695,0.11361572224168164,0.3904109589041096,0.25042867986732026
p127_S,5.418458390506171e-05,16.458503910283902,0.034850620991502296,0.014445227391583888,0.15753424657534246,0.06894336498614288
p127_T,0.5980429938628511,0.2781614065498076,0.0,0.0,0.0,0.0
p128_T,2.42722015594532e-24,110.11583098659727,0.022699374455797863,0.002346351567570872,0.0410958904109589,0.022047205478109216
p128_V,1.133042444934739e-09,37.903155819072126,0.005688521795354496,0.003989192062843253,0.00684931506849315,0.0055090096422303
p130_L,8.329759592661902e-10,38.529833604689685,0.005149005771616689,0.0004418594333770929,0.0,0.0018636217349979273
p130_M,0.12368515738340487,2.374610330044778,0.0,0.0,0.0,0.0
p130_V,6.290954015166836e-23,102.87754086752228,0.10167726656099277,0.1673283295594419,0.0,0.0896685320401449
p131_L,7.306804952958083e-13,53.039974530081636,0.14855423064870849,0.0671486456486379,0.3013698630136986,0.17235757977034835
p131_MQVETFYKANWCDGHPRS,0.042393889011111525,4.131527428028451,0.09073010831632186,0.03505407418311501,0.3150684931506849,0.14695089188337393
p132_L,3.5965242423921422e-06,21.74775203126668,0.005427182752583925,0.00990331684329143,0.00684931506849315,0.0073932715547895015
p132_V,1.1435243953174373e-06,24.008079978368908,0.004417277116537628,0.0021876767281669893,0.0,0.0022016512815682056
p133_F,2.2413523235210246e-05,18.1693596917079,0.00044050760893549044,0.006871921128976414,0.0,0.002437476245970635
p133_G,0.232366129794838,1.4283053892133801,0.0,0.0,0.0,0.0
p133_I,9.446410017358418e-24,107.08691807395837,0.0215434177394107,1.0236413366180308e-05,0.07534246575342465,0.03229870663540051
p133_L,4.044736042998774e-46,229.05608701156595,0.014802319572860372,0.0074031260911487365,0.06164383561643835,0.027949760426815823
p133_S,0.3326819714498144,0.9394737673831713,0.0,0.0,0.0,0.0
p133_T,0.056613829089323615,3.6435797534411423,0.0002332521809131202,0.0009460743166209902,0.00684931506849315,0.0026762138553424204
p133_V,0.8288739983047987,0.04674711234638736,0.0,0.0,0.0,0.0
p133_Y,2.3142975956393362e-12,50.64166967859365,0.003922825135009741,1.292909198946312e-05,0.0,0.0013119180756664013
p134_D,5.130775955759533e-34,161.21587072507555,0.0415535900444549,0.020393475882572287,0.0958904109589041,0.05261249229531043
p134_E,0.0030899582042002343,8.802725306843678,0.03475970100508402,0.011509215718307028,0.11643835616438356,0.0542357576292582
p134_F,9.116332275295224e-12,47.80046303710896,0.003922825135009741,1.292909198946312e-05,0.0,0.0013119180756664013
p134_H,2.187586923221499e-24,110.34794214280699,0.10167726656099277,0.1673283295594419,0.0,0.0896685320401449
p134_LNKGRV,0.059028405684047366,3.5738222454223814,0.019815210056196977,0.016280113832645857,0.00684931506849315,0.014314879652445328
p134_Q,0.008526630853227857,6.950908042406774,0.05527602707922383,0.006970110976242491,0.3082191780821918,0.1234884387125527
p134_S,0.05003250769873016,3.8510497332509432,0.0,0.0,0.00684931506849315,0.00228310502283105
p134_Y,0.04077427452955248,4.197843109170033,0.003970132377601566,0.021437376832921077,0.0,0.00846916973684088
p135_I,4.991160224381999e-06,21.10393491931156,0.006919166666660603,0.002829417257106933,0.0,0.0032495279745891788
p135_L,1.375768791349742e-07,28.219492768066235,0.0055550030562494,0.006319841335274686,0.0136986301369863,0.008524491509503462
p135_T,0.48557700391840586,0.48672684104693187,0.0,0.0,0.0,0.0
p136_G,0.8115016284084388,0.05691161625321079,0.0,0.0,0.0,0.0
p136_L,6.876596064655728e-05,15.998570164282297,0.00044050760893549044,0.006871921128976414,0.0,0.002437476245970635
p136_P,0.03090187233780027,4.673555959567797,0.003098746774023762,8.813446387534091e-05,0.0,0.0010622937459663676
p136_S,1.8497363501440428e-19,85.3639393046185,0.01385113162540009,0.00032552107368034866,0.0,0.00472555089969348
p136_V,0.7377382714673892,0.11219602198592832,0.0,0.0,0.0,0.0
p136_Y,0.02928622531062914,4.766412076732953,0.0007224039300415796,0.003553030819088442,0.0,0.001425144916376674
p137_F,5.575909035785583e-05,16.403176470679107,0.00044050760893549044,0.006871921128976414,0.0,0.002437476245970635
p137_L,5.4061451262780226e-11,44.12930091647406,0.0050872704596829936,0.0004151210431740969,0.0136986301369863,0.006400340546614464
p137_N,1.0801960959526872e-24,111.92520969159757,0.052146467530678635,0.0030074712058508553,0.0,0.01838464624550983
p137_SVIMR,0.023081109153147133,5.180678766712125,0.006251011796903906,0.00046233018222812446,0.0,0.0022377806597106767
p137_W,0.06312982451297788,3.462024141396338,0.0,0.0,0.00684931506849315,0.00228310502283105
p137_Y,0.01174617637810643,6.375618143979779,0.003970132377601566,0.021437376832921077,0.0,0.00846916973684088
p138_I,0.03824202626891634,4.307289912837018,0.009141585305851607,0.020951137695945865,0.0,0.010030907667265825
p138_L,8.845161064375464e-09,33.734934534907275,0.007735210224019909,0.0030308564142166347,0.0,0.003588688879412181
p138_T,0.7177496950724715,0.13074378508043263,0.0,0.0,0.0,0.0
p138_V,0.00028032005628405963,13.305570157790779,0.0005403350973889316,0.0006195672526388837,0.0,0.00038663411667593845
p139_F,0.02079008938740987,5.363796454472693,0.002298933508096503,0.002178115886566395,0.0,0.0014923497982209661
p139_L,5.48137775866256e-09,34.7027406178354,0.005645845653251363,0.008813308493063993,0.07534246575342465,0.029933873299913333
p139_V,1.9271058721869784e-13,55.82263137997022,0.02160777190050176,0.02581278817669653,0.0,0.015806853359066095
p140_D,2.659790555671201e-28,130.70277572987425,0.12332467327396722,0.0006521475012244371,0.0,0.04132560692506389
p140_G,0.000803647415980474,11.311969283971546,0.0015171179313241778,0.002745929068691301,0.02054794520547945,0.008270330735164977
p140_K,0.17329055250447073,1.8572828398050303,0.0,0.0,0.0,0.0
p140_Q,0.16222213839799998,1.9567010798827507,0.0,0.0,0.0,0.0
p140_S,2.1201211722951936e-07,27.35610982862334,0.003506831599073422,0.017792252480798167,0.0,0.007099694693290529
p140_T,0.9570336415655016,0.002904335873054038,0.0,0.0,0.0,0.0
p141_K,0.17616299299604646,1.832672340417654,0.0,0.0,0.0,0.0
p141_L,8.747043163090321e-13,52.665177382682316,0.004509045675278605,0.029759275652443323,0.0821917808219178,0.03882003404987991
p141_NMIFREGCTD,0.6577757949730316,0.196371336090817,0.0,0.0,0.0,0.0
p141_S,0.0012907813206141444,10.423401939636353,0.0002717475353406478,0.0,0.0,9.058251178021594e-05
p141_V,0.03826312451722387,4.306346893137899,0.001117750267493697,2.2898197099096962e-05,0.0,0.00038021615486426465
p141_Y,1.149217994455978e-21,96.46613637655207,0.10167726656099277,0.1673283295594419,0.0,0.0896685320401449
p142_CVKRIGM,0.020735128613552648,5.368442643462399,0.005555101406993249,0.011153547876589348,0.0,0.005569549761194199
p142_D,2.307187140506946e-24,110.2290740441331,0.005031237085431148,0.02743516329607573,0.0,0.010822133460502292
p142_L,0.021550591452301735,5.30078272668371,0.002298933508096503,0.002178115886566395,0.0,0.0014923497982209661
p142_N,0.6493918501941768,0.20681076541804014,0.0,0.0,0.0,0.0
p142_P,0.7257430112985158,0.12313559767625122,0.0,0.0,0.0,0.0
p142_S,3.885969627777158e-05,17.101515200551002,0.00449975752950612,1.176989455979804e-05,0.0,0.0015038424746886391
p142_T,4.843326119308544e-05,16.67536090032393,0.00044050760893549044,0.006871921128976414,0.0,0.002437476245970635
p143_K,0.023378697676120806,5.158288505327473,0.005999777330717639,0.00038937868231151703,0.0273972602739726,0.011262138762333918
p143_LGMPNIFE,0.28725100261136555,1.1338470263266158,0.0,0.0,0.0,0.0
p143_Q,2.287856835801869e-56,290.045053539791,0.25392776666763983,0.0010564094004861743,0.0,0.08499472535604201
p143_R,0.0012925713747109302,10.420811625816675,0.0012797664876673888,0.0001411655762018625,0.0136986301369863,0.005039854066951851
p143_S,2.5453376986014723e-12,50.44408454802429,0.005854263340282504,0.0028432810842735357,0.0,0.002899181474852013
p143_T,9.150079626563163e-07,24.449423201329004,0.003544209557131606,0.0049617318674289885,0.0,0.002835313808186865
p143_W,0.0679096468304916,3.341132455672331,0.0,0.0,0.00684931506849315,0.00228310502283105
p144_K,0.9302377113345588,0.00766869026068207,0.0,0.0,0.0,0.0
p144_N,0.07319834443028077,3.2175639934366815,0.0,0.0,0.0,0.0
p144_P,0.02469486132474469,5.062689806577108,0.002298933508096503,0.002178115886566395,0.0,0.0014923497982209661
p144_R,4.814113523823328e-18,78.31800305049781,0.023841283515008655,0.3975952808113438,0.00684931506849315,0.14276195979828188
p144_S,1.908341987129513e-05,18.482257289454505,0.00044050760893549044,0.006871921128976414,0.0,0.002437476245970635
p144_T,0.8604532110753043,0.03092295553794019,0.0,0.0,0.0,0.0
p144_VAQE,0.1973149004012394,1.6646781423424737,0.0,0.0,0.0,0.0
p145_E,1.8644665321467864e-12,51.09065539596365,0.003922825135009741,1.292909198946312e-05,0.0,0.0013119180756664013
p145_GAP,6.275873658386277e-09,34.42880365696806,0.005688521795354496,0.003989192062843253,0.00684931506849315,0.0055090096422303
p145_K,0.0012907813206141444,10.423401939636353,0.0002717475353406478,0.0,0.0,9.058251178021594e-05
p145_L,0.8182758036494916,0.052822993706572896,0.0,0.0,0.0,0.0
p145_M,0.8088520531355894,0.05855463441144428,0.0,0.0,0.0,0.0
p145_S,9.995784478977556e-08,28.858276258981853,0.03533691611978672,0.02690221700480177,0.02054794520547945,0.02759569277668931
p145_T,3.0525744920795424e-19,84.2771011449645,0.016451961607359424,0.11805367423798352,0.00684931506849315,0.0471183169712787
p146_GAP,1.7233909634549172e-09,37.049976141669525,0.005688521795354496,0.003989192062843253,0.00684931506849315,0.0055090096422303
p146_I,3.0609533621747936e-40,195.54999370982708,0.05219051735514049,0.08624500650182271,0.00684931506849315,0.04842827964181878
p146_L,3.2419465658147996e-06,21.951920427305218,0.011814056235270518,0.0002505663604628483,0.0,0.004021540865244456
p146_M,1.2101950086646417e-22,101.42962248925063,0.052146467530678635,0.0030074712058508553,0.0,0.01838464624550983
p147_F,1.683151560250201e-07,27.816693750959466,0.011814056235270518,0.0002505663604628483,0.0,0.004021540865244456
p147_G,5.260152640089317e-21,93.12770258492908,0.03629876212113392,0.08425811458416738,0.0136986301369863,0.04475183561409587
p147_GAP,8.008511085363267e-10,38.609994015264064,0.01278160929489133,0.006837708388685727,0.0,0.006539772561192352
p147_L,6.227824014071023e-67,356.5148099471385,0.21713377366879397,0.013644500709986981,0.0136986301369863,0.08149230150525576
p148_F,0.17616299299604646,1.832672340417654,0.0,0.0,0.0,0.0
p148_G,0.011777513086098718,6.370854637148469,0.003970132377601566,0.021437376832921077,0.0,0.00846916973684088
p148_GAP,4.728290533190309e-26,118.95132472646863,0.022699374455797863,0.002346351567570872,0.0410958904109589,0.022047205478109216
p148_I,7.577268782858697e-13,52.964239197670445,0.010843354524071423,0.09716666547009947,0.0,0.036003339998056966
p148_SWMKL,0.2932684383778487,1.1058900528285733,0.0,0.0,0.0,0.0
p148_T,3.0100573914522602e-05,17.596623000622856,0.006783921784373541,0.0,0.0,0.002261307261457847
p149_E,0.5888533926815098,0.29235502742690106,0.0,0.0,0.0,0.0
p149_GAP,1.4282620868358301e-08,32.7675515255859,0.005688521795354496,0.003989192062843253,0.00684931506849315,0.0055090096422303
p149_K,7.21874131229776e-05,15.904964413063771,0.00044050760893549044,0.006871921128976414,0.0,0.002437476245970635
p149_V,0.043448624993414946,4.089759889387555,0.0007224039300415796,0.003553030819088442,0.0,0.001425144916376674
p150_F,1.5192579937995887e-06,23.446366799413948,0.005826495738071899,0.010064066711499285,0.02054794520547945,0.012146169218350211
p150_GAP,1.4282620868358301e-08,32.7675515255859,0.005688521795354496,0.003989192062843253,0.00684931506849315,0.0055090096422303
p150_KNSTGMR,0.7294457543495164,0.11969796647881249,0.0,0.0,0.0,0.0
p150_L,0.5195082661833983,0.4152061896608234,0.0,0.0,0.0,0.0
p151_G,0.2492737757678956,1.3291423907345508,0.0,0.0,0.0,0.0
p151_GAP,1.4282620868358301e-08,32.7675515255859,0.005688521795354496,0.003989192062843253,0.00684931506849315,0.0055090096422303
p151_H,0.07730240404364434,3.128111267490206,0.0,0.0,0.0,0.0
p151_R,0.924219277324899,0.009053107178696618,0.0,0.0,0.0,0.0
p151_S,1.8695730579200577e-05,18.522209429385462,0.00044050760893549044,0.006871921128976414,0.0,0.002437476245970635
p152_GAP,1.4282620868358301e-08,32.7675515255859,0.005688521795354496,0.003989192062843253,0.00684931506849315,0.0055090096422303
p152_P,0.6410939458006472,0.21746605867925775,0.0,0.0,0.0,0.0
p152_S,1.2772667456669402e-06,23.789298630599475,0.009994409133930923,0.002288498712360734,0.00684931506849315,0.006377407638261602
p152_V,0.021550591452301735,5.30078272668371,0.002298933508096503,0.002178115886566395,0.0,0.0014923497982209661
p153_L,0.2974628186872069,1.0868334412533833,0.0,0.0,0.0,0.0
p153_R,0.04777922899119322,3.9288047572517897,0.00017255013662411035,0.00012897080306544057,0.0,0.00010050697989651696
p153_V,1.767661095316117e-05,18.63134657971427,0.00044050760893549044,0.006871921128976414,0.0,0.002437476245970635
p154_F,0.019418957252363565,5.483690630800904,0.0007224039300415796,0.003553030819088442,0.0,0.001425144916376674
p154_GAP,1.545784607188664e-08,32.60808502170485,0.005688521795354496,0.003989192062843253,0.00684931506849315,0.0055090096422303
p154_L,0.7265676632819542,0.12236526257023322,0.0,0.0,0.0,0.0
p154_R,6.420621586100433e-05,16.13089357349555,0.00044050760893549044,0.006871921128976414,0.0,0.002437476245970635
p155_GAP,1.4282620868358301e-08,32.7675515255859,0.005688521795354496,0.003989192062843253,0.00684931506849315,0.0055090096422303
p155_I,0.7888254083082622,0.07178032645700275,0.0,0.0,0.0,0.0
p155_K,0.06687585332270606,3.3664907331719136,0.0007224039300415796,0.003553030819088442,0.0,0.001425144916376674
p155_N,3.399680805109798e-05,17.360554592238156,0.00044050760893549044,0.006871921128976414,0.0,0.002437476245970635
p155_WTLFG,0.49977739937205035,0.4557893479974678,0.0,0.0,0.0,0.0
p156_K,0.3843331216921222,0.7575587484391306,0.0,0.0,0.0,0.0
p156_Q,5.3967511038602115e-05,16.466258574520513,0.00044050760893549044,0.006871921128976414,0.0,0.002437476245970635
p156_R,0.0017274335624459115,9.879910070127774,0.013276602719322541,0.03116394193365335,0.0547945205479452,0.0330783550669737
p157_F,4.585467997557894e-05,16.781160465339852,0.00044050760893549044,0.006871921128976414,0.0,0.002437476245970635
p157_L,4.4110025905703675e-07,25.897305908294776,0.009616003495815822,0.0018231009949518323,0.0136986301369863,0.008379244875917985
p157_M,0.0047818557528312156,8.001193284576125,0.0016485682049167294,0.0,0.0,0.0005495227349722431
p157_TIYG,0.8910262140373271,0.01878155632179364,0.0,0.0,0.0,0.0
p157_V,0.006109586195574294,7.5545386041579565,0.04365862471019184,5.7521405774792124e-05,0.0,0.014572048705322213
p158_C,0.021550591452301735,5.30078272668371,0.002298933508096503,0.002178115886566395,0.0,0.0014923497982209661
p158_I,0.061205272005866514,3.513488721905164,0.00853444192217688,0.0026570407596909203,0.02054794520547945,0.010579809295782417
p158_L,6.832136389594615e-12,48.39722937765738,0.0032732453130583043,0.001154393064076777,0.0,0.001475879459045027
p158_M,0.2361906227659137,1.4051229896982007,0.0,0.0,0.0,0.0
p158_T,0.8136895714006729,0.05557347647663679,0.0,0.0,0.0,0.0
p158_V,2.1766642635479912e-41,202.01012497891693,0.0034300043863385653,0.0003668191079967759,0.0136986301369863,0.005831817877107214
p158_W,5.3967511038602115e-05,16.466258574520513,0.00044050760893549044,0.006871921128976414,0.0,0.002437476245970635
p159_F,0.0030644216866383463,8.818022192186092,0.00044050760893549044,0.006871921128976414,0.0,0.002437476245970635
p159_G,4.812668325546022e-42,205.71604192062577,0.03500737288979216,0.0006314248378820813,0.0,0.01187959924255808
p159_I,0.007129549968363365,7.274361223122469,0.00216677273885175,0.012869448219773106,0.0,0.005012073652874952
p159_L,0.45190530842255794,0.5663770035730193,0.0,0.0,0.0,0.0
p159_S,0.08134395722418303,3.044888282317585,0.0,0.0,0.0,0.0
p159_T,0.0002660173452061767,13.405299379319812,0.004172269878156676,0.004258884984878716,0.00684931506849315,0.005093489977176181
p159_V,8.872957002102319e-05,15.507629006649843,0.013664995096356299,0.002717853584282268,0.00684931506849315,0.007744054583043906
p160_F,0.0009410865736597234,11.015291293277242,0.0016926649713260797,0.01048063267233977,0.0,0.00405776588122195
p160_G,0.027520455117533284,4.874216894193385,0.0007224039300415796,0.003553030819088442,0.0,0.001425144916376674
p160_IVMWC,0.05651983201855978,3.6463589984922535,0.0024033199773932736,0.0006760602786672559,0.0,0.00102646008535351
p160_L,1.8390816431460943e-09,36.91791252812117,0.009648553289649007,0.0010295395253957498,0.00684931506849315,0.005842469294512636
p160_P,0.021722216083833484,5.286881348830409,0.002298933508096503,0.002178115886566395,0.0,0.0014923497982209661
p160_S,7.836045778235271e-15,62.55221596706798,0.0013623781949416642,0.007231129600576409,0.0,0.0028645025985060244
p160_T,0.03755815709578752,4.338155988735943,0.0,0.0,0.00684931506849315,0.00228310502283105
p161_D,1.6209862218214785e-30,142.41646546921908,0.06684909822192543,0.028534693688459293,0.1232876712328767,0.07289048771442047
p161_G,8.375442794006591e-05,15.618684731597657,0.00044050760893549044,0.006871921128976414,0.0,0.002437476245970635
p161_N,5.975596419253585e-10,39.20715237100439,0.017460841427005033,0.0020627301148309586,0.00684931506849315,0.008790962203443048
p161_Q,0.019503636906647626,5.476035508495294,0.0,0.0,0.00684931506849315,0.00228310502283105
p161_S,0.028595296077835505,4.807766406354135,0.024172333897642898,0.013359855926295253,0.0136986301369863,0.017076939986974817
p162_FSWE,0.9995725449529855,2.871771503146217e-07,0.0,0.0,0.0,0.0
p162_G,2.834742560059993e-68,365.2274061960446,0.21713377366879397,0.013644500709986981,0.0136986301369863,0.08149230150525576
p162_I,4.8087612738503445e-05,16.689208914149848,0.011752508409875169,0.0006439057662032421,0.0273972602739726,0.013264558150017003
p162_L,0.0007234445966375868,11.5098744787289,0.0075889113971935075,0.0003874122959624534,0.0,0.00265877456438532
p162_T,1.5009708834143485e-12,51.54145134161984,0.010843354524071423,0.09716666547009947,0.0,0.036003339998056966
p162_V,0.12485093818287785,2.359924769713027,0.0,0.0,0.0,0.0
p163_F,0.21600794889501754,1.5329200844811859,0.0,0.0,0.0,0.0
p163_G,1.5443165546594336e-09,37.27304746307412,0.007415867875644637,0.0017037228624440677,0.0,0.0030398635793629017
p163_I,3.628520391120907e-52,264.6416556116388,0.09090422416017309,0.00037443378790981223,0.00684931506849315,0.03270932433885868
p163_L,0.95818981513154,0.0027499928202651103,0.0,0.0,0.0,0.0
