feature,p_value,score,lgbm,rf,BayesianRidge,gbc,Adaboost,mean
p163_V,1.2509263263040037e-06,25.288240310741596,0.17391304347826086,0.006539680399011047,0.07430937314264438,0.0021422971359489093,0.0001784403924506507,0.05141656690966316
p164_I,5.177635385938524e-58,610.9996267461969,0.34782608695652173,1.0,0.1839244612650486,0.0017855506386899589,0.4138314063073827,0.38947350103352857
p164_M,5.6551523070768535e-14,67.30136340809443,0.0,0.0007496372878614538,0.04182950020694523,3.168577787073736e-06,0.0,0.008516461214518751
p164_SFLC,0.20358019541813024,1.6290897424932727,0.0,0.0,0.0,0.0,0.0,0.0
p164_W,1.1242816843500162e-07,30.7241146589307,0.0,0.016072386429612433,0.12668063185461115,0.042378246792826355,0.0,0.03702625301540998
p165_G,3.7077647826326934e-64,752.9574864188836,0.34782608695652173,1.0,0.1839244612650486,0.0017855506386899589,0.4138314063073827,0.38947350103352857
p165_S,0.0008873942791829895,11.45284917738531,0.0,0.0008887938340517036,0.038161656475053325,0.00021816421352445557,0.00031575130656137597,0.007916873165838171
p166_C,0.10914051272842511,2.5939230578447883,0.0,0.0,0.0,0.0,0.0,0.0
p166_F,0.025625066423780186,5.070439269892085,0.0,0.00039856548979781697,0.03971241557375954,0.0001888528618071063,0.0,0.008059966785072894
p166_I,4.1552966487736744e-48,426.8101186094879,0.34782608695652173,1.0,0.1839244612650486,0.0017855506386899589,0.4138314063073827,0.38947350103352857
p166_L,4.8414445909033914e-05,17.39599036165764,0.08695652173913043,0.0031116762968467306,0.0017707778585739995,0.00027245749701872157,0.0,0.018422286678313977
p166_M,0.16248236393414353,1.9681168047977593,0.0,0.0,0.0,0.0,0.0,0.0
p166_S,0.18985651295404396,1.7326404006904594,0.0,0.0,0.0,0.0,0.0,0.0
p167_G,1.0475560958861082e-51,488.0540919990357,0.0,0.4225147598906722,0.14900049469439208,7.112642548511852e-06,0.0,0.11430447344552257
p167_S,0.014292110589118084,6.127912350341433,0.2608695652173913,0.0012196126883665637,0.19463028649029693,0.002933502009515594,0.0,0.09193059328111408
p167_TLI,0.30827245646835494,1.0443504677429685,0.0,0.0,0.0,0.0,0.0,0.0
p167_V,0.0021435285872269303,9.719382237149638,0.0,0.02228704131992099,0.14094168083669423,0.00010805360225998146,0.0010879950864584706,0.032884954169066734
p168_C,1.8238210304608534e-13,64.09599481619468,0.0,0.025344067833565714,0.06878078089904646,0.006291066408696677,0.0,0.02008318302826177
p168_V,7.654292670258637e-43,347.36338146873555,0.34782608695652173,1.0,0.1839244612650486,0.0017855506386899589,0.4138314063073827,0.38947350103352857
p168_W,1.1242816843500162e-07,30.7241146589307,0.0,0.016072386429612433,0.12668063185461115,0.042378246792826355,0.0,0.03702625301540998
p169_S,2.3981063853760286e-18,96.82889464502811,0.0,0.029561688601016982,0.1621384436073796,0.08197869436776588,0.0,0.0547357653152325
p169_T,1.2184455200575263e-07,30.539715267650216,0.0,0.016072386429612433,0.12668063185461115,0.042378246792826355,0.0,0.03702625301540998
p170_GFC,0.9747747328450691,0.0010028184951176263,0.0,0.0,0.0,0.0,0.0,0.0
p170_I,1.8464109716040408e-28,180.47446399247247,0.043478260869565216,0.08585018440850498,0.023080892288326302,0.025930203223974303,0.0,0.035667908158074156
p170_L,0.008525217630927489,7.084584614809613,0.0,0.01001242462047836,0.1665718935388132,0.0002909380483958415,0.0004109510524530985,0.035457241452028096
p170_T,0.0006664724368549962,12.023020861361127,0.0,0.0043135658530572465,0.04754680918094233,0.00023833563438192438,0.0,0.0104197421336763
p170_V,0.21194674912904152,1.5699388706603663,0.0,0.0,0.0,0.0,0.0,0.0
p173_I,4.512869643331012e-07,27.566254561582507,0.0,0.016072386429612433,0.12668063185461115,0.042378246792826355,0.0,0.03702625301540998
p173_L,1.8270635251205697e-17,90.58077372028791,0.08695652173913043,0.02141426452793316,0.07256241210730746,0.0005202273036584452,0.0002860015336144905,0.036347885442328795
p174_L,0.2534392550508708,1.3131826759092673,0.0,0.0,0.0,0.0,0.0,0.0
p174_V,1.3982458556860732e-08,35.573249921275696,0.0,0.003126592667183553,0.02113166632398068,3.634433082984364e-05,0.0,0.004858920664398815
p179_Y,1.6315037171611896e-10,46.37979461366579,0.0,0.0010255838339730393,0.05141884182124688,0.00010002059863349403,0.0,0.010508889250770684
p180_M,0.35440516336857586,0.8623541773532971,0.0,0.0,0.0,0.0,0.0,0.0
p180_V,0.00019500583306465303,14.508737000521284,0.0,0.0007871372967856163,0.14763851538919331,4.410804817003644e-06,0.0006643783144720645,0.0298188883610536
p180_W,7.810153744268122e-08,31.56185053139847,0.0,0.016072386429612433,0.12668063185461115,0.042378246792826355,0.0,0.03702625301540998
p182_H,1.6101636419901677e-06,24.72925761083341,0.0,0.007710925521620127,0.23897867568413164,0.001497758555858284,0.010325389341574594,0.051702549820636934
p182_Y,0.030572557055322056,4.756331179564893,0.0,0.002785244048244122,0.11229804382952076,0.0007719721186544288,0.0,0.023171051999283862
p184_L,2.0998281671606068e-15,76.5660635765361,0.13043478260869565,0.0034138414652290327,0.03782263113937103,8.815781658096877e-07,0.0,0.0343344273582923
p184_M,1.356367995508094e-17,91.48785967145113,0.0,0.010671561164644548,0.1631288960120601,0.009772130505035139,0.00029050678078801925,0.03677261889250556
p185_Q,7.810153744268557e-08,31.561850531398335,0.0,0.016072386429612433,0.12668063185461115,0.042378246792826355,0.0,0.03702625301540998
p186_T,3.605362617091385e-05,18.015784968798513,0.0,0.02004258383610249,0.07902885575501557,0.03628239570432853,0.0,0.02707076705908932
p186_V,0.7346985007826584,0.11522062956705995,0.0,0.0,0.0,0.0,0.0,0.0
p187_S,0.6565934813700575,0.19839009988219705,0.0,0.0,0.0,0.0,0.0,0.0
p190_P,4.080094145746807e-09,38.50188984826077,0.0,0.003419684489334954,0.01148923847095408,3.216676433918427e-05,0.0,0.0029882179449256434
p190_V,0.0032321273379260418,8.924829158713752,0.043478260869565216,0.003437423251114456,0.026347736795492648,6.874915304511556e-05,0.0,0.014666434013843488
p192_W,1.0536937060807404e-63,741.6466484143268,0.08695652173913043,0.5601790744042374,0.1702229773695964,0.010332600823836455,0.2413740490633214,0.21381304468002443
p192_Y,7.98280415783904e-21,115.22170936322333,0.0,0.02561667853261472,0.04354234551498534,0.09045535606007252,0.0,0.03192287602153452
p193_Y,7.810153744268557e-08,31.561850531398335,0.0,0.016072386429612433,0.12668063185461115,0.042378246792826355,0.0,0.03702625301540998
p194_T,7.810153744268557e-08,31.561850531398335,0.0,0.016072386429612433,0.12668063185461115,0.042378246792826355,0.0,0.03702625301540998
p195_H,0.4529224239593618,0.5659421771409483,0.0,0.0,0.0,0.0,0.0,0.0
p195_L,7.564601604038068e-05,16.463529548795837,0.0,0.001847808378697046,0.05722017714975905,0.00026198461785399945,0.0,0.011865994029262018
p195_P,0.0011101017614109706,11.009375894099481,0.043478260869565216,0.0001056263343153527,0.0029636385337505635,0.0007655293863917058,0.0,0.009462611024804567
p195_R,0.0017462981053556845,10.1190174529814,0.0,0.0006076793535186374,0.02027154463670248,2.58332582661211e-05,0.0,0.004181011449697448
p195_T,0.3421759384951395,0.907361170729382,0.0,0.0,0.0,0.0,0.0,0.0
p195_V,2.5951050285968785e-62,707.81003993428,0.34782608695652173,1.0,0.1839244612650486,0.0017855506386899589,0.4138314063073827,0.38947350103352857
p196_G,1.6357119442550324e-39,302.70291408331263,0.0,0.12151768316488916,0.14483938257915804,0.043889630642640044,0.0010554189965517283,0.062260423076647795
p196_H,0.003051124992579946,9.035809395927474,0.391304347826087,8.904810167556428e-05,0.005814341718178981,0.0003715887708858386,0.0,0.07951586528336546
p196_K,0.05201351357535472,3.8292366362298944,0.0,0.0001625486521361395,0.032056888341286754,0.00025940336746235824,0.0,0.006495768072177051
p196_N,0.9963577773005774,2.0899736070081122e-05,0.0,0.0,0.0,0.0,0.0,0.0
p196_S,6.258301097152197e-07,26.83209932488845,0.0,0.01226781234107612,0.213439741201009,0.00022879223799000562,0.010799647145499554,0.047347198585114936
p196_T,0.05211760703321389,3.8258062636541386,0.0,0.002308339706402892,0.0736507331093324,0.0006815381622457064,0.0,0.0153281221955962
p197_N,0.34058095242545827,0.913392605588729,0.0,0.0,0.0,0.0,0.0,0.0
p197_P,2.0474023852374675e-06,24.199209568121013,0.0,3.7526557835376124e-05,0.044211606965594695,0.0012173292362534424,0.0,0.009093292551936704
p197_S,6.310409961204939e-07,26.81352538451862,0.0,0.016072386429612433,0.12668063185461115,0.042378246792826355,0.0,0.03702625301540998
p197_T,1.5625445116886771e-53,521.5141353116726,0.34782608695652173,1.0,0.1839244612650486,0.0017855506386899589,0.4138314063073827,0.38947350103352857
p198_E,0.016995055110997262,5.811401372268539,0.08695652173913043,0.000522488198450742,0.06073492228544192,0.0004559373678999812,0.0,0.029733973918184615
p198_G,6.244843970155095e-05,16.86326545685851,0.043478260869565216,0.0004852673243841087,0.058514551377195405,0.0009371505109882997,0.0,0.020683046016426607
p198_K,3.091841928907117e-37,274.423875598733,0.0,0.10257176446130038,0.12962173333464047,0.025136551004969535,0.0,0.05146600976018208
p198_Y,2.4439162567188126e-06,23.809798962644287,0.0,0.016072386429612433,0.12668063185461115,0.042378246792826355,0.0,0.03702625301540998
p199_I,0.2386376454164054,1.3984899589464406,0.0,0.0,0.0,0.0,0.0,0.0
p199_P,7.810153744268122e-08,31.56185053139847,0.0,0.016072386429612433,0.12668063185461115,0.042378246792826355,0.0,0.03702625301540998
p199_T,0.001723740953858298,10.144435882196927,0.043478260869565216,0.0001056263343153527,0.0029636385337505635,0.0007655293863917058,0.0,0.009462611024804567
p199_V,0.0891658070345372,2.922906953659091,0.0,0.0,0.0,0.0,0.0,0.0
p199_Y,5.889119898671871e-26,157.55498785082867,0.0,0.17020080885276245,3.337035809470308e-05,0.0010052128370751155,0.00012520440311222284,0.0342729192902089
p200_H,0.011232522053202727,6.571694116123938,0.0,0.02398134087666226,0.002188591613591582,7.184289324202227e-06,0.0,0.00523542335591561
p200_K,1.8365787913826115e-13,64.07705053074874,0.0,0.004541886410352326,0.0014672669107401932,0.006937451507739459,0.00016378506309945427,0.0026220779783862865
p200_N,2.035938475679823e-06,24.211577201380106,0.043478260869565216,0.0037249721438668546,0.06781054472377646,0.00022928601902844347,0.0,0.023048612751247394
p200_R,7.681539887309796e-14,66.45858163601828,0.0,0.004950613803916821,0.059591411833686256,0.0005403913149105477,0.0,0.013016483390502723
p201_S,1.5625445116886771e-53,521.5141353116726,0.34782608695652173,1.0,0.1839244612650486,0.0017855506386899589,0.4138314063073827,0.38947350103352857
p201_V,7.810153744268122e-08,31.56185053139847,0.0,0.016072386429612433,0.12668063185461115,0.042378246792826355,0.0,0.03702625301540998
p202_Q,4.512869643331012e-07,27.566254561582507,0.0,0.016072386429612433,0.12668063185461115,0.042378246792826355,0.0,0.03702625301540998
p203_Y,2.4855726252205213e-36,263.65873651321317,0.34782608695652173,1.0,0.1839244612650486,0.0017855506386899589,0.4138314063073827,0.38947350103352857
p204_Y,2.2688165685489372e-08,34.43521545117154,0.0,0.003419684489334954,0.01148923847095408,3.216676433918427e-05,0.0,0.0029882179449256434
p205_T,9.864544629609422e-68,847.1710583422641,0.34782608695652173,1.0,0.1839244612650486,0.0017855506386899589,0.4138314063073827,0.38947350103352857
p205_V,5.485294237156423e-19,101.46470507397224,0.08695652173913043,0.02141426452793316,0.07256241210730746,0.0005202273036584452,0.0002860015336144905,0.036347885442328795
p206_L,0.01512358648260514,6.024338866379451,0.0,0.002050805910816003,0.057770939835795544,0.00018331057751144113,0.0,0.012001011264824597
p206_M,0.16620391101345222,1.9335047508826682,0.0,0.0,0.0,0.0,0.0,0.0
p206_V,0.08790695876809465,2.94629449574404,0.0,0.0,0.0,0.0,0.0,0.0
p206_W,2.1138813014148803e-49,448.1368161452338,0.34782608695652173,1.0,0.1839244612650486,0.0017855506386899589,0.4138314063073827,0.38947350103352857
p207_V,1.6832025051243478e-07,29.800948560049978,0.0,0.016072386429612433,0.12668063185461115,0.042378246792826355,0.0,0.03702625301540998
p207_Y,3.592998477783267e-22,125.75876674819116,0.0,0.02561667853261472,0.04354234551498534,0.09045535606007252,0.0,0.03192287602153452
p208_L,1.9990184963497874e-16,83.4127244659915,0.2608695652173913,0.034808097830342714,0.1268294391192204,0.001376159860956928,0.00046836237371417825,0.0848703248803251
p208_M,7.98280415783904e-21,115.22170936322333,0.0,0.02561667853261472,0.04354234551498534,0.09045535606007252,0.0,0.03192287602153452
p209_M,1.8186652202856027e-06,24.460364881630852,0.0,0.016072386429612433,0.12668063185461115,0.042378246792826355,0.0,0.03702625301540998
p210_G,0.1684925567437031,1.9126600681145818,0.0,0.0,0.0,0.0,0.0,0.0
p210_I,1.1967986475538646e-14,71.6237293452936,0.17391304347826086,0.004486184309177737,0.08939316401308159,0.00030299682339134153,0.0,0.053619077724782305
p210_SL,0.27610468132136123,1.1938737232225025,0.0,0.0,0.0,0.0,0.0,0.0
p210_T,0.33970355483964687,0.9167268117840961,0.0,0.0,0.0,0.0,0.0,0.0
p210_V,4.934771072618438e-10,43.63464812723034,0.34782608695652173,0.004878734535416431,0.07124047834481337,0.0021346345074527823,0.0,0.08521598686884087
p211_F,2.664603942115174e-49,446.45187981496565,0.0,0.5041864896280212,0.08305456340107219,0.3755178347493459,0.07239004182622726,0.2070297859209333
p211_ISL,0.8684333922717529,0.02752304485063957,0.0,0.0,0.0,0.0,0.0,0.0
p211_T,2.238950165749161e-06,24.002354424687574,0.0,0.016072386429612433,0.12668063185461115,0.042378246792826355,0.0,0.03702625301540998
p211_V,4.5559866898880564e-09,38.23764904005445,0.08695652173913043,0.0012917632195275643,0.0414270985677642,7.986305400729098e-05,0.0,0.025951049316085894
p212_H,9.905880402836784e-21,114.50272480655904,0.0,0.02561667853261472,0.04354234551498534,0.09045535606007252,0.0,0.03192287602153452
p213_F,7.810153744268557e-08,31.561850531398335,0.0,0.016072386429612433,0.12668063185461115,0.042378246792826355,0.0,0.03702625301540998
p214_C,0.30167146767439296,1.0733440287130107,0.0,0.0,0.0,0.0,0.0,0.0
p214_F,0.0001969772998649885,14.48815139895764,0.0,0.0024208054322021914,0.18634197437342723,6.640360371862104e-05,0.0,0.037765836681869606
p214_I,0.0002501718904947801,14.000056778252526,0.4782608695652174,0.006622475972488485,0.11088772875947578,0.0018700546205178393,0.0,0.1195282257835399
p214_LG,0.44216648402616565,0.5934426699565857,0.0,0.0,0.0,0.0,0.0,0.0
p214_M,0.7751564251477643,0.08184984528699916,0.0,0.0,0.0,0.0,0.0,0.0
p214_S,0.19135214880492113,1.720933351452987,0.0,0.0,0.0,0.0,0.0,0.0
p214_T,0.04337574582332328,4.142724856979703,0.0,0.0009593858151963216,0.08911195020914256,5.761670627654021e-05,0.0,0.018025790546123084
p214_V,0.695154875920557,0.15408661571090532,0.0,0.0,0.0,0.0,0.0,0.0
p215_I,0.001555594856214791,10.345381476650756,0.13043478260869565,0.003004869629566083,0.0021374036274962854,0.0005426854991301048,0.000270441295091526,0.027278036531995932
p215_L,0.01285186648894445,6.32308806577751,0.0,0.000215019625800556,0.06336276439531706,0.0016463087235821146,0.0,0.013044818548939945
p215_V,5.115813835202234e-08,32.53994132687806,0.2608695652173913,0.015483562981357439,0.0443933177488544,0.002772796457999908,0.010663774225209647,0.06683660332616254
p217_L,0.0009961797086781323,11.223549576843231,0.0,0.0006403751000449144,0.09195746654979056,0.16754035221964886,0.0,0.052027638773896864
p217_M,0.16541452058208936,1.9407713360433738,0.0,0.0,0.0,0.0,0.0,0.0
p217_V,0.0004665519856591992,12.738098891902215,0.0,6.36364568479503e-05,0.002448324393650238,7.518020828462451e-05,0.0,0.0005174282117565625
p218_F,0.030376458705341412,4.76773096867256,0.0,0.0017003407064103892,0.005559891377859596,0.00014431782499032219,0.0,0.0014809099818520615
p218_G,0.5144459427623852,0.4268105848648363,0.0,0.0,0.0,0.0,0.0,0.0
p218_I,0.000263810875200266,13.891971519968862,0.08695652173913043,0.0002066285608307066,0.13109124212606446,0.00010655423378101643,0.0,0.04367218933196132
p218_LCM,0.7516029716297047,0.10051569672319521,0.0,0.0,0.0,0.0,0.0,0.0
p218_S,2.0045593841020618e-23,135.92330433513393,0.13043478260869565,0.13246506418780452,0.2714505285320458,0.6775119043760705,0.001758917922323315,0.24272423952538796
p218_T,0.0015646339570846944,10.33402511822087,0.0,0.0006106457652774826,0.012938525376676476,5.2096448592689075e-05,0.0,0.0027202535181093295
p218_V,0.015509142250644311,5.9783054566885365,0.0,0.0010447973889457995,0.06465435411122404,0.00045024266679585546,0.0,0.013229878833393141
p219_L,1.5943359396463086e-23,136.74478474873683,0.0,0.08271720102812154,0.021836484372269115,0.00037244882625238617,0.0,0.020985226845328605
p219_T,0.8872246009547987,0.0201728393877844,0.0,0.0,0.0,0.0,0.0,0.0
p219_V,2.588457138917405e-12,57.00279369685498,0.043478260869565216,0.0036465772004753766,0.006296215384106129,0.0003380675235464264,0.0,0.01075182419553863
p220_V,0.05258370062461268,3.8105354962249605,0.0,0.0002056705181533491,0.016085502753848423,1.9809805169949038e-05,0.0,0.0032621966154343443
p221_F,9.552709395068644e-20,107.06466913818406,0.43478260869565216,0.014460512372652966,0.3562751541515557,0.0005165654879927921,0.0001312793986928605,0.1612332240213093
p221_I,3.1975003457494136e-05,18.269058950369935,0.0,0.021152279848210314,0.08795729068604628,0.0004128291894865049,0.0,0.02190447994474862
p221_S,0.39227611332585544,0.7356391304824239,0.0,0.0,0.0,0.0,0.0,0.0
p221_T,0.00010458837133768923,15.791069476829994,0.0,0.030121788710190188,0.07280648854510305,9.243277365523526e-08,0.0,0.02058567393761338
p221_V,0.013267004872812816,6.264587818125454,0.0,0.004622260394082867,0.02429428951865838,0.00020949832387101114,0.0005489641810225265,0.005935002483526957
p222_L,7.810153744268122e-08,31.56185053139847,0.0,0.016072386429612433,0.12668063185461115,0.042378246792826355,0.0,0.03702625301540998
p223_S,6.6359591827534614e-31,204.41943218242136,0.0,0.07268284148633498,0.10616310649740741,0.19670544120771347,0.0,0.07511027783829118
p223_T,0.012545431494624016,6.367542985090583,0.0,0.00011410164991939784,0.003487885058922398,0.0017650868139216325,0.0,0.0010734147045526857
p225_L,7.810153744268122e-08,31.56185053139847,0.0,0.016072386429612433,0.12668063185461115,0.042378246792826355,0.0,0.03702625301540998
p225_S,8.527593468385171e-39,293.6044417469582,0.0,0.008841492592976811,0.17140712348755402,0.026697007948611774,0.0008692860703599895,0.04156298201990052
p225_TAC,0.043072874466708315,4.154893428305393,0.0,0.003462224763596718,0.06579445929043067,0.0009333336021515366,0.0,0.014038003531235781
p226_Q,4.2785912616222997e-07,27.686268452073833,0.0,0.00228919029613303,0.019374154166659954,0.00014390111876139424,0.0,0.004361449116310876
p226_R,7.462299262057083e-05,16.49187530146999,0.043478260869565216,0.0060180863479935495,0.05234734934530938,1.1731979065993303e-06,6.573807072406588e-06,0.020370288713569433
p226_S,0.13534378937672267,2.2515821858709186,0.0,0.0,0.0,0.0,0.0,0.0
p227_V,7.810153744268122e-08,31.56185053139847,0.0,0.016072386429612433,0.12668063185461115,0.042378246792826355,0.0,0.03702625301540998
p228_L,1.0625187340349935e-24,146.6340806006831,0.043478260869565216,0.010371572646024013,0.14721554580408178,0.10159599105465517,0.0,0.060532274074865236
p228_V,3.289605651372506e-07,28.2793325065303,0.0,0.0008848701943169678,0.00014533929932678439,0.00012102923875526195,0.0,0.00023024774647980285
p228_W,7.810153744268122e-08,31.56185053139847,0.0,0.016072386429612433,0.12668063185461115,0.042378246792826355,0.0,0.03702625301540998
p229_F,0.0018405076310497985,10.016373295910126,0.043478260869565216,0.0006644324906410271,0.004425193045171605,9.188877991507677e-06,0.0,0.00971541505667387
p229_G,4.570771427155753e-22,124.92680544987752,0.043478260869565216,0.031185458495624905,0.061432443239084436,0.006980786902772029,0.00039520068677620536,0.028694430038764557
p229_I,0.5161858610050061,0.4232852006443169,0.0,0.0,0.0,0.0,0.0,0.0
p229_L,1.954069205568999e-08,34.785565957591835,0.17391304347826086,0.012724616592720632,0.2596676000888058,0.011112517153481672,0.0040509036598927505,0.09229373619463235
p229_M,0.6358394791184911,0.2250388388657812,0.0,0.0,0.0,0.0,0.0,0.0
p229_R,8.600072645823547e-09,36.72328786652988,0.0,0.0014255979379297849,0.03933521073906091,0.004538381724209486,0.0,0.009059838080240036
p229_S,0.0001720899370001545,14.764891701306796,0.0,0.0010541203182684589,0.0936994633934939,4.123213143815261e-05,0.0,0.018958963168640104
p230_K,0.014933965249051998,6.047428625296785,0.0,0.00039856548979781697,0.03971241557375954,0.0001888528618071063,0.0,0.008059966785072894
p230_T,0.07735601781966019,3.157966344341436,0.0,0.0,0.0,0.0,0.0,0.0
p231_L,1.0536937060807404e-63,741.6466484143268,0.08695652173913043,0.5601790744042374,0.1702229773695964,0.010332600823836455,0.2413740490633214,0.21381304468002443
p231_V,7.98280415783904e-21,115.22170936322333,0.0,0.02561667853261472,0.04354234551498534,0.09045535606007252,0.0,0.03192287602153452
p232_R,3.642301785980411e-10,44.38403964372855,0.0,0.027151944642414758,0.00875900822557488,0.0010793570465337846,0.0,0.007398061982904684
p233_E,7.146274320351013e-13,60.415359575331735,0.08695652173913043,0.0016878307794954194,0.10028728191390274,4.4287475081698534e-05,0.0,0.03779518438152206
p233_L,0.3785670137538769,0.7794384815932264,0.0,0.0,0.0,0.0,0.0,0.0
p233_MTG,0.7974648448525381,0.06606670971236153,0.0,0.0,0.0,0.0,0.0,0.0
p234_V,1.0097636049231237e-19,106.88511420785795,0.08695652173913043,0.02141426452793316,0.07256241210730746,0.0005202273036584452,0.0002860015336144905,0.036347885442328795
p236_K,0.0020159710514394643,9.838799138791227,0.21739130434782608,0.02085951213127442,0.01898485923868907,0.0002879111244912625,0.0002367565470158276,0.051552068677859345
p237_Q,0.021967019840202447,5.346741700578286,0.0,0.001113831362256017,0.004256569854736196,0.04990876338729197,0.0,0.011055832920856837
p239_K,7.810153744268122e-08,31.56185053139847,0.0,0.016072386429612433,0.12668063185461115,0.042378246792826355,0.0,0.03702625301540998
p239_Q,0.009034469080569818,6.976272699059671,0.0,0.0,0.009354115985192224,0.0047973207007814735,0.0,0.0028302873371947395
p240_E,0.2122280859947459,1.5679984396679834,0.0,0.0,0.0,0.0,0.0,0.0
p242_E,1.3810714020834782e-11,52.643892598661594,0.0,0.0018007410435822659,0.10214930667775034,0.0008292472198371204,0.0,0.020955858988233947
p243_T,0.0014907846670231268,10.428840428461344,0.13043478260869565,0.0036982736476394444,0.09445985327284588,0.00032623317021875526,0.0,0.04578382853987995
p246_R,0.0007705999688430469,11.733463209312715,0.0,0.0029124695532373856,0.019927582707768288,0.00023732997981316825,0.0,0.0046154764481637685
p249_R,4.3185284244950614e-14,68.04604116789913,0.043478260869565216,0.0027669371573351602,0.056444401789302066,2.204954878823803e-05,0.0,0.020542329872998137
p252_T,2.6845532315863047e-43,353.7877303448726,0.0,0.5464622888892936,0.09267809891817143,0.002550193849642933,0.0031634274959832344,0.12897080183061824
p253_K,0.33675098415417515,0.928032923912351,0.0,0.0,0.0,0.0,0.0,0.0
p253_R,1.072871280019785e-06,25.62921515693356,0.0,0.0013512427934348477,0.12561120868830386,7.043073253545703e-06,0.0014308637048664349,0.025680071651971743
p255_V,0.035659031924029874,4.484860765030345,0.0,0.003671785652205123,0.0031357136875024383,6.725486470619623e-05,0.0006264403331344302,0.0015002389075096376
p256_L,0.032567070777514404,4.644576809058421,0.0,0.0016857134304943753,0.04079133004307626,0.00023284566555032787,0.0,0.008541977827824192
p256_V,2.912727297926325e-06,23.424772836541543,0.2608695652173913,0.009374206813680886,0.12574188105419976,0.00044733512309822593,3.595848404793374e-05,0.07929378933848362
p257_I,1.1509633206255544e-05,20.444537241352375,0.08695652173913043,0.0005456603855540054,0.10529498751698113,0.0011489615630054819,0.0,0.03878922624093421
p257_L,6.221538848067744e-05,16.871073873720277,0.0,0.00022956395069295108,0.010856299465174704,0.00020773786168549414,0.0,0.0022587202555106297
p257_M,0.18962336115927397,1.73447514706411,0.0,0.0,0.0,0.0,0.0,0.0
p257_V,7.191028367697703e-15,73.05951140352828,0.0,0.003618851888587385,0.06227820249328075,0.00034266212668889975,0.0,0.013247943301711407
p259_LM,0.30038691495085884,1.0790821114292235,0.0,0.0,0.0,0.0,0.0,0.0
p259_V,4.3606153639139055e-06,22.54319785234158,0.0,0.006937427548153819,0.0786832828273538,0.0012097986557188067,0.0,0.017366101806245288
p260_F,1.73710108688688e-05,19.563909947128224,0.0,0.006814135033142744,0.04954109610773912,0.00036044003158167945,0.0,0.01134313423449271
p260_G,2.222249818866854e-56,577.1136067061996,0.34782608695652173,1.0,0.1839244612650486,0.0017855506386899589,0.4138314063073827,0.38947350103352857
p260_I,1.8107376449837816e-08,34.964544229166314,0.0,0.0003579830503791835,0.06669979327665473,0.0019081079985418861,0.0,0.013793176865115159
p260_L,0.005760405903710376,7.821882764688532,0.0,0.0009436988307819142,0.009704793805887338,0.003470693851675588,0.00022016087919058113,0.002867869473507084
p260_V,0.06146887234676036,3.5443011722374616,0.0,0.0003636556279417835,0.0038201645313651945,0.00027662467509593835,0.0,0.0008920889668805832
p261_G,0.002177005276741926,9.689247939025439,0.0,0.04730123310210491,0.031132825366670832,2.4063619291701653e-06,0.0005341775959165233,0.015794128485324285
p261_S,2.0257920763691286e-22,127.74908812383156,0.08695652173913043,0.0319512406351646,0.06942965636888729,0.01009651478222113,0.0,0.03968678670508069
p262_Y,4.885088470549659e-06,22.29602420537215,0.0,0.01009391838606947,0.28989847040478334,0.002522653581270547,0.0021166470388697825,0.06092633788219863
p263_L,2.0781196272675194e-16,83.29815706252514,0.08695652173913043,0.02141426452793316,0.07256241210730746,0.0005202273036584452,0.0002860015336144905,0.036347885442328795
p263_MVI,0.9758741342543253,0.0009172846918572912,0.0,0.0,0.0,0.0,0.0,0.0
p264_L,9.227085569450464e-08,31.177960813754677,0.08695652173913043,0.007091362712328345,0.03597227908511173,5.110439643070833e-06,0.00025185026396270653,0.026055424848035257
p264_MTF,0.4704855957559403,0.5231862453481688,0.0,0.0,0.0,0.0,0.0,0.0
p264_V,0.3404522330949967,0.9138810251744316,0.0,0.0,0.0,0.0,0.0,0.0
p265_C,0.0002696668445588704,13.847301035120857,0.0,6.36364568479503e-05,0.002448324393650238,7.518020828462451e-05,0.0,0.0005174282117565625
p266_Y,3.435256114019899e-69,888.3117556709243,0.34782608695652173,1.0,0.1839244612650486,0.0017855506386899589,0.4138314063073827,0.38947350103352857
p267_G,0.000733921829040584,11.830633837821775,0.0,0.025689431323543833,0.04768817208492418,2.1266955385393274e-05,0.0,0.01467977407277068
p267_L,2.8474252655990488e-05,18.514156944096694,0.0,0.00018662744162616424,0.1111843678420897,0.0015933599699873811,0.0,0.02259287105074065
p267_T,0.028291188398640275,4.893975265641516,0.0,0.0013545994329895452,0.02011439675388465,0.0001855967355727339,0.0,0.004330918584489385
p267_V,1.3611269629389247e-13,64.8927113515153,0.0,0.00793037533712999,0.08934067167573975,0.0006043457744091673,0.0,0.019575078557455782
p270_T,4.913390429922933e-06,22.283463207442175,0.0,0.009794330674022387,0.3270588836821599,0.00209223461144626,0.0010239515203788864,0.06799388009760149
p271_F,4.512869643331012e-07,27.566254561582507,0.0,0.016072386429612433,0.12668063185461115,0.042378246792826355,0.0,0.03702625301540998
p271_G,2.817428043489535e-05,18.536566110878066,0.13043478260869565,6.984304652432644e-05,0.02954585159805824,8.54464245709448e-05,0.0,0.03202718473556983
p271_M,0.13799484945528204,2.221158995965327,0.0,0.0,0.0,0.0,0.0,0.0
p271_S,0.0005989095190764944,12.236788845182366,0.0,0.015746041725167966,0.060031009270817504,0.000683782321509467,0.00010063140768970225,0.015312292945036929
