feature,p_value,score,rf,xgb,gbc,lgbm,BayesianRidge,mean
p112_I,0.9522301497479642,0.0036020475870294478,0.0,0.0,0.0,0.0,0.0,0.0
p112_L,0.15885748122895904,2.0070362365120857,0.0,0.0,0.0,0.0,0.0,0.0
p112_M,0.01342100495918387,6.275669280808958,0.006394746466479855,0.0001583473,3.5070231472419006e-05,0.0,0.0031650552274352737,0.0019506438462458587
p112_V,0.02383490088559235,5.223158405791946,0.019095232171934432,9.098103e-05,0.00414585377269661,0.0,0.08416177102391716,0.021498767600365926
p113_F,0.00032041485964774913,13.635463683952139,0.05844013901323558,0.0,0.0016130085582398703,0.0,0.12609876435491685,0.03723038238527846
p113_Y,0.2267277869588272,1.4745864564661053,0.0,0.0,0.0,0.0,0.0,0.0
p114_G,4.034419413147705e-08,33.867841579708866,0.03326946660363525,8.62837e-05,5.589178765109051e-06,0.2,0.3616327430424308,0.11899881650434097
p115_F,0.008420270184804488,7.148847787421563,0.020026548808794863,5.4460263e-05,0.0066015976133377025,0.5333333333333333,0.7265215382060551,0.25730749564482774
p115_M,0.12462220028828992,2.38763647322426,0.0,0.0,0.0,0.0,0.0,0.0
p115_T,0.2566887986150847,1.2974121360528155,0.0,0.0,0.0,0.0,0.0,0.0
p115_VSCLI,0.14320870603070918,2.1681216827253276,0.0,0.0,0.0,0.0,0.0,0.0
p115_Y,1.002346018367782e-07,31.671822535372144,0.07704192102702649,4.82136e-08,0.001583244599373556,0.0,0.7032197736198196,0.15636899749196398
p116_F,0.031029199742653633,4.749479605778819,0.040768654050016805,8.278714e-05,0.006838466735059293,0.26666666666666666,0.15501375745355428,0.09387406640923034
p116_I,0.5198034313465734,0.4164451123225533,0.0,0.0,0.0,0.0,0.0,0.0
p116_L,7.265508059307808e-07,27.004142151236636,0.01681843939401529,0.0012622668,0.0009637642185797012,0.0,0.15297120335645992,0.03440313474799829
p116_M,0.6886765363360067,0.16120847319115583,0.0,0.0,0.0,0.0,0.0,0.0
p116_SEWN,0.6429659025006228,0.21584660371044834,0.0,0.0,0.0,0.0,0.0,0.0
p116_T,5.567447860197831e-06,22.365907068741762,0.03421613682656316,0.00018564102,0.05256044829585928,0.06666666666666667,0.793651000414393,0.18945597864540906
p116_V,0.062321653801229844,3.532361410587389,0.0,0.0,0.0,0.0,0.0,0.0
p117_G,1.6690139171531305e-12,60.453478257867445,0.14054645554262432,0.0,0.012215446017079789,0.0,0.12227324184051107,0.055007028680043035
p117_V,1.1253720103449677e-09,42.82194568393979,0.2816620021232886,0.00051273813,2.053433173137154e-05,0.0,0.029238215302369332,0.06228669797748894
p118_FGYCN,0.18950272989112732,1.7388353080928776,0.0,0.0,0.0,0.0,0.0,0.0
p118_S,0.14097348398291942,2.1927621846925436,0.0,0.0,0.0,0.0,0.0,0.0
p118_T,0.41839190408118543,0.6588292928644567,0.0,0.0,0.0,0.0,0.0,0.0
p119_H,0.5707437775620381,0.32300626716132486,0.0,0.0,0.0,0.0,0.0,0.0
p119_I,0.1632658779517798,1.964923460703189,0.0,0.0,0.0,0.0,0.0,0.0
p119_L,0.003830203294962407,8.657656796777914,0.06698181966929781,0.00012710787,0.0034394106882450993,0.4,0.1839322545491395,0.13089611855441846
p119_M,0.5797964161694102,0.3080411417184876,0.0,0.0,0.0,0.0,0.0,0.0
p119_T,0.707841640881381,0.14103266939467193,0.0,0.0,0.0,0.0,0.0,0.0
p119_V,3.2071800703581017e-07,28.912536459645327,0.015665822698282594,0.0,0.03175391097866011,0.0,0.0249240922324058,0.0144687651818697
p120_C,3.8206589276604575e-11,51.758511833297185,0.2816620021232886,0.00051273813,2.053433173137154e-05,0.0,0.029238215302369332,0.06228669797748894
p120_F,0.017142873082304097,5.823784401039174,0.010869279195568534,0.0,0.0,0.0,0.11847147559990574,0.025868150959094855
p120_G,0.8139391698109215,0.05560372468089958,0.0,0.0,0.0,0.0,0.0,0.0
p120_S,0.004853554993357543,8.19998586651399,0.023760743396259915,0.0,7.394927954255285e-05,0.0,0.01045754552532029,0.006858447640224552
p120_T,0.7204743090772974,0.1285709940918085,0.0,0.0,0.0,0.0,0.0,0.0
p122_E,0.001915398259236363,10.01579548099436,0.05321838760495623,0.015086221,0.05951792921992958,0.5333333333333333,0.8284201661882818,0.29791520738477206
p122_I,0.0010817301669204978,11.15517626566289,0.019005723865497884,7.750411e-08,0.016496728595473506,0.0,0.12232871418481238,0.03156624882997907
p122_L,6.27976712996173e-20,115.88742045035272,0.12025729200641959,0.0,5.564241685568394e-05,0.0,0.20606878507255685,0.06527634389916642
p122_M,0.09487278736945255,2.828964930737298,0.0,0.0,0.0,0.0,0.0,0.0
p122_Q,0.9500029586220414,0.003946212427684794,0.0,0.0,0.0,0.0,0.0,0.0
p123_G,0.016908849559858313,5.849034372257738,0.02123486660625158,3.6508037e-08,0.0,0.0,0.018333770534513547,0.007913734729760522
p123_I,0.028901745700204724,4.876373868248176,0.013837018128940838,0.0011713881,0.0027424889324146975,0.13333333333333333,0.14106491156169854,0.05842982800753247
p123_ML,0.795163501191289,0.06766316340978536,0.0,0.0,0.0,0.0,0.0,0.0
p123_T,3.5493300597427414e-08,34.17956762604056,0.005645760391961969,0.0,0.0022319209768230878,0.0,0.10772500929412301,0.023120538132581615
p123_V,1.5193786883799437e-09,42.051393960547905,0.01855357127305254,2.597731e-08,0.0019864762984903883,0.0,0.18778837165286247,0.041665689040342915
p124_G,0.0031882539938345683,9.014514235042348,0.004947101605319715,5.772874e-05,3.273743969142096e-05,0.06666666666666667,0.2185716998215501,0.058055186854484256
p124_S,0.5430777499601217,0.37173430067736535,0.0,0.0,0.0,0.0,0.0,0.0
p124_T,5.492666952940046e-19,108.0477605812941,0.12025729200641959,0.0,5.564241685568394e-05,0.0,0.20606878507255685,0.06527634389916642
p125_G,4.770185434552372e-24,153.2994483207319,1.0,1.0,1.0,0.6666666666666666,0.3098572270440487,0.7953047787421431
p125_I,0.0009749995037895127,11.364131181444606,0.03362202313072637,0.0,0.011990098535822643,0.0,0.27906015159960473,0.06493445465323075
p125_L,1.1166273539094347e-11,55.125351012390304,0.14054645554262432,0.0,0.012215446017079789,0.0,0.12227324184051107,0.055007028680043035
p126_M,0.0008163459780786295,11.722619096803552,0.05905663098350935,0.047780942,0.03205417090993882,0.0,0.6024305661121282,0.1482644620354777
p126_TYFA,0.48838928944925386,0.48269517632805947,0.0,0.0,0.0,0.0,0.0,0.0
p126_W,0.03639635657027447,4.466290320417181,0.010247737445632139,0.0,0.004771409587773821,0.0,0.1997449936842948,0.04295282814354015
p127_T,0.8636337308643266,0.029610081928529982,0.0,0.0,0.0,0.0,0.0,0.0
p128_M,0.000828802742983456,11.691989772424966,0.004458458797479278,0.0,0.018602603092548763,0.0,0.19507563171769066,0.04362733872154374
p128_N,0.0005711233853050736,12.448380424164256,0.06693519789114075,0.0,0.0,0.0,0.11128008848564598,0.03564305727535735
p129_CSP,0.14771970435120418,2.119699286455141,0.0,0.0,0.0,0.0,0.0,0.0
p129_T,8.556765958670514e-05,16.403697247193787,0.0043889868115324785,2.7362003e-07,0.00019769736447118163,0.0,0.5791948852478593,0.11675636860877889
p129_V,0.004368985525012157,8.402857411792633,0.024526229438079396,0.0,0.013285459418247068,0.0,0.03283476730623605,0.014129291232512503
p130_F,1.0799461664153448e-17,97.6837684308478,0.571221704460595,0.0,0.9098276293736076,0.06666666666666667,0.27009161794072367,0.36356152368831857
p130_I,2.5991638225842134e-08,34.940428406003775,0.0869428890616228,1.3505785e-07,0.00038329754881475417,0.0,0.0005432733499847704,0.017573919003653623
p130_V,0.3882901782389696,0.749085274714895,0.0,0.0,0.0,0.0,0.0,0.0
p131_L,0.0017963521104513496,10.1428990542949,0.007246868554592386,0.0,0.0001201245532174707,0.0,0.2394601212913428,0.049365422879830534
p131_V,0.35459203692705055,0.8628358742212319,0.0,0.0,0.0,0.0,0.0,0.0
p132_S,2.916729793609039e-10,46.33283462010993,0.2816620021232886,0.00051273813,2.053433173137154e-05,0.0,0.029238215302369332,0.06228669797748894
p133_I,0.12675690161913414,2.360608518305143,0.0,0.0,0.0,0.0,0.0,0.0
p133_LM,0.7529267171720146,0.09948940253654012,0.0,0.0,0.0,0.0,0.0,0.0
p133_V,0.07924249151970172,3.1271037600105207,0.0,0.0,0.0,0.0,0.0,0.0
p133_W,2.0899850551284424e-11,53.40173815136146,0.2816620021232886,0.00051273813,2.053433173137154e-05,0.0,0.029238215302369332,0.06228669797748894
p133_Y,0.11220004700647432,2.5559558799991353,0.0,0.0,0.0,0.0,0.0,0.0
p134_E,0.6682792846437704,0.18442265991584497,0.0,0.0,0.0,0.0,0.0,0.0
p136_W,8.942520725446732e-07,26.523644546686263,0.0014981376892216338,1.2747311e-05,0.00010103593788828065,0.06666666666666667,0.23121320533802023,0.059898358588619874
p136_Y,0.000493979025879053,12.744942923421101,0.007692864660143286,1.0126178e-05,0.00010896234523942271,0.13333333333333333,0.17182845322603466,0.0625947479484672
p137_I,0.006808065598373702,7.5519973173391755,0.010133939440422825,0.00045252583,0.004126983701773406,0.06666666666666667,0.1228237829056115,0.04084077970817566
p137_K,0.21140050712233793,1.576624912275431,0.0,0.0,0.0,0.0,0.0,0.0
p137_L,0.6726615515685674,0.17928002907834695,0.0,0.0,0.0,0.0,0.0,0.0
p137_M,0.3637607563336498,0.8304295186011357,0.0,0.0,0.0,0.0,0.0,0.0
p137_N,0.01926780428040552,5.609759879273536,0.008451301543447495,0.0,0.0,0.0,0.09425308875736536,0.02054087806016257
p137_THRC,0.05522342128470751,3.7393161144893114,0.0,0.0,0.0,0.0,0.0,0.0
p137_V,0.3217819068763009,0.9888814948772877,0.0,0.0,0.0,0.0,0.0,0.0
p138_T,0.004853554993357543,8.19998586651399,0.023760743396259915,0.0,7.394927954255285e-05,0.0,0.01045754552532029,0.006858447640224552
p138_V,0.006037754322983547,7.781089580658438,0.008691620385910115,0.0022140096,4.017127983206315e-06,0.0,0.15978026664006678,0.03413798275893969
p139_V,2.87175675883034e-14,72.36991429218494,0.114388023056004,5.110597e-07,0.0029712698440115463,0.0,0.13585659665549857,0.05064328012303916
p140_S,0.21220511146254703,1.5710499660170516,0.0,0.0,0.0,0.0,0.0,0.0
p140_T,0.00032041485964774913,13.635463683952139,0.05844013901323558,0.0,0.0016130085582398703,0.0,0.12609876435491685,0.03723038238527846
p140_V,0.000828802742983456,11.691989772424966,0.004458458797479278,0.0,0.018602603092548763,0.0,0.19507563171769066,0.04362733872154374
p141_K,0.000417185476658464,13.091498147595535,0.1389048099212017,1.6406796e-07,0.0,0.0,0.23059080275362978,0.07389915534855743
p141_N,0.01157559486565733,6.551015956220927,0.0011027424358969397,0.0,0.00015587874499091737,0.0,0.18651366887847015,0.0375544580118716
p141_R,0.02542805597670781,5.106364916442308,0.005566874744170023,0.0,0.004196386042981689,0.0,0.2507266183240791,0.052097975822246165
p142_P,0.0008288027429833818,11.69198977242512,0.004458458797479278,0.0,0.018602603092548763,0.0,0.19507563171769066,0.04362733872154374
p143_I,0.05253169122889995,3.825378370215178,0.0,0.0,0.0,0.0,0.0,0.0
p143_L,0.011331318280990961,6.590852560161818,0.0406583823756173,6.231614e-09,6.874847884014089e-05,0.0,0.20247278479544317,0.0486399843763029
p143_M,0.12612730050225818,2.3685265764815497,0.0,0.0,0.0,0.0,0.0,0.0
p143_V,0.6432062067132165,0.2155342054442477,0.0,0.0,0.0,0.0,0.0,0.0
p144_D,0.03430459679281769,4.57105013294338,0.0026563641428493647,0.0,0.011007723957059302,0.0,0.019376308332024236,0.006608079286386581
p144_ETFN,0.27204580113019433,1.216248703713269,0.0,0.0,0.0,0.0,0.0,0.0
p144_G,0.23070827728501897,1.449445005169979,0.0,0.0,0.0,0.0,0.0,0.0
p144_S,0.018587867660852218,5.675440241068698,0.030212485384245,8.802307e-05,0.005844275984938731,0.13333333333333333,0.040913533826250625,0.04207833032030332
p145_DTHY,0.4816516610795274,0.4978533979674694,0.0,0.0,0.0,0.0,0.0,0.0
p145_G,0.029945181087663673,4.812948947555023,0.09742062551943616,0.0,0.013275040242060799,0.0,0.20226701883195064,0.06259253691868952
p145_N,0.5399748498746919,0.3774923480290061,0.0,0.0,0.0,0.0,0.0,0.0
p145_S,0.7883931913024159,0.07232187738978955,0.0,0.0,0.0,0.0,0.0,0.0
p146_GAP,0.6682792846437449,0.184422659915858,0.0,0.0,0.0,0.0,0.0,0.0
p146_I,0.4239228040290268,0.6432855167176827,0.0,0.0,0.0,0.0,0.0,0.0
p146_V,3.636340897193162e-05,18.237980548779298,0.013922650517622665,2.1586931e-05,0.00025917217541677323,0.0,0.3328301102033064,0.0694067039655342
p147_K,0.001266694097469704,10.838709861922341,0.046319347036630334,2.6506275e-05,0.013221548601090604,0.4666666666666667,0.10280759733350628,0.12580833318265672
p147_R,0.06132357249111554,3.559883233553036,0.0,0.0,0.0,0.0,0.0,0.0
p147_T,0.13860849267862116,2.219320639650416,0.0,0.0,0.0,0.0,0.0,0.0
p147_VHN,0.8629326498599771,0.029918409564190784,0.0,0.0,0.0,0.0,0.0,0.0
p148_IVM,0.19871802885557074,1.6679946504951093,0.0,0.0,0.0,0.0,0.0,0.0
p148_L,0.7552029431276874,0.09760372375169593,0.0,0.0,0.0,0.0,0.0,0.0
p149_G,0.15676128586160992,2.027534960281854,0.0,0.0,0.0,0.0,0.0,0.0
p149_K,0.06925776551536077,3.3533302193467542,0.0,0.0,0.0,0.0,0.0,0.0
p149_N,7.693094913763428e-07,26.871667496188053,0.011075111122393656,2.1175074e-05,0.009163820406831115,0.0,0.05579273825162199,0.015210568970954432
p149_RQA,0.449961466130232,0.5740585270170034,0.0,0.0,0.0,0.0,0.0,0.0
p149_S,0.001349033962169114,10.712802600956653,0.018500706841981848,0.00042111124,0.0018801527084644223,0.06666666666666667,0.02597338856501567,0.022688405204249796
p149_T,0.4055171961733103,0.6962283235949354,0.0,0.0,0.0,0.0,0.0,0.0
p150_E,0.060120816975904504,3.5936969303472086,0.0,0.0,0.0,0.0,0.0,0.0
p150_G,0.00269785437887519,9.341107397296234,0.0074970902589972166,9.81511e-09,0.0023246406213172583,0.0,0.18955642300865916,0.039875632740816645
p150_K,0.9171949993174118,0.010849523169512142,0.0,0.0,0.0,0.0,0.0,0.0
p150_P,0.21140050712233793,1.576624912275431,0.0,0.0,0.0,0.0,0.0,0.0
p150_Q,0.4586599137994323,0.5523033829809487,0.0,0.0,0.0,0.0,0.0,0.0
p150_R,0.013030593007214309,6.330488631491386,0.020978251832617197,0.00012575965,0.0,0.0,0.19994019799727036,0.0442088418949807
p150_S,4.4737177092131065e-09,39.30918996829418,0.08914705244500505,4.584942e-06,0.0,0.0,0.060930091292550434,0.030016345735903515
p150_THINY,0.7329198955232745,0.11692657739478672,0.0,0.0,0.0,0.0,0.0,0.0
p151_E,0.0983617004147763,2.7697808807519135,0.0,0.0,0.0,0.0,0.0,0.0
p151_K,0.16196386793643514,1.9772238225855345,0.0,0.0,0.0,0.0,0.0,0.0
p151_N,0.1110907432731064,2.5719892547150325,0.0,0.0,0.0,0.0,0.0,0.0
p151_R,0.0033094345447299825,8.941787037524396,0.026030052265880555,0.0,0.0023050251274378307,0.0,0.2834324267190678,0.06235350082247724
p151_S,0.839991615811731,0.04092160585693353,0.0,0.0,0.0,0.0,0.0,0.0
p151_T,0.45885761044908147,0.5518165320573813,0.0,0.0,0.0,0.0,0.0,0.0
p151_V,0.15197444112736844,2.0755481932864033,0.0,0.0,0.0,0.0,0.0,0.0
p152_H,4.55084808380504e-05,17.754149600332827,0.05364777936355008,0.0,0.00010953715366829114,0.0,0.026856413620339272,0.016122746027511528
p152_K,0.09077225099972215,2.9016633575162807,0.0,0.0,0.0,0.0,0.0,0.0
p152_L,1.548376367331715e-07,30.633934012202776,0.0028499757899694642,0.0,0.0002680350824942744,0.0,0.009557764618932487,0.0025351550982792453
p152_Q,0.03218735561721296,4.684205158268113,0.023791422923655905,3.1412227e-07,0.0,0.0,0.1313268834346298,0.031023724096112114
p152_W,0.008053777256560283,7.233007229985785,0.00016143487283766983,0.000777227,0.0006106507987054576,0.0,0.01477967442921317,0.003265797417982759
p153_GWI,0.5947876812082791,0.28426782543260465,0.0,0.0,0.0,0.0,0.0,0.0
p153_S,0.3999848133663225,0.7128415622004682,0.0,0.0,0.0,0.0,0.0,0.0
p154_FSYW,0.431325542859781,0.6229539192070624,0.0,0.0,0.0,0.0,0.0,0.0
p154_G,0.11018268309808676,2.585247038649735,0.0,0.0,0.0,0.0,0.0,0.0
p154_I,0.034815421866258876,4.544854927886817,0.016214291809850807,3.13348e-06,0.0009703304550752599,0.0,0.23839709100809153,0.05111696935061345
p154_L,1.1899581894776345e-11,54.949703241834506,0.20660527879622542,0.00020848148,0.000711820327478272,0.06666666666666667,0.47270536008923386,0.14937952147129585
p154_M,0.2080042716012947,1.60043951181924,0.0,0.0,0.0,0.0,0.0,0.0
p154_T,0.022261399718223922,5.346851313364507,0.01593852599234878,0.00013012998,0.00304869873203893,0.0,0.6231089563431319,0.12844526220911606
p154_V,0.33664151482327476,0.9297414459898957,0.0,0.0,0.0,0.0,0.0,0.0
p155_G,0.6376150213599638,0.22287444127904504,0.0,0.0,0.0,0.0,0.0,0.0
p155_I,0.02479083021854368,5.152131224588978,0.01523974633743208,0.0,6.745037005924377e-05,0.0,0.12336533376801714,0.027734506095101696
p155_L,0.03165757491607419,4.713750872675655,0.01834628105290351,1.3742692e-05,0.0005471268729841333,0.0,0.2757568048276125,0.058932791089163515
p155_M,0.8036282338905775,0.062070820617459964,0.0,0.0,0.0,0.0,0.0,0.0
p155_TF,0.8814943615620594,0.02230707138688527,0.0,0.0,0.0,0.0,0.0,0.0
p155_V,0.39989795949221907,0.7131050528940309,0.0,0.0,0.0,0.0,0.0,0.0
p156_C,0.21140050712233793,1.576624912275431,0.0,0.0,0.0,0.0,0.0,0.0
p156_G,2.3137731517185e-15,80.132494285995,0.43050456712648427,0.0,1.296545913120441e-05,0.06666666666666667,0.08943744179502942,0.1173243282094623
p156_L,0.24372660496248166,1.3707722771100983,0.0,0.0,0.0,0.0,0.0,0.0
p156_M,0.033118505448236225,4.6334992406463025,0.08838468590904182,2.6778816e-05,0.04468327939578732,0.0,0.18383535600973328,0.06338602002619069
p156_R,0.08726904826227003,2.966686099024673,0.0,0.0,0.0,0.0,0.0,0.0
p156_V,6.84602848828838e-13,63.00515217946367,0.10286508275891891,0.00024021832,0.3468603046921175,0.0,0.025350921441778626,0.09506330544182726
p157_I,0.00019872596726844497,14.62812044238987,0.025431963075773528,0.00031099562,0.0029088426590829276,0.13333333333333333,0.44250283631962345,0.1208975942007664
p157_L,0.21747379112578485,1.5351596840462831,0.0,0.0,0.0,0.0,0.0,0.0
p157_V,0.005108669153500818,8.101425647892503,0.04818024861326941,0.00012727153,0.0057954280469788705,0.26666666666666666,0.035095066090868855,0.07117293618971686
p158_F,0.12462220028828992,2.38763647322426,0.0,0.0,0.0,0.0,0.0,0.0
p158_GTMC,0.6408424168937237,0.21861914644817185,0.0,0.0,0.0,0.0,0.0,0.0
p158_I,0.3908284362091371,0.7410857803401857,0.0,0.0,0.0,0.0,0.0,0.0
p158_L,0.47577268673327033,0.5113688541848568,0.0,0.0,0.0,0.0,0.0,0.0
p158_S,0.29791242872193024,1.091863345314615,0.0,0.0,0.0,0.0,0.0,0.0
p158_V,0.46925642057561046,0.5266719314648515,0.0,0.0,0.0,0.0,0.0,0.0
p159_F,9.220944631481442e-07,26.45285123155993,0.03090959808583298,4.1961783e-05,0.001687781664894877,0.06666666666666667,0.2400579428603616,0.06787279021209107
p159_L,0.9330451936658325,0.007084556661999962,0.0,0.0,0.0,0.0,0.0,0.0
p159_VIGCMQ,0.8631545217301722,0.02982065486814478,0.0,0.0,0.0,0.0,0.0,0.0
p160_S,6.93587183408993e-10,44.07194277602011,0.09590824126443331,3.160577e-05,0.1581854586017443,0.0,0.047251534690810934,0.060275368065466864
p160_T,1.010875683757962e-07,31.651527679383275,0.074092736097,0.0,0.0069013498214343235,0.0,0.095984769423099,0.035395771068306665
p160_V,0.868097097566528,0.027685659414878452,0.0,0.0,0.0,0.0,0.0,0.0
p162_I,0.6342965770524791,0.22730225326995618,0.0,0.0,0.0,0.0,0.0,0.0
p162_L,0.11879008160041372,2.4642084802607918,0.0,0.0,0.0,0.0,0.0,0.0
p162_M,0.2815856039733852,1.1686813561305935,0.0,0.0,0.0,0.0,0.0,0.0
p162_TGA,0.1557489633799023,2.0375474479496463,0.0,0.0,0.0,0.0,0.0,0.0
p162_V,0.026793155270005024,5.012253032673226,0.012643449748271267,7.943132e-05,0.0063291044755356945,0.3333333333333333,0.10434355561588975,0.09134577489788757
p163_F,0.9245262376995289,0.009007853642937477,0.0,0.0,0.0,0.0,0.0,0.0
p163_GSLTN,0.17713461935404065,1.8405464016696251,0.0,0.0,0.0,0.0,0.0,0.0
p163_I,2.927318002759295e-17,94.31562334486728,0.12025729200641959,0.0,5.564241685568394e-05,0.0,0.20606878507255685,0.06527634389916642
p163_M,0.05801530845305955,3.6546803007794266,0.0,0.0,0.0,0.0,0.0,0.0
p163_W,1.2254416615733363e-06,25.79791376245479,0.02297982650022096,2.4412344e-07,2.140689569309871e-05,0.06666666666666667,0.03547808898611782,0.025029246634428005
p163_Y,0.0038004355257891687,8.672794229149515,0.027766292433946307,0.0,0.002963340065407628,0.0,0.12862078950257277,0.03187008440038534
p164_G,1.5185014168663262e-17,96.52697564997172,0.49417160963528756,1.09191085e-07,0.0021264587629957685,0.0,0.07374145599592904,0.1140079267170594
p164_S,1.3569250197409313e-08,36.53997078326682,0.1389698695008514,0.004283435,0.003693182322708436,0.13333333333333333,0.6133600955534713,0.17872798317748448
p164_T,0.0060721617646569605,7.770226804836559,0.002039186455815922,0.0,0.0004135347414232395,0.0,0.11047110690748554,0.02258476562094494
p165_C,0.0930090955282686,2.8615694515728536,0.0,0.0,0.0,0.0,0.0,0.0
p165_F,0.6943962773723638,0.15502408616333177,0.0,0.0,0.0,0.0,0.0,0.0
p165_I,2.915665038149023e-10,46.33379400394807,0.008179354436346452,1.3123384e-05,0.0038860727914256893,0.0,0.3443205902393218,0.07127982817016354
p165_L,0.2795107419063492,1.1788513016078346,0.0,0.0,0.0,0.0,0.0,0.0
p165_M,0.8897457878531765,0.019289283464995328,0.0,0.0,0.0,0.0,0.0,0.0
p165_S,0.8492415042835708,0.036270719254977116,0.0,0.0,0.0,0.0,0.0,0.0
p165_T,0.003155829736913681,9.034456917796936,0.0031563131017963778,0.0,0.004351264993668175,0.0,0.34391556300999115,0.07028462822109113
p165_V,0.00012139826431997322,15.66291396319352,0.0010853321373423222,1.0261896e-08,1.204527533253345e-06,0.0,0.33441424079113796,0.06710015754358195
p166_G,7.256814020866918e-12,56.31995619934418,0.008756928876433168,3.7347814e-07,0.013999721171945938,0.0,0.5491550806718111,0.11438242083966692
p166_I,0.5483065934614935,0.3621679492157876,0.0,0.0,0.0,0.0,0.0,0.0
p166_P,0.0005711233853050736,12.448380424164256,0.06693519789114075,0.0,0.0,0.0,0.11128008848564598,0.03564305727535735
p166_S,0.7813013176059023,0.077380735006755,0.0,0.0,0.0,0.0,0.0,0.0
p166_T,0.8167622756991503,0.053898536243262726,0.0,0.0,0.0,0.0,0.0,0.0
p166_V,2.640282328789487e-07,29.370311122361507,0.011549164033004149,2.8496805e-05,0.0077867199761606,0.0,1.0,0.20387287616275077
p167_C,0.04258517501441272,4.190153012640209,0.06438071863388395,0.0009518993,0.17136116253452738,0.06666666666666667,0.0035012868165242954,0.06137234678507779
p167_F,0.0467360725127847,4.027890292679538,0.0,0.0,0.0,0.0,0.0,0.0
p167_V,1.824040325653823e-15,80.88075907359435,0.12025729200641959,0.0,5.564241685568394e-05,0.0,0.20606878507255685,0.06527634389916642
p167_W,2.4232891617254423e-09,40.86028362498992,0.24347574141040274,0.11036838,0.3601888745126766,0.3333333333333333,0.20282334649442427,0.25003793484224884
p168_C,0.000339439633708148,13.516303746416488,0.0004057044465459635,0.0,0.0011592355566506054,0.0,0.686958315075955,0.13770465101583032
p168_GV,0.01095563901555506,6.65389434449674,0.012081331104752017,0.0,6.844995904218077e-06,0.0,0.10216999404969511,0.02285163403007027
p168_S,8.077344573580003e-08,32.18977646021467,0.01248663863578768,0.00030741427,0.0023777393683586515,0.0,0.06670897078244303,0.016376152611971024
p168_T,1.1330279751975457e-05,20.78621192906093,0.07701392281711063,4.2463978e-07,0.00030183536241627936,0.0,0.3686928491021937,0.08920180638429999
p169_F,0.5092132605613002,0.4379915030734918,0.0,0.0,0.0,0.0,0.0,0.0
p169_I,3.292164583714517e-09,40.083186000442616,0.11383518692305429,8.652793e-05,6.36991755805534e-06,0.0,0.21183342390808285,0.06515230173552759
p169_L,0.008663838727017786,7.094990117695936,0.016420986635558535,0.037226953,1.7119597410872135e-05,0.0,0.007286807793855957,0.012190373327845085
p169_TGCMS,0.05806332309528542,3.6532632683427133,0.0,0.0,0.0,0.0,0.0,0.0
p169_V,0.7799291866094372,0.0783807986874049,0.0,0.0,0.0,0.0,0.0,0.0
p170_L,0.22362988438700251,1.4945264857487752,0.0,0.0,0.0,0.0,0.0,0.0
p170_P,0.9279674138378928,0.008202950639407144,0.0,0.0,0.0,0.0,0.0,0.0
p172_F,1.0187452094074693e-10,49.119400790602995,0.038829963918127035,0.0,0.00015603394559760993,0.0,0.20506232167315455,0.04880966390737584
p172_I,1.0543581959756917e-11,55.28395564551084,0.2816620021232886,0.00051273813,2.053433173137154e-05,0.0,0.029238215302369332,0.06228669797748894
p172_L,0.42963099397648463,0.6275610282496366,0.0,0.0,0.0,0.0,0.0,0.0
p172_YWM,0.013774502135469975,6.227447205072802,0.003241776855615694,0.010162595,0.0011431479502086684,0.0,0.13811333363005318,0.030532170632809875
p173_L,0.4038036881185312,0.7013381682629943,0.0,0.0,0.0,0.0,0.0,0.0
p173_TIW,0.035848963645258934,4.493076884320558,0.002696832651081288,0.00026158433,0.0020680951988845523,0.0,0.03848860169943105,0.008703022775064654
p173_V,0.39154547592749334,0.7388395217957981,0.0,0.0,0.0,0.0,0.0,0.0
p174_G,0.0005711233853051277,12.448380424164082,0.06693519789114075,0.0,0.0,0.0,0.11128008848564598,0.03564305727535735
p174_KQR,0.21140050712233793,1.576624912275431,0.0,0.0,0.0,0.0,0.0,0.0
p176_N,0.052337251960459845,3.831777152790643,0.0,0.0,0.0,0.0,0.0,0.0
p176_S,0.22123133294104755,1.510195831255494,0.0,0.0,0.0,0.0,0.0,0.0
p177_R,0.24627940012497007,1.355948889682078,0.0,0.0,0.0,0.0,0.0,0.0
p177_SHA,0.860951678060248,0.03079851516663703,0.0,0.0,0.0,0.0,0.0,0.0
p178_Y,8.00527016677314e-05,16.545392340390823,0.11294342434037462,0.00081535673,0.0028457686947380304,0.0,0.5904035846879309,0.1414016268910779
p179_L,0.7117852911238107,0.1370720325263805,0.0,0.0,0.0,0.0,0.0,0.0
p179_M,0.1703552520774686,1.8998780662722796,0.0,0.0,0.0,0.0,0.0,0.0
p179_V,0.5414462863646494,0.3747542116625184,0.0,0.0,0.0,0.0,0.0,0.0
p179_W,1.2109701901748432e-10,48.65838731050208,0.2816620021232886,0.00051273813,2.053433173137154e-05,0.0,0.029238215302369332,0.06228669797748894
p181_H,4.809288986812539e-10,45.02389804165701,0.09840233228139093,0.0029526232,0.05232646814786935,0.0,0.4438191289812394,0.11950011051830893
p181_Y,0.14425843708459604,2.156700080447297,0.0,0.0,0.0,0.0,0.0,0.0
p183_I,0.125055629335683,2.382106877419856,0.0,0.0,0.0,0.0,0.0,0.0
p183_L,0.07237985652380395,3.27897850186206,0.0,0.0,0.0,0.0,0.0,0.0
