feature,p_value,score,lgbm,BayesianRidge,Adaboost,rf,xgb,mean
p115_Y,2.3437902832847576e-09,39.91665019051594,0.29411764705882354,0.5926934804575845,0.0004140167769186862,0.047592058349271285,6.9133175e-06,0.18696482319202365
p116_CGEWN,0.018139212053740212,5.69495714647963,0.0,0.0034053341668267164,0.0,0.001561146566162372,0.0,0.0009932961465978177
p116_F,0.051446387432282414,3.8490491066655204,0.0,0.0,0.0,0.0,0.0,0.0
p116_I,0.4367565170208675,0.6077228193879177,0.0,0.0,0.0,0.0,0.0,0.0
p116_L,1.1562206164031559e-08,36.08914602578068,0.0,0.12363194867057724,7.328904168109184e-06,0.06672969981303094,9.819708e-05,0.038093434893687377
p116_M,0.42528622962594165,0.6388043360528308,0.0,0.0,0.0,0.0,0.0,0.0
p116_S,0.8159819059936808,0.05432901125229333,0.0,0.0,0.0,0.0,0.0,0.0
p116_T,1.1214047436183952e-06,25.565567204341683,0.35294117647058826,0.5903414623698342,0.0,0.05509488158089894,2.57168e-05,0.19968064744414984
p116_V,0.04449619480770037,4.099591878019657,0.0,0.38132572633113027,0.0009756336570323817,0.00721703130803205,7.979459e-05,0.07791963717732286
p117_G,5.9438126574648565e-12,54.976564200357515,0.0,0.2251987075503377,0.001447239430806746,0.059426820938459225,0.0,0.05721455358392073
p117_V,2.552787120462541e-10,45.36845541963429,0.0,0.25297311345972895,1.767916193860235e-05,0.08564818564844466,0.0,0.06772779565402245
p118_FGYCN,0.15167337352026092,2.074387968461938,0.0,0.0,0.0,0.0,0.0,0.0
p118_S,0.009969086501099015,6.795797594691406,0.5882352941176471,0.17726246659739922,0.006016607147419087,0.08734787140208042,0.00011686227,0.17179582030677942
p118_T,0.792870890149679,0.06917298645670215,0.0,0.0,0.0,0.0,0.0,0.0
p119_H,0.4892350776675295,0.4803439748061305,0.0,0.0,0.0,0.0,0.0,0.0
p119_I,0.06828201508819955,3.367556308497189,0.0,0.0,0.0,0.0,0.0,0.0
p119_L,3.0195534323318174e-06,23.375080675725936,0.17647058823529413,0.2194499581912772,0.009082645818222802,0.06854230591830635,1.823625e-07,0.09470913610511979
p119_M,0.6912634554015323,0.1582721507541048,0.0,0.0,0.0,0.0,0.0,0.0
p119_T,0.5826338908492397,0.3031832470243494,0.0,0.0,0.0,0.0,0.0,0.0
p119_V,6.875283714700501e-09,37.32689954307745,0.0,0.18059461211464561,0.0007197146211114133,0.018340497367776775,0.0021896155,0.04036888792241505
p120_C,2.609438537540462e-12,57.14203596609875,0.0,0.03418381025188572,0.0,0.0149887295223902,0.0,0.009834507954855184
p120_F,0.0010418394835061675,11.141942085064612,0.0,0.014876593253499581,0.0,0.006637588575642798,0.0,0.004302836365828476
p120_G,0.35237287866199984,0.8697721227832739,0.0,0.0,0.0,0.0,0.0,0.0
p120_S,0.0033742707686257585,8.846652589251534,0.0,0.2104339763086584,0.006934160497407694,0.002714609091447651,0.0,0.04401654917950275
p120_TYL,0.6960732453846628,0.15311999368807971,0.0,0.0,0.0,0.0,0.0,0.0
p122_E,0.002116168266995985,9.749886320483396,0.7058823529411765,0.9084155316163434,0.08384109363344021,0.0442564318274601,0.000336669,0.3485464158051007
p122_I,8.789329292568115e-05,16.166003864135025,0.0,0.02551688403388685,0.0004466349210103718,0.018261622009046952,0.0,0.008845028192788835
p122_L,2.0352205818346396e-25,153.82550947260566,0.0,0.042521182068702396,0.0,0.1915339516062379,0.0,0.04681102673498806
p122_M,0.04324587327157725,4.149068009861765,0.0,0.20692340918286717,0.0016706953399754098,0.014472362892553152,0.0,0.044613293483079144
p122_Q,0.969511679296937,0.001465238645039906,0.0,0.0,0.0,0.0,0.0,0.0
p123_G,0.011676477443569424,6.5025940535404665,0.0,0.2104339763086584,0.006934160497407694,0.002714609091447651,0.0,0.04401654917950275
p123_I,0.050800867862599325,3.870751101503902,0.0,0.0,0.0,0.0,0.0,0.0
p123_MNSL,0.3964596494352104,0.722775176748739,0.0,0.0,0.0,0.0,0.0,0.0
p123_T,2.234489274766666e-09,40.03242714325677,0.0,0.023322205242328344,0.0,0.03534952821186296,0.0,0.011734346690838261
p123_V,3.6328283677056245e-10,44.490368974095816,0.11764705882352941,0.19549347307317652,4.630786556611487e-05,0.007374706563611636,0.0,0.06411230926517673
p124_G,0.000957913839481957,11.308456016359289,0.17647058823529413,0.36620269744576667,0.0002955115186211215,0.0031843509198490874,9.779001e-08,0.10923064918190764
p124_S,0.2502163677514866,1.3313915495500737,0.0,0.0,0.0,0.0,0.0,0.0
p124_T,2.0330980057322232e-24,145.13473065489242,0.0,0.042521182068702396,0.0,0.1915339516062379,0.0,0.04681102673498806
p125_G,8.352671525983862e-30,194.9685383933273,0.5882352941176471,0.432541864929702,0.3733980702364944,0.5203767797386285,1.0,0.5829104018044944
p125_I,1.7911151031620212e-05,19.519310494681054,0.0,0.31541262450975643,0.0,0.0536333100448304,0.0,0.07380918691091737
p125_L,2.8644445639886198e-11,50.90195060821267,0.0,0.2251987075503377,0.001447239430806746,0.059426820938459225,0.0,0.05721455358392073
p126_MTYFA,0.08395175277982542,3.022876969506736,0.0,0.0,0.0,0.0,0.0,0.0
p126_W,0.02337126294345051,5.237077958652901,0.0,0.15425620359348532,0.0,0.008807955563776981,0.0,0.03261283183145246
p127_T,0.3533955490345825,0.8660753000312025,0.0,0.0,0.0,0.0,0.0,0.0
p128_M,1.3390742604715925e-05,20.14197968642212,0.0,0.31541262450975643,0.0,0.0536333100448304,0.0,0.07380918691091737
p128_N,0.0003859083962499997,13.130426676080768,0.0,0.2104339763086584,0.006934160497407694,0.002714609091447651,0.0,0.04401654917950275
p129_T,3.7612500944588114e-06,22.89369029292606,0.0,0.23412815984831523,0.0002049994564038356,0.0029662850462162365,0.0,0.04745988887018706
p129_V,0.005456166918576197,7.928394810903643,0.058823529411764705,0.05806493441978455,0.00010687176244753469,0.11875952379803985,5.652466e-05,0.04716227681023887
p130_F,4.941315250919629e-23,133.48122783815256,0.0,0.042521182068702396,0.0,0.1915339516062379,0.0,0.04681102673498806
p130_I,5.2599657231877315e-09,37.96793782351822,0.0,0.21324558771796848,0.0,0.0009126668062708242,9.815004e-10,0.04283165110114795
p130_M,0.004565067787758696,8.267616781865016,0.0,0.01939863179115549,0.0,0.00023400375733735872,6.3609207e-09,0.003926528381882706
p130_V,0.5324226718708878,0.3914017668980612,0.0,0.0,0.0,0.0,0.0,0.0
p131_L,6.827312135547735e-05,16.69251031293422,0.0,0.26102798632577867,0.0,0.024435494304403577,0.0,0.057092696126036444
p131_V,0.1233690921768128,2.398331781644633,0.0,0.0,0.0,0.0,0.0,0.0
p132_S,1.892232266646442e-11,51.96834410698765,0.058823529411764705,0.5010516900660227,0.00010276661396405315,0.2295154047130745,7.436532e-05,0.1579135512253211
p133_I,0.1044040935488582,2.666072487108153,0.0,0.0,0.0,0.0,0.0,0.0
p133_LM,0.8916969290218212,0.01859577542226902,0.0,0.0,0.0,0.0,0.0,0.0
p133_V,0.12288503991498549,2.404579558470806,0.0,0.0,0.0,0.0,0.0,0.0
p133_W,1.5041336630696807e-12,58.603817779708415,0.0,0.03418381025188572,0.0,0.0149887295223902,0.0,0.009834507954855184
p133_Y,0.08648806409969395,2.973728173878012,0.0,0.0,0.0,0.0,0.0,0.0
p134_E,0.5063234868209702,0.4435812010788953,0.0,0.0,0.0,0.0,0.0,0.0
p136_W,9.466674277468485e-07,25.9433434567622,0.058823529411764705,0.003089384172577651,0.0,0.024525928512290573,2.4282912e-07,0.017287816985149952
p136_Y,0.00027569599944660936,13.81301305519713,0.058823529411764705,0.3838808474485319,2.9576214007602244e-05,0.017951815744941126,4.3660504e-05,0.09214588586468135
p137_I,0.0001907742017572514,14.565467344626354,0.058823529411764705,0.10120410801844812,5.437116656001293e-05,0.007992111750993245,2.631977e-06,0.03361535046494129
p137_K,0.1731870657322148,1.8711960116443995,0.0,0.0,0.0,0.0,0.0,0.0
p137_L,0.5455628578433673,0.3668329715025977,0.0,0.0,0.0,0.0,0.0,0.0
p137_M,0.30545101835415633,1.056759397099443,0.0,0.0,0.0,0.0,0.0,0.0
p137_N,0.0005022740571405795,12.59870466188112,0.0,0.31541262450975643,0.0,0.0536333100448304,0.0,0.07380918691091737
p137_THRC,0.043728350066209926,4.129798142989825,0.0,0.13113098478402488,0.0,0.03220162663920801,2.265873e-07,0.032666567602107295
p137_V,0.22861945663375388,1.4601836564216009,0.0,0.0,0.0,0.0,0.0,0.0
p138_V,0.0033742707686255477,8.846652589251658,0.0,0.2104339763086584,0.006934160497407694,0.002714609091447651,0.0,0.04401654917950275
p139_V,3.7846808463491545e-15,75.14982905347925,0.058823529411764705,0.1240765734598849,0.0,0.09481236486082656,4.886976e-06,0.05554347094170675
p140_S,0.16755158395337055,1.921490273637053,0.0,0.0,0.0,0.0,0.0,0.0
p140_TL,5.223869563222638e-05,17.252973822964826,0.0,0.425788431802222,0.0,0.0664806514472376,0.0,0.09845381664989192
p140_V,1.3390742604715925e-05,20.14197968642212,0.0,0.31541262450975643,0.0,0.0536333100448304,0.0,0.07380918691091737
p141_K,0.00025629664272865344,13.961697936115367,0.0,0.30807534339082576,0.0,0.13146800455583738,6.2225325e-07,0.0879087940399833
p141_N,0.009300074319446312,6.9251649604617835,0.0,0.1637002972284491,0.0005102039355652009,0.008817475837043903,4.360123e-09,0.03460559627223622
p141_R,0.020502746982528096,5.473010598994304,0.0,0.34777838787037374,4.341448552424621e-05,0.0295035824810145,0.0,0.0754650769673825
p142_P,1.3390742604717403e-05,20.14197968642192,0.0,0.31541262450975643,0.0,0.0536333100448304,0.0,0.07380918691091737
p143_I,0.007179343896207088,7.409882913286182,0.0,0.018026089933192897,0.011760487729826432,0.008475521059377454,2.6190602e-07,0.007652472125684153
p143_L,0.0014747698269292693,10.456330581993626,0.0,0.22570049571258327,0.0025047720903210806,0.07855253272122821,0.0,0.06135156010482651
p143_M,0.1889952321413263,1.7396858722022959,0.0,0.0,0.0,0.0,0.0,0.0
p143_V,0.7395417482218025,0.1109002502243425,0.0,0.0,0.0,0.0,0.0,0.0
p144_D,0.025661935291220617,5.069503521676996,0.0,0.015417164402841663,0.0,0.00202163217808623,0.0,0.0034877593161855786
p144_ETFN,0.22496399797522934,1.4834491718206855,0.0,0.0,0.0,0.0,0.0,0.0
p144_G,0.058862269830854505,3.6187822960732716,0.0,0.0,0.0,0.0,0.0,0.0
p144_S,0.03050241374186749,4.761857607677717,0.0,0.2559741396552201,0.0,0.0035331648889919977,2.281667e-07,0.05190150654218202
p145_G,0.05112081717688302,3.859958025577012,0.0,0.0,0.0,0.0,0.0,0.0
p145_N,0.8866928297398919,0.020365948842352228,0.0,0.0,0.0,0.0,0.0,0.0
p145_S,0.6960959439938595,0.1530959127196681,0.0,0.0,0.0,0.0,0.0,0.0
p146_GAP,0.5063234868209524,0.4435812010789161,0.0,0.0,0.0,0.0,0.0,0.0
p146_I,0.5075568588942837,0.4410096981283414,0.0,0.0,0.0,0.0,0.0,0.0
p146_V,1.5208921420978215e-06,24.888317712754578,0.0,0.1442052992696975,0.0,0.010671657730742594,2.613855e-09,0.030975391922859002
p147_K,0.00015975036053071686,14.930019747195324,0.35294117647058826,0.1429538282137544,0.035821268068447716,0.03317954409955686,1.3788399e-09,0.11297916364623743
p147_R,0.033951134461160534,4.572541472104088,0.17647058823529413,0.04479094132754889,0.004087723741102771,0.02041913165886698,7.8691686e-05,0.04916941532980506
p147_T,0.043498154747716844,4.138963699909217,0.0,0.002852876469110595,0.0019014477180088626,0.0014391357295418683,0.0,0.001238691983332265
p147_VHQN,0.7808596728906015,0.07764624358369825,0.0,0.0,0.0,0.0,0.0,0.0
p148_IV,0.31553728353175703,1.013473646985875,0.0,0.0,0.0,0.0,0.0,0.0
p148_L,0.7342018121317806,0.11567649596767209,0.0,0.0,0.0,0.0,0.0,0.0
p148_M,0.14092653700212296,2.1886477550492227,0.0,0.0,0.0,0.0,0.0,0.0
p149_G,0.18018677673033398,1.811306700733716,0.0,0.0,0.0,0.0,0.0,0.0
p149_K,0.017779270970216414,5.731389073799131,0.0,0.07864742795000534,0.0,0.008429340559545964,0.0,0.01741535370191026
p149_N,2.755573349861975e-09,39.52480027342849,0.0,0.08715570993829778,0.0004645047953589364,0.017020764779631124,2.3393557e-05,0.020932874614069112
p149_RQA,0.38700290404025506,0.7522942007805541,0.0,0.0,0.0,0.0,0.0,0.0
p149_S,0.0027931371759688586,9.211224514986862,0.29411764705882354,0.6608273152234392,0.014154652699375173,0.011356072328279563,0.000231086,0.19613735466198054
p149_T,0.278401633601435,1.1826105477798805,0.0,0.0,0.0,0.0,0.0,0.0
p150_E,0.0784222005878422,3.135881713397261,0.0,0.0,0.0,0.0,0.0,0.0
p150_G,0.004679101611805196,8.22057211653206,0.35294117647058826,0.34540557903485464,0.0,0.006300595980638418,1.5556483e-06,0.14092978142687268
p150_K,0.983718520346594,0.00041771162231908534,0.0,0.0,0.0,0.0,0.0,0.0
p150_P,0.14611312875894117,2.132311521743607,0.0,0.0,0.0,0.0,0.0,0.0
p150_QINHY,0.21100518978633537,1.576672468458739,0.0,0.0,0.0,0.0,0.0,0.0
p150_R,0.010152429316785984,6.761911751581527,0.0,0.24926086499057698,0.0,0.014318971011908306,2.2743158e-08,0.05271597174912875
p150_S,1.1045826964609627e-11,53.36122228655682,0.0,0.043968477621156965,0.0025904475218817918,0.04045148230214101,4.8470305e-05,0.017411775550045167
p150_T,0.4084685653154293,0.6867306604239959,0.0,0.0,0.0,0.0,0.0,0.0
p151_K,0.19939318091188765,1.66002243109612,0.0,0.0,0.0,0.0,0.0,0.0
p151_N,0.02135759452296124,5.399260058763351,0.11764705882352941,0.1706059946653878,0.0,0.023840260314728204,5.250981e-07,0.062418767780343776
p151_R,0.0002874286333232121,13.72817997019827,0.0,0.15516577291327657,0.0,0.009819911917586398,5.705285e-08,0.03299714837674286
p151_S,0.9750156105525798,0.0009838043428085582,0.0,0.0,0.0,0.0,0.0,0.0
p151_T,0.5832658284105471,0.3021670751665395,0.0,0.0,0.0,0.0,0.0,0.0
p152_H,6.22605221372043e-08,32.1389324095586,0.0,0.1420379273754862,0.0,0.028135202527352802,0.0,0.0340346259805678
p152_K,0.20671143742982803,1.6068425607674737,0.0,0.0,0.0,0.0,0.0,0.0
p152_L,4.470586454513746e-09,38.35826558133521,0.0,0.06291246238556371,0.0,0.05186281977361983,0.0,0.022955056431836707
p152_Q,0.024049594706998613,5.185721005851425,0.0,0.14471240569483623,0.0011821321226299448,0.04448780593399334,0.0,0.0380764687502919
p152_WMT,0.04544278263210581,4.063107619434118,0.0,0.007287798997713591,0.0,0.001245805123749648,0.0,0.0017067208242926477
p153_S,0.34223966388849214,0.9072134987563124,0.0,0.0,0.0,0.0,0.0,0.0
p154_FSYW,0.531513227387178,0.39314319955804383,0.0,0.0,0.0,0.0,0.0,0.0
p154_G,0.12455675776914611,2.3831178300768823,0.0,0.0,0.0,0.0,0.0,0.0
p154_I,0.020736127743333308,5.452561566170334,0.11764705882352941,0.004465945343076797,0.0005317031262588003,0.017145782298002975,2.9807268e-06,0.0279586940635289
p154_L,2.1315807791258053e-10,45.81877176637512,0.0,0.2520507969322853,0.005540854559860986,0.19271977157012063,0.0002546214,0.0901132088942759
p154_M,0.24716435572263454,1.3487478977064662,0.0,0.0,0.0,0.0,0.0,0.0
p154_T,0.037818531514071725,4.38301295447756,0.0,0.3416585414852589,3.105227088576469e-05,0.004576074573192312,0.0013293521,0.06951900409544284
p154_V,0.2577142893471655,1.2898410674003622,0.0,0.0,0.0,0.0,0.0,0.0
p155_G,0.7337556096466165,0.11608068345259911,0.0,0.0,0.0,0.0,0.0,0.0
p155_I,0.01844057236221103,5.66502988826079,0.0,0.04043099985183449,0.00034943604190700484,0.011813311985770028,3.4869785e-07,0.010518819315472867
p155_L,0.06976140397992717,3.331519365779171,0.0,0.0,0.0,0.0,0.0,0.0
p155_M,0.7178237873963063,0.13103297988651172,0.0,0.0,0.0,0.0,0.0,0.0
p155_TF,0.45809480004726966,0.5531255025488484,0.0,0.0,0.0,0.0,0.0,0.0
p155_V,0.40237481258790253,0.7048243750152696,0.0,0.0,0.0,0.0,0.0,0.0
p156_C,0.14611312875894117,2.132311521743607,0.0,0.0,0.0,0.0,0.0,0.0
p156_G,8.353613173873055e-16,79.5245978690548,0.5294117647058824,0.28889802595294434,0.015295773233704056,0.22097289023997116,0.0,0.21091569082650036
p156_L,0.19363466917802374,1.703518803876079,0.0,0.0,0.0,0.0,0.0,0.0
p156_M,0.0267628478488593,4.99446892745516,0.0,0.06602995201575523,0.0012246212620196468,0.015386318683651964,0.0,0.01652817839228537
p156_R,0.0037536262396213487,8.641980156775087,0.0,0.2250753340456886,0.00010472252390313533,0.045265359875874274,0.0,0.05408908328909321
p156_V,9.572297900162695e-18,92.95176196966251,0.0,0.1749650648895951,0.0,0.27347162426232424,0.0,0.08968733783038388
p157_I,4.78006891909453e-07,27.47667004789818,0.0,0.16374482700466672,0.0,0.005616360404673067,3.374835e-05,0.03387898715200561
p157_L,0.2772299112311422,1.1884126026546464,0.0,0.0,0.0,0.0,0.0,0.0
p157_V,0.0002852362408378419,13.743760708780721,0.35294117647058826,0.23508712414476482,0.006481910689719603,0.029136382266678102,1.6251777e-05,0.12473256906978954
p158_FTGMC,0.226337437408159,1.474654497713291,0.0,0.0,0.0,0.0,0.0,0.0
p158_I,0.11994667124837277,2.443106081754514,0.0,0.0,0.0,0.0,0.0,0.0
p158_L,0.22271820264851144,1.4979705298437933,0.0,0.0,0.0,0.0,0.0,0.0
p158_S,0.2098234112321291,1.5849027256962116,0.0,0.0,0.0,0.0,0.0,0.0
p158_V,0.13406580782151808,2.2668845035228467,0.0,0.0,0.0,0.0,0.0,0.0
p159_F,4.0198162072935503e-07,27.86773713193717,0.0,0.10809597501603399,0.001580206605862295,0.03909238713318455,0.0005493527,0.029863584296582247
p159_GVICMSQ,0.16700898334814576,1.926435717967362,0.0,0.0,0.0,0.0,0.0,0.0
p159_L,0.6996100344371652,0.1493941065748034,0.0,0.0,0.0,0.0,0.0,0.0
p160_PAC,0.29022920380189965,1.125730026457924,0.0,0.0,0.0,0.0,0.0,0.0
p160_S,5.286683327679332e-11,49.33605850839682,0.0,0.008236158119865257,0.0,0.03555551448233978,3.4453107e-05,0.008765225141884752
p160_T,1.660900769878424e-09,40.75322898857833,0.11764705882352941,0.04109146368568462,0.003938267625971338,0.026123942442067703,2.9405854e-07,0.03776020532715811
p160_V,0.9020186770069037,0.015202897564684946,0.0,0.0,0.0,0.0,0.0,0.0
p162_GAC,0.6306838225960248,0.23199370005935463,0.0,0.0,0.0,0.0,0.0,0.0
p162_I,0.5318329997843353,0.3925302752126475,0.0,0.0,0.0,0.0,0.0,0.0
p162_L,0.020440547620820582,5.478501632404595,0.0,0.18851030917086192,0.001538413449500364,0.012926109046165094,2.9865709e-05,0.04060093947504777
p162_M,0.23317275075845076,1.4318266491173235,0.0,0.0,0.0,0.0,0.0,0.0
p162_T,0.06500077693669239,3.450585108286291,0.0,0.0,0.0,0.0,0.0,0.0
p162_V,0.05060029504728708,3.8775542282167446,0.0,0.0,0.0,0.0,0.0,0.0
p163_F,0.6689232725472534,0.1835171232780106,0.0,0.0,0.0,0.0,0.0,0.0
p163_I,1.5102099620308646e-22,129.50638702374914,0.0,0.042521182068702396,0.0,0.1915339516062379,0.0,0.04681102673498806
p163_M,0.1044048938249476,2.666060078923345,0.0,0.0,0.0,0.0,0.0,0.0
p163_SGLTHN,0.09687505836053296,2.7877017779618245,0.0,0.0,0.0,0.0,0.0,0.0
p163_W,9.052905479937051e-08,31.27279693483916,0.0,0.06274522784783666,0.006462180858918786,0.02740134405958773,0.0,0.019321750553268634
p163_Y,0.002863593333115952,9.163068268979329,0.0,0.22499565781490738,0.00048543820302784864,0.022731444200953386,0.0,0.04964250804377772
p164_G,6.622049156556662e-23,132.43435868154071,0.0,0.12225929410072646,0.0,0.17128886630060186,1.986073e-07,0.05870967180172485
p164_S,1.8443410712366588e-10,46.18099120695073,0.11764705882352941,0.07232103375564335,0.0012495319424689517,0.10117031110312645,0.0010388963,0.05868536637878663
p164_T,0.004878942740561136,8.140905609415203,0.0,0.07115781780750347,0.0,0.0036722158463098663,0.0,0.014966006730762666
p165_C,0.13955670730227887,2.2039197523779666,0.0,0.0,0.0,0.0,0.0,0.0
p165_F,0.5886617005159043,0.29358046579255886,0.0,0.0,0.0,0.0,0.0,0.0
p165_I,8.328986022953003e-12,54.09553644123427,0.0,0.5074518332363954,0.0,0.02284500377639751,7.710265e-09,0.10605936894461165
p165_L,0.2322424910144985,1.4375651431630585,0.0,0.0,0.0,0.0,0.0,0.0
p165_M,0.8829338088829912,0.02174972564377256,0.0,0.0,0.0,0.0,0.0,0.0
p165_S,0.9842492269867749,0.00039092069454916927,0.0,0.0,0.0,0.0,0.0,0.0
p165_TNG,0.025160760071245312,5.104788384946602,0.0,0.7175562621940915,0.0,0.0012109343174620864,1.9941455e-05,0.1437574275933749
p165_V,8.330044346158225e-06,21.164351749066054,0.0,0.09341149542429505,0.0,0.006954233944799601,8.856607e-09,0.020073147645140333
p166_G,1.4303785939104402e-16,84.7388530032485,0.0,0.6159779387775606,0.0,0.016840527703782904,4.6159716e-06,0.1265646164905982
p166_I,0.522513566116465,0.4106695263839927,0.0,0.0,0.0,0.0,0.0,0.0
p166_P,0.0003859083962499997,13.130426676080768,0.0,0.2104339763086584,0.006934160497407694,0.002714609091447651,0.0,0.04401654917950275
p166_S,0.7832175796648839,0.07594134413941189,0.0,0.0,0.0,0.0,0.0,0.0
p166_T,0.7392080668101245,0.11119542676475556,0.0,0.0,0.0,0.0,0.0,0.0
p166_V,1.0162446653760933e-08,36.39561990163306,0.29411764705882354,0.9398013835134392,0.0,0.07424322229277917,0.00010181912,0.2616528143965773
p167_C,0.04993955623211889,3.9001707448719487,0.0,0.0,0.0,0.0,0.0,0.0
p167_F,0.03518294693140749,4.509799087809958,0.0,0.18048015463605874,0.0,0.008468668476987327,0.0,0.03778976462260921
p167_V,1.3840055705137986e-20,113.97218472275223,0.0,0.042521182068702396,0.0,0.1915339516062379,0.0,0.04681102673498806
p167_W,3.309603470078087e-13,62.67337167885379,0.47058823529411764,0.3040910757167344,0.3862746630036071,0.1558695619293642,0.006715797,0.2647078665663396
p168_C,0.0008679073260236078,11.504489228019262,0.0,0.48064166454677315,0.0,0.0011330955954702946,0.0013423109,0.09662341421233397
p168_GV,0.004417001664192888,8.330539539475932,0.0,0.02887852190240596,0.0,0.005726984271302176,0.0,0.006921101234741628
p168_S,8.653057502754459e-10,42.34737752501593,0.0,0.24323010829620614,0.0,0.07572160882294544,5.5045726e-05,0.06380135256906735
p168_T,3.094996904328459e-09,39.244089309431544,0.0,0.05203557264577756,0.0,0.026691919366018606,1.16898955e-05,0.01574783638145382
p169_FTGCMS,0.47269844336520106,0.5180227774860127,0.0,0.0,0.0,0.0,0.0,0.0
p169_I,1.6603257042725273e-13,64.55330903478074,0.0,0.11814412683944481,0.0,0.11527299359450556,0.0,0.04668342408679007
p169_L,0.009263550937894532,6.9325024638408035,0.0,0.49323402362946783,0.014006346480277359,0.008843074100100413,3.0063562e-05,0.1032227015543707
p169_V,0.7672375345177573,0.08789775616926922,0.0,0.0,0.0,0.0,0.0,0.0
p170_L,0.3014102045821902,1.0746277024007194,0.0,0.0,0.0,0.0,0.0,0.0
p170_P,0.8136615946804204,0.05573378457138136,0.0,0.0,0.0,0.0,0.0,0.0
p172_F,2.8800288931078783e-15,75.93474956692147,0.0,0.16881562561967217,0.0006684754721155887,0.26123402739040935,1.3942174e-06,0.08614390453992071
p172_I,5.890819506510629e-13,61.114455462887165,0.0,0.19725707817986046,0.0,0.0933795737724133,0.0,0.05812733039045474
p172_L,0.4101402740722746,0.6818362584716681,0.0,0.0,0.0,0.0,0.0,0.0
p173_L,0.19642731349673614,1.6822368717875842,0.0,0.0,0.0,0.0,0.0,0.0
p173_TIW,0.028991700893648737,4.852012355177271,0.0,0.26099656409709093,0.0,0.0061513191874173635,3.2613087e-05,0.053436099274233595
p173_V,0.3268899330270384,0.9668823157073109,0.0,0.0,0.0,0.0,0.0,0.0
p174_G,0.0003859083962499638,13.130426676080948,0.0,0.2104339763086584,0.006934160497407694,0.002714609091447651,0.0,0.04401654917950275
p174_KQR,0.1731870657322148,1.8711960116443995,0.0,0.0,0.0,0.0,0.0,0.0
p176_N,0.01570989993763844,5.9570019754732115,0.0,0.0021031708243851545,0.0,0.01078264285596127,0.0,0.002577162736069285
p176_S,0.9935046020763619,6.647359858066665e-05,0.0,0.0,0.0,0.0,0.0,0.0
p177_R,0.95739230400685,0.002862997453357462,0.0,0.0,0.0,0.0,0.0,0.0
p178_Y,2.1405269747510576e-05,19.13922142633717,0.0,0.4049021652787276,0.0,0.021968853824002602,0.00014741892,0.08540368760441977
p179_I,5.191269879695343e-06,22.190338418415013,0.47058823529411764,0.6765782786713014,0.0005142314372474627,0.10891816335330075,0.0016833366,0.2516564490644339
p179_L,0.6398232954085713,0.21977918061779128,0.0,0.0,0.0,0.0,0.0,0.0
p179_M,0.28325418185797274,1.1589079402490918,0.0,0.0,0.0,0.0,0.0,0.0
p179_V,0.4985673999114313,0.460001965037106,0.0,0.0,0.0,0.0,0.0,0.0
p179_W,7.084049153543845e-12,54.51782619928827,0.0,0.03418381025188572,0.0,0.0149887295223902,0.0,0.009834507954855184
p181_H,2.0213964848180232e-11,51.798135391964436,0.23529411764705882,0.7872186866327667,0.00821504183852293,0.2008787561377726,0.00031882423,0.2463850852964781
p181_Y,0.19024264191156467,1.7298598672929901,0.0,0.0,0.0,0.0,0.0,0.0
p183_I,0.09869336403298026,2.757396547132402,0.0,0.0,0.0,0.0,0.0,0.0
p183_L,0.015536502950315369,5.977294656824486,0.0,0.24037496715448364,0.008113191454208985,0.008471995167795234,0.0,0.05139203075529758
p183_M,0.014501252901124508,6.103579137060303,0.4117647058823529,0.3870248569976806,0.025180675483616514,0.073241109172531,5.436726e-06,0.17944335685244456
p183_N,1.3390742604715925e-05,20.14197968642212,0.0,0.31541262450975643,0.0,0.0536333100448304,0.0,0.07380918691091737
p183_YSA,0.0635337742966626,3.4891791986428555,0.0,0.0,0.0,0.0,0.0,0.0
p184_K,7.084049153543845e-12,54.51782619928827,0.0,0.03418381025188572,0.0,0.0149887295223902,0.0,0.009834507954855184
p184_L,0.0012271993782567781,10.818198704746415,0.0,0.2104339763086584,0.006934160497407694,0.002714609091447651,0.0,0.04401654917950275
p184_M,1.3122968367658093e-05,20.185329590184534,0.0,0.31541262450975643,0.0,0.0536333100448304,0.0,0.07380918691091737
p184_Q,5.262553929641034e-07,27.25998545259617,0.0,0.1420379273754862,0.0,0.028135202527352802,0.0,0.0340346259805678
p185_S,0.8040882009643086,0.06173071424977012,0.0,0.0,0.0,0.0,0.0,0.0
p185_T,4.03637845384813e-06,22.73930053439582,0.17647058823529413,0.1935140427377678,0.0,0.011866062029848915,0.0,0.07637013860058216
p185_V,0.44450851007166947,0.587416293272366,0.0,0.0,0.0,0.0,0.0,0.0
p186_S,0.9340468678890939,0.006869082837989611,0.0,0.0,0.0,0.0,0.0,0.0
p186_T,0.10995082286018207,2.582507612069322,0.0,0.0,0.0,0.0,0.0,0.0
p186_VWQ,0.6823881190525691,0.16804004301815345,0.0,0.0,0.0,0.0,0.0,0.0
p188_S,0.04523921878167711,4.0708849252651005,0.0,0.08741038865345156,0.006928992100489607,0.015343434883953462,0.0,0.02193656312757893
p189_I,0.32452990026831285,0.9763894914623525,0.0,0.0,0.0,0.0,0.0,0.0
p189_P,0.03597369705937357,4.4707330963636105,0.0,0.2626845859274042,0.00029591282723263115,0.00232254330536053,2.76731e-07,0.05306066375819678
