Dataset,Props_Used,Model,R2,MAE,MAPE,MSE,RMSE,Mut_R2,Mut_MAE
wt_mut,P2_V_NCI_SCT_PKB_,gbr,0.8877348591310721,10.073444280806626,0.021739010673316607,326.96992613609575,17.662892358881464,0.9211941283314846,10.52787679903731
wt_mut,P2_V_NCI_SCT_PKB_,xgb,0.8872790790371134,9.682449207935964,0.021040278556991136,324.5916148960691,17.55029247058065,0.9135894602536208,10.698745649473635
wt_mut,P2_V_NCI_PKA_PKB_,et,0.9168575893969051,8.728813813813812,0.0188797079406732,252.99034586771776,15.442222732299689,0.9135226765883191,10.676736324281775
wt_mut,P2_V_NCI_PKA_PKB_,gbr,0.9059526218363775,9.517708940598428,0.020442866914397114,270.49798587846107,16.095824050505126,0.9194729385560841,10.635523659809115
wt_mut,P2_V_NCI_PKA_PKB_,BayesianRidge,0.8980823415496355,10.854105281852224,0.023466386378664047,300.95166227563965,16.947918430793024,0.9176329121598152,11.077154485467274
wt_mut,P2_V_NCI_PKA_PKB_,rf,0.8914214981173713,9.622143468468469,0.021116168384345886,317.019815272898,17.178283831718943,0.916808367992404,11.119362062180242
wt_mut,P2_V_NCI_PKA_PKB_,xgb,0.8716058013501373,9.960372665909318,0.021832440050007843,373.99486929323837,18.663312205877116,0.9128132195186421,10.732394590531687
wt_mut,P2_V_MASS_SASA_SCT_,gbr,0.9027247264917417,9.872751318918022,0.021238003286152413,289.4373221025161,16.534602002779987,0.9229376352720634,10.702209828988169
wt_mut,P2_V_MASS_SASA_SCT_,et,0.900436018535653,9.428538438438432,0.020688401295604206,303.3919269756756,16.7492443144929,0.9203721281578368,10.418611176702084
wt_mut,P2_V_MASS_SASA_SCT_,rf,0.8953655375987483,10.075973694408692,0.0221217632199756,314.28127355396117,17.155360874872954,0.9239341782721425,10.591680620678021
wt_mut,P2_V_MASS_SASA_SCT_,xgb,0.8861264481691412,9.857954217034417,0.021498265774225336,337.14962135871633,18.043274945047052,0.9101202030048021,11.039586138884792
wt_mut,P2_V_MASS_SASA_SCT_,BayesianRidge,0.8778694914311183,11.598468173615517,0.025527528184603687,354.2126148097512,18.52098898128976,0.909554268305021,12.886046450987449
wt_mut,P2_V_MASS_SASA_PKA_,et,0.9121074376070114,8.589363663663665,0.01847056342098322,267.15074593708715,15.511801372869277,0.9097407297767052,10.766006690279415
wt_mut,P2_V_MASS_SASA_PKA_,gbr,0.9017903739147428,9.401482759006374,0.020202619906905313,281.97928150911844,16.284605135579405,0.9127392392073082,11.138793575978436
wt_mut,P2_V_MASS_SASA_PKA_,BayesianRidge,0.8984131344584879,10.498195287113408,0.02269355290034658,297.4723921871376,16.659999202269006,0.9214819992489729,10.654001347777935
wt_mut,P2_V_MASS_SASA_PKA_,rf,0.882589472967088,9.793382257257258,0.02145874303479805,342.88049469205043,17.686003691908766,0.9155900907989081,11.18314010232192
wt_mut,P2_V_MASS_SASA_PKA_,xgb,0.8690228759035197,9.815117171004012,0.021700880668782244,385.1075582138998,18.694174367304626,0.912789161692379,10.930261220860698
wt_mut,P2_V_MASS_SASA_PKB_,et,0.9070411487287926,9.226846396396398,0.02030018716842044,284.8542176360361,16.36094980481776,0.9109027818374735,11.170999606454151
wt_mut,P2_V_MASS_SASA_PKB_,BayesianRidge,0.9025498124488512,11.066844532142296,0.023847104564086587,285.22242263678476,16.610149866706763,0.9128404326463141,11.990057970060448
wt_mut,P2_V_MASS_SASA_PKB_,gbr,0.8836508211829897,10.325242351122132,0.022399022701872794,340.9024136463847,18.023289884601752,0.9272006030960552,10.17255825822257
wt_mut,P2_V_MASS_SASA_PKB_,rf,0.8779388467327797,10.230477477477482,0.022663170966316617,356.2293397435604,18.235691455289384,0.9197638926231521,10.827752066115698
wt_mut,P2_V_MASS_SASA_PKB_,xgb,0.8539302077442738,10.006145170286254,0.02201516077356237,429.85589507629004,19.979049183121766,0.9133709044975156,10.925172639897095
wt_mut,P2_V_MASS_SCT_PKA_,et,0.9124149867295012,8.566406531531534,0.018464817963543406,266.9264290087838,15.522560355171922,0.9067204846074737,11.015963006690278
wt_mut,P2_V_MASS_SCT_PKA_,gbr,0.9011047026251167,9.445959857585844,0.020442467604290887,287.72600915000356,16.379044216806257,0.9187330401403462,10.391638400277566
wt_mut,P2_V_MASS_SCT_PKA_,BayesianRidge,0.8926329082867486,11.100488363009003,0.024311708431986007,309.29798099148013,17.331488917205,0.9112513764217394,12.34852804896583
wt_mut,P2_V_MASS_SCT_PKA_,rf,0.8883110908049494,9.812143693693699,0.021460949142393708,326.7694043984985,17.385488937317056,0.9158203604400901,11.052111767020858
wt_mut,P2_V_MASS_SCT_PKA_,xgb,0.8733163132448853,9.982485432667776,0.02194805580471774,369.83259950280956,18.454217716661894,0.9092400692064537,10.980769145774918
wt_mut,P2_V_MASS_SCT_PKB_,et,0.9010056426160784,9.183188438438439,0.020182241104064507,299.4551701941441,16.81168519626569,0.9178682410480506,10.863177882723335
wt_mut,P2_V_MASS_SCT_PKB_,BayesianRidge,0.8981939926449071,11.028554610410108,0.023981459648313545,293.60611064208797,16.931455727777077,0.9149578966748533,12.141697274653914
wt_mut,P2_V_MASS_SCT_PKB_,gbr,0.8830147634353185,10.157320211659627,0.021993183047851826,339.11442598993364,18.012661574094842,0.9235545184838414,10.056000427678672
wt_mut,P2_V_MASS_SCT_PKB_,rf,0.881574555885497,10.197321575146578,0.0225165348936391,345.6677742826256,18.00187426253204,0.9180865860960573,10.816206611570244
wt_mut,P2_V_MASS_SCT_PKB_,xgb,0.8705840759023816,10.129679151197097,0.0221114550697716,380.1802882645375,18.99973883483921,0.913636766961525,10.718058304259367
wt_mut,P2_V_MASS_PKA_PKB_,et,0.9175385466656152,8.451291966966968,0.018358757578134714,250.85494143761267,15.338017708142264,0.9134332068996145,10.727166076347894
wt_mut,P2_V_MASS_PKA_PKB_,BayesianRidge,0.9065184345331533,10.522697863071333,0.02265400336938784,275.2214624103034,16.20758175320615,0.9202089077476673,10.908434387386256
wt_mut,P2_V_MASS_PKA_PKB_,gbr,0.901102371790652,9.717426624363497,0.020951966150508174,286.907732811929,16.46249824966646,0.9233707121247126,10.285313693293931
wt_mut,P2_V_MASS_PKA_PKB_,rf,0.885627334132242,9.799480380380379,0.021507408475836275,333.95138236285464,17.612659227426526,0.9168678309864291,11.029916961826054
wt_mut,P2_V_MASS_PKA_PKB_,xgb,0.8546434273472938,10.484290506173897,0.02314543815965891,428.82541230570405,20.027702300174727,0.9161864731513158,10.628599796347709
wt_mut,P2_V_SASA_SCT_PKA_,et,0.9120605269583224,8.54441996996997,0.018336426163645773,267.3299269581081,15.47898192143999,0.9064651610504347,11.022090515545058
wt_mut,P2_V_SASA_SCT_PKA_,gbr,0.9091746713333396,9.110408836681405,0.019648232177849112,264.48854956185784,15.699529055278898,0.9203880197462976,10.208687991372555
wt_mut,P2_V_SASA_SCT_PKA_,rf,0.8917997184346177,9.79233558558559,0.02140888766803382,317.15324051786786,17.150034205939072,0.921819100084962,10.34696536796537
wt_mut,P2_V_SASA_SCT_PKA_,BayesianRidge,0.8911570858288892,11.13603593238887,0.02437567495325015,312.9506957381935,17.42052953409101,0.9106057598931426,12.434818338911063
wt_mut,P2_V_SASA_SCT_PKA_,xgb,0.8762766211527936,9.816452072647598,0.021591522522167027,367.855687869254,18.24990351639768,0.9191279968817418,10.107146075840589
wt_mut,P2_V_SASA_SCT_PKB_,et,0.8996345765323733,9.390868243243242,0.020595730854229225,303.42337249842336,16.995903722072892,0.9172795311214563,10.81101613537977
wt_mut,P2_V_SASA_SCT_PKB_,BayesianRidge,0.8972146998960577,11.049701109307225,0.024055920224442907,296.07564712459293,16.97671654517052,0.9146173254067975,12.173728915063727
wt_mut,P2_V_SASA_SCT_PKB_,gbr,0.8850166225956656,10.053697590132476,0.02176049431129583,338.1423454221091,18.038789468700756,0.9280005840386912,10.370728902923425
wt_mut,P2_V_SASA_SCT_PKB_,rf,0.8798649326724556,10.207006234806235,0.022535451739547845,350.9142643179074,18.075886137521287,0.9216587100735465,10.67128610783156
wt_mut,P2_V_SASA_SCT_PKB_,xgb,0.8690522001582064,10.137429319272886,0.022221292812051926,382.2488296809043,19.176615315407908,0.9166808439250108,10.382035679312402
wt_mut,P2_V_SASA_PKA_PKB_,et,0.9118770476395447,8.752396246246246,0.018999636215640537,267.35071006606603,15.90384226985675,0.9146395663327702,10.55667138921684
wt_mut,P2_V_SASA_PKA_PKB_,BayesianRidge,0.9049435898060267,10.532588826855186,0.02266630315638635,279.7236235044578,16.307136741709545,0.9203491928911081,10.935799972112822
wt_mut,P2_V_SASA_PKA_PKB_,gbr,0.9034864007206946,9.510148509458588,0.020580982596357995,279.15070013568527,16.30167914465343,0.9225266536124648,10.355334171931238
wt_mut,P2_V_SASA_PKA_PKB_,rf,0.8910560659182281,9.734955630630632,0.021345374708454934,318.18760951929437,17.1959004659956,0.9201600910905294,10.7953396300669
wt_mut,P2_V_SASA_PKA_PKB_,xgb,0.8689515408691507,10.101615541475315,0.022377470056666952,384.9696080643676,18.992618144703254,0.9085723563891372,11.228296695905893
wt_mut,P2_V_SCT_PKA_PKB_,et,0.9143048404269074,8.636887087087088,0.01867392891612422,261.22232915915924,15.598519344335875,0.9088493210339446,11.070162534435262
wt_mut,P2_V_SCT_PKA_PKB_,gbr,0.9004058810594838,9.74508360098136,0.021041690581678645,289.6151550809481,16.56951148982508,0.9225195133475526,10.362270607536036
wt_mut,P2_V_SCT_PKA_PKB_,BayesianRidge,0.8985349845737381,10.935825205250639,0.02379767211397816,292.22906931947847,16.87893591977735,0.9168880292264263,11.773249730273903
wt_mut,P2_V_SCT_PKA_PKB_,rf,0.8952046690964922,9.679319244244247,0.021190442504873102,307.2632174494828,16.962968682804835,0.917225725545491,10.976091696182607
wt_mut,P2_V_SCT_PKA_PKB_,xgb,0.8763491020540182,10.168176061956732,0.022510286659431604,363.350534013676,18.526536874513173,0.913993483737072,10.791947248234425
wt_mut,P2_NCI_MASS_SASA_SCT_,et,0.902852486659999,9.42075382882883,0.020620416468843737,293.097276756982,16.4134909563551,0.9212625084594901,10.635448248720975
wt_mut,P2_NCI_MASS_SASA_SCT_,gbr,0.8980230338586519,9.782898998669726,0.021022049751649306,299.57584536327977,16.890582342905226,0.9291803413764248,10.417341150165218
wt_mut,P2_NCI_MASS_SASA_SCT_,xgb,0.8961961045757351,9.24260366170614,0.019912809312635577,309.4797113696787,17.21239211276536,0.8889657639784091,12.249215958860624
wt_mut,P2_NCI_MASS_SASA_SCT_,rf,0.895464896950293,9.813217036679534,0.02156126169914212,311.238982347705,17.071768644862722,0.9242145075647856,10.769212908303814
wt_mut,P2_NCI_MASS_SASA_SCT_,BayesianRidge,0.8823735590670092,11.543691439941089,0.025253344853092698,343.48697690217114,18.226745910297765,0.9138432588685284,11.985987658316592
wt_mut,P2_NCI_MASS_SASA_PKA_,et,0.9155409052986382,8.652306831831831,0.01870068306528464,257.80653686719216,15.273213252753745,0.9105005162076638,10.835683195592283
wt_mut,P2_NCI_MASS_SASA_PKA_,gbr,0.8970671344146958,9.564465700215418,0.02067971157131587,297.7569297800989,16.813449138872734,0.9129043890220698,11.272359272008794
wt_mut,P2_NCI_MASS_SASA_PKA_,rf,0.8865236096550857,9.72505352852853,0.02132705429797534,332.53395947863686,17.5735858496291,0.913891030184805,11.370302243211334
wt_mut,P2_NCI_MASS_SASA_PKA_,BayesianRidge,0.8863578460646885,11.145740813079138,0.024129547309342053,336.9969279230912,17.817149997014837,0.9162707131023706,11.342376306376798
wt_mut,P2_NCI_MASS_SASA_PKA_,xgb,0.8666272670354278,9.765580520400771,0.02139855724345579,381.59495617595474,18.68690375178756,0.9082592721217386,11.135473450259497
wt_mut,P2_NCI_MASS_SASA_PKB_,et,0.9102400588042775,9.334853153153157,0.020352577953042413,270.74450926546547,16.110193328179797,0.915053059811711,10.845380952380951
wt_mut,P2_NCI_MASS_SASA_PKB_,BayesianRidge,0.8903094935994078,11.575851831529784,0.025078159147543577,323.7166434251062,17.54991884280449,0.9110231201567831,11.931734710041594
wt_mut,P2_NCI_MASS_SASA_PKB_,gbr,0.8887155205847623,10.148505664918416,0.021958389723228316,323.42424332745134,17.62448533194769,0.9215062653672936,10.58524496770522
wt_mut,P2_NCI_MASS_SASA_PKB_,rf,0.8844041022249843,10.057591157228657,0.02212176126195564,336.3496237182449,17.764705090902297,0.9151670027376273,11.145287682014951
wt_mut,P2_NCI_MASS_SASA_PKB_,xgb,0.8702468670932666,9.773147008397556,0.021251811438777895,378.0849321167536,18.827937050730846,0.9074427189287079,11.251415652921002
wt_mut,P2_NCI_MASS_SCT_PKA_,et,0.9202479000457894,8.431010435435436,0.018121862064751654,241.66040990442949,14.855074132649019,0.9099151437055261,10.794560409287678
wt_mut,P2_NCI_MASS_SCT_PKA_,gbr,0.8986795898295293,9.666869223869284,0.020828765358068206,292.97548548460344,16.686567095409394,0.9143318226658503,11.175759541307334
wt_mut,P2_NCI_MASS_SCT_PKA_,BayesianRidge,0.8933140041512999,11.164693866093286,0.02437881096451124,309.3405134306696,17.32911869679451,0.9142841680097981,11.756287689910438
wt_mut,P2_NCI_MASS_SCT_PKA_,rf,0.8910326592480162,9.67325172672673,0.0211809814339495,318.7824309482734,17.258358607749336,0.91595046297627,11.041921684376232
wt_mut,P2_NCI_MASS_SCT_PKA_,xgb,0.8724755679387621,10.024929131401908,0.022002931756857358,363.3531296728912,18.425611883264267,0.911611957990162,10.864518611086773
wt_mut,P2_NCI_MASS_SCT_PKB_,et,0.9071516221457563,9.271595495495495,0.020215910001214123,278.1987416223724,16.25801193970741,0.9162926120647116,10.969680834317197
wt_mut,P2_NCI_MASS_SCT_PKB_,BayesianRidge,0.8982280064712984,11.09454463540109,0.024138581266491158,295.928338842412,16.959438073226107,0.9141187122031633,11.973898001403855
wt_mut,P2_NCI_MASS_SCT_PKB_,rf,0.8851403485914735,10.014747613685115,0.022056556147305194,331.8532206131684,17.67791558003548,0.9135616066187873,11.162720975993704
wt_mut,P2_NCI_MASS_SCT_PKB_,gbr,0.8819623058367547,10.328311661805566,0.022328337189736754,342.14238824667245,18.111854193615876,0.9198824061981212,10.659565000676935
wt_mut,P2_NCI_MASS_SCT_PKB_,xgb,0.8807391529562109,9.796561264633775,0.0212770412940567,344.4663878166283,17.957721380541926,0.912526870996074,10.802510625065334
wt_mut,P2_NCI_MASS_PKA_PKB_,et,0.9203989085883413,8.534283258258261,0.018465070547232433,240.54868858536048,15.159463275643015,0.9131416571274464,10.810391578118848
wt_mut,P2_NCI_MASS_PKA_PKB_,gbr,0.9011572333030644,9.645327412456249,0.02070970125428666,284.50552849703905,16.509943406095175,0.9196104744306005,10.520641221808063
wt_mut,P2_NCI_MASS_PKA_PKB_,BayesianRidge,0.8982012697978925,10.897946869771292,0.02358064736193322,300.7369503501721,16.950886714884625,0.917198574665653,11.01486983399057
wt_mut,P2_NCI_MASS_PKA_PKB_,rf,0.8914131504175057,9.688611186186188,0.02125616458296971,316.91504730878376,17.259555717801806,0.9155280386094924,11.165426997245174
wt_mut,P2_NCI_MASS_PKA_PKB_,xgb,0.8686676692172044,10.080494295870576,0.022134820768739967,377.04203745184583,18.73025710633848,0.9151091957129414,10.648626346280379
wt_mut,P2_NCI_SASA_SCT_PKA_,et,0.9137972559128602,8.621885810810813,0.01854150787001651,263.4394511204955,15.467100845899452,0.9090621702720951,10.897262888626523
wt_mut,P2_NCI_SASA_SCT_PKA_,gbr,0.9050479379568823,9.290159268122942,0.01996852001478653,274.5290145413986,16.153431296486406,0.922019115039908,10.47489496024729
wt_mut,P2_NCI_SASA_SCT_PKA_,BayesianRidge,0.8928762506579548,11.199446313513125,0.024423802882320544,310.20564921740197,17.346035162607805,0.9139497251397732,11.81213025100589
wt_mut,P2_NCI_SASA_SCT_PKA_,rf,0.8912454296226302,9.784411036036037,0.021352928801015324,317.072852190916,17.239751189997865,0.9188775437218579,10.780245179063359
wt_mut,P2_NCI_SASA_SCT_PKA_,xgb,0.8703202447376048,10.030724137681382,0.02204105388231962,371.4774701825801,18.844068451677003,0.9014968806966029,11.386601793573673
wt_mut,P2_NCI_SASA_SCT_PKB_,et,0.9033682518505819,9.357143618618618,0.020387226549072195,292.0993604305555,16.522630362043266,0.9207073720003052,10.533591105863831
wt_mut,P2_NCI_SASA_SCT_PKB_,BayesianRidge,0.8979214975206956,11.135445997251658,0.024231426863874785,296.42741974247764,16.949080053692686,0.9138971411671584,12.027094729914467
wt_mut,P2_NCI_SASA_SCT_PKB_,gbr,0.8955763468710474,9.912514394292254,0.021453405099672022,301.3453116961341,17.029841973569283,0.9239014770612587,10.453564847085554
wt_mut,P2_NCI_SASA_SCT_PKB_,rf,0.8828123268128379,10.151822901472901,0.02229755235993671,338.68044049846753,17.82336279786492,0.915469998030822,11.11386147186147
wt_mut,P2_NCI_SASA_SCT_PKB_,xgb,0.8733538777539639,9.732466414168073,0.02129617148092993,366.36575641918387,18.51882933829546,0.9112170473536458,10.847052431913495
wt_mut,P2_NCI_SASA_PKA_PKB_,et,0.9131413852954877,8.84638048048048,0.01910806927105127,263.9675131130631,15.7908435890027,0.9161086284591301,10.547606454151905
wt_mut,P2_NCI_SASA_PKA_PKB_,gbr,0.9052182348136846,9.367431111618357,0.020185423989251567,272.97674171646287,16.185136885712105,0.9228530882303849,10.36523194911573
wt_mut,P2_NCI_SASA_PKA_PKB_,BayesianRidge,0.896748896920531,10.960429889297203,0.0236940264554922,303.74770916177533,17.029654130549275,0.9177247883108555,11.020862555110325
wt_mut,P2_NCI_SASA_PKA_PKB_,rf,0.8879478207372328,9.841318018018018,0.02151814833505959,326.0698018944445,17.450016192147423,0.9183244158164996,10.926648957103504
wt_mut,P2_NCI_SASA_PKA_PKB_,xgb,0.8661959745371137,9.990039642150695,0.02184302268616463,387.6506689875755,19.00570069029513,0.9124824594948808,10.97246231145157
wt_mut,P2_NCI_SCT_PKA_PKB_,et,0.9129733173590339,8.740214339339335,0.01884357906437935,264.8210253319069,15.75867009355557,0.9159080984346955,10.570206218024397
wt_mut,P2_NCI_SCT_PKA_PKB_,gbr,0.9049480234079796,9.54774437956864,0.020488575884280637,274.1258420960603,16.248736829396258,0.9228627400987143,10.365682180061919
wt_mut,P2_NCI_SCT_PKA_PKB_,BayesianRidge,0.8974180495743038,11.130692515792894,0.024216652856478296,297.15650107881277,16.98970636302062,0.9163020850744795,11.61646690144531
wt_mut,P2_NCI_SCT_PKA_PKB_,rf,0.8909869129858535,9.835583408408409,0.021469751825153052,318.25585537890385,17.306237371388903,0.9190233701554187,10.784003148366784
wt_mut,P2_NCI_SCT_PKA_PKB_,xgb,0.8817076034230402,9.813511062026382,0.021495741382970213,341.94829098541425,17.932261992314373,0.9120934565772,10.701810774489775
wt_mut,P2_MASS_SASA_SCT_PKA_,et,0.9163120140491327,8.443546396396393,0.018205521454318883,256.6036572788288,15.152153302748015,0.9060442056680488,11.159272333726877
wt_mut,P2_MASS_SASA_SCT_PKA_,gbr,0.9012918473788183,9.45013455647938,0.02036158566871906,289.4040243789354,16.506475790750706,0.9169815900477943,10.770131351930841
wt_mut,P2_MASS_SASA_SCT_PKA_,BayesianRidge,0.8923796008614696,11.124278755939951,0.024414965043591932,309.9342496289057,17.331573436833004,0.9119829783931392,12.27117337800964
wt_mut,P2_MASS_SASA_SCT_PKA_,rf,0.8886930436538248,9.853179804804807,0.021568680912245244,326.125551282958,17.430081566542388,0.9196418389864399,10.817031483667849
wt_mut,P2_MASS_SASA_SCT_PKA_,xgb,0.8724313206072452,10.027462358446094,0.022021650351144027,372.7312757285301,18.654987986235327,0.9059632692713101,11.240896492349684
wt_mut,P2_MASS_SASA_SCT_PKB_,et,0.9053219983141988,9.246382282282283,0.020310183882633184,287.0678318042042,16.491688687898645,0.9145997322598802,10.970926406926408
wt_mut,P2_MASS_SASA_SCT_PKB_,BayesianRidge,0.8965103623904336,11.123187486522967,0.02426300111681519,298.4756300915578,17.05966124396471,0.9148988797811601,12.165470087954175
wt_mut,P2_MASS_SASA_SCT_PKB_,gbr,0.881552524290702,10.0916850181322,0.021890523828447493,345.00707230938457,18.194963735446485,0.9279096246091063,10.053442231412184
wt_mut,P2_MASS_SASA_SCT_PKB_,rf,0.8783433321210472,10.259754820892326,0.022672757939763283,355.3451887323239,18.261732257097,0.9217974771621474,10.699290043290041
wt_mut,P2_MASS_SASA_SCT_PKB_,xgb,0.8629652787347405,10.240414682107644,0.022414127462959545,402.6474997112466,19.62064382411298,0.91059572732181,11.075193306818951
wt_mut,P2_MASS_SASA_PKA_PKB_,et,0.9122463916352201,8.652497072072073,0.018765761126246887,266.0409727284534,15.795188332056899,0.913596528264958,10.63888862652499
wt_mut,P2_MASS_SASA_PKA_PKB_,BayesianRidge,0.908066353226744,10.514657731521705,0.022584914972907516,270.4722318989453,16.080380582913882,0.9206761398814151,10.77470834310873
wt_mut,P2_MASS_SASA_PKA_PKB_,gbr,0.9024113017809812,9.677574487833404,0.02088540872361504,284.11938927505497,16.396311482618064,0.9213429127816057,10.417601419390444
wt_mut,P2_MASS_SASA_PKA_PKB_,rf,0.8872759783200443,9.809947297297297,0.02153380203858127,329.6931684417417,17.49341549960471,0.9181629407631011,10.962347894529714
wt_mut,P2_MASS_SASA_PKA_PKB_,xgb,0.8659995393578145,10.053168704287783,0.02223591785937452,395.2915349090695,19.129855660909424,0.9046517771068464,11.45748163949125
wt_mut,P2_MASS_SCT_PKA_PKB_,et,0.9191964217003019,8.36811268768769,0.018075834065146717,243.22382089962457,15.18893718292641,0.9065847178637398,11.220461235733962
wt_mut,P2_MASS_SCT_PKA_PKB_,gbr,0.9001648070313786,9.940339543323153,0.021489304817191746,292.4510393295319,16.75868295509791,0.9197442025046925,10.480360744658793
wt_mut,P2_MASS_SCT_PKA_PKB_,BayesianRidge,0.8972535173360194,10.95782611887701,0.02391223742150032,295.6552898082681,16.97864542221173,0.9176399691542191,11.719326609056314
wt_mut,P2_MASS_SCT_PKA_PKB_,rf,0.8916362053856618,9.843042642642642,0.02157005467710463,317.0611173534702,17.232386182466282,0.9177192196945778,10.817983077528528
wt_mut,P2_MASS_SCT_PKA_PKB_,xgb,0.8664531787409692,10.428660572040545,0.023111435977007815,391.7290775981064,19.21729216552972,0.9126024415993468,10.949108221361087
wt_mut,P2_SASA_SCT_PKA_PKB_,et,0.9132544590025944,8.585838888888889,0.018581052049015882,263.637125642042,15.591133577545936,0.909923751914633,10.980885084612355
wt_mut,P2_SASA_SCT_PKA_PKB_,gbr,0.9042854725552465,9.596456348137796,0.020774726423580823,278.13117407666635,16.30273599884822,0.9245452012862319,10.198849141469841
wt_mut,P2_SASA_SCT_PKA_PKB_,BayesianRidge,0.8963673167653397,11.009962194505963,0.024017707826893758,297.8731618529137,17.01945398702832,0.9171633690559354,11.76486185166954
wt_mut,P2_SASA_SCT_PKA_PKB_,rf,0.8909284727091664,9.817827827827827,0.02141878918976754,318.71090583887224,17.26983551203504,0.9216222743980679,10.649751672569845
wt_mut,P2_SASA_SCT_PKA_PKB_,xgb,0.8727584422876706,10.098463169590488,0.022239713103609875,370.74973724663766,18.592892695304073,0.919301819974766,10.193011659564396
wt_mut,V_NCI_MASS_SASA_SCT_,et,0.9033214084984265,9.396775225225225,0.020575483166770027,292.4030055995496,16.44505966439684,0.9189098418894297,10.772186147186144
wt_mut,V_NCI_MASS_SASA_SCT_,rf,0.8959101012396747,9.874234852709852,0.0216606747003638,310.9319452622989,17.043121241132525,0.9245235240434246,10.783318181818181
wt_mut,V_NCI_MASS_SASA_SCT_,gbr,0.8955017460057139,10.107449883813317,0.021837304447256387,310.15899338235647,17.23590852910106,0.9320786173462197,10.216212645384994
wt_mut,V_NCI_MASS_SASA_SCT_,BayesianRidge,0.8816641863191371,11.48438365081697,0.02511312245284173,346.028000851753,18.303122458780443,0.9134555718865386,12.021872547755448
wt_mut,V_NCI_MASS_SASA_SCT_,xgb,0.8651449379427772,9.908968875644444,0.021616959689888592,399.38832676690083,19.669703008418207,0.8919292371795463,12.104020095819191
wt_mut,V_NCI_MASS_SASA_PKA_,et,0.9108602336714815,8.791830630630631,0.019011160924149048,269.63328818498496,15.715002511157351,0.9099049124406284,10.767174340810703
wt_mut,V_NCI_MASS_SASA_PKA_,gbr,0.899499591601948,9.695834664397156,0.020951046791365273,290.83498869997067,16.548985223854714,0.9178524254482974,11.124713909766811
wt_mut,V_NCI_MASS_SASA_PKA_,BayesianRidge,0.8910927265253876,10.929518642131223,0.023709021547124124,325.10935688680246,17.56038915310365,0.9167747386946812,11.34042478077388
wt_mut,V_NCI_MASS_SASA_PKA_,rf,0.8859306400651101,9.811964639639644,0.02155488659325943,334.0645758521771,17.6010057432999,0.9141077922060361,11.360360881542702
wt_mut,V_NCI_MASS_SASA_PKA_,xgb,0.8647757508629426,10.024371259992904,0.022055214990991594,385.0334291349218,18.847110527767704,0.9069639730239458,11.28690920322723
wt_mut,V_NCI_MASS_SASA_PKB_,et,0.9107681712196621,9.207081081081084,0.020180217714130623,268.43961425990994,16.09722920161882,0.9178715346602866,10.865562770562768
wt_mut,V_NCI_MASS_SASA_PKB_,gbr,0.8938256262682595,9.97787558826299,0.02160565536505025,307.0079616719239,17.216467107384695,0.9229066936050728,10.551834809709021
wt_mut,V_NCI_MASS_SASA_PKB_,BayesianRidge,0.8922997577221687,11.442914512591965,0.024837970139268705,318.7882842599277,17.46988297090996,0.910847968314323,11.968915981439062
wt_mut,V_NCI_MASS_SASA_PKB_,rf,0.8828622202173598,10.078147034534538,0.022192282876741642,340.5571018861216,17.807912564475558,0.9148946252814095,11.163324281778827
wt_mut,V_NCI_MASS_SASA_PKB_,xgb,0.8541787248749448,10.217313767625045,0.02250380019536415,426.18522070781046,19.91046963195932,0.9079661941506765,11.167700963956735
wt_mut,V_NCI_MASS_SCT_PKA_,et,0.9171000731370895,8.56877807807808,0.01845195897759645,251.54865383273278,15.208814333498328,0.9093868814847028,10.927496654860288
wt_mut,V_NCI_MASS_SCT_PKA_,gbr,0.8967411825824406,9.62435262162704,0.020696846572542497,299.37578356289407,16.763854064621167,0.9168595886112076,10.971568041767748
wt_mut,V_NCI_MASS_SCT_PKA_,BayesianRidge,0.8929524986594679,11.08824350494076,0.024205145722179154,311.045558748451,17.376244512449396,0.9138561081625997,11.821751104989007
wt_mut,V_NCI_MASS_SCT_PKA_,rf,0.8901049920007701,9.703560960960964,0.021284346530557982,321.5826601102103,17.315505873845485,0.9176968270800642,10.980745769382132
wt_mut,V_NCI_MASS_SCT_PKA_,xgb,0.8698630407369456,10.21884519559843,0.022546631923281497,379.038927482086,18.95536081228735,0.9023838267068534,11.428880075261802
wt_mut,V_NCI_MASS_SCT_PKB_,et,0.9099051832405507,9.202654879879882,0.02016961486731877,271.5149492707958,16.10208959071778,0.9132327677985113,11.120554506099957
wt_mut,V_NCI_MASS_SCT_PKB_,BayesianRidge,0.897802134069097,11.061941324345986,0.0240673399363499,297.58250684165694,17.006837908127174,0.9137397046847925,12.007588604958203
wt_mut,V_NCI_MASS_SCT_PKB_,gbr,0.8936497353128317,10.159675333018802,0.022050938729407884,310.52894966580817,17.27205900488761,0.9270011712144312,10.284259352297715
wt_mut,V_NCI_MASS_SCT_PKB_,rf,0.8829603577935199,10.060881706706706,0.022185090468041353,341.11837304784785,17.880938490191454,0.9176679835134941,11.08752380952381
wt_mut,V_NCI_MASS_SCT_PKB_,xgb,0.8698573298405285,10.185522964981583,0.02257743322617714,383.26890456129496,18.908343342731715,0.9066235020145724,11.038496369501118
wt_mut,V_NCI_MASS_PKA_PKB_,et,0.9207428246220957,8.464468018018016,0.018335866340979827,240.8323193888889,15.101088965492504,0.9163913393549543,10.471001967729238
