feature,p_value,score,BayesianRidge,lgbm,xgb,gbc,rf,mean
p169_S,4.1835509489414574e-54,289.3508203907916,0.04821315237847824,0.0196078431372549,0.0,0.00010845232116081402,0.07440111097336664,0.02846611176205212
p169_T,2.84199526743686e-33,161.54652052508996,0.1278680105131338,0.11764705882352941,0.0,0.000543355817086698,0.046109376675196476,0.05843356036578927
p170_GTFMSC,0.04067965175854624,4.205777249413937,0.05460054779567454,0.0,3.138469e-06,5.5803458810357966e-05,0.004776146587799775,0.011887127262273502
p170_I,7.238119160503848e-67,377.3963118274024,0.15548432550675823,0.09803921568627451,4.6451205e-06,0.018765037038283836,0.10197848401658506,0.07485434147367993
p170_L,0.004703514782673072,8.044565778789496,0.14218841963002982,0.09803921568627451,0.0,0.0009863265727710615,0.0277212216023116,0.05378703669827739
p170_V,0.0006040292063128584,11.877691980651093,0.03305868922713841,0.13725490196078433,0.0003103337,0.0016980340101011744,0.013928610157045163,0.037250113812534354
p171_L,0.9552395680795774,0.0031527783179380003,0.0,0.0,0.0,0.0,0.0,0.0
p171_P,2.6489532593134393e-05,17.905629558032736,0.0017906982455834078,0.0,0.0,0.0,0.004495427321060138,0.0012572251133287093
p173_F,1.772717631871005e-107,715.969142127183,0.007533221581651691,0.0196078431372549,0.0,6.529102994451274e-05,0.6355199772544888,0.13254526660066798
p173_I,8.522674427680577e-28,130.96220319467662,0.05756511926462602,0.0,0.0,0.00025257667012837756,0.07498912453119093,0.026561364093189065
p173_L,3.300399861270182e-12,50.36159983565665,0.0874127454705119,0.058823529411764705,0.0,0.00015568527394166563,0.037585046315874227,0.036795401294418495
p173_M,1.0635955993125129e-12,52.75805252243745,0.10683900649872584,0.0,7.759681e-06,0.0006437517152754844,0.00038454280683594835,0.02157501214027881
p174_L,0.5406062297851264,0.3748062892806123,0.0,0.0,0.0,0.0,0.0,0.0
p174_TWCAI,0.006970782427494301,7.326220274466015,0.013040272204005688,0.0,3.393007e-05,3.7351442984327756e-05,0.00040051815448155075,0.002702414374567843
p174_V,3.2354786537371755e-10,40.762479476167684,0.018694983796471654,0.0392156862745098,0.0,0.00021019043255246972,0.0028722605323277684,0.012198624207172338
p175_G,0.0008638164714959186,11.200919368624707,0.06626642619606052,0.0,0.0,2.8183134975175782e-05,0.029628859188216634,0.019184693703850463
p175_K,0.3551208757342136,0.8562733157162906,0.0,0.0,0.0,0.0,0.0,0.0
p177_N,3.693337776334313e-14,59.92765717733677,0.018483902650244195,0.0,0.0,0.0001042402707661636,0.006908726248958344,0.005099373833993741
p177_S,0.0009763123325738579,10.970062887415503,0.31257503970880257,0.49019607843137253,0.00013997365,0.0007528361125088248,0.04341846176821455,0.16941647793422385
p178_SKHVQA,0.8204426376232381,0.05155890138411347,0.0,0.0,0.0,0.0,0.0,0.0
p179_Y,2.471356589575016e-26,122.99772585899437,0.0052769306447912395,0.2549019607843137,0.00011328082,0.0016198634193184402,0.02476886741127821,0.057336180615432095
p180_I,2.345136080369922e-06,22.686119298883984,0.10573569386737189,0.09803921568627451,1.3958733e-06,0.0012567910412259538,0.00398062665900852,0.04180274462542722
p180_L,0.07664425986151018,3.144474289210824,0.04209844426675653,0.0,0.0,2.0836030199834802e-05,0.0011176164240377703,0.008647379344198828
p180_M,6.480563573127444e-07,25.252093614447887,0.03193061607744893,0.0,9.299662e-05,0.00027177766278559584,0.00246394101595209,0.006951866275049265
p180_V,0.31507609549914883,1.0108104644946683,0.0,0.0,0.0,0.0,0.0,0.0
p180_W,1.234213900654284e-27,130.08223308461962,0.05756511926462602,0.0,0.0,0.00025257667012837756,0.07498912453119093,0.026561364093189065
p182_H,1.5140959173963121e-24,113.37790240731869,0.2599355124174797,0.27450980392156865,3.295484e-05,0.07415990696015393,0.02028146906876852,0.12578392944127192
p182_YQNDCGILMS,0.00024092274797685864,13.630123672991463,0.03359700638633599,0.0196078431372549,0.00033428308,0.0012200868609135076,0.007790512483403918,0.012509946388594175
p184_I,0.07928082871573865,3.089094375570031,0.0,0.0,0.0,0.0,0.0,0.0
p184_L,3.4656875502934495e-37,184.14586560144045,0.019692277811471443,0.0196078431372549,0.0,0.00034312999917216966,0.004426714322109011,0.008813993054001506
p184_M,6.73819207106211e-24,109.91873871908928,0.07104817119695243,0.11764705882352941,1.8901326e-05,0.0002470632646298362,0.017247393015111315,0.041241717525296005
p184_N,1.4593777252571987e-16,71.92010449257229,0.08634953947168014,0.0,0.0,0.0,0.02429566316856773,0.022129040528049575
p184_SYA,0.9779005613254255,0.000767930135690778,0.0,0.0,0.0,0.0,0.0,0.0
p185_K,1.234213900654284e-27,130.08223308461962,0.05756511926462602,0.0,0.0,0.00025257667012837756,0.07498912453119093,0.026561364093189065
p185_L,0.012224974788761327,6.3125925164048144,0.08612483413857225,0.0196078431372549,3.9012557e-06,0.001537209796960457,0.006510900876185209,0.02275693784093364
p185_M,8.28648298125487e-17,73.15948030786765,0.10683900649872584,0.0,7.759681e-06,0.0006437517152754844,0.00038454280683594835,0.02157501214027881
p185_Q,3.184001180406533e-20,90.62422475869853,0.04654173421917138,0.0,0.0,4.954839453213492e-07,0.0033105631984944846,0.009970558580322237
p186_ISG,0.002319608084445279,9.350114879545027,0.08937749992979492,0.0,0.0,1.7073462057682135e-06,0.0001543502383943965,0.017906711502879015
p186_T,1.3891693422232498e-16,72.02797807132798,0.009579941140557135,0.0,0.0,6.998730988415965e-05,0.00307925777340849,0.002545837244769957
p186_V,0.44192349925644314,0.5919940534187585,0.0,0.0,0.0,0.0,0.0,0.0
p187_S,0.0002401680752950859,13.636136273829843,0.010225147095985028,0.0392156862745098,2.5931279e-06,0.00014876142270614967,0.003540663908752489,0.010626570365965536
p187_T,0.4554750585929511,0.5576468111195861,0.0,0.0,0.0,0.0,0.0,0.0
p189_S,0.31082649612518676,1.0287350797439532,0.0,0.0,0.0,0.0,0.0,0.0
p190_I,4.1330203623213017e-10,40.254799742153715,0.000419192290545539,0.09803921568627451,0.0,6.414112779766462e-06,0.0005389510685968896,0.019800754631639342
p190_P,1.1136798885437617e-26,124.87550480748995,0.03310259598964059,0.0,0.0,1.3918264953103087e-05,0.07284968534219807,0.021193239919358352
p190_T,1.3422695496411546e-17,77.1615453227337,0.10683900649872584,0.0,7.759681e-06,0.0006437517152754844,0.00038454280683594835,0.02157501214027881
p190_V,1.8164067028131552e-07,27.807942793230403,0.02965480552385243,0.0392156862745098,0.0,5.310735572497236e-06,0.00023376380941885315,0.013821913268670716
p191_NT,0.01633911793404962,5.795582634229108,0.02529547014515866,0.0,5.055444e-06,1.7334344358058646e-05,0.0011530183875910597,0.005294175664228546
p192_W,8.769068459517958e-117,807.9976412209186,0.05548477470292025,0.0,0.0,0.17370464127198942,0.5485387042350014,0.15554562404198222
p192_Y,7.556603478285354e-41,205.86320744463885,0.002080344561705828,0.0,0.0,5.098624525660788e-07,0.06460213762516301,0.013336598409864281
p193_L,9.661599868253335e-06,19.88473609852786,0.05051572450487069,0.058823529411764705,0.0,1.4001247034804307e-05,0.0018740105628550184,0.022245453145305048
p193_Y,5.760268006331821e-25,115.62580265408668,0.04654173421917138,0.0,0.0,4.954839453213492e-07,0.0033105631984944846,0.009970558580322237
p194_N,3.121615927403725e-10,40.83681048669893,0.10683900649872584,0.0,7.759681e-06,0.0006437517152754844,0.00038454280683594835,0.02157501214027881
p194_S,1.5903178083906872e-26,124.03564646258472,0.05756511926462602,0.0,0.0,0.00025257667012837756,0.07498912453119093,0.026561364093189065
p194_T,3.3568601629330283e-45,232.4197630497913,0.17817944230869356,0.0196078431372549,0.0,0.055633549247723076,0.12399446637281773,0.07548306021329786
p195_GAP,0.00018379062829903308,14.149595397698768,0.0017906982455834078,0.0,0.0,0.0,0.004495427321060138,0.0012572251133287093
p195_KAHSMQ,0.0544906550839516,3.7107581543437385,0.030262178399435312,0.0,3.6628902e-05,0.00011004731454467126,0.008100633738886236,0.007701897671034785
p195_L,3.156645129440739e-09,36.058927350515184,0.03557502700743958,0.0196078431372549,0.00021259535,5.14186880212775e-06,0.0009320011873922226,0.011266521709570931
p195_P,9.000978679283717e-05,15.526326982205326,0.027588553766774205,0.0196078431372549,1.3672828e-05,0.0007994165343077395,0.0001976730555841035,0.00964143186431678
p195_R,4.884572594465719e-07,25.818690587734025,0.004895567383138925,0.0,0.0,1.0865835469703316e-05,8.241835658088397e-05,0.0009977703150379025
p195_T,0.0009507155762727127,11.020129277223434,0.011487085106132708,0.0,0.0,0.0,0.020492982205163022,0.006396013462259145
p195_V,1.8982365389880947e-123,877.6699580007069,0.10456155056872153,0.0196078431372549,0.0,0.0025652645840080882,0.4629607430000982,0.11793908025801654
p196_G,1.9459364945206224e-113,774.2169326253804,0.10456155056872153,0.0196078431372549,0.0,0.0025652645840080882,0.4629607430000982,0.11793908025801654
p196_GAP,0.00018379062829903308,14.149595397698768,0.0017906982455834078,0.0,0.0,0.0,0.004495427321060138,0.0012572251133287093
p196_H,0.0003367393479592544,12.989600007975804,0.00632988780115349,0.09803921568627451,1.4553704e-05,7.378969481025371e-06,0.0005884134974712761,0.02099588993171695
p196_K,0.00017052557968269555,14.29361662573367,0.013953332449133483,0.0196078431372549,0.000105565625,0.0006469045501371654,0.0002732182606111304,0.006917372804394422
p196_N,0.2626422873186449,1.256915416327367,0.0,0.0,0.0,0.0,0.0,0.0
p196_S,1.8164724720999898e-22,102.34389698158296,0.08326575415647741,0.0,0.0,0.0001749590171323157,0.002282361682542314,0.017144614971230408
p196_TEDRP,0.16113240207985086,1.967969105006026,0.0,0.0,0.0,0.0,0.0,0.0
p197_E,4.837694783803738e-07,25.838032113641674,0.08351247200510913,0.0,0.0,0.00013443979849140183,0.0026273268568476537,0.017254847732089636
p197_K,1.0556722074156637e-14,62.62167149710246,0.006247996966038644,0.0,0.0,0.000599861456841083,0.013576583810983594,0.004084888446772664
p197_N,2.8330191718351034e-07,26.912831605742173,0.12372024811596032,0.0784313725490196,0.11146228,0.0,0.1328943063715915,0.08930164143815993
p197_P,3.113488211688005e-11,45.64199184573821,0.04142501479052521,0.0,6.9879883e-07,0.0006407232694217369,0.003649778859185729,0.009143243143592251
p197_S,6.3901942051799226e-21,94.24634163931867,0.020236958917059875,0.0,0.0,1.541244911644261e-05,0.00017922360565592865,0.004086318994366449
p197_T,7.29596455842534e-96,609.1689438866875,0.02351780083385199,0.0,0.0,0.00046091332593546636,0.13216649307490574,0.031229041446938638
p198_E,0.0002654770866414213,13.444226021085688,0.08608833989062126,0.0392156862745098,0.0,0.017020880641325415,0.00293637684384766,0.029052256730060826
p198_G,8.602298175614341e-10,38.73786731661439,0.03119927749335322,0.0196078431372549,6.8841973e-07,1.7472273244009485e-06,0.0011816142814445665,0.010398234111821794
p198_HNSAQR,0.08283826847743264,3.017445013832731,0.0,0.0,0.0,0.0,0.0,0.0
p198_K,1.356245209221359e-109,736.3774394950515,0.03539326456584668,0.0,0.0,0.0037445147037846152,0.19658665370066203,0.04714488659405867
p198_T,0.00010397165760532178,15.24748334882772,0.08067188773022295,0.0,3.6848487e-06,0.0,0.02113533819585146,0.020362182154956294
p198_Y,5.2408447792152713e-17,74.16446461169294,0.021661362698643435,0.0,2.2176645e-08,4.0315932492274494e-05,0.0006876075777879422,0.004477861677113634
p199_ISQDAME,0.24097134930270966,1.3773720672151732,0.0,0.0,0.0,0.0,0.0,0.0
p199_P,9.751798603534977e-30,141.6667505089443,0.11920938463083591,0.0,0.00049937214,0.005292370917566946,0.014804857059821774,0.027961196949187018
p199_T,0.0006169960900857891,11.837422005196608,0.0006828752847345444,0.0,0.0,4.2167950468791914e-06,0.00015271592435527116,0.00016796160082733894
p199_V,0.00018278124277528474,14.160179466829403,0.043589847376377756,0.09803921568627451,1.1173775e-06,6.767944289468435e-05,0.0004234939971841807,0.02842427077603643
p199_W,1.7389923103296248e-08,32.56569701246794,0.007166602335037135,0.0,0.0,5.689976051078599e-05,0.0004019146146460681,0.0015250833420387979
p199_Y,8.060139316943625e-83,499.0970245567325,0.026124173717749916,0.0392156862745098,2.2213693e-05,0.1609119622481422,0.3620959322562475,0.11767399363797545
p200_F,8.857728571902328e-13,53.14616399698204,0.10683900649872584,0.0,7.759681e-06,0.0006437517152754844,0.00038454280683594835,0.02157501214027881
p200_G,1.234213900654284e-27,130.08223308461962,0.05756511926462602,0.0,0.0,0.00025257667012837756,0.07498912453119093,0.026561364093189065
p200_H,0.024046513984214066,5.1147766223608935,0.06226685774078863,0.0,7.67108e-08,2.9080915690297682e-05,0.0003825485905391345,0.012535712791563153
p200_K,1.134515072230272e-40,204.80347961690958,0.01044124279267927,0.09803921568627451,1.4960438e-05,0.000369578785353142,0.001283886462183218,0.022029776832982136
p200_N,1.1297297970647788e-10,42.95003273467752,0.07707267290485788,0.0784313725490196,0.00020218824,0.00012950594778164754,0.01446229004859516,0.03405960593789087
p200_R,5.318993363448115e-37,183.0573550420553,0.03605083994070602,0.0,0.00036450563,0.00019226698509795201,0.0021162684030609407,0.007744776191304627
p200_SEYLVPA,0.32327606844066314,0.9771036265878557,0.0,0.0,0.0,0.0,0.0,0.0
p201_N,1.7244971611599477e-16,71.55501833153296,0.09125110183955758,0.058823529411764705,2.0351304e-06,0.0006926884015741519,0.04629873740588574,0.039413618437829374
p201_S,5.413226040791058e-60,328.99751444400835,0.09522934980846344,0.0,0.0,0.00023822363405586738,0.02605250663652105,0.02430401601580807
p201_T,0.0016516459402590603,9.983271395624504,0.05682392715605296,0.058823529411764705,0.0,0.0006577196284506308,0.009829795410886822,0.025226994321431023
p201_V,1.234213900654284e-27,130.08223308461962,0.05756511926462602,0.0,0.0,0.00025257667012837756,0.07498912453119093,0.026561364093189065
p202_HIMTLDNVA,0.17518082889148426,1.8419864678213453,0.0,0.0,0.0,0.0,0.0,0.0
p202_K,0.21034075235515814,1.5721285616825722,0.0,0.0,0.0,0.0,0.0,0.0
p202_Q,4.927887794485292e-28,132.26593716267672,0.05756511926462602,0.0,0.0,0.00025257667012837756,0.07498912453119093,0.026561364093189065
p202_R,0.0012875831362920114,10.449676196253773,0.09881186689704735,0.0,4.6867459e-07,0.00013090135400833092,0.002951226517590654,0.020378892688646337
p203_S,4.557421381370694e-82,493.04794585222334,0.0008886964289236256,0.058823529411764705,8.1112885e-05,0.02528920845963646,0.12090122134909549,0.041196753706844044
p203_T,0.009163050669923926,6.830895975850525,0.11099152360618898,0.17647058823529413,0.0,0.0001467894183073231,0.0004474186626599166,0.05761126398449007
p203_VIA,0.03516891963837563,4.455230407831328,0.11994778324360664,0.0,0.012545148,0.0017622324602611888,0.03034105237187146,0.032919243197290685
p203_Y,5.1556225487593126e-102,664.6512668872889,0.10456155056872153,0.0196078431372549,0.0,0.0025652645840080882,0.4629607430000982,0.11793908025801654
p204_Y,6.900325011269994e-08,29.76411841079483,0.1674144495429448,0.0,1.2693283e-05,0.0007542061588611154,0.024495071875533268,0.03853528417202179
p205_LA,0.02259526695193326,5.223783638836763,0.054524670806251854,0.0,9.5754995e-06,0.00038245220858318754,0.001589058508320596,0.011301151404523486
p205_M,5.980399772332834e-26,120.92138140692148,0.06257002482565041,0.0,2.0899484e-05,0.0003704525097668096,0.013753991740366579,0.015343073712016328
p205_T,5.882615434534971e-137,1029.2078036974585,0.10456155056872153,0.0196078431372549,0.0,0.0025652645840080882,0.4629607430000982,0.11793908025801654
p205_V,3.4844643801303566e-13,55.12941452444578,0.012904938415202549,0.0,0.0,0.004823358538853456,0.14106983024229786,0.03175962543927077
p206_I,1.3943628283873665e-44,228.59644938649842,0.2045375541437968,0.0784313725490196,2.696028e-05,0.35226512926077996,0.02071636092718883,0.1311954754322756
p206_L,0.003671276660146844,8.500124591201779,0.12200108867989272,0.0,0.0,1.743467897187426e-05,0.0013429882299265492,0.02467230231775823
p206_M,0.20957674386903752,1.5774133477108634,0.0,0.0,0.0,0.0,0.0,0.0
p206_V,9.329059102757882e-13,53.03615578388589,0.002659152488131066,0.0,2.3213508e-05,5.78294193382227e-05,0.0006074867096927539,0.0006695364250383255
p206_W,6.667732063926643e-113,768.8900481673764,0.10456155056872153,0.0196078431372549,0.0,0.0025652645840080882,0.4629607430000982,0.11793908025801654
p207_C,0.40755811021298827,0.6867869219927177,0.0,0.0,0.0,0.0,0.0,0.0
p207_F,2.5190958615732527e-136,1021.7997569817155,0.09261087453159389,0.13725490196078433,0.078313194,0.05877076913515902,0.34365941169765896,0.1421218303080988
p207_T,0.7019192186615121,0.1466099352244541,0.0,0.0,0.0,0.0,0.0,0.0
p207_V,1.3004951227847004e-19,87.46590427171978,0.0016712645933606445,0.0,0.0,0.023335502563329075,0.00047079271906844627,0.005095511975151633
p207_Y,3.802991592769795e-29,138.39217123682687,0.019468371416811743,0.0,0.0,3.539612164170509e-05,0.02114753039605815,0.00813025958690232
p208_L,1.5988951942494721e-41,209.92559338233772,0.01878758878120291,0.0196078431372549,1.0087208e-05,0.0003283975886704305,0.00888790297983519,0.009524363938903957
p208_M,6.901121314813477e-32,153.6971482936446,0.19891582996470106,0.0196078431372549,0.00011334912,0.02273821316220799,0.03713194155901328,0.05570143538801005
p208_Y,1.4593777252571987e-16,71.92010449257229,0.08634953947168014,0.0,0.0,0.0,0.02429566316856773,0.022129040528049575
p209_F,5.068488516546008e-43,219.02286807989563,0.32989811226512317,0.5098039215686274,0.040060215,0.04416378591039196,0.13938077888813344,0.21266136266611815
p209_M,7.564452111913807e-26,120.37027375212784,0.05756511926462602,0.0,0.0,0.00025257667012837756,0.07498912453119093,0.026561364093189065
p209_SVLCTG,0.0007118171860094903,11.56666583591395,0.23001689409991674,0.1568627450980392,5.514861e-05,0.0003517765520028303,0.02752592018423764,0.08296249690848446
p210_GLFA,0.16322783436050647,1.9483952288950965,0.0,0.0,0.0,0.0,0.0,0.0
p210_I,1.1605876479069927e-18,82.58217759182304,0.05205655251507741,0.1568627450980392,3.3488539e-06,0.0003763594155847635,0.005716201891901772,0.04300304155489103
p210_S,0.6281621431650904,0.23478012269703857,0.0,0.0,0.0,0.0,0.0,0.0
p210_T,0.41437306078719705,0.6670578685446272,0.0,0.0,0.0,0.0,0.0,0.0
p210_V,7.094609531378179e-20,88.82423361279666,0.006306738488931118,0.17647058823529413,8.1993385e-05,4.8296715446055616e-05,0.006020195693931463,0.03778556250368269
p211_F,2.0238684250895705e-75,440.95985997538503,0.0903833563653477,0.0,0.0005665003,0.18806738751997382,0.06114374499816438,0.06803219783615357
p211_LSAIY,0.6864234601928908,0.16312777561405792,0.0,0.0,0.0,0.0,0.0,0.0
p211_T,3.4169823893228727e-25,116.84336827554748,0.0029052319952322467,0.09803921568627451,0.0,0.0006083797669391278,0.00085507261970358,0.020481580013629895
p211_V,1.599372133890018e-15,66.70347210222312,0.0268400579592865,0.0392156862745098,3.3015356e-05,0.00028944724557142894,0.001336999839955333,0.013543041335097868
p211_W,0.8441641713026836,0.03867002782255004,0.0,0.0,0.0,0.0,0.0,0.0
p212_H,2.4019136156507396e-27,128.50249073948495,0.019468371416811743,0.0,0.0,3.539612164170509e-05,0.02114753039605815,0.00813025958690232
p212_S,0.0024691604376756607,9.234030523105352,0.06626642619606052,0.0,0.0,2.8183134975175782e-05,0.029628859188216634,0.019184693703850463
p212_VYWAG,0.008765300961585872,6.911045092745726,0.06301179486601337,0.1568627450980392,8.700846e-07,0.0006604561140627807,0.004659548058154994,0.04503908284417228
p213_F,7.809710980022734e-23,104.27726891497704,0.03618916522986476,0.0,0.0,0.0,0.04042542210124169,0.015322917466221293
p213_Y,0.002561682788594632,9.165743389919182,0.019319702637243502,0.0,0.0,3.2132393196907e-05,0.0020916471422582654,0.004288696434539735
p214_C,0.1928297104892269,1.6993228061323884,0.0,0.0,0.0,0.0,0.0,0.0
p214_F,2.3493138017793597e-28,134.0324650759663,0.13648144451916108,0.0196078431372549,0.0007895717,0.03153490136125292,0.10976899732319052,0.05963655161379022
p214_G,0.15846350092270203,1.9933250948034664,0.0,0.0,0.0,0.0,0.0,0.0
p214_I,4.967815476638767e-12,49.4986462826967,0.14504667080650216,0.0784313725490196,7.848879e-06,0.002076186040116262,0.0025451463392685662,0.045621444922831246
p214_L,0.07092219064029445,3.2720701602091222,0.017580104240874684,0.0,2.1873248e-06,6.78142544297619e-05,6.111238357220765e-05,0.003542243640725995
p214_M,0.5828546952149308,0.3019390052477007,0.0,0.0,0.0,0.0,0.0,0.0
p214_S,0.09887154296691497,2.7313286675723,0.0,0.0,0.0,0.0,0.0,0.0
p214_T,0.001508041588989734,10.153439260845477,0.004708601157667575,0.0196078431372549,3.5601155e-07,0.00013700083274552545,0.00034867424881373664,0.00496049507760724
p214_V,0.0005487932981950574,12.05964742324582,0.13814074291890271,0.058823529411764705,0.00018157045,0.05229978556838311,0.003790036911777707,0.050647133051249696
p215_I,0.005476680125443421,7.765924442715083,0.021997977280763324,0.21568627450980393,4.7476027e-07,0.00123691955072572,0.006602106974017107,0.04910475061511606
p215_L,1.733899082438353e-14,61.552861862064894,0.16880085748360274,0.0392156862745098,6.7713474e-05,0.004590850811950535,0.0026312553193411506,0.04306127267267719
p215_T,5.051319248651343e-09,35.09383065347677,0.0315161906895873,0.0,6.23513e-05,3.176936469354655e-05,0.0009561286607984676,0.006513288002405237
p215_V,3.5999770136320185e-26,122.1132125156886,0.05390668191087119,0.0196078431372549,6.842131e-05,9.965218989576738e-05,0.020305457497992993,0.01879761120885142
p217_L,0.2566450289662602,1.2889900834210721,0.0,0.0,0.0,0.0,0.0,0.0
p217_M,0.18312844524406627,1.7757671264033306,0.0,0.0,0.0,0.0,0.0,0.0
p217_V,3.9455418502246564e-05,17.127975689936143,0.00681614256647307,0.0,0.0,4.902623912328685e-05,0.0055694122073171246,0.0024869162025826963
p218_F,2.083591624407492e-05,18.375374960740462,0.011750476210582322,0.0784313725490196,0.0,2.0373199509120887e-05,0.005695326352180371,0.019179509662258284
p218_G,0.0011554189772186238,10.653084709228366,0.05781376299949573,0.1568627450980392,7.2495284e-05,0.0012513154741898237,0.00698767994284683,0.04459759975976581
p218_I,1.1916083241182291e-06,24.034507687091164,0.008042112656552206,0.13725490196078433,3.7893349e-06,4.678365341773948e-05,0.0003733939388625082,0.02914419630889715
p218_L,0.2818375426604131,1.1600980555198275,0.0,0.0,0.0,0.0,0.0,0.0
p218_S,4.108417149100149e-58,316.1592060977529,0.17610564684016036,0.09803921568627451,0.0004567001,0.16137708021379327,0.011889612214039398,0.08957365101115247
p218_T,0.04095083871974424,4.194435352179726,0.10780531690063479,0.13725490196078433,6.216222e-05,0.001255893630790032,0.007450161220055959,0.0507656871857803
p218_V,0.00013834145056251988,14.696304074440262,0.0558980850838594,0.0,2.0853673e-05,0.0005241722516183748,0.0004428857406026778,0.011377199349826034
p219_I,2.452647406560837e-13,55.87759202697,0.026479322337586174,0.1568627450980392,2.4020408e-05,2.909377868240832e-05,0.003134313770391823,0.03730589907855813
p219_L,6.46260919858994e-42,212.30396157991163,0.010326375996687362,0.0196078431372549,2.1364009e-05,0.0033855564400473073,0.008004611699885098,0.008269150256518289
p219_MCS,0.00018261240398912172,14.161955614346619,0.11332890554461313,0.0,0.0,0.0017245125177861452,0.021276247596178646,0.027265933131715582
p219_T,0.1159824072736548,2.4772419126851735,0.0,0.0,0.0,0.0,0.0,0.0
p219_V,1.0688306058675517e-15,67.57868137117406,0.06429465368131593,0.058823529411764705,1.2065856e-05,5.147372028169619e-05,0.0019715768197454903,0.025030659897826824
p220_L,0.03505362669419956,4.4608784219275055,0.11714741443169087,0.0,2.4766941e-06,0.0008757244336761142,0.016615534975634564,0.026928230107027336
p220_V,0.0006620997910464842,11.703734787905049,0.022718760492884318,0.0,1.15413695e-05,7.19195275993446e-06,0.0011837903488568966,0.004784256832806467
p221_F,5.882644968620339e-24,110.2326708130264,0.04373758932541185,0.0196078431372549,0.0,0.00015025427315401685,0.0005881064236197229,0.012816758631888098
p221_I,0.11211214539239124,2.530925049550497,0.0,0.0,0.0,0.0,0.0,0.0
p221_LTM,0.018023004386624776,5.621872216990926,0.05324901655195809,0.058823529411764705,1.2829168e-05,0.0009043997145427152,0.00048340014370676517,0.022694634997923388
p221_S,0.030756118866241643,4.686558793247248,0.03053076845091079,0.0,0.0,2.696220849369412e-05,0.00021166694990639836,0.006153879521862177
p221_V,0.005606170086643213,7.7232217242403,0.014321615500960306,0.0196078431372549,8.333112e-06,8.062691838333541e-06,0.004888930650395725,0.007766957018573606
p222_L,2.718184458474479e-26,122.77377819559452,0.05756511926462602,0.0,0.0,0.00025257667012837756,0.07498912453119093,0.026561364093189065
p222_VATI,0.5334293020370813,0.38826140137660636,0.0,0.0,0.0,0.0,0.0,0.0
p222_Y,9.864724665271577e-05,15.349092927209492,0.0034419977081908515,0.0,0.0,0.00500366080870345,0.019752019326152573,0.005639535568609374
p223_F,0.19190217944150034,1.7064354679749065,0.0,0.0,0.0,0.0,0.0,0.0
p223_S,2.6559783855101902e-55,297.2809196607457,0.04824282817266094,0.0392156862745098,0.0,2.2808497638348077e-05,0.01206501647868515,0.019909267884698847
p223_T,0.0003858358805471658,12.729921116242789,0.035165081050971506,0.0,4.759761e-06,0.000294881125483454,0.00035480873106449846,0.00716390613369208
p223_YA,0.028447857344225093,4.821819973800716,0.00957628372845143,0.0,0.0,0.0003535910781484415,0.0,0.0019859749613199743
p225_F,8.832701435393572e-09,33.94930970116035,0.04808808662884585,0.09803921568627451,3.0299848e-06,0.0005468056750844326,0.0013064537048352374,0.029596718335964445
p225_G,2.2091188440559884e-17,76.0637006670423,0.023851452238886687,0.058823529411764705,0.002465991,0.0001651536961835259,0.012684021260421903,0.019598029535550177
p225_L,2.133875013951197e-25,117.94280020419896,0.05756511926462602,0.0,0.0,0.00025257667012837756,0.07498912453119093,0.026561364093189065
p225_S,7.962269502328173e-103,672.1480488672612,0.2213737356005618,0.17647058823529413,0.0,0.040441274868640506,0.5330153502970391,0.1942601898003071
p225_W,1.3615419709565526e-06,23.768573057576393,0.11106682679970178,0.0,0.0007729363,0.0002672498267663263,0.0011509147769367576,0.022651585546250692
p226_K,0.6226333815435467,0.2424110255690203,0.0,0.0,0.0,0.0,0.0,0.0
p226_L,0.03275618170655523,4.57767423259216,0.015446030749032726,0.0,0.0,3.7679791847791447e-07,0.0018071690154168086,0.0034507153124736026
p226_NAYGH,0.0015894336008350873,10.055069978893274,0.03218901271340165,0.0392156862745098,7.0903e-06,0.00010533433741734739,0.0006085066402304681,0.01442512605314925
p226_Q,1.913232762863719e-32,156.84476155275496,0.04974337184869335,0.0,0.00037536066,3.178333665822495e-05,0.00337682553457044,0.010705468275569733
p226_R,5.446532489891415e-07,25.600350140668798,0.03620543443381482,0.058823529411764705,0.0,0.0007090237828267876,0.0012028589192638673,0.019388169309534034
p226_S,0.006883417471129365,7.34914759440903,0.01964523425381561,0.0,0.0,0.0033289307965487518,0.0028791298616177114,0.005170658982396414
p227_L,8.954188114899913e-29,136.33882142914285,0.031676675128563335,0.0196078431372549,0.0,2.3216301696722227e-05,0.07556785628988794,0.025375118171480582
p227_V,1.234213900654284e-27,130.08223308461962,0.05756511926462602,0.0,0.0,0.00025257667012837756,0.07498912453119093,0.026561364093189065
p228_I,1.8829530924372342e-12,51.54800945254976,0.03349647973184413,0.0,0.0,4.197969967205464e-05,0.00043054959269333485,0.0067938018048419035
p228_L,3.9257615603499366e-71,408.6216397849579,0.09970686799527419,0.0,0.0,1.051702640856423e-05,0.0985447681558099,0.039652430635498524
p228_QY,0.03275618170655523,4.57767423259216,0.015446030749032726,0.0,0.0,3.7679791847791447e-07,0.0018071690154168086,0.0034507153124736026
p228_V,1.826018831002058e-10,41.950619310869676,0.02140247322427113,0.0,0.0,7.979191839141863e-05,0.002359072322073577,0.004768267492947225
