feature,p_value,score,gbc,Adaboost,rf,et,BayesianRidge,mean
p152_P,0.6349961354316962,0.22735844763433502,0.0,0.0,0.0,0.0,0.0,0.0
p152_R,0.0014097279936322103,11.069289508561004,0.0011990228116276114,0.00048041269514465223,0.008328554259181765,2.9470749606241927e-05,0.06186583870781804,0.014380659844675662
p152_S,0.2684409021547548,1.2446828859884416,0.0,0.0,0.0,0.0,0.0,0.0
p152_T,0.3232436013915879,0.9898983880776423,0.0,0.0,0.0,0.0,0.0,0.0
p153_L,3.769934838434386e-05,19.411478366035524,0.009744169723904938,0.004720290681000415,0.010759959310157977,1.7438813471811868e-06,0.12268629714500252,0.029582492148282607
p153_Q,0.01373630431692769,6.394749088761225,0.03812085379320675,0.0,0.0007714613021135306,5.406867751788665e-07,0.2244120793201505,0.05266098702044919
p155_L,1.3049948732195975e-17,131.1167182093913,0.06245460819895235,0.07331264653687387,0.2735288470051435,3.683427314318576e-05,0.17944707174932434,0.11775600155268746
p155_M,0.5793612145556701,0.3101974045237569,0.0,0.0,0.0,0.0,0.0,0.0
p155_SAG,0.12436215216707096,2.420103432611602,0.0,0.0,0.0,0.0,0.0,0.0
p155_V,0.6699515604402992,0.18322243283698195,0.0,0.0,0.0,0.0,0.0,0.0
p156_G,0.01373630431692769,6.394749088761225,0.03812085379320675,0.0,0.0007714613021135306,5.406867751788665e-07,0.2244120793201505,0.05266098702044919
p156_I,0.5774695399991459,0.31330866398784774,0.0,0.0,0.0,0.0,0.0,0.0
p156_L,3.045985582756393e-07,32.1683487077594,0.00596490008196632,0.0009027048017134926,0.0023712055418865633,1.6395813019058723e-06,0.00203256107186001,0.002254602215745658
p156_M,0.032574324026409286,4.757917670391864,0.0004034194831604724,0.006866448961187003,0.022053499460169004,1.7388743596123746e-06,0.1044824611667976,0.026761513589134738
p156_T,0.011101005205479948,6.811174664367376,4.275357788489894e-06,0.0,4.108986740851111e-05,2.7785289751129e-07,0.1230839230148523,0.02462591321858936
p156_V,0.00020613226158565652,15.365780010726214,2.584432288117445e-05,0.0003118155492333044,0.00184954342376685,0.00011248410604877084,0.025661745983640783,0.0055922866771141765
p157_C,0.9406302606338697,0.0055874979797995925,0.0,0.0,0.0,0.0,0.0,0.0
p157_G,2.1752953579528482e-20,171.5996946231672,0.6092790400248757,0.0001726239670080257,0.9422611387162986,0.0001246282896390265,0.21085032164044093,0.35253755052765245
p157_V,3.792940524319578e-17,125.0672220988558,1.0,0.04540416056090553,0.5702244568818037,4.030367155615367e-05,0.0730027131856859,0.3377343268599902
p158_I,0.00012999057528604482,16.440799663109942,0.0018104543957292954,0.0,0.0013009534987047148,2.3796887558421793e-06,0.029008914121778258,0.006424540340993622
p158_L,0.1879057034290373,1.7688374330954864,0.0,0.0,0.0,0.0,0.0,0.0
p158_V,0.000723520165008982,12.52541601775133,0.11207960733100625,0.005488017488917261,0.008713936301192163,6.434754765798095e-05,0.06800250416093409,0.03886968256594155
p159_G,0.5523520704276647,0.3566056189730792,0.0,0.0,0.0,0.0,0.0,0.0
p159_I,0.978806820856934,0.0007108262138497821,0.0,0.0,0.0,0.0,0.0,0.0
p159_L,0.02531237666870886,5.227067414010998,0.0037422572807303566,0.0,0.005875290334820769,9.111571045919611e-07,0.11709133455601084,0.02534195866573331
p159_M,0.7879163824994199,0.07293508076323471,0.0,0.0,0.0,0.0,0.0,0.0
p159_S,0.48112054887135314,0.5017450264406579,0.0,0.0,0.0,0.0,0.0,0.0
p159_V,3.0960562656927056e-07,32.12188082542125,0.047184358458703946,0.00011315505973617744,0.0012601962376308997,1.4985683433944706e-06,0.010351406511820432,0.01178212296724697
p160_C,0.9088214786024239,0.013212668064437405,0.0,0.0,0.0,0.0,0.0,0.0
p160_F,5.500570107957777e-12,68.99630645793738,0.0008160157944544658,6.24058123579545e-05,0.0890232155088331,2.9078595077974314e-06,0.043369871640425266,0.02665488332311572
p160_L,0.5815184946183038,0.3066741392509124,0.0,0.0,0.0,0.0,0.0,0.0
p160_M,0.4547385650655279,0.5651770861863088,0.0,0.0,0.0,0.0,0.0,0.0
p160_V,0.6943446642153797,0.1557204673345408,0.0,0.0,0.0,0.0,0.0,0.0
p161_S,9.03965012971411e-06,22.992125218256263,8.586201725231073e-05,0.000904303843020886,0.0004242368483293587,2.4447717682977155e-06,0.23133655447911644,0.046550680391897456
p161_T,0.00010843798137203507,16.868172467906735,0.02282738265196459,0.0,0.029880601490499894,6.700674516304611e-05,0.20107497118736628,0.050769992414998764
p163_I,0.16452501064831693,1.9738589666369128,0.0,0.0,0.0,0.0,0.0,0.0
p163_L,0.6185605158264116,0.2501505599215285,0.0,0.0,0.0,0.0,0.0,0.0
p163_M,0.5774695399991459,0.31330866398784774,0.0,0.0,0.0,0.0,0.0,0.0
p163_T,0.011101005205479948,6.811174664367376,4.275357788489894e-06,0.0,4.108986740851111e-05,2.7785289751129e-07,0.1230839230148523,0.02462591321858936
p163_V,0.004062834454066177,8.836693160787336,0.0026865469840531473,0.0,0.003697530770260958,6.609143326804293e-05,0.3410502542291682,0.06950008468335006
p164_F,0.5101550947783653,0.43828783872943156,0.0,0.0,0.0,0.0,0.0,0.0
p164_I,2.0336713921369534e-24,245.4398745822379,1.0,0.04540416056090553,0.5702244568818037,4.030367155615367e-05,0.0730027131856859,0.3377343268599902
p164_L,0.9368351884015103,0.006326243525967323,0.0,0.0,0.0,0.0,0.0,0.0
p164_M,5.126007815747278e-05,18.662562716510475,0.003827150270674858,0.0007403464872584812,0.0007543004884444279,2.186943971101503e-06,0.06765326550897399,0.014595449939864572
p164_S,0.6349961354316962,0.22735844763433502,0.0,0.0,0.0,0.0,0.0,0.0
p164_W,7.563795588789833e-06,23.450704396851403,0.33250144670847137,0.0010546874557634796,0.01574599365171944,4.2720907125774486e-07,0.23049688753773676,0.11595988851255246
p165_G,5.625424424219136e-21,181.16567037051513,0.15804776164987505,0.42517735110079924,1.0,1.7422125824583553e-06,0.30285295125553874,0.37721596124375906
p165_S,0.0057345415085973146,8.131390242946809,0.0028823890260471236,0.0031074411440518536,0.009009066131972653,0.00026010613940566845,0.27762307900974337,0.05857641629024414
p166_CTNM,0.7885387580198255,0.07249701327618702,0.0,0.0,0.0,0.0,0.0,0.0
p166_F,0.3192368616801966,1.0065473840463128,0.0,0.0,0.0,0.0,0.0,0.0
p166_I,1.0597216686784399e-10,57.81664809715012,0.008668002071273448,0.00023430082035569654,0.12527061737698703,3.425683863543044e-05,0.1907378691605445,0.06498900925355922
p166_L,0.002156216311735008,10.161210672396347,0.07639737902015743,0.0006220549618266916,0.05162580583770131,4.607685346013586e-05,0.03859458012658287,0.033457179359945695
p166_V,0.0005486434571572242,13.140251223383844,0.0015308177027242005,0.0015253641051823582,0.0036884263566432512,6.291309368212252e-07,0.07176118769188047,0.015701284997473423
p167_G,1.3943814835315154e-19,159.0567948644187,1.0,0.04540416056090553,0.5702244568818037,4.030367155615367e-05,0.0730027131856859,0.3377343268599902
p167_I,0.4691081551478533,0.5299092624365004,0.0,0.0,0.0,0.0,0.0,0.0
p167_L,0.9406302606338697,0.0055874979797995925,0.0,0.0,0.0,0.0,0.0,0.0
p167_S,0.18327779208562453,1.8069479982012826,0.0,0.0,0.0,0.0,0.0,0.0
p167_V,0.00024638161884948966,14.954495164906092,0.021425700387995412,0.0011665858758763835,0.03903890244490974,1.3742450207184808e-06,0.14982694812682984,0.04229190221612642
p168_C,0.00048442198855016465,13.418947583999854,0.0330610768229557,0.0007693976736433098,0.01880350659411175,0.003988034458607097,0.09304046523726213,0.029932496157315996
p168_V,3.792940524319578e-17,125.0672220988558,1.0,0.04540416056090553,0.5702244568818037,4.030367155615367e-05,0.0730027131856859,0.3377343268599902
p168_W,7.563795588789833e-06,23.450704396851403,0.33250144670847137,0.0010546874557634796,0.01574599365171944,4.2720907125774486e-07,0.23049688753773676,0.11595988851255246
p169_G,0.10871345833240244,2.640756023068048,0.0,0.0,0.0,0.0,0.0,0.0
p169_S,1.0507469416861025e-06,28.70457066269427,0.11847692654319919,0.0,0.08010946244314045,2.1318705923767945e-06,0.21299262302525576,0.08231622877643754
p169_T,3.5851865920877306e-05,19.534670117949098,0.0005111635134912322,0.0,0.009278207824614576,1.3358629524509973e-06,0.10553709113175921,0.023065559666563495
p170_G,0.9428726812520007,0.00517265959798743,0.0,0.0,0.0,0.0,0.0,0.0
p170_I,2.6791016790393396e-14,91.73218680966234,0.00032124514863431694,0.0003697404258460214,0.017334825812997053,4.118229483755266e-05,0.15027793328056452,0.03366898539257589
p170_L,0.10874513669768465,2.6402739567569027,0.0,0.0,0.0,0.0,0.0,0.0
p170_T,0.01373630431692769,6.394749088761225,0.03812085379320675,0.0,0.0007714613021135306,5.406867751788665e-07,0.2244120793201505,0.05266098702044919
p170_V,0.32929096955483594,0.9652868648608346,0.0,0.0,0.0,0.0,0.0,0.0
p173_I,7.563795588789833e-06,23.450704396851403,0.33250144670847137,0.0010546874557634796,0.01574599365171944,4.2720907125774486e-07,0.23049688753773676,0.11595988851255246
p173_L,8.285216802470618e-05,17.507489016694166,0.01872319856567066,0.0016793639232682504,0.027576714112055544,5.7367013729180446e-05,0.034134815544212826,0.01643429183178729
p174_F,0.030658253626004623,4.869956245505661,1.658079004679412e-05,0.0,0.0028539295257774657,1.597862966713445e-06,0.0494748493690362,0.010469391509565435
p174_L,0.4883312687608189,0.48539051937147976,0.0,0.0,0.0,0.0,0.0,0.0
p174_V,0.021042475666526037,5.575553176502381,0.00018030648563432025,0.0,0.0018559452705859672,1.2507550337435677e-06,0.06121137212845567,0.01264977492794194
p179_Y,0.10176775841856318,2.7504314987619263,0.0,0.0,0.0,0.0,0.0,0.0
p180_M,0.29120228500689155,1.1313196744447735,0.0,0.0,0.0,0.0,0.0,0.0
p180_W,7.563795588789833e-06,23.450704396851403,0.33250144670847137,0.0010546874557634796,0.01574599365171944,4.2720907125774486e-07,0.23049688753773676,0.11595988851255246
p182_H,0.00024421499053831807,14.974801798674571,0.020804528116985823,0.045678218143178045,0.021973739860039577,0.007583099850552948,0.6744089606580181,0.1540897093257549
p182_Y,0.03517538221643334,4.616612642753826,0.008804295690205856,0.0018927076291849205,0.020926705311274267,9.612204801063443e-07,0.44391207312028147,0.09510734859428532
p184_L,6.893967022757336e-05,17.947526406033163,0.0330610768229557,0.0007693976736433098,0.01880350659411175,0.003988034458607097,0.09304046523726213,0.029932496157315996
p184_M,1.2527896844363895e-05,22.1592756542331,0.0330610768229557,0.0007693976736433098,0.01880350659411175,0.003988034458607097,0.09304046523726213,0.029932496157315996
p185_K,7.563795588789833e-06,23.450704396851403,0.33250144670847137,0.0010546874557634796,0.01574599365171944,4.2720907125774486e-07,0.23049688753773676,0.11595988851255246
p185_Q,0.0038387339246382223,8.953856101292786,0.015356107743973578,0.004788642749500464,0.021977550456251715,0.00012526924617894925,0.07604700156242057,0.023658914351665054
p186_T,0.004808305774879984,8.490549821168619,0.015356107743973578,0.004788642749500464,0.021977550456251715,0.00012526924617894925,0.07604700156242057,0.023658914351665054
p186_V,0.47638400746580856,0.5127110212547636,0.0,0.0,0.0,0.0,0.0,0.0
p187_S,0.17002158369277337,1.9227146418549614,0.0,0.0,0.0,0.0,0.0,0.0
p190_P,0.0003935614622749444,13.886779712179202,0.00013595780813707505,0.0,0.05296756364349169,1.2015252512180535e-07,0.06737298385559087,0.024095325091948956
p190_V,0.04696208424613894,4.092055953320692,0.00030966592383235077,0.0,0.0005199539476170574,1.2015259489822406e-07,0.085791563067806,0.01732426061837006
p192_W,2.665790104133623e-22,204.16360793397834,0.04857838907173927,0.3427884402488501,0.635306838552755,0.003987500775987744,0.323537352774999,0.2708397042848662
p192_Y,8.20361553515562e-06,23.241473033042503,0.0330610768229557,0.0007693976736433098,0.01880350659411175,0.003988034458607097,0.09304046523726213,0.029932496157315996
p193_Y,7.563795588790036e-06,23.450704396851332,0.33250144670847137,0.0010546874557634796,0.01574599365171944,4.2720907125774486e-07,0.23049688753773676,0.11595988851255246
p194_T,7.563795588790036e-06,23.450704396851332,0.33250144670847137,0.0010546874557634796,0.01574599365171944,4.2720907125774486e-07,0.23049688753773676,0.11595988851255246
p195_K,0.01373630431692769,6.394749088761225,0.03812085379320675,0.0,0.0007714613021135306,5.406867751788665e-07,0.2244120793201505,0.05266098702044919
p195_L,0.02701350672067981,5.105340430526527,0.0003669530737570049,0.0,0.004376164406799965,1.0947235416411944e-06,0.04938164132525818,0.010825170705871358
p195_P,0.10594512023509671,2.683502570671733,0.0,0.0,0.0,0.0,0.0,0.0
p195_R,0.06902972100175364,3.4115445768558765,0.0,0.0,0.0,0.0,0.0,0.0
p195_T,0.4925509881362402,0.47600617405894413,0.0,0.0,0.0,0.0,0.0,0.0
p195_V,1.080522743232662e-14,95.97512362988878,1.0,0.04540416056090553,0.5702244568818037,4.030367155615367e-05,0.0730027131856859,0.3377343268599902
p196_DT,0.5602563823667693,0.34257433968687817,0.0,0.0,0.0,0.0,0.0,0.0
p196_E,0.5774695399991459,0.31330866398784774,0.0,0.0,0.0,0.0,0.0,0.0
p196_G,3.792940524319578e-17,125.0672220988558,1.0,0.04540416056090553,0.5702244568818037,4.030367155615367e-05,0.0730027131856859,0.3377343268599902
p196_H,0.10594512023509671,2.683502570671733,0.0,0.0,0.0,0.0,0.0,0.0
p196_K,0.08681515568107613,3.01784057422631,0.0,0.0,0.0,0.0,0.0,0.0
p196_N,0.9369662448287515,0.006299963026056848,0.0,0.0,0.0,0.0,0.0,0.0
p196_S,0.0009375693417444107,11.955244848807444,0.00038006761204696686,0.000412687645508468,0.019123482789569154,1.3158381159755256e-06,0.03526891181178894,0.011037293139405902
p197_N,0.4925509881362402,0.47600617405894413,0.0,0.0,0.0,0.0,0.0,0.0
p197_P,0.009374137030819385,7.145034952962093,0.00017068156902986162,0.0,0.007779828590389615,2.2828985682909013e-06,0.1425030708579694,0.030091172783191435
p197_S,3.769934838434386e-05,19.411478366035524,0.009744169723904938,0.004720290681000415,0.010759959310157977,1.7438813471811868e-06,0.12268629714500252,0.029582492148282607
p197_T,3.792940524319578e-17,125.0672220988558,1.0,0.04540416056090553,0.5702244568818037,4.030367155615367e-05,0.0730027131856859,0.3377343268599902
p198_E,0.10227004043454654,2.742223127681679,0.0,0.0,0.0,0.0,0.0,0.0
p198_G,0.05135250349828572,3.9321828314277045,2.3603858436847178e-05,4.181549470886976e-05,0.00473397902882859,2.37635127873961e-06,0.09689898406833257,0.020340151760317123
p198_K,1.861108071139156e-15,104.52033335548546,0.004643254510749055,0.05204746481212523,0.17095099615256876,0.0035262402884525647,0.09912527345484853,0.06605864584374883
p198_Y,3.769934838434386e-05,19.411478366035524,0.009744169723904938,0.004720290681000415,0.010759959310157977,1.7438813471811868e-06,0.12268629714500252,0.029582492148282607
p199_P,7.563795588789833e-06,23.450704396851403,0.33250144670847137,0.0010546874557634796,0.01574599365171944,4.2720907125774486e-07,0.23049688753773676,0.11595988851255246
p199_T,0.10594512023509671,2.683502570671733,0.0,0.0,0.0,0.0,0.0,0.0
p199_V,0.06289781633930522,3.5738018803144858,0.0,0.0,0.0,0.0,0.0,0.0
p199_W,0.5101550947783653,0.43828783872943156,0.0,0.0,0.0,0.0,0.0,0.0
p199_Y,1.5686500118249433e-12,74.038978760267,0.0009799211911343166,0.002378626548149563,0.022513375112438384,4.717824632590905e-05,0.2550808801089245,0.05619999624139453
p200_H,0.2636353746761728,1.2701891216271441,0.0,0.0,0.0,0.0,0.0,0.0
p200_K,5.189832741548173e-09,44.5223694494867,0.000267741710974172,0.0009604162320734143,0.003147873398557148,5.9665770586202085e-05,0.014905774107323777,0.003868294243902943
p200_N,0.015066643136222423,6.215510631896886,8.08082203676922e-05,0.007082367250409292,0.017990081600240588,5.2016900774353956e-05,0.14464318479679497,0.033969691753717376
p200_R,0.0003600621240402218,14.088215005298345,0.0009313841617494983,0.0,0.003903924731769249,3.52798081113421e-05,0.08790848729300973,0.018555815198927964
p201_S,1.8222527701182433e-20,172.83099216806826,1.0,0.04540416056090553,0.5702244568818037,4.030367155615367e-05,0.0730027131856859,0.3377343268599902
p201_V,7.563795588789833e-06,23.450704396851403,0.33250144670847137,0.0010546874557634796,0.01574599365171944,4.2720907125774486e-07,0.23049688753773676,0.11595988851255246
p202_Q,7.563795588789833e-06,23.450704396851403,0.33250144670847137,0.0010546874557634796,0.01574599365171944,4.2720907125774486e-07,0.23049688753773676,0.11595988851255246
p203_Y,1.9915430192366e-12,73.06526881244199,0.004268395082351226,0.001082170245301189,0.017384744117164334,4.675772958101512e-05,0.05008120982916635,0.014572655400712823
p204_Y,0.0006508773591032839,12.759795671263312,0.00013595780813707505,0.0,0.05296756364349169,1.2015252512180535e-07,0.06737298385559087,0.024095325091948956
p205_T,2.0336713921369534e-24,245.4398745822379,1.0,0.04540416056090553,0.5702244568818037,4.030367155615367e-05,0.0730027131856859,0.3377343268599902
p205_V,8.285216802470618e-05,17.507489016694166,0.01872319856567066,0.0016793639232682504,0.027576714112055544,5.7367013729180446e-05,0.034134815544212826,0.01643429183178729
p206_L,0.22556971783822152,1.4952119780067856,0.0,0.0,0.0,0.0,0.0,0.0
p206_M,0.7735960756826002,0.08340864726105986,0.0,0.0,0.0,0.0,0.0,0.0
p206_W,3.792940524319578e-17,125.0672220988558,1.0,0.04540416056090553,0.5702244568818037,4.030367155615367e-05,0.0730027131856859,0.3377343268599902
p206_Y,0.01373630431692769,6.394749088761225,0.03812085379320675,0.0,0.0007714613021135306,5.406867751788665e-07,0.2244120793201505,0.05266098702044919
p207_V,7.563795588789833e-06,23.450704396851403,0.33250144670847137,0.0010546874557634796,0.01574599365171944,4.2720907125774486e-07,0.23049688753773676,0.11595988851255246
p207_Y,1.1203888526727667e-05,22.443361731626045,0.033949776443264405,0.0047761302512725,0.08623733032609618,6.34672665056833e-05,0.1796049361026575,0.06092632807795926
p208_M,8.20361553515562e-06,23.241473033042503,0.0330610768229557,0.0007693976736433098,0.01880350659411175,0.003988034458607097,0.09304046523726213,0.029932496157315996
p209_L,0.01373630431692769,6.394749088761225,0.03812085379320675,0.0,0.0007714613021135306,5.406867751788665e-07,0.2244120793201505,0.05266098702044919
p209_M,7.563795588789833e-06,23.450704396851403,0.33250144670847137,0.0010546874557634796,0.01574599365171944,4.2720907125774486e-07,0.23049688753773676,0.11595988851255246
p210_FSL,0.4514271048633669,0.5735579473965836,0.0,0.0,0.0,0.0,0.0,0.0
p210_I,1.1795563578452446e-08,41.90851661617793,0.004265268780046803,0.00030074052145447126,0.003089018079265867,0.0001580678244527071,0.007736653000615354,0.0031099496411670403
p210_T,0.8192469796351685,0.05261825225355499,0.0,0.0,0.0,0.0,0.0,0.0
p210_V,4.13094508098061e-08,38.04013083579527,0.00022299900924166693,0.0,0.0249030471610738,0.00013253122463181412,0.008215875109247466,0.00669489050083895
p211_F,5.2749195719805116e-17,123.23483788301219,0.001991396714063494,0.2169455059936966,0.1352609555622683,5.253671429689838e-05,0.18568974432024388,0.10798802786091381
p211_SI,0.5614857731429763,0.3404260485047666,0.0,0.0,0.0,0.0,0.0,0.0
p211_T,0.0003199087959223369,14.356944850797008,0.03760068142661962,0.00789689435124466,0.05793936014851217,9.562146787425495e-07,0.052058776500564424,0.031099333728323925
p211_V,0.0032208124484723512,9.318114693176396,0.000315187867220441,0.0,0.002201012389445001,1.6420852426939685e-06,0.08586158556551061,0.01767588558148375
p212_H,1.1203888526727667e-05,22.443361731626045,0.033949776443264405,0.0047761302512725,0.08623733032609618,6.34672665056833e-05,0.1796049361026575,0.06092632807795926
p213_F,7.563795588790036e-06,23.450704396851332,0.33250144670847137,0.0010546874557634796,0.01574599365171944,4.2720907125774486e-07,0.23049688753773676,0.11595988851255246
p214_C,0.41217989322400705,0.6807268584357041,0.0,0.0,0.0,0.0,0.0,0.0
p214_F,0.032935277398069666,4.737601257350595,0.000327599488576875,0.0,0.001087761974605167,9.678958268119924e-07,0.11257115589619743,0.022797497051041258
p214_G,0.5101550947783653,0.43828783872943156,0.0,0.0,0.0,0.0,0.0,0.0
p214_I,0.05124888485514919,3.935783199359173,0.0024267000479455065,0.00017671685417171103,0.03949460703264122,4.272092299985145e-06,0.13574470648847503,0.03556940050310669
p214_L,0.3612086822534297,0.8448739951398911,0.0,0.0,0.0,0.0,0.0,0.0
p214_M,0.10338650580105689,2.7241378745926887,0.0,0.0,0.0,0.0,0.0,0.0
p214_S,0.4994234663653736,0.4610101243576657,0.0,0.0,0.0,0.0,0.0,0.0
p214_T,0.14310352978800436,2.1939766937819716,0.0,0.0,0.0,0.0,0.0,0.0
p214_V,0.9679654957989214,0.0016245811308192258,0.0,0.0,0.0,0.0,0.0,0.0
p215_I,1.1417301225727124e-06,28.476962343455366,0.0181177332445807,0.0,0.02908005914277988,0.002756445279399074,0.20256466026785527,0.05050377958692298
p215_L,0.047394811196153276,4.075595741325942,0.0007770085319855008,0.0,0.0002740002069019489,5.106485719407185e-07,0.1276873781851725,0.02574777951452638
p215_M,0.01373630431692769,6.394749088761225,0.03812085379320675,0.0,0.0007714613021135306,5.406867751788665e-07,0.2244120793201505,0.05266098702044919
p215_V,6.740056240928509e-07,29.931494709787902,0.0008633454926801684,0.000826276157274895,0.11428976099825983,2.5952622625971757e-05,0.0684583779006679,0.036892742634301756
p217_L,0.49182325886566736,0.4776149047399913,0.0,0.0,0.0,0.0,0.0,0.0
p217_M,0.6420014068908246,0.21804938364480345,0.0,0.0,0.0,0.0,0.0,0.0
p217_V,0.14692769604891026,2.151998639374618,0.0,0.0,0.0,0.0,0.0,0.0
p218_G,0.5893804013510426,0.2940555343471697,0.0,0.0,0.0,0.0,0.0,0.0
p218_I,0.02306668390503913,5.401809105432435,0.004015520586252248,0.0,0.000517079055977483,1.752224869865888e-06,0.12603751868977298,0.026114374111374516
p218_L,0.9406302606338697,0.0055874979797995925,0.0,0.0,0.0,0.0,0.0,0.0
p218_M,0.5224678760872362,0.4132244364897767,0.0,0.0,0.0,0.0,0.0,0.0
p218_S,0.00024107947207626764,15.004521970416237,0.002136261431994699,0.0037927508280244035,0.05490728984513014,2.5799429425846062e-06,0.06449946427790992,0.02506766926520035
p218_T,0.3758247394033766,0.7945531762443581,0.0,0.0,0.0,0.0,0.0,0.0
p218_V,0.16092191906120418,2.008477682426179,0.0,0.0,0.0,0.0,0.0,0.0
p219_L,1.4125449979444343e-14,94.71138075656219,1.0,0.04540416056090553,0.5702244568818037,4.030367155615367e-05,0.0730027131856859,0.3377343268599902
p219_T,0.9071909681676585,0.013691660720556498,0.0,0.0,0.0,0.0,0.0,0.0
p219_V,0.000734327409424365,12.49264663815754,0.00010133756226213965,0.0,0.005297175814118468,4.93751943202725e-05,0.00261618445131718,0.0016128146044036122
p220_L,0.9406302606338697,0.0055874979797995925,0.0,0.0,0.0,0.0,0.0,0.0
p220_V,0.23715361735703613,1.4220348717740208,0.0,0.0,0.0,0.0,0.0,0.0
p221_F,0.0007060256648314431,12.579553926515205,0.00020898717416354372,0.001714472109575873,0.001109152131982863,2.5499053193635214e-06,0.07287836477208183,0.015182705218624696
p221_I,0.009584823783992632,7.1009833252868315,0.0010649035903931249,0.00022459460225189614,0.007673914315403806,4.383063062733915e-06,0.18562563876196203,0.03891868686661472
p221_S,0.22556971783822152,1.4952119780067856,0.0,0.0,0.0,0.0,0.0,0.0
p221_V,0.17660242566999204,1.8639675101104283,0.0,0.0,0.0,0.0,0.0,0.0
p222_L,7.563795588789833e-06,23.450704396851403,0.33250144670847137,0.0010546874557634796,0.01574599365171944,4.2720907125774486e-07,0.23049688753773676,0.11595988851255246
p223_S,1.6484604193517685e-17,129.7758744125607,0.17285022518588408,0.062397365644221346,0.24231354186832524,7.609663413395725e-07,0.32948263478304746,0.1614089056895639
p223_T,0.2986080193601964,1.0968740712097353,0.0,0.0,0.0,0.0,0.0,0.0
p225_G,3.3438783054459925e-05,19.70584021555841,4.765814918130246e-05,0.0,0.015567841588275537,3.8716669678929816e-05,0.11530467547726579,0.026191778376880314
p225_L,3.769934838434386e-05,19.411478366035524,0.009744169723904938,0.004720290681000415,0.010759959310157977,1.7438813471811868e-06,0.12268629714500252,0.029582492148282607
p225_S,1.501308460889329e-16,117.53881711176416,0.0028707746077146893,0.14229498721372225,0.358584501046381,6.700175607718073e-07,0.20147152047281142,0.14104449067163802
p225_T,0.011101005205479948,6.811174664367376,4.275357788489894e-06,0.0,4.108986740851111e-05,2.7785289751129e-07,0.1230839230148523,0.02462591321858936
p226_Q,0.002401871243018112,9.933136299962404,3.364828564315705e-05,0.0,0.018719620993989505,1.3842579928071232e-06,0.2217310711246542,0.04809714493245594
p226_R,0.02613469869547322,5.167172132594992,0.00036835988342034216,0.0014443218773332227,0.016293630709360123,1.208201138717757e-06,0.1386106049158454,0.03134362511741956
p226_S,0.3348139926008912,0.9433355734625559,0.0,0.0,0.0,0.0,0.0,0.0
p227_V,7.563795588789833e-06,23.450704396851403,0.33250144670847137,0.0010546874557634796,0.01574599365171944,4.2720907125774486e-07,0.23049688753773676,0.11595988851255246
p228_L,1.624729484174649e-12,73.89526112120964,0.5503175769354361,0.0,0.20446167005637308,2.002543132009703e-07,0.3261064453191238,0.21617717851304924
p228_V,0.002139593897247425,10.177608836853768,0.0002767943483992418,0.0,0.0038218919589262158,6.274627215827375e-07,0.01892506071346811,0.0046048748967030305
p228_W,7.563795588789833e-06,23.450704396851403,0.33250144670847137,0.0010546874557634796,0.01574599365171944,4.2720907125774486e-07,0.23049688753773676,0.11595988851255246
p229_F,0.12155080072246428,2.4573518216529706,0.0,0.0,0.0,0.0,0.0,0.0
p229_G,7.333806516911794e-08,36.31668037465789,0.002814980517063922,0.0,0.0055456493507384345,6.0480150996256355e-05,0.20399227280982857,0.042482676565725436
p229_I,0.6349961354316962,0.22735844763433502,0.0,0.0,0.0,0.0,0.0,0.0
p229_L,0.00017137139071009698,15.794345099099962,0.0006692028045227406,0.07660737614328274,0.016066384691782988,0.09277330114514759,0.19616381252680654,0.07645601546230851
p229_R,0.0016800300270355386,10.692576598449241,2.874292003508071e-06,0.0,0.0015094321254651133,2.2528612198144653e-07,0.1651837073878884,0.0333392478182958
p229_S,0.0005486434571572242,13.140251223383844,0.0015308177027242005,0.0015253641051823582,0.0036884263566432512,6.291309368212252e-07,0.07176118769188047,0.015701284997473423
p230_K,0.3190769376706031,1.0072176916522873,0.0,0.0,0.0,0.0,0.0,0.0
p230_T,0.06774264283450948,3.4442607580465356,0.0,0.0,0.0,0.0,0.0,0.0
p231_L,2.665790104133623e-22,204.16360793397834,0.04857838907173927,0.3427884402488501,0.635306838552755,0.003987500775987744,0.323537352774999,0.2708397042848662
p231_V,8.20361553515562e-06,23.241473033042503,0.0330610768229557,0.0007693976736433098,0.01880350659411175,0.003988034458607097,0.09304046523726213,0.029932496157315996
p232_R,0.005052252719991335,8.389359716079811,0.0026178702707121164,0.010039071993207315,0.0036239940281114096,2.332128398761623e-06,0.024098175769541784,0.008076288837994277
p233_E,8.743045721339117e-05,17.379251523595336,0.25428453469802736,0.001800542510355614,0.0005369939658219601,8.544185611670083e-07,0.11773058942118761,0.07487070300279075
p233_L,0.6349961354316962,0.22735844763433502,0.0,0.0,0.0,0.0,0.0,0.0
p233_M,0.9406302606338697,0.0055874979797995925,0.0,0.0,0.0,0.0,0.0,0.0
p234_V,2.5365577933225096e-05,20.3884953940959,0.0002056602083717222,0.007287248569414111,0.1007053274567643,3.204067336668898e-07,0.14934335281090727,0.051508381890438215
p236_K,0.012492245263959813,6.579761866102155,7.46969179083275e-06,0.007290685707789181,0.04196446792721466,0.0037796174973147266,0.09656373687583983,0.029921195539989842
p236_QS,0.21722528134739827,1.5508314288035363,0.0,0.0,0.0,0.0,0.0,0.0
