comp_db_id,Full_Species,Accession,maxid,longcore_id,murwes_id,caves_id,porter2005_id,porter2006_id,LambdaMax
1035,Chirostomias pliopterus,,,,183.0,,,,487.0
1036,Ammodytes hexapterus,,,,,183.0,,,470.0
1037,Callinectes sapidus,,,,,,183.0,,504.0
1038,Vespo crabro,,,184.0,,,,,436.0
1039,Chlamydera maculata,,,,184.0,,,,253.5
1040,Hyperoplus lanceolatus,,,,,184.0,,,486.0
1041,Vespo crabro,,,185.0,,,,,536.0
1042,Chlamydera nuchalis,,,,185.0,,,,256.0
1043,Pristiapogon kallopterus,,,,,185.0,,,492.0
1044,Carcinus maenas,,,,,,185.0,,508.0
1045,Poecilia latipinna,,187.0,,,,,,403.0
1046,Vespo crabro,,,186.0,,,,,542.0
1047,Chlorophthalmus sp.,,,,186.0,,,,483.0
1048,Ronquilus jordani,,,,,186.0,,,492.0
1049,Carcinus maenas,,,,,,186.0,,440.0
1050,Carcinus maenas,,,,,,186.0,,508.0
1051,Poecilia latipinna,,188.0,,,,,,463.0
1052,Vespula germanica,,,187.0,,,,,336.0
1053,Chromis hanui,,,,187.0,,,,355.0
1054,Trachurus mediterraneus,,,,,187.0,,,502.0
1055,Ovipales stephensoni,,,,,,187.0,,505.0
1056,Poecilia latipinna,,189.0,,,,,,551.0
1057,Vespula germanica,,,188.0,,,,,432.0
1058,Chromis ovalis,,,,188.0,,,,404.0
1059,Micropterus salmoides,,,,,188.0,,,528.0
1060,Portunus spinimanis,,,,,,188.0,,483.0
1061,Poecilia latipinna,,190.0,,,,,,577.0
1062,Vespula germanica,,,189.0,,,,,544.0
1063,Chromis punctipinnis,,,,189.0,,,,498.0
1064,Spicara smaris,,,,,189.0,,,502.0
1065,Portunus spinimanus,,,,,,189.0,,479.0
1066,Vespula vulgaris,,,190.0,,,,,336.0
1067,Chromis vanderbilti,,,,190.0,,,,462.0
1068,Portunus trituberculatus,,,,,,190.0,,513.0
1069,Vespula vulgaris,,,191.0,,,,,432.0
1070,Chromis verater,,,,191.0,,,,410.0
1071,Chaetodon unimaculatus,,,,,191.0,,,496.0
1072,Scylla serrata,,,,,,191.0,,490.0
1073,Vespula vulgaris,,,192.0,,,,,536.0
1074,Citellus lateralis,,,,192.0,,,,435.0
1075,Forcipiger flavissimus,,,,,192.0,,,488.0
1076,Hemigrapsus edwardsii,,,,,,192.0,,513.0
1077,Poecilia mexicana,,194.0,,,,,,350.0
1078,Xiphydria camelus,,,193.0,,,,,542.0
1079,Clevelandia ios,,,,193.0,,,,512.0
1080,Chiasmodon niger,,,,,193.0,,,483.0
1081,Poecilia mexicana,,195.0,,,,,,402.0
1082,Epicopeia hainesii,,,194.0,,,,,380.0
1083,Clupea harengus,,,,194.0,,,,253.5
1084,Hemigrapsus sanguinensis,,,,,,194.0,,360.0
1085,Hemigrapsus sanguinensis,,,,,,194.0,,480.0
1086,Poecilia mexicana,,196.0,,,,,,461.0
1087,Epicopeia hainesii,,,195.0,,,,,420.0
1088,Comephorus baicalensis,,,,195.0,,,,497.0
1089,Embiotoca jacksoni,,,,,195.0,,,505.0
1090,Eurypanopeus depressus,,,,,,195.0,,480.0
1091,Poecilia mexicana,,197.0,,,,,,537.0
1092,Epicopeia hainesii,,,196.0,,,,,500.0
1093,Comephorus dybowskii,,,,196.0,,,,495.0
1094,Embiotoca lateralis,,,,,196.0,,,499.0
1095,Menippe mercenaria,,,,,,196.0,,494.0
1096,Poecilia mexicana,,198.0,,,,,,563.0
1097,Arichanna gaschkevitchii,,,197.0,,,,,360.0
1098,Conger conger,,,,197.0,,,,486.0
1099,Hypsurus caryi,,,,,197.0,,,506.0
1100,Panopeus herbtii,,,,,,197.0,,493.0
1101,Arichanna gaschkevitchii,,,198.0,,,,,500.0
1102,Micrometrus aurora,,,,,198.0,,,519.0
1103,Panopeus herbstii,,,,,,198.0,,491.0
1104,Poecilia formosa,,200.0,,,,,,352.0
1105,Arichanna gaschkevitchii,,,199.0,,,,,540.0
1106,Coregonus clupeoides,,,,199.0,,,,520.0
1107,Micrometrus minimus,,,,,199.0,,,518.0
1108,Panopeus obesus,,,,,,199.0,,492.0
1109,Poecilia formosa,,201.0,,,,,,404.0
1110,Phassus excrescens,,,200.0,,,,,380.0
1111,Coregonus lavaretus,,,,200.0,,,,268.0
1112,Rhacochilus vacca,,,,,200.0,,,507.0
1113,Pilumnus sayi,,,,,,200.0,,489.0
1114,Poecilia formosa,,202.0,,,,,,463.0
1115,Phassus excrescens,,,201.0,,,,,460.0
1116,Coryphopterus nicholsii,,,,201.0,,,,500.0
1117,Zalembius rosaceus,,,,,201.0,,,494.0
1118,Rhithropanopeus harrisii,,,,,,201.0,,495.0
1119,Poecilia formosa,,203.0,,,,,,560.0
1120,Phassus excrescens,,,202.0,,,,,520.0
1121,Cottinella boulengeri,,,,202.0,,,,242.0
1122,Epigonus  telescopus,,,,,202.0,,,492.0
1123,Phassus excrescens,,,203.0,,,,,580.0
1124,Cottocomephorus grewingki,,,,203.0,,,,449.0
1125,Helostoma temminkii,,,,,203.0,,,523.0
1126,Megalops atlanticus,,205.0,,,,,,364.0
1127,Ochlodes venata,,,204.0,,,,,380.0
1128,Cottocomephorus inermis,,,,204.0,,,,227.0
1129,Howella sherborni,,,,,204.0,,,463.0
1130,Megalops atlanticus,,206.0,,,,,,411.0
1131,Ochlodes venata,,,205.0,,,,,460.0
1132,Cottus kessleri,,,,205.0,,,,449.0
1133,Makaira nigricans,,,,,205.0,,,484.0
1134,Megalops atlanticus,,207.0,,,,,,451.0
1135,Ochlodes venata,,,206.0,,,,,520.0
1136,Cottus sp.,,,,206.0,,,,511.0
1137,Kuhlia sandvicensis,,,,,206.0,,,491.0
1138,Megalops atlanticus,,208.0,,,,,,476.0
1139,Parnara guttata,,,207.0,,,,,380.0
1140,Ctenochaetus strigosus,,,,207.0,,,,449.0
1141,Bodianus bilunnulatus,,,,,207.0,,,485.0
1142,Megalops atlanticus,,209.0,,,,,,551.0
1143,Parnara guttata,,,208.0,,,,,460.0
1144,Ctenomys magellanicus,,,,208.0,,,,370.0
1145,Cirrhilabrus solorensis,,,,,208.0,,,497.0
1146,Gadus macrocephalus,,210.0,,,,,,441.0
1147,Parnara guttata,,,209.0,,,,,520.0
1148,Ctenomys talarum,,,,209.0,,,,370.0
1149,Symphodus melops,,,,,209.0,,,520.0
1150,Gadus macrocephalus,,211.0,,,,,,523.0
1151,Celastrina argiolus,,,210.0,,,,,380.0
1152,Cymatogaster aggregata,,,,210.0,,,,228.5
1153,Lates calcarifer,,,,,210.0,,,516.0
1154,Celastrina argiolus,,,211.0,,,,,440.0
1155,Cynops pyrrhogaster,,,,211.0,,,,529.0
1156,Lutjanus adetii,,,,,211.0,,,496.0
1157,Gaidropsarus mediterraneus,,213.0,,,,,,535.0
1158,Celastrina argiolus,,,212.0,,,,,560.0
1159,Cyprinus carpio,,,,212.0,,,,474.0
1160,Lutjanus bohar,,,,,212.0,,,497.0
1161,Lycaena dorcas,,,213.0,,,,,360.0
1162,Cyttopsis rosea,,,,213.0,,,,523.0
1163,Lutjanus carponotatus,,,,,213.0,,,499.0
1164,Lycaena dorcas,,,214.0,,,,,437.0
1165,Dama dama,,,,214.0,,,,453.0
1166,Lutjanus erythropterus,,,,,214.0,,,496.0
1167,Microgadus proximus,,216.0,,,,,,439.0
1168,Lycaena dorcas,,,215.0,,,,,500.0
1169,Damalichthys vacca,,,,215.0,,,,236.5
1170,Lutjanus fulviflamma,,,,,215.0,,,505.0
1171,Microgadus proximus,,217.0,,,,,,523.0
1172,Lycaena dorcas,,,216.0,,,,,568.0
1173,Danaus plexippus,,,,216.0,,,,340.0
1174,Lutjanus johnii,,,,,216.0,,,498.0
1175,Microgadus proximus,,218.0,,,,,,522.0
1176,Lycaena heteronea,,,217.0,,,,,360.0
1177,Danio aequipinnatus,,,,217.0,,,,358.0
1178,Lutjanus malabaricus,,,,,217.0,,,494.0
1179,Lycaena heteronea,,,218.0,,,,,437.0
1180,Dascyllus albisella,,,,218.0,,,,359.0
1181,Lutjanus quinquelineatus,,,,,218.0,,,499.0
1182,Theragra chalcogramma,,220.0,,,,,,442.0
1183,Lycaena heteronea,,,219.0,,,,,500.0
1184,Dasyatis kuhlii,,,,219.0,,,,475.0
1185,Lutjanus russellii,,,,,219.0,,,499.0
1186,Theragra chalcogramma,,221.0,,,,,,516.0
1187,Lycaena heteronea,,,220.0,,,,,568.0
1188,Deania calcea,,,,220.0,,,,484.0
1189,Lutjanus sebae,,,,,220.0,,,494.0
1190,Lycaena nivalis,,,221.0,,,,,361.0
1191,Mulloidichthys flavolineatus,,,,,221.0,,,486.0
1192,Poecilia reticulata,,223.0,,,,,,410.0
1193,Lycaena nivalis,,,222.0,,,,,438.0
1194,Diaphus dumerilli,,,,222.0,,,,485.0
1195,Mullus barbatus,,,,,222.0,,,497.0
1196,Poecilia reticulata,,224.0,,,,,,465.0
1197,Lycaena nivalis,,,223.0,,,,,501.0
1198,Diaphus holti,,,,223.0,,,,489.0
1199,Parupeneus multifasceatus,,,,,223.0,,,494.0
1200,Poecilia reticulata,,225.0,,,,,,473.0
1201,Lycaena nivalis,,,224.0,,,,,575.0
1202,Diaphus lucidus,,,,224.0,,,,490.0
1203,Upeneus tragula,,,,,224.0,,,498.0
1204,Poecilia reticulata,,226.0,,,,,,573.0
1205,Lycaena phlaeas,,,225.0,,,,,400.0
1206,Diaphus rafinesqueii,,,,225.0,,,,490.0
1207,Dissostichus mawsoni,,,,,225.0,,,504.0
1208,Lycaena phlaeas,,,226.0,,,,,540.0
1209,Pagothenia borchgrevinki,,,,,226.0,,,499.0
1210,Merluccius productus,,228.0,,,,,,516.0
1211,Lycaena phlaeas,,,227.0,,,,,600.0
1212,Dissostichus mawsoni,,,,227.0,,,,208.5
1213,Trematomus bernacchii,,,,,227.0,,,502.0
1214,Merluccius productus,,229.0,,,,,,517.0
1215,Dolichonyx orzivorous,,,,228.0,,,,187.0
1216,Trematomus hansoni,,,,,228.0,,,501.0
1217,Lycaena rubidus,,,229.0,,,,,437.0
1218,Dromiceius novae-hollandae,,,,229.0,,,,502.0
1219,Trematomus loennbergii,,,,,229.0,,,500.0
1220,Aulorhynchus flavidus,,231.0,,,,,,360.0
1221,Lycaena rubidus,,,230.0,,,,,500.0
1222,Dugesia japonica,,,,230.0,,,,500.0
1223,Citharichthys sordidus,,,,,230.0,,,489.0
1224,Aulorhynchus flavidus,,232.0,,,,,,496.0
1225,Lycaena rubidus,,,231.0,,,,,568.0
1226,Perca fluviatilis,,,,,231.0,,,540.0
1227,Aulorhynchus flavidus,,233.0,,,,,,536.0
1228,Pseudozizeeria maha,,,232.0,,,,,400.0
1229,Echiostoma barbatum,,,,232.0,,,,483.0
1230,Perca  flavescens,,,,,232.0,,,550.0
1231,Aulostomus chinensis,,234.0,,,,,,494.0
1232,Pseudozizeeria maha,,,233.0,,,,,520.0
1233,Embiotoca jacksoni,,,,233.0,,,,242.5
1234,Sander lucioperca,,,,,233.0,,,524.0
1235,Pseudozizeeria maha,,,234.0,,,,,580.0
1236,Embiotoca lateralis,,,,234.0,,,,243.5
1237,Apodichthys flavidus,,,,,234.0,,,504.0
1238,Aulostomus chinensis,,236.0,,,,,,473.0
1239,Anadevidia peponis,,,235.0,,,,,420.0
1240,Pholis laeta,,,,,235.0,,,504.0
1241,Gasterosteus aculeatus,,237.0,,,,,,502.0
1242,Anadevidia peponis,,,236.0,,,,,460.0
1243,Pholis omata,,,,,236.0,,,498.0
1244,Gasterosteus aculeatus,,238.0,,,,,,362.0
1245,Anadevidia peponis,,,237.0,,,,,500.0
1246,Equus caballus,,,,237.0,,,,428.0
1247,Abudefduf abdominalis,,,,,237.0,,,492.0
1248,Gasterosteus aculeatus,,239.0,,,,,,439.0
1249,Mamestra brassicae,,,238.0,,,,,360.0
1250,Etroplus suratensis,,,,238.0,,,,530.0
1251,Chromis hanui,,,,,238.0,,,477.0
1252,Gasterosteus aculeatus,,240.0,,,,,,524.0
1253,Mamestra brassicae,,,239.0,,,,,460.0
1254,Eucyclogobius newberryi,,,,239.0,,,,512.0
1255,Chromis ovalis,,,,,239.0,,,492.0
1256,Gasterosteus aculeatus,,241.0,,,,,,576.0
1257,Mamestra brassicae,,,240.0,,,,,540.0
1258,Eulemur fulvus,,,,240.0,,,,413.0
1259,Mamestra brassicae,,,241.0,,,,,580.0
1260,Eurypharynx pelecanoides,,,,241.0,,,,474.0
1261,Chromis vanderbilti,,,,,241.0,,,498.0
1262,Spinachia spinachia,,243.0,,,,,,445.0
1263,Spodoptera exempta,,,242.0,,,,,355.0
1264,Eustomias obscurus,,,,242.0,,,,485.0
1265,Chromis verater,,,,,242.0,,,480.0
1266,Spinachia spinachia,,244.0,,,,,,555.0
1267,Spodoptera exempta,,,243.0,,,,,465.0
1268,Evermannella balbo,,,,243.0,,,,480.0
1269,Dascyllus albisella,,,,,243.0,,,490.0
1270,Spinachia spinachia,,245.0,,,,,,532.0
1271,Spodoptera exempta,,,244.0,,,,,515.0
1272,Forcipiger flavissimus,,,,244.0,,,,431.0
1273,Dascyllus trimaculatus,,,,,244.0,,,491.0
1274,Spinachia spinachia,,246.0,,,,,,590.0
1275,Spodoptera exempta,,,245.0,,,,,560.0
1276,Galago crassicauda,,,,245.0,,,,501.0
1277,Plectroglyphidodon johnstonianus,,,,,245.0,,,495.0
1278,Gobiesox maecmdricus,,247.0,,,,,,500.0
1279,Aglais urticae,,,246.0,,,,,380.0
1280,Gasterosteus sp.,,,,246.0,,,,253.5
1281,Pomacentrus melanochir,,,,,246.0,,,501.0
1282,Gobiesox maecmdricus,,248.0,,,,,,440.0
1283,Aglais urticae,,,247.0,,,,,460.0
1284,Gasterosteus aculeatus,,,,247.0,,,,258.0
1285,Stegastes fasciolatus,,,,,247.0,,,495.0
1286,Gobiesox maecmdricus,,249.0,,,,,,526.0
1287,Aglais urticae,,,248.0,,,,,530.0
1288,Gekko gecko,,,,248.0,,,,364.0
1289,Ptilichthys goodei,,,,,248.0,,,497.0
1290,Gobiesox maecmdricus,,250.0,,,,,,567.0
1291,Argynnis ruslana,,,249.0,,,,,380.0
1292,Geoclemys reevesii,,,,249.0,,,,480.0
1293,Centropristis striata,,,,,249.0,,,498.0
1294,Argynnis ruslana,,,250.0,,,,,440.0
1295,Geotria australis,,,,250.0,,,,439.0
1296,Acanthopagrus butcheri,,,,,250.0,,,509.0
1297,Hypomesus pretiosus,,252.0,,,,,,369.0
1298,Argynnis ruslana,,,251.0,,,,,560.0
1299,Geryon quinquedens,,,,251.0,,,,240.5
1300,Diplodus annularis,,,,,251.0,,,505.0
1301,Hypomesus pretiosus,,253.0,,,,,,461.0
1302,Argynnis ruslana,,,252.0,,,,,620.0
1303,Globicephala melas,,,,252.0,,,,488.0
1304,Sphyraena barracuda,,,,,252.0,,,498.0
1305,Hypomesus pretiosus,,254.0,,,,,,522.0
1306,Fabriciana adippe,,,253.0,,,,,380.0
1307,Gobius niger,,,,253.0,,,,256.0
1308,Acantholumpenus mackayi,,,,,253.0,,,502.0
1309,Hypomesus pretiosus,,255.0,,,,,,570.0
1310,Fabriciana adippe,,,254.0,,,,,460.0
1311,Anoplarchus purpurescens,,,,,254.0,,,502.0
1312,Fabriciana adippe,,,255.0,,,,,520.0
1313,Hexagrammos octagrammus,,,,255.0,,,,530.0
1314,Chirolophis japonicus,,,,,255.0,,,502.0
1315,Osmerus dentex,,257.0,,,,,,425.0
1316,Fabriciana adippe,,,256.0,,,,,580.0
1317,Ernogrammus hexagrammus,,,,,256.0,,,506.0
1318,Osmerus dentex,,258.0,,,,,,514.0
1319,Heliconius erato,,,257.0,,,,,370.0
1320,Holtbyrnia spinithara,,,,257.0,,,,480.0
1321,Lumpenus sagitta,,,,,257.0,,,496.0
1322,Osmerus dentex,,259.0,,,,,,565.0
1323,Heliconius erato,,,258.0,,,,,470.0
1324,Opisthocentrus ocellatus,,,,,258.0,,,504.0
1325,Heliconius erato,,,259.0,,,,,570.0
1326,Hydrolagus colliei,,,,259.0,,,,484.0
1327,Pholidapus dybowsky,,,,,259.0,,,522.0
1328,Spirinchus thaleichthys,,261.0,,,,,,364.0
1329,Heliconius numata,,,260.0,,,,,390.0
1330,Hyperprosopon argenteum,,,,260.0,,,,507.0
1331,Phytichthys  chirus,,,,,260.0,,,522.0
1332,Spirinchus thaleichthys,,262.0,,,,,,465.0
1333,Heliconius numata,,,261.0,,,,,460.0
1334,Hypsurus caryi,,,,261.0,,,,230.0
1335,Stichaeopsis nana,,,,,261.0,,,522.0
1336,Spirinchus thaleichthys,,263.0,,,,,,517.0
1337,Heliconius numata,,,262.0,,,,,540.0
1338,Ichthyococcus ovatus,,,,262.0,,,,489.0
1339,Stichaeus grigorjevi,,,,,262.0,,,502.0
1340,Spirinchus thaleichthys,,264.0,,,,,,572.0
1341,Heliconius sara,,,263.0,,,,,370.0
1342,Idiacanthus fasciola,,,,263.0,,,,483.0
1343,Stichaeus nozawae,,,,,263.0,,,502.0
1344,Heliconius sara,,,264.0,,,,,470.0
1345,Isoodon obesulus,,,,264.0,,,,508.0
1346,Xiphister mucosus,,,,,264.0,,,504.0
1347,Heliconius sara,,,265.0,,,,,550.0
1348,Kali macrodon,,,,265.0,,,,484.0
1349,Xiphister  atropurpureus,,,,,265.0,,,503.0
1350,Acanthurus nigroris,,267.0,,,,,,523.0
1351,Minois dryas,,,266.0,,,,,380.0
1352,Kuhlia sandvicensis,,,,266.0,,,,362.0
1353,Trichodon trichodon,,,,,266.0,,,503.0
1354,Acanthurus nigroris,,268.0,,,,,,538.0
1355,Minois dryas,,,267.0,,,,,460.0
1356,Lampadena speculigera,,,,267.0,,,,488.0
1357,Zanclus cornutus,,,,,267.0,,,492.0
1358,Minois dryas,,,268.0,,,,,520.0
1359,Lampanychtus ater,,,,268.0,,,,483.0
1360,Lycodes pacificus,,,,,268.0,,,483.0
1361,Neope goschkevitschii,,,269.0,,,,,380.0
1362,Lampanyctus alatus,,,,269.0,,,,485.0
1363,Zoarces viviparus,,,,,269.0,,,513.0
1364,Acanthurus triostegus,,271.0,,,,,,518.0
1365,Neope goschkevitschii,,,270.0,,,,,460.0
1366,Neope goschkevitschii,,,271.0,,,,,520.0
1367,Lampanyctus regalis,,,,271.0,,,,489.0
1368,Cleisthenes herzensteini,,,,,271.0,,,500.0
1369,Acanthurus achilles,,273.0,,,,,,501.0
1370,Nymphalis xanthomelas,,,272.0,,,,,380.0
1371,Lepidion eques,,,,272.0,,,,476.0
1372,Isopsetta isolepis,,,,,272.0,,,492.0
1373,Nymphalis xanthomelas,,,273.0,,,,,460.0
1374,Leptocottus armatus,,,,273.0,,,,498.0
1375,Lepidopsetta bilineata,,,,,273.0,,,492.0
1376,Ctenochaetus strigosus,,275.0,,,,,,453.0
1377,Nymphalis xanthomelas,,,274.0,,,,,500.0
1378,Leuroglosus stilbius,,,,274.0,,,,491.0
1379,Lepidopsetta polyxystra,,,,,274.0,,,493.0
1380,Ctenochaetus strigosus,,276.0,,,,,,521.0
1381,Nymphalis xanthomelas,,,275.0,,,,,560.0
1382,Limnocottus bergianus,,,,275.0,,,,247.0
1383,Limanda aspera,,,,,275.0,,,503.0
1384,Ctenochaetus strigosus,,277.0,,,,,,548.0
1385,Parage aegeria,,,276.0,,,,,360.0
1386,Limnocottus eurystomus,,,,276.0,,,,216.5
1387,Limanda limanda,,,,,276.0,,,502.0
1388,Ctenochaetus strigosus,,278.0,,,,,,501.0
1389,Parage aegeria,,,277.0,,,,,460.0
1390,Limnocottus griseus,,,,277.0,,,,431.0
1391,Lyopsetta exilis,,,,,277.0,,,482.0
1392,Parage aegeria,,,278.0,,,,,530.0
1393,Limnocottus pallidus,,,,278.0,,,,488.0
1394,Microstomus kitt,,,,,278.0,,,502.0
1395,Naso lituratus,,280.0,,,,,,421.0
1396,Polygonia c-album,,,279.0,,,,,380.0
1397,Microstomus pacificus,,,,,279.0,,,505.0
1398,Naso lituratus,,281.0,,,,,,496.0
1399,Polygonia c-album,,,280.0,,,,,520.0
1400,Margrethia obtusirostra,,,,280.0,,,,474.0
1401,Parophrys vetulus,,,,,280.0,,,498.0
1402,Naso lituratus,,282.0,,,,,,521.0
1403,Polygonia c-album,,,281.0,,,,,560.0
1404,Melanochromus vermivorous,,,,281.0,,,,209.5
1405,Platichthys flesus,,,,,281.0,,,510.0
1406,Polygonia c-album,,,282.0,,,,,620.0
1407,Melanonus zugmayeri,,,,282.0,,,,489.0
1408,Platichthys stellatus,,,,,282.0,,,508.0
1409,Naso unicornis,,284.0,,,,,,416.0
1410,Vanessa cardui,,,283.0,,,,,360.0
1411,Melanostigma pammelas,,,,283.0,,,,485.0
1412,Pleuronectes platessa,,,,,283.0,,,515.0
1413,Naso unicornis,,285.0,,,,,,486.0
1414,Vanessa cardui,,,284.0,,,,,470.0
1415,Melanostomias niger,,,,284.0,,,,483.0
1416,Psettichthys melanostictus,,,,,284.0,,,497.0
1417,Naso unicornis,,286.0,,,,,,507.0
1418,Vanessa cardui,,,285.0,,,,,530.0
1419,Melanphaes canthomus,,,,285.0,,,,4852.0
1420,Pseudopleuronectes americanus,,,,,285.0,,,506.0
1421,Zebrasoma veliferum,,287.0,,,,,,494.0
1422,Atrophaneura alcinous,,,286.0,,,,,420.0
1423,Meleagris gallopavo,,,,286.0,,,,212.5
1424,Pseudopleuronectes herzensteini,,,,,286.0,,,500.0
1425,Zebrasoma veliferum,,288.0,,,,,,448.0
1426,Atrophaneura alcinous,,,287.0,,,,,460.0
1427,Merluccius merluccius,,,,287.0,,,,496.0
1428,Pseudopleuronectes obscurus,,,,,287.0,,,525.0
1429,Zebrasoma veliferum,,289.0,,,,,,511.0
1430,Atrophaneura alcinous,,,288.0,,,,,520.0
1431,Mesoplodon bidens,,,,288.0,,,,484.0
1432,Lepidorhombus boscii,,,,,288.0,,,489.0
1433,Zebrasoma veliferum,,290.0,,,,,,517.0
1434,Atrophaneura alcinous,,,289.0,,,,,600.0
1435,Metriaclima zebra,,,,289.0,,,,368.0
1436,Oncorhynchus gorbuscha,,,,,289.0,,,506.0
1437,Zebrasoma veliferum,,291.0,,,,,,523.0
1438,Graphium sarpedon,,,290.0,,,,,380.0
1439,Micrometrus aurora,,,,290.0,,,,236.0
1440,Abyssocottus korotneffi,,,,,290.0,,,481.0
1441,Graphium sarpedon,,,291.0,,,,,460.0
1442,Micrometrus minimus,,,,291.0,,,,237.0
1443,Oncorhynchus keta,,,,,291.0,,,524.0
1444,Zebrasoma flavescens,,293.0,,,,,,446.0
1445,Graphium sarpedon,,,292.0,,,,,560.0
1446,Mirounga angustirostri,,,,292.0,,,,249.0
1447,Oncorhynchus keta,,,,,292.0,,,505.0
1448,Zebrasoma flavescens,,294.0,,,,,,510.0
1449,Graphium sarpedon,,,293.0,,,,,600.0
1450,Mugil cephalus,,,,293.0,,,,518.0
1451,Oncorhynchus kisutch,,,,,293.0,,,531.0
1452,Zebrasoma flavescens,,295.0,,,,,,519.0
1453,Papilio achaon,,,294.0,,,,,380.0
1454,Mulloidichthys flavolineatus,,,,294.0,,,,366.0
1455,Oncorhynchus kisutch,,,,,294.0,,,505.0
1456,Papilio achaon,,,295.0,,,,,460.0
1457,Mustelus henlei,,,,295.0,,,,496.0
1458,Oncorhynchus mykiss,,,,,295.0,,,521.0
1459,Ammodytes hexapterus,,297.0,,,,,,398.0
1460,Papilio achaon,,,296.0,,,,,520.0
1461,Myoxocephalus quadricornis,,,,296.0,,,,257.0
1462,Oncorhynchus tshawytscha,,,,,296.0,,,524.0
1463,Ammodytes hexapterus,,298.0,,,,,,524.0
1464,Papilio achaon,,,297.0,,,,,580.0
1465,Myripristis berndti,,,,297.0,,,,443.0
1466,Oncorhynchus tshawytscha,,,,,297.0,,,508.0
1467,Ammodytes hexapterus,,299.0,,,,,,520.0
1468,Papilio aegeus,,,298.0,,,,,360.0
1469,Naso lituratus,,,,298.0,,,,412.0
1470,Salmo salar,,,,,298.0,,,515.0
1471,Apogon kallopterus,,300.0,,,,,,492.0
1472,Papilio aegeus,,,299.0,,,,,450.0
1473,Salmo trutta trutta,,,,,299.0,,,532.0
1474,Papilio aegeus,,,300.0,,,,,540.0
1475,Nemichthys scolopaceus,,,,300.0,,,,490.0
1476,Thunnus albacares,,,,,300.0,,,483.0
1477,Apogon kallopterus,,302.0,,,,,,494.0
1478,Papilio aegeus,,,301.0,,,,,610.0
1479,Neonesthes capensis,,,,301.0,,,,483.0
1480,Peprilus stimillimus,,,,,301.0,,,496.0
1481,Apogon kallopterus,,303.0,,,,,,516.0
1482,Papilio maackii,,,302.0,,,,,380.0
1483,Aphanopus  carbo,,,,,302.0,,,477.0
1484,Papilio maackii,,,303.0,,,,,460.0
1485,Notacanthus bonapartei,,,,303.0,,,,487.0
1486,Asprocottus herzensteini,,,,,303.0,,,488.0
1487,Ronquilus jordani,,305.0,,,,,,461.0
1488,Papilio maackii,,,304.0,,,,,520.0
1489,Cottinella boulengeri,,,,,304.0,,,482.0
1490,Ronquilus jordani,,306.0,,,,,,521.0
1491,Papilio maackii,,,305.0,,,,,580.0
1492,Odocoileus virginianus,,,,305.0,,,,457.0
1493,Cyphocottus eurystomus,,,,,305.0,,,489.0
1494,Lipophyrs pholis,,307.0,,,,,,515.0
1495,Papilio protenor,,,306.0,,,,,420.0
1496,Oncorhynchus mykiss,,,,306.0,,,,365.0
1497,Limnocottus bergianus,,,,,306.0,,,490.0
1498,Lipophyrs pholis,,308.0,,,,,,535.0
1499,Papilio protenor,,,307.0,,,,,460.0
1500,Oreochromis nilocticus,,,,307.0,,,,359.0
1501,Limnocottus griseus,,,,,307.0,,,485.0
1502,Lipophyrs pholis,,309.0,,,,,,500.0
1503,Papilio protenor,,,308.0,,,,,520.0
1504,Oreocromis niloticus,,,,308.0,,,,190.0
1505,Lipophyrs pholis,,310.0,,,,,,570.0
1506,Osmerus eperlanus,,,,309.0,,,,262.5
1507,Procottus jettelesii,,,,,309.0,,,505.0
1508,Plagiotremus rhinorhynchos,,311.0,,,,,,498.0
1509,Papilio xuthus,,,310.0,,,,,400.0
1510,Ostracion meleagris,,,,310.0,,,,416.0
1511,Bothragonus  swani,,,,,310.0,,,500.0
1512,Plagiotremus rhinorhynchos,,312.0,,,,,,449.0
1513,Papilio xuthus,,,311.0,,,,,440.0
1514,Otolemus cassicaudatus,,,,311.0,,,,507.0
1515,Podothecus acipenserinus,,,,,311.0,,,500.0
1516,Plagiotremus rhinorhynchos,,313.0,,,,,,520.0
1517,Papilio xuthus,,,312.0,,,,,520.0
1518,Pachystomias microdon,,,,312.0,,,,513.0
1519,Comephorus baicalensis,,,,,312.0,,,501.0
1520,Plagiotremus rhinorhynchos,,314.0,,,,,,561.0
1521,Papilio xuthus,,,313.0,,,,,600.0
1522,Pagothenia borchgrevinki,,,,313.0,,,,247.5
1523,Comephorus dybowskii,,,,,313.0,,,498.0
1524,Papilo bianor,,,314.0,,,,,420.0
1525,Paracottus knerii,,,,314.0,,,,450.0
1526,Artedius fenestralis,,,,,314.0,,,498.0
1527,Trachurus mediterraneus,,316.0,,,,,,433.0
1528,Papilo bianor,,,315.0,,,,,460.0
1529,Paralabrax clathratus,,,,315.0,,,,500.0
1530,Artedius harringtoni,,,,,315.0,,,501.0
1531,Trachurus mediterraneus,,317.0,,,,,,525.0
1532,Papilo bianor,,,316.0,,,,,520.0
1533,Parupeneus multifasciatus,,,,316.0,,,,486.0
1534,Ascelichthys rhodorus,,,,,316.0,,,501.0
1535,Papilo bianor,,,317.0,,,,,580.0
1536,Perca fluviatilis,,,,317.0,,,,272.0
1537,Bero elegance,,,,,317.0,,,507.0
1538,Spicara smaris,,319.0,,,,,,436.0
1539,Colias erate,,,318.0,,,,,400.0
