feature,p_value,score,BayesianRidge,rf,lgbm,gbc,xgb,mean
p108_RADMS,0.06122861912921137,3.5414815498075964,0.0,0.0,0.0,0.0,0.0,0.0
p108_T,0.5975870863806163,0.27949647919283777,0.0,0.0,0.0,0.0,0.0,0.0
p108_V,0.597744837512047,0.279255719078126,0.0,0.0,0.0,0.0,0.0,0.0
p109_F,0.004198822655594344,8.377170096361745,0.3559627617453121,0.01365906724183806,0.0,0.00363734972155715,0.0,0.07465183574174147
p109_G,0.9283098783991315,0.00811422802643188,0.0,0.0,0.0,0.0,0.0,0.0
p109_L,0.11413328080511803,2.5168438239100954,0.0,0.0,0.0,0.0,0.0,0.0
p109_M,1.1547794022896667e-07,30.12711208548316,0.15428947831773848,0.010845613893444933,0.0,0.009124774782581597,9.1628335e-06,0.03485380596545725
p109_V,5.559715390564788e-19,96.40486130341388,0.07514134909145707,0.08374997121865327,0.0,0.0002714660028405768,0.0,0.03183255726259018
p111_D,0.734384968418344,0.11542806100511999,0.0,0.0,0.0,0.0,0.0,0.0
p111_E,0.2884503501716004,1.1325409451104338,0.0,0.0,0.0,0.0,0.0,0.0
p111_K,0.00016735064741447235,14.688305757670209,0.10959527022791216,0.046318379596728736,0.0,0.0007489695408582288,6.240136e-05,0.03134500414566207
p111_N,0.004219087437636414,8.368067341401657,0.2885519812221,0.025551590855872726,0.21428571428571427,0.00013201008104780497,6.300855e-06,0.10570551945997653
p111_Q,0.016657636081796268,5.824603176483372,0.1275487805010858,0.010321241596056185,0.0,0.013618284065419504,0.0,0.0302976612325123
p111_TSIRM,0.471369996306226,0.520634369869059,0.0,0.0,0.0,0.0,0.0,0.0
p111_V,1.4383844833682968e-11,51.054584549416376,0.2740330556606585,0.01822714545635101,0.0,0.028846229673396583,0.0,0.06422128615808122
p111_Y,0.058063839894956094,3.631244029534626,0.2529689068841743,0.02259185352894816,0.0,0.011022868564714888,0.000118949596,0.05734051571478179
p112_I,0.7387674517036777,0.11150620642931175,0.0,0.0,0.0,0.0,0.0,0.0
p112_L,0.1357886606582193,2.242148786075028,0.0,0.0,0.0,0.0,0.0,0.0
p112_M,0.0007106035143145997,11.806883171504,0.0533411550100143,0.008679420004011548,0.0,0.0009813423483761745,0.00035008276,0.012670400024243226
p112_V,0.00020666343941597664,14.263412956443311,0.3637630088729276,0.007448289276310703,0.2857142857142857,0.023424301504750777,5.390647e-05,0.13608075836791372
p113_FD,7.844381529711081e-05,16.22583872862792,0.13436888226464025,0.01767698522500467,0.0,0.0005366772178969067,0.0,0.030516508941508362
p113_Y,0.1563698975428771,2.0233875954886438,0.0,0.0,0.0,0.0,0.0,0.0
p114_G,3.953632797225181e-13,59.97867779511928,0.34523687595083363,0.044843470903595535,0.35714285714285715,0.0010113349991451618,0.0007397964,0.14979486707492312
p115_F,1.6845369151980657e-05,19.4007021462921,0.08884880987995415,0.007413943034204836,0.2857142857142857,0.027415375507208583,7.108603e-06,0.08187990454770232
p115_Y,6.21771920074358e-10,42.04573041996294,0.06270145650214541,0.03510185632825909,0.0,0.000840547418705165,0.0,0.019728772049821933
p116_F,0.005537955302100308,7.85572594217223,0.12266059801248627,0.0036728600143352023,0.14285714285714285,0.00024222194754862302,1.0147307e-05,0.05388859402769584
p116_I,0.44767110396928844,0.5787012590994352,0.0,0.0,0.0,0.0,0.0,0.0
p116_L,8.197733360495403e-14,63.98749022699529,1.0,0.010503337297997127,0.0,0.002896144399536926,2.4272006e-06,0.20268038177962086
p116_M,0.2824588456575001,1.1611438416417386,0.0,0.0,0.0,0.0,0.0,0.0
p116_SCEN,0.05119253448021901,3.8455933634901465,0.3066543129200574,0.004036092195784104,0.0,0.011999837901914364,3.2352082e-07,0.0645381133077157
p116_T,8.41489900003741e-06,20.855334062207316,0.6254938231465371,0.019044023815770864,0.7142857142857143,0.011978392785502431,0.00013548376,0.27418748755843303
p116_V,0.007057959513332037,7.402211043472268,0.615624172087307,0.015588131310319794,0.0,0.004211092266891546,0.00011230885,0.12710714090318068
p117_G,1.1540974040944732e-19,100.97495761713311,0.10890441953158639,0.047974156539364834,0.07142857142857142,0.18403173349631538,0.0,0.0824677761991676
p117_V,8.324458477209793e-12,52.39180315067029,0.0529141972782237,0.06814267556460217,0.0,7.484765107729501e-06,0.0,0.024212871521586722
p118_S,0.64867279940919,0.20817255126820824,0.0,0.0,0.0,0.0,0.0,0.0
p118_T,0.37530839441798314,0.7893501525510009,0.0,0.0,0.0,0.0,0.0,0.0
p119_H,0.5375453969894446,0.3813539513006681,0.0,0.0,0.0,0.0,0.0,0.0
p119_I,0.024663814492240876,5.120430445470307,0.22820665002827645,0.011223809473172123,0.0,0.010937428001145996,0.00064599497,0.05020277649360945
p119_L,1.6884869804646194e-06,24.271714619746124,0.04375074401894399,0.008158221455316682,0.21428571428571427,0.11867707539324003,2.6430935e-06,0.07697487964933634
p119_T,0.2125566660633858,1.563374570618882,0.0,0.0,0.0,0.0,0.0,0.0
p119_V,4.152953448841787e-12,54.10276053804097,0.12631790032434823,0.005351320608075368,0.0,0.016771994778618182,7.6996774e-05,0.029703642496951194
p120_C,4.849546299003882e-13,59.46285333177101,0.0529141972782237,0.06814267556460217,0.0,7.484765107729501e-06,0.0,0.024212871521586722
p120_F,0.0005214722342207242,12.417343234700647,0.31226806758071535,0.14089062081668446,0.0,0.12054263903584106,0.0,0.11474026548664817
p120_G,0.16479770718835463,1.943108213966012,0.0,0.0,0.0,0.0,0.0,0.0
p120_S,4.289515698329731e-06,22.28018859956923,0.20942663739354728,0.0354860467892799,0.0,0.0012357499092346478,0.0,0.04922968681841237
p120_T,0.4416505398360566,0.5942295602487395,0.0,0.0,0.0,0.0,0.0,0.0
p122_E,6.200664651653213e-05,16.70660601582817,0.7332116376034598,0.01103325023524045,0.8571428571428571,0.01803180571335066,6.314026e-05,0.32389653819060854
p122_I,2.7653077499848076e-05,18.370189962927046,0.06664324002050298,0.0007612826036966093,0.0,1.6492475456707474e-06,0.0,0.013481234374349052
p122_L,2.1284639884670437e-32,200.15164742163097,0.0427946104214756,0.19469854250808435,0.0,0.00023164878535868264,0.0,0.047544960342983736
p122_M,0.007359944443134237,7.3241974027985135,0.12162657132497551,0.013133910175778231,0.0,0.008856837416634507,0.0,0.02872346378347765
p122_Q,0.6800317349470018,0.17056251828140323,0.0,0.0,0.0,0.0,0.0,0.0
p123_G,0.002984472718837172,9.025478966031413,0.11586569922934781,0.03237328727780037,0.0,2.0132859370981152e-05,0.0,0.02965182387330383
p123_I,0.002911752794357925,9.07254034383685,0.23055682676570735,0.004365043606352595,0.14285714285714285,0.0005330632183742094,7.0863706e-08,0.07566242946225661
p123_MSNLC,0.8354413104213722,0.043257751138869996,0.0,0.0,0.0,0.0,0.0,0.0
p123_T,5.868589984789633e-11,47.650563483022125,0.10395315069618355,0.008021425426262637,0.0,0.08827945547464217,0.0,0.04005080631941767
p123_V,9.34350437607645e-14,63.651766855857915,0.31747108560610854,0.004943199380620225,0.0,0.06448037561452422,1.8618226e-05,0.07738265576545504
p124_G,1.097195731840103e-05,20.297659562875644,0.05770766603485003,0.008412282702722661,0.07142857142857142,0.00017494887616744268,4.0811556e-05,0.027552856119595077
p124_S,0.579274973620081,0.30836255928777717,0.0,0.0,0.0,0.0,0.0,0.0
p124_T,2.83713910458009e-31,190.23020252629266,0.0427946104214756,0.19469854250808435,0.0,0.00023164878535868264,0.0,0.047544960342983736
p125_G,4.483012845936148e-40,274.80437928786915,0.3734458763116648,1.0,0.7857142857142857,0.10059646715250446,1.0,0.651951325835691
p125_I,0.0015158483976577004,10.327822555553288,0.31226806758071535,0.14089062081668446,0.0,0.12054263903584106,0.0,0.11474026548664817
p125_L,3.935846644954292e-18,90.81216106177546,0.10890441953158639,0.047974156539364834,0.07142857142857142,0.18403173349631538,0.0,0.0824677761991676
p126_W,0.003709826997899785,8.611659413956232,0.13243410002703607,0.051778067833389126,0.0,0.0054352517524507375,0.0,0.03792948392257518
p127_T,0.6504464979753204,0.20592520529595998,0.0,0.0,0.0,0.0,0.0,0.0
p128_M,4.74380004092725e-05,17.256216170785084,0.31226806758071535,0.14089062081668446,0.0,0.12054263903584106,0.0,0.11474026548664817
p128_N,4.2998984226788886e-05,17.458372689784127,0.1589914461420829,0.01865367169221679,0.0,0.2167996954948236,0.0,0.07888896266582465
p129_CSP,0.3003036129363422,1.078134737418805,0.0,0.0,0.0,0.0,0.0,0.0
p129_T,0.0004271551588251437,12.812752218434097,0.2638936973648772,0.07462235183610463,0.0,0.0020131283955296497,1.696902e-06,0.06810617489970591
p129_V,6.647488567561911e-05,16.56416298758649,0.008662379098907104,0.036454598668857245,0.14285714285714285,0.002094555157530589,0.0,0.03801373515648756
p130_F,1.0214352256359016e-23,129.57508735770548,0.10297137841303855,0.052602948887570285,0.0,0.017817324396390506,1.320301e-07,0.03467835674541893
p130_I,7.49610865148589e-10,41.60757880949643,0.14068749783581047,0.021496897739635236,0.0,0.00012349742693707182,4.422867e-06,0.032462463173841154
p130_M,0.03671037297674793,4.41978693378862,0.002419816702076716,0.017748225675194677,0.0,8.643343247612634e-05,0.0,0.004050895161949503
p130_V,0.10126323251470469,2.709143840419477,0.0,0.0,0.0,0.0,0.0,0.0
p131_L,0.0028904868631338143,9.086530528091942,0.1894672746140463,0.029445955397764373,0.2857142857142857,0.011992600857324922,0.0,0.10332402331668426
p131_V,0.07338675335880761,3.237782328945186,0.0,0.0,0.0,0.0,0.0,0.0
p132_S,5.0153684874447756e-14,65.25230372348294,0.3104352089115667,0.00035603457165551776,0.0,0.00015784475839605776,0.0,0.06218981764832364
p133_I,0.019423462652402614,5.547590163961831,0.04281422044203575,0.0034015592168553425,0.14285714285714285,0.0017139682869806263,2.0421077e-05,0.03816146237607327
p133_LAM,0.005598484567572055,7.835330545698359,0.27116793732716643,0.0008096364135641979,0.0,0.005560220966306094,0.0,0.05550755894140734
p133_V,0.026392697432618798,5.0001042464219205,0.09071185895836983,0.002885732124114926,0.07142857142857142,0.0014184388199599994,4.770859e-06,0.03328987443801325
p133_W,9.232742145279028e-16,75.76665457922927,0.680658143391493,0.2425200867653356,0.07142857142857142,0.03639848908593273,6.0025474e-07,0.20620117818521386
p133_Y,0.02829701562270251,4.8767735166029205,0.09119959037631302,0.007982373549990575,0.0,0.01670871669026812,9.470257e-07,0.023178325528450897
p134_E,0.6865260091652577,0.16332153185677006,0.0,0.0,0.0,0.0,0.0,0.0
p136_W,4.440596697400379e-08,32.25709860326775,0.14166911083540867,0.01323677577929688,0.2857142857142857,0.00011666739201114026,1.0954108e-06,0.0881475870263538
p136_Y,4.1340434217446843e-05,17.539390606103066,0.3450990030431586,0.0034210733072393947,0.0,0.0006156595236017009,0.0,0.06982714717479994
p137_I,2.8350110108946095e-05,18.31861947255525,0.24855092347268742,0.010076020167630945,0.07142857142857142,0.00020003391462402405,1.1380928e-05,0.06605338598236263
p137_L,0.20336456096610558,1.6281309886565687,0.0,0.0,0.0,0.0,0.0,0.0
p137_M,0.05410358891435277,3.7512434584255,0.40367648817923707,0.003008146465301231,0.0,0.000839412946846591,3.7342536e-05,0.08151227802537828
p137_N,0.014119667328769148,6.124578921373279,0.31226806758071535,0.14089062081668446,0.0,0.12054263903584106,0.0,0.11474026548664817
p137_V,0.202628584164772,1.6334655908713804,0.0,0.0,0.0,0.0,0.0,0.0
p138_V,0.0005525948162464207,12.302722137261743,0.025550424748742077,0.04600494587344989,0.0,8.023388122617708e-06,0.0,0.014312678802062917
p139_V,5.004991000913496e-22,117.33549241647113,0.15747890129043715,0.17529037688987018,0.0,0.0004451406367072805,0.0,0.06664288376340291
p140_S,0.128320013041748,2.3309749459281193,0.0,0.0,0.0,0.0,0.0,0.0
p140_TL,2.0394339073665628e-05,19.00239401476356,0.31194247885865106,0.03995012101529255,0.0,0.13300040950851696,0.0,0.09697860187649213
p140_V,0.001448087841017845,10.416449995945621,0.31226806758071535,0.14089062081668446,0.0,0.12054263903584106,0.0,0.11474026548664817
p141_N,0.005056187714596399,8.026728240217176,0.20338051846666688,0.00038559749283057615,0.0,5.5819352446615115e-05,1.3154553e-06,0.0407646501534446
p141_RSCH,0.0002323015506946977,14.028551429329122,0.3446079826401777,0.0467560196638669,0.0,0.0033815891704660813,0.0,0.07894911829490214
p142_P,4.7438000409278204e-05,17.256216170784857,0.31226806758071535,0.14089062081668446,0.0,0.12054263903584106,0.0,0.11474026548664817
p143_I,0.0027854797622055517,9.157193976732712,0.17592000093403312,0.001854675196600344,0.07142857142857142,0.0005627521737224894,0.0,0.04995319994658547
p143_L,2.1050346494145853e-06,23.798645362885267,0.12019119782336149,0.034722429799901366,0.35714285714285715,0.011961678179828706,0.0043866592,0.10568096443837735
p143_M,0.14338855755574034,2.1572408602584567,0.0,0.0,0.0,0.0,0.0,0.0
p143_VD,0.5470299446693214,0.36383849443174526,0.0,0.0,0.0,0.0,0.0,0.0
p144_D,0.008720688895743393,7.009336719391709,0.12480390250862386,0.0031395614325270167,0.0,3.232643332623467e-10,0.0,0.025588692852883045
p144_ETFQ,0.015672057186140485,5.9350602330771345,0.2689371145368667,0.0029857039769361432,0.0,0.00014935236811146064,0.0,0.054414434176382864
p144_G,0.017549617150299148,5.730342066699584,0.0481840866379636,0.005549338131665959,0.0,0.0026248714260787894,0.0,0.01127165923914167
p144_S,0.0003482656993251825,13.218880461943998,0.5302740157123018,0.0035645652613807473,0.14285714285714285,0.0005239981382905407,0.0,0.13544394439382318
p145_G,0.002535677623259406,9.336898744494176,0.01583988978509567,0.023584707685587295,0.0,0.008585920895109976,0.0,0.009602103673158589
p145_N,0.5958068009692468,0.28222277783147776,0.0,0.0,0.0,0.0,0.0,0.0
p145_S,0.5432228654331266,0.37080128265102946,0.0,0.0,0.0,0.0,0.0,0.0
p145_TDKHYP,0.7829452857889203,0.0760845684063272,0.0,0.0,0.0,0.0,0.0,0.0
p146_GAP,0.9079963346982731,0.013387661751805481,0.0,0.0,0.0,0.0,0.0,0.0
p146_I,0.8570922655619846,0.032507095014706486,0.0,0.0,0.0,0.0,0.0,0.0
p146_V,1.067144578440133e-07,30.302144729124535,0.011311208624374756,0.008387167562078126,0.0,9.25037625983185e-05,0.0,0.00395817598981024
p147_K,0.0001646963508625581,14.720559665265139,0.047772350136640454,0.0201420914307469,0.42857142857142855,0.002159890300127219,1.7216809e-06,0.09972949642396065
p147_R,0.12560657255273283,2.3646927389547705,0.0,0.0,0.0,0.0,0.0,0.0
p147_T,0.04249487026575578,4.165719966930895,0.01554513269493794,0.0012266075675660996,0.0,1.0514781397306888e-05,0.0,0.0033564510087802694
p148_L,0.5787565776753865,0.30920669848925786,0.0,0.0,0.0,0.0,0.0,0.0
p148_M,0.37813738341788394,0.7800291079672202,0.0,0.0,0.0,0.0,0.0,0.0
p149_G,0.06544449164526286,3.4293469884893577,0.0,0.0,0.0,0.0,0.0,0.0
p149_K,0.0027230053043489095,9.200541921043296,0.09441236510312206,0.028162079489720993,0.0,2.6478061570251586e-05,0.0,0.02452018453088266
p149_N,6.578127009095698e-08,31.37854917194332,0.06068704897280096,0.0024936027590580835,0.0,0.0025582705686400063,6.3584566e-06,0.01314905615142592
p149_RQA,0.3691462027151635,0.8100002036306764,0.0,0.0,0.0,0.0,0.0,0.0
p149_S,0.0002357464387347454,13.999020276988468,0.263952185446246,0.012344402749703148,0.5714285714285714,0.015702640278269488,1.154144e-05,0.17268786826847046
p149_T,0.5821383322888287,0.3037271050199574,0.0,0.0,0.0,0.0,0.0,0.0
p150_E,0.0032848758031584573,8.842781036246699,0.1283051927214823,0.0007645887680304764,0.0,0.00035739861695979834,8.35519e-07,0.025885603125098022
p150_G,0.007904689023595163,7.191469595074809,0.16465575678305633,0.0026084434342363363,0.0,0.0010767431270747045,0.0,0.03366818866887347
p150_N,0.02216749420120999,5.310711415652213,0.04647566106425153,0.000379952693056046,0.0,0.00299852731274755,0.0,0.009970828214011025
p150_PTQHKIMY,0.07555996720740635,3.1892528787336976,0.0,0.0,0.0,0.0,0.0,0.0
p150_R,0.0006142481205829845,12.093892979845288,0.2795510753356405,0.02558182620021345,0.0,0.04037370700433516,2.472559e-06,0.06910181621981584
p150_S,1.5673291956627323e-13,62.328578317982036,0.05966528971113008,0.008341266640806023,0.07142857142857142,0.0003364687067996491,7.606601e-07,0.027954471429481487
p151_GDPVAL,0.006239591616578075,7.632262046511561,0.2716363386322839,0.006288993994125654,0.0,0.0009504898226912391,0.0,0.05577516448982016
p151_K,0.939485357665369,0.005777100212608733,0.0,0.0,0.0,0.0,0.0,0.0
p151_N,0.0003527561662922621,13.193355163456372,0.05458689211664872,0.0035696823057955514,0.0,0.0011475528654693974,5.905711e-07,0.01186094357180656
p151_R,0.03712088272159517,4.400404392735147,0.13898467611164217,0.0017448934091657824,0.0,2.814843351103542e-06,0.0,0.02814647687283181
p151_S,0.732541391328638,0.11710047975626164,0.0,0.0,0.0,0.0,0.0,0.0
p151_T,0.8109246837210171,0.05737615012180915,0.0,0.0,0.0,0.0,0.0,0.0
p152_H,8.028007003114995e-06,20.954460110094825,0.48425295016310915,0.007962188189039847,0.07142857142857142,0.004869310151500149,0.0,0.11370260398644412
p152_K,0.01181113067119389,6.45064246837417,0.037930701466583276,0.004215155715376002,0.0,2.9644811583846027e-06,0.0,0.008429764332623532
p152_L,8.404653432934939e-11,46.78886118346653,0.2344338819649114,0.022611189886702167,0.0,5.5949608935690685e-05,0.0,0.05142020429210985
p152_Q,0.0011326095109583207,10.894120924857587,0.23089442688143555,0.009567626440154735,0.0,7.207813705042118e-07,0.0,0.04809255482059216
p152_WMITR,0.5157697134429629,0.42377087423949095,0.0,0.0,0.0,0.0,0.0,0.0
p153_S,0.4204917391483237,0.6514833722310177,0.0,0.0,0.0,0.0,0.0,0.0
p154_F,0.3053842954882988,1.0556566248328532,0.0,0.0,0.0,0.0,0.0,0.0
p154_G,0.11013086185030974,2.573964912755221,0.0,0.0,0.0,0.0,0.0,0.0
p154_I,0.0010450446513805844,11.051069026132774,0.13244830873965668,0.004220975869699597,0.42857142857142855,0.0015275081988859556,3.9042523e-05,0.1133614527805312
p154_L,3.22419742319052e-10,43.591410777004754,0.36717415760198635,0.017334508841921833,0.07142857142857142,0.004970727124057498,4.8992854e-07,0.09218169098501515
p154_M,0.26611113160261773,1.2432648067875465,0.0,0.0,0.0,0.0,0.0,0.0
p154_T,0.49131580034979305,0.4753014071684101,0.0,0.0,0.0,0.0,0.0,0.0
p154_V,0.7689854833513744,0.08648333765039598,0.0,0.0,0.0,0.0,0.0,0.0
p155_F,0.7242620687423458,0.12477765922399225,0.0,0.0,0.0,0.0,0.0,0.0
p155_G,0.2231554060141919,1.4927376769273257,0.0,0.0,0.0,0.0,0.0,0.0
p155_I,0.10211990595284194,2.6955253312560066,0.0,0.0,0.0,0.0,0.0,0.0
p155_L,0.00238819789111537,9.451713648487553,0.0821110591394941,0.001142517342566596,0.0,0.005147572751472168,0.0,0.01768022984670657
p155_M,0.668896006323884,0.18340976299005185,0.0,0.0,0.0,0.0,0.0,0.0
p155_V,0.36291305994207335,0.8313844407178961,0.0,0.0,0.0,0.0,0.0,0.0
p156_C,0.11412748368684025,2.5169249431249745,0.0,0.0,0.0,0.0,0.0,0.0
p156_G,5.103842120798872e-23,124.46001498054153,0.18932265595552186,0.17342529568930531,0.14285714285714285,0.43311784550254867,0.0,0.18774458800090374
p156_L,0.13425811730748258,2.259897028320239,0.0,0.0,0.0,0.0,0.0,0.0
p156_MFQKWI,0.05742469509221626,3.650007486673061,0.44500216135557086,0.0039535494121491445,0.0,0.05842188566445295,0.00088548794,0.10165261687474647
p156_R,0.054438620289812785,3.740733803474933,0.2534114033960608,0.005945808117635773,0.0,4.1603623744278776e-05,0.0,0.05187976302748817
p156_V,6.0053651964757e-20,102.89431457376268,0.21972716860006164,0.2743725916539474,0.0,0.006723368591121261,0.0,0.10016462576902604
p157_I,1.1148871982559563e-07,30.20506092156694,0.031814758297099406,0.009853571275755535,0.0,0.0012570141317049621,7.124177e-06,0.008586493576321106
p157_L,0.07500676324513116,3.2014616958956266,0.0,0.0,0.0,0.0,0.0,0.0
p157_V,5.658577079154338e-06,21.69296948082421,0.5298039950266328,0.014725463358295904,0.7857142857142857,0.0025767201239319075,4.529122e-05,0.2665731510888064
p158_FMTC,0.04195451934758555,4.187854589421809,0.22691492819027137,0.01929271595574481,0.0,0.01750423356252818,0.0,0.05274237554170887
p158_G,0.5284842483748408,0.3986237283017228,0.0,0.0,0.0,0.0,0.0,0.0
p158_I,0.1687528537568547,1.90704403728565,0.0,0.0,0.0,0.0,0.0,0.0
p158_L,0.3671025369612646,0.8169556646324235,0.0,0.0,0.0,0.0,0.0,0.0
p158_S,0.3306276135602111,0.9508185295026791,0.0,0.0,0.0,0.0,0.0,0.0
p158_V,0.0021217465359307606,9.678855817953638,0.4367688275835393,0.006460999741820421,0.0,0.0014990830231450256,1.6553273e-05,0.08894909272427524
p159_CGIMSYQ,0.9429343105428485,0.0051362476304770205,0.0,0.0,0.0,0.0,0.0,0.0
p159_F,1.1425428651899637e-11,51.6166894546079,0.2799867000833779,0.009862940253502492,0.07142857142857142,0.0009724281847572242,4.8595983e-05,0.0724598471865742
p159_L,0.1737453192334869,1.8628895404047219,0.0,0.0,0.0,0.0,0.0,0.0
p159_V,0.21853982043435738,1.5229934484634675,0.0,0.0,0.0,0.0,0.0,0.0
p160_S,6.031449048215658e-12,53.18309884542047,0.02050341972572134,0.05250060330454215,0.0,0.0007645819533221105,0.0001881915,0.014791359295535031
p160_T,1.2609882772860618e-09,40.39334532920845,0.07307794848073537,0.04798462767963022,0.0,0.00014484168050992358,6.134622e-07,0.024241606260613356
p160_V,0.6651957107929505,0.1878011791502105,0.0,0.0,0.0,0.0,0.0,0.0
p162_F,0.0011772323500682485,10.818840537078287,0.005383929460092574,0.0068534576286681855,0.0,0.0108949601159414,0.0,0.004626469440940432
p162_I,0.8745247066652851,0.02499741681515961,0.0,0.0,0.0,0.0,0.0,0.0
p162_L,0.2807287233215751,1.1695473075042089,0.0,0.0,0.0,0.0,0.0,0.0
p162_M,0.027314941737481682,4.9392509572698655,0.05463212702606281,0.000506464165059242,0.0,0.0010258660198542,9.785471e-07,0.011233087151608015
p162_T,0.043347451954361405,4.131394650177394,0.05640572314845639,0.003627732416819564,0.0,0.0006938734932594915,8.949397e-06,0.012147255691095616
p162_V,0.009242162437994618,6.901933800550147,0.000743391733044505,0.013510660436929526,0.42857142857142855,0.003180578207314852,5.9845803e-05,0.089213180950294
p163_F,0.3242361773653267,0.9763384537643347,0.0,0.0,0.0,0.0,0.0,0.0
p163_GSLCTN,0.19567680540106705,1.6850129255454864,0.0,0.0,0.0,0.0,0.0,0.0
p163_I,5.63620285495267e-29,170.7055332884382,0.0427946104214756,0.19469854250808435,0.0,0.00023164878535868264,0.0,0.047544960342983736
p163_M,0.0032680089302563504,8.852576674672862,0.08793379254829047,0.0011737096754711625,0.07142857142857142,0.0006539652713745739,2.6741018e-05,0.03224335598829976
p163_W,7.469480272829772e-09,36.29035199131093,0.0809189641410005,0.024355719009105912,0.0,0.00015799667886362998,0.0,0.021086535965794007
p163_Y,0.00010272050993692449,15.67664473171003,0.24790013066030706,0.0663286099360475,0.0,0.22488863648099386,0.0,0.10782347541546969
p164_G,1.3123038758008914e-28,167.67737319395783,0.09405420831812727,0.4124372314991047,0.0,0.16142291736686226,0.0,0.13358287143681885
p164_S,2.0600049852751695e-07,28.84824333349419,0.3961943819479068,0.03608522172015172,0.14285714285714285,0.0012869013707708064,1.35209175e-05,0.11528743376269271
p164_T,0.6447277964188269,0.2132240446120737,0.0,0.0,0.0,0.0,0.0,0.0
p165_C,0.08882817879069344,2.9223969685193323,0.0,0.0,0.0,0.0,0.0,0.0
p165_F,0.9521089694114588,0.00361562298407492,0.0,0.0,0.0,0.0,0.0,0.0
p165_I,5.490929643642847e-18,89.87119471426472,0.08637348966464181,0.058378002761483444,0.0,0.0029545957345195,6.299237e-09,0.02954121889197638
p165_L,0.1824062658330915,1.7896715465850226,0.0,0.0,0.0,0.0,0.0,0.0
p165_M,0.6411747947973723,0.21783665252478732,0.0,0.0,0.0,0.0,0.0,0.0
p165_S,0.7139223912371235,0.13475249409937679,0.0,0.0,0.0,0.0,0.0,0.0
p165_T,5.339751537095073e-05,17.013095435592437,0.39172302511019824,0.00011068704870283459,0.0,0.0002490151625198984,0.0,0.0784165454642842
p165_V,0.0012487379508487652,10.704078988233046,0.24238723778128474,0.01390790898389642,0.0,0.013839121895411529,0.0,0.05402685373211854
p166_G,1.32299030445025e-22,121.46863555044123,0.2550413400505399,0.0966683903784786,0.0,0.001691601338506719,0.0,0.07068026635350505
p166_I,0.13671058071972125,2.2315665738914072,0.0,0.0,0.0,0.0,0.0,0.0
p166_L,0.9584003099358396,0.0027272553647823055,0.0,0.0,0.0,0.0,0.0,0.0
p166_P,4.2998984226788886e-05,17.458372689784127,0.1589914461420829,0.01865367169221679,0.0,0.2167996954948236,0.0,0.07888896266582465
p166_S,0.36187692257978366,0.8349887012154957,0.0,0.0,0.0,0.0,0.0,0.0
p166_TC,0.2052715642162633,1.6144142009482798,0.0,0.0,0.0,0.0,0.0,0.0
p166_V,3.2445733488612076e-07,27.850422902233518,0.3092523639461557,0.017885270866130905,0.21428571428571427,0.005260091014327681,3.6484114e-08,0.1093366953192884
p167_C,0.0012007087257661555,10.780395865360697,0.008662379098907104,0.036454598668857245,0.14285714285714285,0.002094555157530589,0.0,0.03801373515648756
p167_F,0.0018006040784713394,9.994987008211613,0.23276542539375783,0.00752326682839292,0.0,8.050963679955626e-10,0.0,0.04805773860544942
p167_V,8.462174999693971e-25,137.65170922579088,0.0427946104214756,0.19469854250808435,0.0,0.00023164878535868264,0.0,0.047544960342983736
p167_W,5.000729325501587e-12,53.64451701926088,0.32478343754543826,0.1328807493955817,0.6428571428571429,0.00013746218002820155,0.0,0.22013175839563823
p168_C,0.009256549085423414,6.899060140607752,0.328468925173627,0.00018274541866693562,0.0,1.1821129710643562e-05,1.2107153e-05,0.06573511977509136
p168_GV,0.0010775192912462481,10.991349233653873,0.02976159912815019,0.00464333122637859,0.0,0.0005532875914977859,0.0,0.0069916435892053135
p168_S,2.6774192284511714e-13,60.96597284070256,0.13186612840060366,0.005809607246044149,0.0,0.0007384776483478752,3.572086e-05,0.027689986830831032
p168_T,1.6320150033065643e-10,45.205102697968506,0.125801349296191,0.09764727452802545,0.21428571428571427,0.034025586239145464,3.860109e-08,0.0943519925900333
p169_G,0.9540585185629875,0.00332692332437995,0.0,0.0,0.0,0.0,0.0,0.0
p169_I,2.8056034236311e-18,91.77189236167304,0.6514304994280145,0.006212526607877074,0.35714285714285715,0.0071194125730882985,0.00085106236,0.20455127162222503
p169_L,0.004023311269911618,8.457948077908027,0.056751628196674106,0.01387873306537012,0.21428571428571427,0.005415493357311609,2.81699e-05,0.05807194776090428
p169_TFMS,0.16415560463067821,1.9490570537771412,0.0,0.0,0.0,0.0,0.0,0.0
p169_V,0.553402868734163,0.3523833824653609,0.0,0.0,0.0,0.0,0.0,0.0
p170_L,0.010529173941165437,6.661578219130908,0.09299693362562995,0.00020402834280183673,0.0,0.0007545215242582253,0.0,0.018791096698538005
p170_P,0.7071689326833128,0.14150340352095084,0.0,0.0,0.0,0.0,0.0,0.0
p172_F,1.5061609534191894e-18,93.54376657881738,0.05841548596084727,0.16958191872977582,0.0,0.09766564063433669,0.0,0.06513260906499196
p172_I,2.533181762124687e-12,55.3263966832898,0.0529141972782237,0.06814267556460217,0.0,7.484765107729501e-06,0.0,0.024212871521586722
p172_L,0.09251233202836194,2.8559670710507614,0.0,0.0,0.0,0.0,0.0,0.0
p173_F,0.6852748073637507,0.16470235530230157,0.0,0.0,0.0,0.0,0.0,0.0
