feature,p_value,score,xgb,gbc,BayesianRidge,LassoLars,Lasso,mean
p130_I,0.024546658181103357,5.2955025696672,0.0011922078,0.00024754212485714574,0.07542085924376993,0.0,0.0,0.015372121833211506
p130_M,0.3215492123397905,0.9975611470320044,0.0,0.0,0.0,0.0,0.0,0.0
p130_V,0.08745916664103617,3.00924034304089,0.0,0.0,0.0,0.0,0.0,0.0
p131_L,0.11632867092956818,2.5321257293712174,0.0,0.0,0.0,0.0,0.0,0.0
p131_V,0.11632282592933794,2.5322083347564366,0.0,0.0,0.0,0.0,0.0,0.0
p132_S,0.014042981648279555,6.366931227917312,0.0,1.0621988260786469e-05,0.13574966618622447,0.0,0.0,0.027152057634897052
p133_I,0.026063240778158723,5.182655547156111,0.00012462732,0.0019477520662614066,0.3344317274009971,0.0,0.0,0.06730082135681895
p133_L,0.7740015562077677,0.08313128574792275,0.0,0.0,0.0,0.0,0.0,0.0
p133_V,0.2315907683479859,1.457793240996623,0.0,0.0,0.0,0.0,0.0,0.0
p133_W,4.473179156036604e-05,19.110110324568595,0.043499153,0.11288808395910212,0.6137751843210264,0.12238836479683919,0.010455194437343503,0.1806011961243432
p134_E,0.5108225821985493,0.4371089207527547,0.0,0.0,0.0,0.0,0.0,0.0
p136_W,0.0002641642645368615,14.867359485259312,1.8302865e-06,0.015637506757805453,0.3323521092611073,0.0,0.0326179213486782,0.07612187353081111
p136_Y,0.002995581049680976,9.500973485212132,8.827261e-07,0.0021940101966820397,0.0002245186841192031,0.0,0.0,0.0004838823213827785
p137_K,0.2179756670553195,1.54701907576895,0.0,0.0,0.0,0.0,0.0,0.0
p137_L,0.30624204842144753,1.0632365616520834,0.0,0.0,0.0,0.0,0.0,0.0
p137_MTF,0.1863928998955886,1.7828007505376007,0.0,0.0,0.0,0.0,0.0,0.0
p137_N,0.061948026620443776,3.6058815407317715,0.0,0.0,0.0,0.0,0.0,0.0
p137_V,0.5137075602270169,0.43115135197989307,0.0,0.0,0.0,0.0,0.0,0.0
p138_V,0.21797566705532348,1.5470190757689215,0.0,0.0,0.0,0.0,0.0,0.0
p139_V,1.3159726346546087e-07,34.947985504549536,1.7546374e-06,0.00010606161751894495,0.16343655526299186,0.0,0.0,0.03270887430358692
p140_S,0.2179756670553195,1.54701907576895,0.0,0.0,0.0,0.0,0.0,0.0
p140_V,0.061948026620443776,3.6058815407317715,0.0,0.0,0.0,0.0,0.0,0.0
p141_K,0.18892139644160416,1.7622201210482658,0.0,0.0,0.0,0.0,0.0,0.0
p141_R,0.5142963296737804,0.42994272920513005,0.0,0.0,0.0,0.0,0.0,0.0
p142_P,0.061948026620442104,3.605881540731813,0.0,0.0,0.0,0.0,0.0,0.0
p143_I,0.05040741334185602,3.9717365358756616,0.0,0.0,0.0,0.0,0.0,0.0
p143_L,0.024585640544068654,5.29250996337191,0.0,0.024546090737432084,0.4016046153268061,0.16492676962097916,0.08299032648652933,0.13481356043434933
p143_M,0.1214226340997406,2.4618632909558635,0.0,0.0,0.0,0.0,0.0,0.0
p143_V,0.6589424806761628,0.19658394301547077,0.0,0.0,0.0,0.0,0.0,0.0
p144_D,0.2179756670553195,1.54701907576895,0.0,0.0,0.0,0.0,0.0,0.0
p144_G,0.006590999165588414,7.871945133195159,0.0,0.00028308347557724864,0.10758357526966351,0.0,0.0,0.02157333174904815
p144_S,0.005104507038394951,8.393449100578398,0.000103381506,0.0006496997333564766,0.4967627307682124,0.0,0.003705815340177387,0.10024432546955944
p145_D,0.9395793347906068,0.005789369990532262,0.0,0.0,0.0,0.0,0.0,0.0
p145_G,0.2179756670553195,1.54701907576895,0.0,0.0,0.0,0.0,0.0,0.0
p145_N,0.4186003478760518,0.6625153025368202,0.0,0.0,0.0,0.0,0.0,0.0
p145_S,0.4126897107490173,0.6796122079178623,0.0,0.0,0.0,0.0,0.0,0.0
p146_GAP,0.5108225821985493,0.43710892075274327,0.0,0.0,0.0,0.0,0.0,0.0
p146_V,0.0027684894442728766,9.667031846135261,0.00022422124,8.55006143624081e-06,0.15723495070054092,0.0,0.0,0.03149354439956336
p147_K,0.2917650749593592,1.1294537011157288,0.0,0.0,0.0,0.0,0.0,0.0
p147_R,0.939642657699136,0.00577721769988918,0.0,0.0,0.0,0.0,0.0,0.0
p147_T,0.02761750701559707,5.074041959485707,0.0,0.0461868774201774,0.5255382171656837,0.3279667572405588,0.21941003657187935,0.22382037767965984
p148_L,0.8374497179967243,0.042422928732269057,0.0,0.0,0.0,0.0,0.0,0.0
p149_G,0.2669119242333534,1.253664517971963,0.0,0.0,0.0,0.0,0.0,0.0
p149_K,0.28235530935799097,1.1748272978765644,0.0,0.0,0.0,0.0,0.0,0.0
p149_N,0.0009282427424289814,12.026159546340919,0.0,0.0009102825753863078,0.7542764423983588,0.8061396911587414,0.6278170256809902,0.4378286883626953
p149_Q,0.9395793347906068,0.005789369990532262,0.0,0.0,0.0,0.0,0.0,0.0
p149_S,0.20062185657222228,1.6710747490530464,0.0,0.0,0.0,0.0,0.0,0.0
p149_T,0.4746389521650971,0.5170550108068678,0.0,0.0,0.0,0.0,0.0,0.0
p150_E,0.016363205222815543,6.070036723460657,1.9573812e-07,0.0004521366484294417,0.024489962299263437,0.0,0.0,0.0049884589371634504
p150_G,0.19988749617685542,1.6766066777782396,0.0,0.0,0.0,0.0,0.0,0.0
p150_H,0.6227815231226774,0.24426784901253554,0.0,0.0,0.0,0.0,0.0,0.0
p150_KRM,0.9825783496038569,0.00048046201143404373,0.0,0.0,0.0,0.0,0.0,0.0
p150_N,0.41488566443189057,0.6732176436713897,0.0,0.0,0.0,0.0,0.0,0.0
p150_P,0.644860848780219,0.21440352572048177,0.0,0.0,0.0,0.0,0.0,0.0
p150_Q,0.11529402994867201,2.5468213537255164,0.0,0.0,0.0,0.0,0.0,0.0
p150_S,5.217117360430174e-07,30.93157221483652,0.0026316696,9.855170429924539e-05,0.07970711895580923,0.0,0.0,0.016487468058267264
p150_T,0.03068076452628931,4.877879432892964,0.06466784,0.02287382450738661,0.45978006666434823,0.0,0.0,0.10946434689079151
p151_K,0.5560808072637831,0.3500948569967554,0.0,0.0,0.0,0.0,0.0,0.0
p151_N,0.05237127106488953,3.9034227248335305,0.0,0.0,0.0,0.0,0.0,0.0
p151_R,0.004492360772975172,8.65646571562391,5.245034e-08,0.000330836167009944,0.1663919917655386,0.020373273972006913,0.15926509143041226,0.06927224915706139
p151_S,0.33198386306814787,0.9551370969302089,0.0,0.0,0.0,0.0,0.0,0.0
p151_T,0.4915867631929006,0.4783716117366401,0.0,0.0,0.0,0.0,0.0,0.0
p151_V,0.2179756670553195,1.54701907576895,0.0,0.0,0.0,0.0,0.0,0.0
p152_H,0.07653336800499976,3.237690441228773,0.0,0.0,0.0,0.0,0.0,0.0
p152_L,0.0030084783682129855,9.491940463481205,0.0,4.032832503674795e-05,0.013317900109271743,0.0,0.0,0.0026716456868616984
p152_MK,0.40953899436839014,0.6888762872604399,0.0,0.0,0.0,0.0,0.0,0.0
p152_Q,0.017386018344457216,5.953035055729207,0.024461962,0.005953936431260376,0.5786810389748331,0.10352554822218114,0.11419913646516971,0.1653643244752204
p152_W,0.09989419147919917,2.784899476679552,0.0,0.0,0.0,0.0,0.0,0.0
p153_GS,0.9748943687699991,0.0009979270492271684,0.0,0.0,0.0,0.0,0.0,0.0
p154_G,0.23737950091389137,1.4217838254178707,0.0,0.0,0.0,0.0,0.0,0.0
p154_I,0.003988729911943783,8.902671160622356,4.8321062e-06,0.001097278966706354,0.3471638723470261,0.05050418991718047,0.17110299706513962,0.11397463408045896
p154_L,6.577489933870551e-07,30.273059711418302,5.291169e-09,2.8902005541268903e-05,0.37610447655775003,0.0,0.07238462523662435,0.0897036018182169
p154_M,0.6950283782815401,0.15504599700680075,0.0,0.0,0.0,0.0,0.0,0.0
p154_SF,0.20742666945777308,1.6209421271996043,0.0,0.0,0.0,0.0,0.0,0.0
p154_T,0.25825853027096274,1.300416345562443,0.0,0.0,0.0,0.0,0.0,0.0
p154_V,0.8917261623239576,0.018672276450220522,0.0,0.0,0.0,0.0,0.0,0.0
p155_GTF,0.7909619023688783,0.07082991208670927,0.0,0.0,0.0,0.0,0.0,0.0
p155_I,0.5880966552590792,0.29621896970212214,0.0,0.0,0.0,0.0,0.0,0.0
p155_L,0.005011986132165222,8.431014383383888,0.0012300385,0.005842941635205447,0.02829758812773763,0.0,0.0,0.007074113646520076
p155_M,0.1193674842960439,2.489802205130154,0.0,0.0,0.0,0.0,0.0,0.0
p155_V,0.25818886703940674,1.3008006949532809,0.0,0.0,0.0,0.0,0.0,0.0
p156_C,0.644860848780219,0.21440352572048177,0.0,0.0,0.0,0.0,0.0,0.0
p156_G,1.1039335240255883e-09,50.31899754619053,1.2064045e-08,0.019015502390066837,0.10885642545035655,0.0,0.0,0.025574387980893655
p156_L,0.5286980676317321,0.4011238454700664,0.0,0.0,0.0,0.0,0.0,0.0
p156_QR,0.07174223424781564,3.3494794412091933,0.0,0.0,0.0,0.0,0.0,0.0
p156_V,2.761170771547519e-10,55.21862069682044,0.0,0.0020667218229710885,0.07179724732133648,0.0,0.0,0.014772793828861513
p157_I,0.003914028809695518,8.941939647516177,0.0,3.093386286731125e-06,0.4181334359385527,0.0,0.02572871115039358,0.0887730480950466
p157_L,0.08541952970018578,3.049405610958024,0.0,0.0,0.0,0.0,0.0,0.0
p157_V,0.00015936565162788781,16.047685327259565,0.0015573837,0.0011268557646625804,0.3244634382078532,0.0,0.06679714840110243,0.07878896521198446
p158_F,0.052339244479390465,3.904514386960443,0.0,0.0,0.0,0.0,0.0,0.0
p158_G,0.6710494981809271,0.18199873279195325,0.0,0.0,0.0,0.0,0.0,0.0
p158_I,0.7591727536237073,0.09476605980644097,0.0,0.0,0.0,0.0,0.0,0.0
p158_L,0.147311121120033,2.1500794738984177,0.0,0.0,0.0,0.0,0.0,0.0
p158_MT,0.6227815231226774,0.24426784901253554,0.0,0.0,0.0,0.0,0.0,0.0
p158_S,0.5416045678077812,0.37647542317228555,0.0,0.0,0.0,0.0,0.0,0.0
p158_V,0.06788210359396776,3.4456759648975845,0.0,0.0,0.0,0.0,0.0,0.0
p159_F,2.599617319307882e-05,20.45983840004187,9.275795e-06,0.0012706059111083784,0.15096377195907526,0.024331265552801216,0.03185875560154214,0.041686734963821845
p159_I,0.2914342769745098,1.1310165569705068,0.0,0.0,0.0,0.0,0.0,0.0
p159_L,0.9909577582446015,0.00012941395435678537,0.0,0.0,0.0,0.0,0.0,0.0
p159_V,0.6907487305250302,0.15967217477967202,0.0,0.0,0.0,0.0,0.0,0.0
p160_S,0.0037411165173907852,9.0359240601923,1.7775003e-05,0.00021484188921013216,0.00042935237345556756,0.0,0.0,0.00013239385304541858
p160_T,0.003122141610189005,9.414038138115789,5.3051437e-08,0.000314444364877986,0.25484242272687535,0.0,9.346189395448215e-05,0.051050076407428965
p160_V,0.0834046292606732,3.090139344161465,0.0,0.0,0.0,0.0,0.0,0.0
p162_GCA,0.6351085757827382,0.22729906110536352,0.0,0.0,0.0,0.0,0.0,0.0
p162_I,0.4375849456872982,0.6099876990431735,0.0,0.0,0.0,0.0,0.0,0.0
p162_L,0.5584545386424166,0.3458928278073228,0.0,0.0,0.0,0.0,0.0,0.0
p162_T,0.6808725281452429,0.17065147952066542,0.0,0.0,0.0,0.0,0.0,0.0
p162_V,0.04748004261491621,4.0791057546347425,0.0,0.0,0.0,0.0,0.0,0.0
p163_F,0.7528344704309015,0.09999423759566894,0.0,0.0,0.0,0.0,0.0,0.0
p163_G,0.49770357178950053,0.46495438395167366,0.0,0.0,0.0,0.0,0.0,0.0
p163_I,5.276129186506228e-13,80.15131778586932,0.0,8.101935848358918e-06,0.24269636779875534,0.0,0.0,0.04854089394692074
p163_M,0.23218463278291857,1.4540483296349103,0.0,0.0,0.0,0.0,0.0,0.0
p163_W,0.014871303238008745,6.255355264059869,0.0,7.774648287243492e-05,0.01638953585561772,0.0,0.0,0.003293456467698031
p163_YS,0.9748943687699991,0.0009979270492271684,0.0,0.0,0.0,0.0,0.0,0.0
p164_G,1.0218381412003057e-15,110.2738959711229,0.0,0.1580905962067763,0.3561223391454002,0.0,0.00690367835767162,0.10422332274196962
p164_PT,0.07623990907756859,3.2443137002276137,0.0,0.0,0.0,0.0,0.0,0.0
p164_S,0.03962776820813516,4.406643296581612,0.0,0.0,0.0,0.0,0.0,0.0
p165_C,0.7241193320325298,0.12564654096450395,0.0,0.0,0.0,0.0,0.0,0.0
p165_FG,0.49626576035305014,0.4680829614503897,0.0,0.0,0.0,0.0,0.0,0.0
p165_I,1.0788733357060784e-09,50.39848366721596,2.3971968e-05,0.00014560959276691237,0.008724691844536817,0.0,0.0,0.0017788546811413862
p165_L,0.20652525557140278,1.627468622236692,0.0,0.0,0.0,0.0,0.0,0.0
p165_M,0.8980544471577394,0.016541482760133206,0.0,0.0,0.0,0.0,0.0,0.0
p165_N,0.7408750327536455,0.11028255929777706,0.0,0.0,0.0,0.0,0.0,0.0
p165_S,0.6485113748312608,0.2096940877172689,0.0,0.0,0.0,0.0,0.0,0.0
p165_V,0.013870243099579772,6.391074572266891,0.0,7.84839803068079e-07,0.12508437994176771,0.0,0.0,0.025017032956314154
p166_G,2.002532536701759e-11,65.08880910682322,4.8473765e-05,0.048970295507722444,0.6402351048167604,0.4420828362717487,0.14556336251435673,0.2553800145750704
p166_I,0.15632229127877875,2.056063568757646,0.0,0.0,0.0,0.0,0.0,0.0
p166_L,0.9395793347906068,0.005789369990532262,0.0,0.0,0.0,0.0,0.0,0.0
p166_P,0.2179756670553195,1.54701907576895,0.0,0.0,0.0,0.0,0.0,0.0
p166_S,0.2653539865551293,1.261939123514675,0.0,0.0,0.0,0.0,0.0,0.0
p166_T,0.7155131827038921,0.1339781332383196,0.0,0.0,0.0,0.0,0.0,0.0
p166_V,0.0023378689169717146,10.025048550805982,1.9069457e-05,7.871289020514784e-05,0.05911574920892046,0.0,0.0,0.01184270631127844
p167_C,0.04184977072258101,4.307315042100676,0.0,0.0,0.0,0.0,0.0,0.0
p167_F,0.03590744054947542,4.587163629098843,0.0,0.0,0.0,0.0,0.0,0.0
p167_V,2.761170771547519e-10,55.21862069682044,0.0,0.0020667218229710885,0.07179724732133648,0.0,0.0,0.014772793828861513
p167_W,8.352248323681428e-05,17.58800139844882,0.0,0.0003702204623668055,0.7863851194667145,0.49904855497943973,0.0586655482579595,0.2688938886332961
p168_C,0.09989419147919917,2.784899476679552,0.0,0.0,0.0,0.0,0.0,0.0
p168_G,0.09737061155776655,2.827817714592789,0.0,0.0,0.0,0.0,0.0,0.0
p168_S,0.010792543064267187,6.88402056720193,0.0,3.92789700070276e-05,0.09217590253780725,0.0,0.0,0.018443036301562854
p168_T,0.04898889711122047,4.022897571868771,0.0,0.0,0.0,0.0,0.0,0.0
p169_FC,0.03068076452628931,4.877879432892964,0.0,0.00010452895182634291,0.35695950730176473,0.0,0.0,0.07141280725071822
p169_I,5.305181959785718e-06,24.556703860098377,0.0,0.006366056591415719,0.26361911229276,0.0,0.0,0.053997033776835145
p169_L,0.22471970378449452,1.5019972902581589,0.0,0.0,0.0,0.0,0.0,0.0
p169_T,0.11214255685779581,2.592516307764669,0.0,0.0,0.0,0.0,0.0,0.0
p169_V,0.36906092115464617,0.8179802358381211,0.0,0.0,0.0,0.0,0.0,0.0
p170_L,0.5286980676317321,0.4011238454700664,0.0,0.0,0.0,0.0,0.0,0.0
p170_P,0.605978523821299,0.268640480546984,0.0,0.0,0.0,0.0,0.0,0.0
p172_F,1.065970622179762e-12,77.10594242140469,0.0,3.5085680424028455e-05,0.16457441503991055,0.0,0.0,0.032921900144066915
p172_I,0.00041209698387020415,13.846617033245339,0.0,1.13324111645933e-07,0.18341748703153368,0.0,0.0,0.036683520071129065
p172_L,0.003031358388993992,9.476014760540764,0.0,9.632369687716445e-07,0.38893884650579114,0.0,0.022557138240086053,0.0822993895965692
p173_L,0.43889171388893466,0.6065008150232738,0.0,0.0,0.0,0.0,0.0,0.0
p173_V,0.0439712128865472,4.2176433617248525,0.0,0.0,0.0,0.0,0.0,0.0
p174_K,0.2179756670553195,1.54701907576895,0.0,0.0,0.0,0.0,0.0,0.0
p176_S,0.5655581020898772,0.33352103652864507,0.0,0.0,0.0,0.0,0.0,0.0
p177_R,0.625169342415296,0.24092164110909348,0.0,0.0,0.0,0.0,0.0,0.0
p177_S,0.9395793347906068,0.005789369990532262,0.0,0.0,0.0,0.0,0.0,0.0
p178_Y,0.6333308167647291,0.2296997251843411,0.0,0.0,0.0,0.0,0.0,0.0
p179_LMA,0.8083716686885325,0.059293313051082576,0.0,0.0,0.0,0.0,0.0,0.0
p179_V,0.11448767609421176,2.5583779617814058,0.0,0.0,0.0,0.0,0.0,0.0
p179_W,0.00041209698387020415,13.846617033245339,0.0,1.13324111645933e-07,0.18341748703153368,0.0,0.0,0.036683520071129065
p181_H,0.0009830877900087636,11.899614100015626,8.312368e-06,2.9358968766832314e-06,0.35490798461316003,0.0,0.0,0.07098384657555816
p181_Y,0.23737950091389137,1.4217838254178707,0.0,0.0,0.0,0.0,0.0,0.0
p183_I,0.09190610683326471,2.925156732490655,0.0,0.0,0.0,0.0,0.0,0.0
p183_L,0.0063172747464624365,7.958055604895719,1.0639393e-05,9.645590580643166e-05,0.16075723287689545,0.0,0.0,0.0321728656350829
p183_M,0.00405232461192657,8.86984203443824,0.0006396573,0.005422836378568954,0.45124243156210186,0.1342090698078645,0.09365284341969929,0.1370333676967134
p183_N,0.061948026620443776,3.6058815407317715,0.0,0.0,0.0,0.0,0.0,0.0
p184_G,0.0013225257372953328,11.25035329542084,0.0,0.0,0.2185669413227281,0.0,0.0,0.04371338826454562
p184_K,0.00041209698387020415,13.846617033245339,0.0,1.13324111645933e-07,0.18341748703153368,0.0,0.0,0.036683520071129065
p184_L,0.7265466586552644,0.12335113708405622,0.0,0.0,0.0,0.0,0.0,0.0
p184_Q,0.27582363839510715,1.2074826113648718,0.0,0.0,0.0,0.0,0.0,0.0
p184_R,0.9395793347906068,0.005789369990532262,0.0,0.0,0.0,0.0,0.0,0.0
p185_T,0.17856076489677986,1.8487087152820565,0.0,0.0,0.0,0.0,0.0,0.0
p185_V,0.6537908437540157,0.20299493018971668,0.0,0.0,0.0,0.0,0.0,0.0
p186_S,0.272363706997055,1.225183970478556,0.0,0.0,0.0,0.0,0.0,0.0
p186_T,0.2179756670553195,1.54701907576895,0.0,0.0,0.0,0.0,0.0,0.0
p186_WV,0.44894193276183225,0.5802137717105814,0.0,0.0,0.0,0.0,0.0,0.0
p188_S,0.03590744054947542,4.587163629098843,0.0,0.0,0.0,0.0,0.0,0.0
p189_I,0.7434427488961899,0.10802656239970304,0.0,0.0,0.0,0.0,0.0,0.0
p189_P,0.02197811538906967,5.504693116839228,0.0,1.363204511316771e-05,0.43235303348881055,0.0,0.0,0.08647333310678475
p189_T,0.07174223424781564,3.3494794412091933,0.0,0.0,0.0,0.0,0.0,0.0
p189_V,0.049340866314096586,4.010055131522271,0.0,0.0,0.0,0.0,0.0,0.0
p190_N,0.9395793347906068,0.005789369990532262,0.0,0.0,0.0,0.0,0.0,0.0
p191_W,2.7323225886794454e-15,105.14247299501896,0.0,0.19186688400964566,0.1324712323902847,0.0,0.0,0.06486762327998608
p191_Y,0.0002075929927631562,15.427524809464682,0.0,0.00024347173870472157,0.2507881458989782,0.0,0.0,0.05020632352753658
p192_L,0.8728118672479772,0.025828049856535622,0.0,0.0,0.0,0.0,0.0,0.0
p192_Y,0.010733964074778179,6.894787761906078,1.7578207e-09,1.7562364301744264e-05,0.030048638887539298,0.0,0.0,0.006013240601932342
p193_S,0.010182343111511678,6.999321161468918,0.0,0.0,0.0829519530441187,0.0,0.0,0.01659039060882374
p193_T,0.0011303135601369212,11.593176807742031,0.0,6.56513814935603e-05,0.3120407837807992,0.0,0.0,0.06242128703245855
p194_GAP,0.8728118672479772,0.025828049856535622,0.0,0.0,0.0,0.0,0.0,0.0
p194_H,0.25572769611845936,1.3144637723613541,0.0,0.0,0.0,0.0,0.0,0.0
p194_L,0.27339814130720125,1.2198617855862155,0.0,0.0,0.0,0.0,0.0,0.0
p194_P,0.588551743438177,0.29549546109151653,0.0,0.0,0.0,0.0,0.0,0.0
p194_R,0.1880771281275384,1.76905550631477,0.0,0.0,0.0,0.0,0.0,0.0
p194_T,0.19178654967204053,1.7392908605934192,0.0,0.0,0.0,0.0,0.0,0.0
p194_V,2.761170771547519e-10,55.21862069682044,0.0,0.0020667218229710885,0.07179724732133648,0.0,0.0,0.014772793828861513
p195_G,6.165634292753079e-08,37.23472781080744,0.0,0.0009030890869723221,0.010387874684772272,0.0,0.0,0.002258192754348919
p195_GAP,0.8728118672479772,0.025828049856535622,0.0,0.0,0.0,0.0,0.0,0.0
p195_HD,0.8264722437930154,0.04844424445871768,0.0,0.0,0.0,0.0,0.0,0.0
p195_K,0.49770357178950053,0.46495438395167366,0.0,0.0,0.0,0.0,0.0,0.0
p195_N,0.1587802322934763,2.031504715155852,0.0,0.0,0.0,0.0,0.0,0.0
p195_S,0.0022165050714532,10.138474116048762,0.0004070567,0.00027831062754266566,0.15998459513394453,0.0,0.0,0.03213399249396834
p195_T,0.23737950091389137,1.4217838254178707,0.0,0.0,0.0,0.0,0.0,0.0
p196_E,0.29850823945646127,1.0980889664608402,0.0,0.0,0.0,0.0,0.0,0.0
p196_K,0.3215492123397905,0.9975611470320044,0.0,0.0,0.0,0.0,0.0,0.0
p196_N,0.2518076697115895,1.3365695143739027,0.0,0.0,0.0,0.0,0.0,0.0
p196_P,0.1474169901226328,2.1489367199329537,0.0,0.0,0.0,0.0,0.0,0.0
p196_S,0.006222655454596134,7.988734564840904,7.750874e-07,5.053044585371892e-05,0.07758346902419887,0.0,0.0,0.015526954911493456
p196_T,8.792048531423321e-07,29.455193691082613,4.167105e-05,0.007910092731185401,0.35856044996815645,0.0,0.03991059643436119,0.08128456203673759
p197_E,0.523903383673951,0.4105612561918595,0.0,0.0,0.0,0.0,0.0,0.0
p197_G,0.023043997932679028,5.414882279046849,1.5431851e-06,5.3442383607656634e-05,0.027420352806126966,0.0,0.0,0.005495067674973971
p197_HQS,0.20167339139559845,1.6631956382441122,0.0,0.0,0.0,0.0,0.0,0.0
p197_K,9.705288278595853e-10,50.76555806222237,0.0,8.625624548105943e-06,0.0039105869263345765,0.0,0.0,0.0007838425101765365
p197_N,0.12078771005258217,2.4704373572934193,0.0,0.0,0.0,0.0,0.0,0.0
p197_Y,0.01446204476921749,6.309639112260229,0.0,6.47275626630974e-06,0.019814829791951625,0.0,0.0,0.003964260509643587
p198_IQM,0.5583971286089104,0.34599405215059775,0.0,0.0,0.0,0.0,0.0,0.0
p198_P,0.002987960265822419,9.506330025917189,0.0,0.000488426892737187,0.084927254990575,0.0,0.0,0.01708313637666244
p198_T,0.3169753407907652,1.016743130908121,0.0,0.0,0.0,0.0,0.0,0.0
p198_V,0.43289167397109873,0.6226447427785761,0.0,0.0,0.0,0.0,0.0,0.0
p198_W,0.6912514336646395,0.15912467573922692,0.0,0.0,0.0,0.0,0.0,0.0
p198_Y,5.817729660840475e-08,37.41217139747967,4.5508642e-07,5.1721586308978976e-05,0.07487727322172491,0.0,0.0,0.014985889978891154
p199_D,0.32978206510617714,0.9639381830609863,0.0,0.0,0.0,0.0,0.0,0.0
p199_G,0.00041209698387020415,13.846617033245339,0.0,1.13324111645933e-07,0.18341748703153368,0.0,0.0,0.036683520071129065
p199_H,0.5668988042846919,0.3312198035084698,0.0,0.0,0.0,0.0,0.0,0.0
p199_K,6.32405294021355e-06,24.093151786338787,0.0,0.00040956060142743455,0.09182422469908774,0.0,0.0,0.018446757060103035
p199_N,0.21997605879956214,1.533489890896855,0.0,0.0,0.0,0.0,0.0,0.0
p199_R,0.0005877659224075972,13.04365174277943,0.0,3.723061279162989e-05,0.16362147202042415,0.0,0.0,0.032731740526643155
p199_S,0.40953899436839014,0.6888762872604399,0.0,0.0,0.0,0.0,0.0,0.0
p200_N,0.008283866478591381,7.410924027927529,0.0,3.674640087567256e-05,0.26031554975652527,0.0,0.0,0.052070459231480196
p200_S,4.143534672839262e-08,38.45546036458939,0.0,0.0,0.053992526282817636,0.0,0.0,0.010798505256563527
p200_T,0.044119647200824744,4.2115445878652045,0.0,0.0,0.0,0.0,0.0,0.0
p200_V,0.00041209698387020415,13.846617033245339,0.0,1.13324111645933e-07,0.18341748703153368,0.0,0.0,0.036683520071129065
p201_K,0.058212351015036114,3.715572637244467,0.0,0.0,0.0,0.0,0.0,0.0
p201_N,0.9395793347906068,0.005789369990532262,0.0,0.0,0.0,0.0,0.0,0.0
p201_Q,4.473179156036604e-05,19.110110324568595,0.043499153,0.11288808395910212,0.6137751843210264,0.12238836479683919,0.010455194437343503,0.1806011961243432
p201_R,0.910881993300747,0.012623921572180221,0.0,0.0,0.0,0.0,0.0,0.0
p201_TA,0.30403077458223865,1.0730827997446404,0.0,0.0,0.0,0.0,0.0,0.0
p202_S,2.51894918011808e-07,33.03281368314165,0.0,0.003721117195205907,0.04922146852925787,0.0,0.0,0.010588517144892756
p202_Y,2.761170771547519e-10,55.21862069682044,0.0,0.0020667218229710885,0.07179724732133648,0.0,0.0,0.014772793828861513
p203_Y,0.05118572544815133,3.9443233487988043,0.0,0.0,0.0,0.0,0.0,0.0
p204_M,0.00041209698387020415,13.846617033245339,0.0,1.13324111645933e-07,0.18341748703153368,0.0,0.0,0.036683520071129065
p204_T,5.331000368986723e-16,113.75394450673085,0.0,8.796750094175157e-09,0.2903641886440645,0.0,0.0,0.05807283948816292
p204_V,0.060390238964172026,3.650723237242532,0.0,0.0,0.0,0.0,0.0,0.0
p205_I,2.109539737411296e-06,27.0343185349922,0.0011390605,0.011681667742467691,0.3384526240737705,0.0,0.006245073781965989,0.07150368521518607
p205_L,0.5589632731898342,0.3449967087971137,0.0,0.0,0.0,0.0,0.0,0.0
p205_M,0.4210343160367529,0.6555800224364438,0.0,0.0,0.0,0.0,0.0,0.0
p205_V,0.5733825987047976,0.3202398634408761,0.0,0.0,0.0,0.0,0.0,0.0
p205_W,2.761170771547519e-10,55.21862069682044,0.0,0.0020667218229710885,0.07179724732133648,0.0,0.0,0.014772793828861513
p205_YH,0.0013225257372953328,11.25035329542084,0.0,0.0,0.2185669413227281,0.0,0.0,0.04371338826454562
p206_C,0.2179756670553195,1.54701907576895,0.0,0.0,0.0,0.0,0.0,0.0
p206_F,3.7629312693747926e-15,103.50558935810824,0.0,0.00014462583974791403,0.1488982038950581,0.0,0.05384181278451181,0.04057692850386356
p206_T,0.2726645312980574,1.2236335718427953,0.0,0.0,0.0,0.0,0.0,0.0
p206_V,0.00041209698387020415,13.846617033245339,0.0,1.13324111645933e-07,0.18341748703153368,0.0,0.0,0.036683520071129065
p206_Y,0.0016072123568691644,10.82779147197551,3.9098442e-05,3.684460548929034e-05,0.1024225935027454,0.0,0.0,0.020499707310118437
p207_L,0.001267966907228644,11.342104533078569,0.0,0.00024347173870472157,0.2507881458989782,0.0,0.0,0.05020632352753658
p207_M,0.0016072123568691644,10.82779147197551,3.9098442e-05,3.684460548929034e-05,0.1024225935027454,0.0,0.0,0.020499707310118437
p207_Y,0.061948026620443776,3.6058815407317715,0.0,0.0,0.0,0.0,0.0,0.0
p208_LVTSG,0.46166249700352213,0.548243063950367,0.0,0.0,0.0,0.0,0.0,0.0
p208_M,0.02069569432827996,5.61909064291941,0.0,0.0007392867555421352,0.18154751528587285,0.0,0.0,0.036457360408283
p209_F,0.6323175743243512,0.23107495277083556,0.0,0.0,0.0,0.0,0.0,0.0
p209_GL,0.49626576035305014,0.4680829614503897,0.0,0.0,0.0,0.0,0.0,0.0
