	Lambda_Max	Species	Opsin_Family	Phylum	Accession
S671	425.00000	Xenopus_laevis	Cones	Chordata	NM_001085652.1_G116D
S672	485.00000	Sinomicrurus_japonicusboettgeri	Rods	Chordata	LC543598
S673	482.00000	Laticauda_semifasciata	Rods	Chordata	LC543599
S674	494.00000	Emydocephalus_ijimae	Rods	Chordata	LC543603
S675	490.00000	Hydrophis_ornatus	Rods	Chordata	LC543606
S676	551.00000	Hydrophis_ornatus	Cones	Chordata	LC543597
S677	532.00000	Saimiri_sciureus	Cones	Chordata	AH006283
S678	532.00000	Saimiri_sciureus	Cones	Chordata	AH006283_I232F
S679	533.00000	Saimiri_sciureus	Cones	Chordata	AH006283_S236G
S680	533.00000	Saimiri_sciureus	Cones	Chordata	AH006283_I232F_S236G
S681	545.00000	Saimiri_sciureus	Cones	Chordata	AH006282
S682	545.00000	Saimiri_sciureus	Cones	Chordata	AH006282_I232F
S683	546.00000	Saimiri_sciureus	Cones	Chordata	AH006282_S236G
S684	546.00000	Saimiri_sciureus	Cones	Chordata	AH006282_I232F_S236G
S685	558.00000	Saimiri_sciureus	Cones	Chordata	AH006281
S686	559.00000	Saimiri_sciureus	Cones	Chordata	AH006281_F232I
S687	556.00000	Saimiri_sciureus	Cones	Chordata	AH006281_G236S
S688	559.00000	Saimiri_sciureus	Cones	Chordata	AH006281_F232I_G236S
S689	555.00000	Conesancestor_pigmentd	Cones	Chordata	Conesanc_pigmentd_S180A
S690	536.00000	Conesancestor_pigmentd	Cones	Chordata	Conesanc_pigmentd_H197Y
S691	550.00000	Conesancestor_pigmentd	Cones	Chordata	Conesanc_pigmentd_Y277F
S692	543.00000	Conesancestor_pigmentd	Cones	Chordata	Conesanc_pigmentd_T285A
S693	527.00000	Conesancestor_pigmentd	Cones	Chordata	Conesanc_pigmentd_A308S
S694	533.00000	Conesancestor_pigmentd	Cones	Chordata	Conesanc_pigmentd_S180A_H197Y
S695	545.00000	Conesancestor_pigmentd	Cones	Chordata	Conesanc_pigmentd_ S180A_Y277F
S696	536.00000	Conesancestor_pigmentd	Cones	Chordata	Conesanc_pigmentd_S180A_T285A
S697	525.00000	Conesancestor_pigmentd	Cones	Chordata	Conesanc_pigmentd_ S180A_A308S
S698	522.00000	Conesancestor_pigmentd	Cones	Chordata	Conesanc_pigmentd_H197Y_T285A
S699	516.00000	Conesancestor_pigmentd	Cones	Chordata	Conesanc_pigmentd_H197Y_A308S
S700	534.00000	Conesancestor_pigmentd	Cones	Chordata	Conesanc_pigmentd_Y277F_T285A
S701	512.00000	Conesancestor_pigmentd	Cones	Chordata	Conesanc_pigmentd_S180A_H197Y_A308S
S702	532.00000	Conesancestor_pigmentd	Cones	Chordata	Conesanc_pigmentd_S180A_Y277F_T285A
S703	439.00000	Anolis_carolinensis	Cones	Chordata	AF133907_I46F
S704	439.00000	Anolis_carolinensis	Cones	Chordata	AF133907_V49I
S705	438.00000	Anolis_carolinensis	Cones	Chordata	AF133907_G164A
S706	438.00000	Anolis_carolinensis	Cones	Chordata	AF133907_I46F_V49I_G164A
S707	438.00000	Anolis_carolinensis	Cones	Chordata	AF133907_I46L_V49I_G164A
S708	439.00000	Anolis_carolinensis	Cones	Chordata	AF133907_I46F_G164A
S709	438.00000	Anolis_carolinensis	Cones	Chordata	AF133907_I46A_V49I_G164A
S710	439.00000	Anolis_carolinensis	Cones	Chordata	AF133907_I46F_V49I_V52A_G164A
S711	442.00000	Anolis_carolinensis	Cones	Chordata	AF133907_I46F_V49I_G164A_A269S
S712	438.00000	Anolis_carolinensis	Cones	Chordata	AF133907_I46F_V49I_V52F_G164A
S713	439.00000	Anolis_carolinensis	Cones	Chordata	AF133907_I46F_V49I_G164A_A269C
S714	444.00000	Anolis_carolinensis	Cones	Chordata	AF133907_I46F_V49I_G164A_A269T
S715	448.00000	Carassius_auratus	Cones	Chordata	L11864_A269S
S716	444.00000	Carassius_auratus	Cones	Chordata	L11864_A269C
S717	449.00000	Carassius_auratus	Cones	Chordata	L11864_A269T
S718	448.00000	Columba_livia	Cones	Chordata	AH007799.2_S269A
S719	450.00000	Columba_livia	Cones	Chordata	AH007799.2_S269C
S720	453.00000	Columba_livia	Cones	Chordata	AH007799.2_S269T
