	Lambda_Max	Species	Opsin_Family	Phylum	Accession
S633	408.00000	swsanc3,Xenopus_sp.,laevis	UVS	Chordata	NM_001085652.1_1_98-swsanc3_99_151-NM_001085652.1_152_347
S634	404.00000	swsanc3,Xenopus_sp.,laevis	UVS	Chordata	NM_001085652.1_1_66-swsanc3_67_98-NM_001085652.1_99_347
S635	418.00000	swsanc3,Xenopus_sp.,laevis	UVS	Chordata	NM_001085652.1_1_30-swsanc3_31_66-NM_001085652.1_67_347
S636	355.00000	Xenopus_laevis	UVS	Chordata	NM_001085652.1_M86F,I91V,P93T,A109V,D113E,V116L,T118S
S637	380.00000	swsanc3_sp.	UVS	Chordata	swsanc3_F86M,V91I,T93P
S638	408.00000	swsanc3_sp.	UVS	Chordata	swsanc3_V109A,E113D,L116V,S118T
S639	385.00000	swsanc3_sp.	UVS	Chordata	swsanc3_F49L,F86M,V91I,T93P
S640	411.00000	swsanc3_sp.	UVS	Chordata	swsanc3_F49L,V109A,E113D,L116V,S118T
S641	421.00000	swsanc3_sp.	UVS	Chordata	swsanc3_F86M,V91I,T93P,V109A,E113D,L116V,S118T
S642	422.00000	swsanc3_sp.	UVS	Chordata	swsanc3_F49L,F86M,V91I,T93P,V109A,E113D,L116V,S118T
S643	361.00000	swsanc3_sp.	UVS	Chordata	swsanc3_F86M
S644	359.00000	swsanc3_sp.	UVS	Chordata	swsanc3_T93P
S645	394.00000	swsanc3_sp.	UVS	Chordata	swsanc3_F86M,T93P
S646	360.00000	swsanc3_sp.	UVS	Chordata	swsanc3_V109A
S647	355.00000	swsanc3_sp.	UVS	Chordata	swsanc3_E113D
S648	359.00000	swsanc3_sp.	UVS	Chordata	swsanc3_L116V
S649	361.00000	swsanc3_sp.	UVS	Chordata	swsanc3_S118T
S650	370.00000	swsanc3_sp.	UVS	Chordata	swsanc3_V109A,E113D
S651	359.00000	swsanc3_sp.	UVS	Chordata	swsanc3_V109A,L116V
S652	361.00000	swsanc3_sp.	UVS	Chordata	swsanc3_V109A,S118T
S653	357.00000	swsanc3_sp.	UVS	Chordata	swsanc3_E113D,S118T
S654	360.00000	swsanc3_sp.	UVS	Chordata	swsanc3_L116V,S118T
S655	391.00000	swsanc3_sp.	UVS	Chordata	swsanc3_V109A,E113D,L116V
S656	391.00000	swsanc3_sp.	UVS	Chordata	swsanc3_V109A,E113D,S118T
S657	360.00000	swsanc3_sp.	UVS	Chordata	swsanc3_V109A,L116V,S118T
S658	359.00000	swsanc3_sp.	UVS	Chordata	swsanc3_E113D,L116V,S118T
S659	363.00000	swsanc3_sp.	UVS	Chordata	swsanc3_T108I,E113D,L116V,S118T
S660	361.00000	swsanc3_sp.	UVS	Chordata	swsanc3_E113D,L116V,S118T,V119L
S661	358.00000	swsanc3_sp.	UVS	Chordata	swsanc3_E113D,L116V,S118T,A120T
S662	363.00000	swsanc3_sp.	UVS	Chordata	swsanc3_A111S,L112I,E113D,L116V,S118T
S663	363.00000	swsanc3_sp.	UVS	Chordata	swsanc3_A111S,E113D,L116V,S118T,A120T
S664	383.00000	swsanc3_sp.	UVS	Chordata	swsanc3_F46M,F86M,V91I,T93P
S665	385.00000	swsanc3_sp.	UVS	Chordata	swsanc3_F46M,F49L,F86M,V91I,T93P
S666	423.00000	swsanc3_sp.	UVS	Chordata	swsanc3_F46M,F49L,F86M,V91I,T93P,T108I,V109A,A111S,L112I,E113D,L116V,S118T,V119L,A120T
S667	365.00000	Homo,Mus_sapiens,musculus	UVS	Chordata	NP_031564.1_1_92-AH003620.2_93_348
S668	360.00000	Homo,Mus_sapiens,musculus	UVS	Chordata	NP_031564.1_1_146-AH003620.2_147_348
S669	360.00000	Homo,Mus_sapiens,musculus	UVS	Chordata	NP_031564.1_1_253-AH003620.2_254_348
S670	396.00000	Homo,Mus_sapiens,musculus	UVS	Chordata	AH003620.2_1_92-NP_031564.1_93_346
S671	414.00000	Homo,Mus_sapiens,musculus	SWS	Chordata	AH003620.2_1_146-NP_031564.1_147_346
S672	414.00000	Homo,Mus_sapiens,musculus	SWS	Chordata	AH003620.2_1_253-NP_031564.1_254_346
S673	381.00000	Homo,Mus_sapiens,musculus	UVS	Chordata	NP_031564.1_1_55-AH003620.2_56_92-NP_031564.1_93_346
S674	363.00000	Homo,Mus_sapiens,musculus	UVS	Chordata	NP_031564.1_1_92-AH003620.2_93_146-NP_031564.1_147_346
S675	405.00000	Homo,Mus_sapiens,musculus	SWS	Chordata	NP_031564.1_1_55-AH003620.2_56_146-NP_031564.1_147_346
S676	359.00000	Mus_musculus	UVS	Chordata	NP_031564.1_R38Y
S677	359.00000	Mus_musculus	UVS	Chordata	NP_031564.1_F46T
S678	359.00000	Mus_musculus	UVS	Chordata	NP_031564.1_F49L
S679	359.00000	Mus_musculus	UVS	Chordata	NP_031564.1_V50I
S680	359.00000	Mus_musculus	UVS	Chordata	NP_031564.1_T52F
S681	359.00000	Mus_musculus	UVS	Chordata	NP_031564.1_I57M
S682	359.00000	Mus_musculus	UVS	Chordata	NP_031564.1_H64R
S683	359.00000	Mus_musculus	UVS	Chordata	NP_031564.1_L81F
S684	359.00000	Mus_musculus	UVS	Chordata	NP_031564.1_F85L
S685	359.00000	Mus_musculus	UVS	Chordata	NP_031564.1_T92P
S686	359.00000	Mus_musculus	UVS	Chordata	NP_031564.1_I95V
S687	359.00000	Mus_musculus	UVS	Chordata	NP_031564.1_H100N
S688	359.00000	Mus_musculus	UVS	Chordata	NP_031564.1_L104V
S689	359.00000	Mus_musculus	UVS	Chordata	NP_031564.1_A114G
S690	359.00000	Mus_musculus	UVS	Chordata	NP_031564.1_S118T
S691	359.00000	Mus_musculus	UVS	Chordata	NP_031564.1_V137I
S692	359.00000	Mus_musculus	UVS	Chordata	NP_031564.1_S145N
S693	359.00000	Mus_musculus	UVS	Chordata	NP_031564.1_I146F
S694	359.00000	Mus_musculus	UVS	Chordata	NP_031564.1_N149S
S695	381.00000	Mus_musculus	UVS	Chordata	NP_031564.1_L81F,F85L,T92P
S696	363.00000	Mus_musculus	UVS	Chordata	NP_031564.1_A114G,S118T
S697	403.00000	Mus_musculus	UVS	Chordata	NP_031564.1_L81F,F85L,T92P,A114G,S118T
S698	395.00000	Mus_musculus	UVS	Chordata	NP_031564.1_F46T,F49L,T52F,L81F,F85L,T92P
S699	412.00000	Mus_musculus	UVS	Chordata	NP_031564.1_F46T,F49L,T52F,L81F,F85L,T92P,A114G,S118T
S700	411.00000	Mus_musculus	UVS	Chordata	NP_031564.1_F46T,F49L,T52F,F85L,T92P,A114G,S118T
S701	352.00000	Mus_musculus	UVS	Chordata	NP_031564.1_E113Q
S702	369.00000	Mus_musculus	UVS	Chordata	NP_031564.1_F46T,F49L,T52F,F85L,T92P,E113Q,A114G,S118T
S703	352.00000	Homo_sapiens	SWS	Chordata	AH003620.2_T46F,L49F,F52T,L93F,P100T,G114A,T118S
S704	369.00000	Homo_sapiens	SWS	Chordata	AH003620.2_T46F,L49F,F52T,F88L,L93F,P100T,G114A,T118S
S705	498.00000	Loxodonta_africana	Rh1	Chordata	AY686752.1_N83D
S706	367.00000	Loxodonta_africana	SWS1	Chordata	AY686753.1_S86F
S707	412.00000	Loxodonta_africana	SWS1	Chordata	AY686753.1_I92T
S708	416.00000	Loxodonta_africana	SWS1	Chordata	AY686753.1_V116L
S709	359.00000	Loxodonta_africana	SWS1	Chordata	AY686753.1_S86F,I92T
S710	360.00000	Loxodonta_africana	SWS1	Chordata	AY686753.1_S86F,V116L
S711	411.00000	Loxodonta_africana	SWS1	Chordata	AY686753.1_I92T,V116L
S712	360.00000	Loxodonta_africana	SWS1	Chordata	AY686753.1_S86F,I92T,V116L
S713	552.00000	Loxodonta_africana	LWS	Chordata	AY686754.1
S714	558.00000	Loxodonta_africana	LWS	Chordata	AY686754.1_A180S
S715	363.00000	Callosobruchus_maculatus	IV-UVS	Arthropoda	OP722929.1
S716	511.00000	Callosobruchus_maculatus	IV-LWS	Arthropoda	OP722946.1
S717	431.00000	Chrysochroa_rajah	inv-UVS	Arthropoda	OP722930.1
S718	356.00000	Chrysochroa_rajah	IV-UVS	Arthropoda	OP722931.1
S719	357.00000	Chrysochroa_mniszechii	IV-UVS	Arthropoda	OP722932.1
S720	442.00000	Chrysochroa_mniszechii	IV-UVS	Arthropoda	OP722933.1
S721	584.00000	Chrysochroa_rajah	IV-LWS	Arthropoda	OP722947.1
S722	509.00000	Chrysochroa_rajah	IV-LWS	Arthropoda	OP722948.1
S723	572.00000	Chrysochroa_mniszechii	IV-LWS	Arthropoda	OP722949.1
S724	507.00000	Chrysochroa_mniszechii	IV-LWS	Arthropoda	OP722950.1
S725	352.00000	Chrysochroa_rajah	IV-UVS	Arthropoda	OP722931.1_Q186A
S726	359.00000	Chrysochroa_rajah	IV-UVS	Arthropoda	OP722931.1_F261Y
S727	358.00000	Chrysochroa_rajah	IV-UVS	Arthropoda	OP722931.1_Q186A_F261Y
S728	507.00000	Chrysochroa_rajah	IV-LWS	Arthropoda	OP722948.1_C122T
S729	511.00000	Chrysochroa_rajah	IV-LWS	Arthropoda	OP722948.1_V211C
S730	519.00000	Chrysochroa_rajah	IV-LWS	Arthropoda	OP722948.1_C122T_V211C
S731	563.00000	lwsanc_pigmenta_sp.	LWS	Chordata	lwsanc_pigmenta
S732	563.00000	lwsanc_pigmentb_sp.	LWS	Chordata	lwsanc_pigmentb
S733	561.00000	lwsanc_pigmentc_sp.	LWS	Chordata	lwsanc_pigmentc
S734	558.00000	lwsanc_pigmentd_sp.	LWS	Chordata	lwsanc_pigmentd
S735	558.00000	lwsanc_pigmente_sp.	LWS	Chordata	lwsanc_pigmente
S736	536.00000	lwsanc_pigmentf_sp.	LWS	Chordata	lwsanc_pigmentf
S737	561.00000	lwsanc_pigmentg_sp.	LWS	Chordata	lwsanc_pigmentg
S738	564.00000	lwsanc_pigmenti_sp.	LWS	Chordata	lwsanc_pigmenti
S739	532.00000	lwsanc_pigmentx_sp.	LWS	Chordata	lwsanc_pigmentx
S740	553.00000	lwsanc_pigmenty_sp.	LWS	Chordata	lwsanc_pigmenty
S741	532.00000	lwsanc_pigmentz_sp.	LWS	Chordata	lwsanc_pigmentz
S742	533.00000	lwsanc_pigmentx_sp.	LWS	Chordata	lwsanc_pigmentx_A180S
S743	554.00000	lwsanc_pigmenty_sp.	LWS	Chordata	lwsanc_pigmenty_I274V
S744	553.00000	lwsanc_pigmenty_sp.	LWS	Chordata	lwsanc_pigmenty_I320V
S745	532.00000	lwsanc_pigmentz_sp.	LWS	Chordata	lwsanc_pigmentz_T58A
S746	533.00000	lwsanc_pigmentz_sp.	LWS	Chordata	lwsanc_pigmentz_H294N
S747	532.00000	lwsanc_pigmentz_sp.	LWS	Chordata	lwsanc_pigmentz_V76A
S748	501.70000	Bos_taurus	Rh1	Chordata	NM_001014890.2_T160A
S749	499.00000	Bos_taurus	Rh1	Chordata	NM_001014890.2_I259M
S750	359.00000	Phodopus_sungorus	SWS1	Chordata	JQ036217
S751	376.00000	Phodopus_sungorus	SWS1	Chordata	JQ036217_F86Y
S752	358.00000	Phodopus_sungorus	SWS1	Chordata	JQ036217_S90A
S753	358.00000	Phodopus_sungorus	SWS1	Chordata	JQ036217_S90C
S754	424.00000	Mus_musculus	UVS	Chordata	NP_031564.1_F86Y
S755	354.00000	Mus_musculus	UVS	Chordata	NP_031564.1_E113A
S756	367.00000	Bos_taurus	SWS1	Chordata	U92557.1_Y86F
S757	431.00000	Bos_taurus	SWS1	Chordata	U92557.1_S90C
S758	403.00000	Chlamydera_nuchalis	SWS1	Chordata	CNUCHCUSTOM
S759	363.00000	Chlamydera_nuchalis	SWS1	Chordata	CNUCHCUSTOM_S90C
S760	403.00000	Chlamydera_nuchalis	SWS1	Chordata	CNUCHCUSTOM_C86S
S761	365.00000	Chlamydera_nuchalis	SWS1	Chordata	CNUCHCUSTOM_C86F
S762	363.00000	Chlamydera_nuchalis	SWS1	Chordata	CNUCHCUSTOM_C86F_S90C
S763	539.00000	Neogonodactylus_oerstedii	IV-LWS	Arthropoda	MT112877
S764	611.00000	Neogonodactylus_oerstedii	IV-LWS	Arthropoda	MT112883
S765	542.00000	Sympetrum_frequens	IV-LWS	Arthropoda	LC009064
S766	557.00000	Sympetrum_frequens	IV-LWS	Arthropoda	LC009061
S767	577.00000	Epargyreus_clarus	IV-LWS	Arthropoda	OK930070.1
S768	532.00000	Macroglossum_stellatarum	IV-LWS	Arthropoda	KF539444
S769	532.00000	Automeris_io	IV-LWS	Arthropoda	OK930069.1
S770	537.00000	Anisota_stigma	IV-LWS	Arthropoda	OK930068.1
S771	518.00000	Callophrys_sheridanii	IV-LWS	Arthropoda	MN831887.1
S772	500.00000	Bos_taurus	Rh1	Chordata	NM_001014890_H195T
S773	499.00000	Bos_taurus	Rh1	Chordata	NM_001014890_H195S
S774	482.00000	Physeter_catodon	Rh1	Chordata	XM_007126220
S775	482.00000	Physeter_catodon	Rh1	Chordata	XM_007126220_T195H
S776	482.00000	Physeter_catodon	Rh1	Chordata	XM_007126220_T195K
S777	431.00000	Ochotona_princeps	SWS1	Chordata	XM_004592516
S778	443.00000	Ochotona_princeps	SWS1	Chordata	XM_004592516_A86F
S779	433.00000	Ochotona_princeps	SWS1	Chordata	XM_004592516_N93T
S780	363.00000	Ochotona_princeps	SWS1	Chordata	XM_004592516_A86F_N93T
S781	370.00000	Mus_musculus	SWS1	Chordata	NP_031564.1_F86A
S782	365.00000	Mus_musculus	SWS1	Chordata	NP_031564.1_T93N
S783	430.00000	Mus_musculus	SWS1	Chordata	NP_031564.1_F86A_T93N
S784	353.00000	Mus_musculus	SWS1	Chordata	NP_031564.1_E114Q
S785	353.00000	Xenopus_laevis	SWS1	Chordata	NM_001085652.1_D114A
S786	0.00000	Xenopus_laevis	SWS1	Chordata	NM_001085652.1_D114Q
S787	415.00000	Xenopus_laevis	SWS1	Chordata	NM_001085652.1_D114E
S788	352.00000	Xenopus_laevis	SWS1	Chordata	NM_001085652.1_D114G
S789	365.00000	Xenopus_laevis	SWS1	Chordata	NM_001085652.1_D114N
S790	371.00000	Xenopus_laevis	SWS1	Chordata	NM_001085652.1_D114H
S791	0.00000	Xenopus_laevis	SWS1	Chordata	NM_001085652.1_D114A_G116D
S792	429.00000	Xenopus_laevis	SWS1	Chordata	NM_001085652.1_G116A
S793	425.00000	Xenopus_laevis	SWS1	Chordata	NM_001085652.1_G116D
S794	485.00000	Sinomicrurus_japonicusboettgeri	Rh1	Chordata	LC543598
S795	482.00000	Laticauda_semifasciata	Rh1	Chordata	LC543599
S796	494.00000	Emydocephalus_ijimae	Rh1	Chordata	LC543603
S797	490.00000	Hydrophis_ornatus	Rh1	Chordata	LC543606
S798	551.00000	Hydrophis_ornatus	LWS	Chordata	LC543597
S799	539.00000	Aotus_azaraiboliviensis	LWS	Chordata	AB081277.2
S800	532.00000	Saimiri_sciureus	LWS	Chordata	AH006283
S801	532.00000	Saimiri_sciureus	LWS	Chordata	AH006283_I232F
S802	533.00000	Saimiri_sciureus	LWS	Chordata	AH006283_S236G
S803	533.00000	Saimiri_sciureus	LWS	Chordata	AH006283_I232F_S236G
S804	545.00000	Saimiri_sciureus	LWS	Chordata	AH006282
S805	545.00000	Saimiri_sciureus	LWS	Chordata	AH006282_I232F
S806	546.00000	Saimiri_sciureus	LWS	Chordata	AH006282_S236G
S807	546.00000	Saimiri_sciureus	LWS	Chordata	AH006282_I232F_S236G
S808	558.00000	Saimiri_sciureus	LWS	Chordata	AH006281
S809	559.00000	Saimiri_sciureus	LWS	Chordata	AH006281_F232I
S810	556.00000	Saimiri_sciureus	LWS	Chordata	AH006281_G236S
S811	559.00000	Saimiri_sciureus	LWS	Chordata	AH006281_F232I_G236S
S812	555.00000	lwsancestor_pigmentd	LWS	Chordata	lwsanc_pigmentd_S180A
S813	536.00000	lwsancestor_pigmentd	LWS	Chordata	lwsanc_pigmentd_H197Y
S814	550.00000	lwsancestor_pigmentd	LWS	Chordata	lwsanc_pigmentd_Y277F
S815	543.00000	lwsancestor_pigmentd	LWS	Chordata	lwsanc_pigmentd_T285A
S816	527.00000	lwsancestor_pigmentd	LWS	Chordata	lwsanc_pigmentd_A308S
S817	533.00000	lwsancestor_pigmentd	LWS	Chordata	lwsanc_pigmentd_S180A_H197Y
S818	545.00000	lwsancestor_pigmentd	LWS	Chordata	lwsanc_pigmentd_ S180A_Y277F
S819	536.00000	lwsancestor_pigmentd	LWS	Chordata	lwsanc_pigmentd_S180A_T285A
S820	525.00000	lwsancestor_pigmentd	LWS	Chordata	lwsanc_pigmentd_ S180A_A308S
S821	522.00000	lwsancestor_pigmentd	LWS	Chordata	lwsanc_pigmentd_H197Y_T285A
S822	516.00000	lwsancestor_pigmentd	LWS	Chordata	lwsanc_pigmentd_H197Y_A308S
S823	534.00000	lwsancestor_pigmentd	LWS	Chordata	lwsanc_pigmentd_Y277F_T285A
S824	512.00000	lwsancestor_pigmentd	LWS	Chordata	lwsanc_pigmentd_S180A_H197Y_A308S
S825	532.00000	lwsancestor_pigmentd	LWS	Chordata	lwsanc_pigmentd_S180A_Y277F_T285A
S826	439.00000	Anolis_carolinensis	SWS2	Chordata	AF133907_I46F
S827	439.00000	Anolis_carolinensis	SWS2	Chordata	AF133907_V49I
S828	438.00000	Anolis_carolinensis	SWS2	Chordata	AF133907_G164A
S829	438.00000	Anolis_carolinensis	SWS2	Chordata	AF133907_I46F_V49I_G164A
S830	438.00000	Anolis_carolinensis	SWS2	Chordata	AF133907_I46L_V49I_G164A
S831	439.00000	Anolis_carolinensis	SWS2	Chordata	AF133907_I46F_G164A
S832	438.00000	Anolis_carolinensis	SWS2	Chordata	AF133907_I46A_V49I_G164A
S833	439.00000	Anolis_carolinensis	SWS2	Chordata	AF133907_I46F_V49I_V52A_G164A
S834	442.00000	Anolis_carolinensis	SWS2	Chordata	AF133907_I46F_V49I_G164A_A269S
S835	438.00000	Anolis_carolinensis	SWS2	Chordata	AF133907_I46F_V49I_V52F_G164A
S836	439.00000	Anolis_carolinensis	SWS2	Chordata	AF133907_I46F_V49I_G164A_A269C
S837	444.00000	Anolis_carolinensis	SWS2	Chordata	AF133907_I46F_V49I_G164A_A269T
S838	448.00000	Carassius_auratus	SWS2	Chordata	L11864_A269S
S839	444.00000	Carassius_auratus	SWS2	Chordata	L11864_A269C
S840	449.00000	Carassius_auratus	SWS2	Chordata	L11864_A269T
S841	448.00000	Columba_livia	SWS2	Chordata	AH007799.2_S269A
S842	450.00000	Columba_livia	SWS2	Chordata	AH007799.2_S269C
S843	453.00000	Columba_livia	SWS2	Chordata	AH007799.2_S269T
S844	430.00000	Anopheles_stephensi	IV-SWS	Arthropoda	LC710140
S845	500.00000	Anopheles_stephensi	IV	Arthropoda	AB753162
S846	347.00000	Drosophila_melanogaster	IV-RH	Arthropoda	NM_079687.3
S847	486.00000	Drosophila_melanogaster	IV	Arthropoda	NM_079683.3_Y126F
S848	344.00000	Drosophila_melanogaster	IV	Arthropoda	NM_079687.3_F133Y
S849	436.00000	Drosophilia_melanogaster	Rh-MWS	Arthropoda	U67905.1
S850	434.00000	Drosophila_melanogaster	Rh-MWS	Arthropoda	U67905.1_H38P_R42L
S851	435.00000	Drosophila_melanogaster	Rh-MWS	Arthropoda	U67905.1_A53Y
S852	377.00000	Drosophila_melanogaster	Rh-MWS	Arthropoda	U67905.1_N104K
S853	434.00000	Drosophila_melanogaster	Rh-MWS	Arthropoda	U67905.1_I110Y
S854	436.00000	Drosophila_melanogaster	Rh-MWS	Arthropoda	U67905.1_D125Q_Y127F
S855	437.00000	Drosophila_melanogaster	Rh-MWS	Arthropoda	U67905.1_F147Y
S856	434.00000	Drosophila_melanogaster	Rh-MWS	Arthropoda	U67905.1_T173I_W176Y
S857	435.00000	Drosophila_melanogaster	Rh-MWS	Arthropoda	U67905.1_R243F
S858	437.00000	Drosophila_melanogaster	Rh-MWS	Arthropoda	U67905.1_S325A
S859	420.00000	Drosophila_melanogaster	IV	Arthropoda	NM_079687.3_K110N
S860	421.00000	Drosophila_melanogaster	IV	Arthropoda	NM_079687.3_K110E
S861	488.00000	Drosophila_melanogaster	IV	Arthropoda	NM_079683.3_Y126E
S862	345.00000	Drosophila_melanogaster	IV-RH	Arthropoda	AF184224
S863	350.00000	Drosophila_melanogaster	IV-RH	Arthropoda	AY060299
S864	450.00000	Drosophila_melanogaster	IV-RH	Arthropoda	AY060299_K168E
S865	513.00000	Limulus_polyphemus	IV-RH	Arthropoda	L03782.1
S866	357.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria
S867	355.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T
S868	354.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F49L
S869	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_T52F
S870	357.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F86L
S871	359.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_T93P
S872	358.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_A114G
S873	358.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_S118T
S874	355.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,F49L
S875	356.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,T52F
S876	358.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,F86L
S877	358.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,T93P
S878	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,A114G
S879	358.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,S118T
S880	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F49L,T52F
S881	353.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F49L,F86L
S882	356.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F49L,T93P
S883	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F49L,A114G
S884	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F49L,S118T
S885	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_T52F,F86L
S886	356.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_T52F,T93P
S887	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_T52F,A114G
S888	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_T52F,S118T
S889	377.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F86L,T93P
S890	357.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F86L,A114G
S891	360.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F86L,S118T
S892	361.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_T93P,A114G
S893	359.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_T93P,S118T
S894	357.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_A114G,S118T
S895	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,F49L,T52F
S896	356.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,F49L,F86L
S897	358.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,F49L,T93P
S898	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,F49L,A114G
S899	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,F49L,S118T
S900	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,T52F,F86L
S901	355.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,T52F,T93P
S902	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,T52F,A114G
S903	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,T52F,S118T
S904	386.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,F86L,T93P
S905	359.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,F86L,A114G
S906	360.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,F86L,S118T
S907	360.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,T93P,A114G
S908	360.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,T93P,S118T
S909	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,A114G,S118T
S910	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F49L,T52F,F86L
S911	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F49L,T52F,T93P
S912	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F49L,T52F,A114G
S913	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F49L,T52F,S118T
S914	388.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F49L,F86L,T93P
S915	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F49L,F86L,A114G
S916	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F49L,F86L,S118T
S917	359.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F49L,T93P,A114G
S918	356.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F49L,T93P,S118T
S919	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F49L,A114G,S118T
S920	388.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_T52F,F86L,T93P
S921	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_T52F,F86L,A114G
S922	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_T52F,F86L,S118T
S923	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_T52F,T93P,A114G
S924	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_T52F,T93P,S118T
S925	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_T52F,A114G,S118T
S926	381.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F86L,T93P,A114G
S927	399.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F86L,T93P,S118T
S928	361.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F86L,A114G,S118T
S929	363.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_T93P,A114G,S118T
S930	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,F49L,T52F,F86L
S931	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,F49L,T52F,T93P
S932	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,F49L,T52F,A114G
S933	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,F49L,T52F,S118T
S934	389.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,F49L,F86L,T93P
S935	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,F49L,F86L,A114G
S936	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,F49L,F86L,S118T
S937	0.00000	AncBoreotheria_sp.	SWS1	Chordata	AncBoreotheria_F46T,F49L,T93P,A114G
