feature,p_value,score,xgb,BayesianRidge,rf,gbc,lgbm,mean
p109_F,0.03294106779547683,4.6335590504685396,0.0003787827,0.15748704008519956,0.02181729434137958,0.0064356750040410705,0.0,0.03722375842338639
p109_G,0.4806399091545336,0.49988595879927655,0.0,0.0,0.0,0.0,0.0,0.0
p109_L,0.15886313775272862,2.0047827642917553,0.0,0.0,0.0,0.0,0.0,0.0
p109_M,3.097360153676361e-05,18.458016709122912,2.107757e-08,0.24452184650970682,0.01780395852175958,0.00033407870022853403,0.0,0.05253198096185298
p109_V,3.485431587540072e-17,91.08744569811742,0.0,0.0559492695034379,0.13236888372400404,1.8723692070517353e-05,0.0,0.03766737538390249
p111_D,0.7894339465958947,0.07156689721240336,0.0,0.0,0.0,0.0,0.0,0.0
p111_E,0.8816328232863262,0.022246276602749825,0.0,0.0,0.0,0.0,0.0,0.0
p111_K,0.011945597560197946,6.474782567678544,0.0,0.09850050424700545,0.024812197837499706,0.000861568897537358,0.0,0.0248348541964085
p111_N,0.00882654802562301,7.039404545094874,0.00012046487,0.2046817985724383,0.003724353456744778,0.0008474519122372335,0.0,0.04187481376277454
p111_SQIRM,0.09799842575210103,2.772022816297957,0.0,0.0,0.0,0.0,0.0,0.0
p111_T,0.6916805278172713,0.15787617886043528,0.0,0.0,0.0,0.0,0.0,0.0
p111_V,2.3666384056294043e-08,34.74255379638837,0.0,0.20511513825666258,0.003783997512875984,0.0015035152757924305,0.0,0.0420805302090662
p111_Y,0.3304433017619798,0.9532961858939872,0.0,0.0,0.0,0.0,0.0,0.0
p112_I,0.146254381711448,2.132803555343733,0.0,0.0,0.0,0.0,0.0,0.0
p112_L,0.029916044359945045,4.804557246148615,1.815068e-05,0.08641544149575521,0.005233962628138726,0.004980006217013853,0.4666666666666667,0.11266284553756727
p112_M,0.038195088680581184,4.3726438032600425,0.0055868546,0.13897999190381022,0.012465380072699664,0.009961641728738162,0.0,0.033398773670618616
p112_V,0.008037862535932836,7.21531241730594,1.0828302e-05,0.2056260371399528,0.005328954106827226,0.00018064630159285094,0.0,0.042229293170082206
p113_Y,0.3589749106114689,0.8466304814206094,0.0,0.0,0.0,0.0,0.0,0.0
p114_G,3.921707414708172e-09,39.10519724159365,1.3814739e-07,0.10505657215410234,0.028422426961151846,0.0020552682700191276,0.3333333333333333,0.09377354777319834
p115_C,0.03433103031007371,4.560468624795982,6.364453e-05,0.04910913992449577,0.0004916158220727124,8.677351386443332e-05,0.0,0.009950234758672417
p115_F,0.0001706956591812407,14.862146771691663,0.0004352739,0.13677011536341782,0.048249715047103084,0.0008677189799332096,0.0,0.0372645646562141
p115_V,0.30870069792106447,1.0432488215964342,0.0,0.0,0.0,0.0,0.0,0.0
p115_Y,9.224428117707917e-07,26.20292564519268,0.004529165,0.010156359699632243,0.004873338293746833,0.0009246965999080303,0.0,0.004096711939463734
p116_C,0.0031249180642227083,9.021079584763513,0.0020111515,0.17154134573422994,0.05299437342060889,0.00024956877911335606,0.0,0.04535928789052498
p116_F,0.019798380560887594,5.546995540944818,1.2786531e-05,0.06064112115007974,0.016986441950087628,0.00942273410377828,0.0,0.017412616747077638
p116_L,2.425195741356533e-12,58.25071286664047,0.0021500224,0.7515943252639133,0.013382416523733029,0.0009590409281430448,0.0,0.15361716102810938
p116_M,0.5781761870809545,0.3105366016459396,0.0,0.0,0.0,0.0,0.0,0.0
p116_SIEN,0.20624007533345526,1.6114573652542288,0.0,0.0,0.0,0.0,0.0,0.0
p116_T,6.933260132358777e-06,21.702454985824257,1.1570244e-08,0.4879022846646766,0.0780842247856957,0.0028987738914601274,0.06666666666666667,0.12711039231574867
p116_V,0.01133203304640726,6.572711613775976,0.0014013945,0.5185806754905306,0.06443694805016985,0.0007253506761854015,0.0,0.11702887374122142
p117_G,2.610076908262765e-16,84.78534331990464,0.66203356,0.13440546664460346,0.4354516583506636,1.2837902800342532e-06,0.13333333333333333,0.27304506000214523
p117_V,1.3951526721714412e-08,36.01337577545254,0.0,0.04812363371310394,0.0019456799910549786,0.0009746693045385621,0.0,0.010208796601739498
p118_GYF,0.05157849220392745,3.8501976325868146,0.0,0.0,0.0,0.0,0.0,0.0
p118_S,0.7132881342496703,0.13552337227113243,0.0,0.0,0.0,0.0,0.0,0.0
p118_T,0.073743435989567,3.2425780967714535,0.0,0.0,0.0,0.0,0.0,0.0
p119_FSMY,0.8239846697236638,0.049644195293448684,0.0,0.0,0.0,0.0,0.0,0.0
p119_H,0.7078912192770064,0.14092373089591986,0.0,0.0,0.0,0.0,0.0,0.0
p119_I,0.09002098167615126,2.9112232426428384,0.0,0.0,0.0,0.0,0.0,0.0
p119_L,0.0007687105741335317,11.790251579040875,0.00025230288,0.06282701989194611,0.019835243322150406,0.006739779727153759,0.0,0.01793086916456267
p119_T,0.5778603179828941,0.31105351591400027,0.0,0.0,0.0,0.0,0.0,0.0
p119_V,1.9413531895297672e-08,35.2177490804888,3.8535973e-06,0.2850103093116671,0.09801704535546552,0.02679323520478815,0.0,0.08196488869383686
p120_C,7.311585070949467e-10,43.28480963101504,0.0,0.04818216414564347,0.0997355206870658,1.5924599816082757e-05,0.0,0.029586721886505074
p120_F,0.001203005234194755,10.895438835947445,0.0,0.1864614867807016,0.012969479444661702,0.0021434927485138333,0.0,0.040314891794775425
p120_G,0.07805685151508672,3.147539723212846,0.0,0.0,0.0,0.0,0.0,0.0
p120_S,0.001825971813498853,10.070374640378454,0.0,0.09488554767128336,0.018176100219069402,0.029971800839795407,0.0,0.028606689746029635
p120_T,0.06761623909845639,3.388477229657066,0.0,0.0,0.0,0.0,0.0,0.0
p122_E,0.0009685123222511694,11.327456202431453,0.006046398,0.42891370641084514,0.016996902016893203,0.0062194768935728804,0.5333333333333333,0.1983019633463609
p122_I,0.0001026798252989381,15.921040971990905,0.0,0.100816627007225,0.0012263879470863933,0.0001238797387765673,0.0,0.020433378938617592
p122_L,2.7273122263345615e-27,177.71551147109506,0.0,0.16212291944862328,0.5772760062894073,0.0,0.13333333333333333,0.1745464518142728
p122_M,0.10767768806196404,2.6190029532941685,0.0,0.0,0.0,0.0,0.0,0.0
p122_Q,0.8164771968576113,0.05404864369542623,0.0,0.0,0.0,0.0,0.0,0.0
p122_T,0.23953849737105673,1.3942902808572022,0.0,0.0,0.0,0.0,0.0,0.0
p123_G,0.07917108356445536,3.1239157441625105,0.0,0.0,0.0,0.0,0.0,0.0
p123_I,0.0073676854102901505,7.37944080789008,0.000112302354,0.1912651908988033,0.006532643108985851,0.005895560455507009,0.2,0.08076113936345022
p123_MNLSC,0.3120388517500929,1.028903725829714,0.0,0.0,0.0,0.0,0.0,0.0
p123_T,1.4549275706258823e-08,35.912133820848005,0.0,0.20866995634829708,0.10106740847865422,0.0005830200378678519,0.0,0.06206407697296383
p123_V,4.368885305471918e-10,44.58630267032619,0.0,0.15858419496033177,0.003430182192363809,0.0003094442373550932,0.0,0.032464764278010136
p124_G,0.0006689923146600763,12.069738085093395,5.865582e-05,0.1264922044799783,0.005719402492742056,0.021333671054013598,0.0,0.030720786769323737
p124_S,0.2542846881771797,1.3095621838580043,0.0,0.0,0.0,0.0,0.0,0.0
p124_T,4.546906957510281e-26,165.7572355787889,0.0,0.16212291944862328,0.5772760062894073,0.0,0.13333333333333333,0.1745464518142728
p125_G,2.2761203083498466e-32,232.49834769972864,0.0,0.16212291944862328,0.5772760062894073,0.0,0.13333333333333333,0.1745464518142728
p125_I,0.01933901074166187,5.589660541144608,0.0,0.06001846867703636,0.03135580072277261,2.655560488314833e-05,0.0,0.018280165000938424
p125_L,1.091564642588902e-14,73.54341177978948,0.66203356,0.13440546664460346,0.4354516583506636,1.2837902800342532e-06,0.13333333333333333,0.27304506000214523
p126_W,0.008499351769220329,7.1103253709240235,0.0,0.08657102379495549,0.0005178197481157513,0.0004412931989761668,0.0,0.017506027348409482
p127_S,0.9117357276579918,0.012328859213784026,0.0,0.0,0.0,0.0,0.0,0.0
p127_T,0.6937032798412708,0.1557001775082075,0.0,0.0,0.0,0.0,0.0,0.0
p128_M,0.001203005234194755,10.895438835947445,0.0,0.1864614867807016,0.012969479444661702,0.0021434927485138333,0.0,0.040314891794775425
p128_N,0.0016034114783557772,10.326446454434983,0.0,0.06382759157674572,0.032000690301990826,0.005364597144940771,0.0,0.02023857580473546
p129_CSP,0.583329655340424,0.30218231144034813,0.0,0.0,0.0,0.0,0.0,0.0
p129_T,0.0003587796151183231,13.333624941162105,7.4664576e-06,0.2766244920761771,0.03458624137274941,0.06518781551777626,0.0,0.07528120308486974
p129_V,0.00039892243872814974,13.117286665888297,0.0,0.024195035385581726,0.02516058106951549,6.78822021595762e-05,0.0,0.009884699731451358
p130_F,2.334224822800279e-20,115.45270436201392,0.0,0.048451012595902454,0.13279651859771976,0.0008752691417156002,0.0,0.03642456006706756
p130_I,2.683231740532251e-07,29.029203584305783,0.00039070027,0.03794296923478946,0.02027827359877902,0.00023176671211996828,0.06666666666666667,0.02510207529613629
p130_M,0.032303088197003824,4.668204613759796,0.0,0.1344749352510812,0.025601970708657544,0.0,0.0,0.03201538119194775
p130_V,0.05920964032642995,3.613732163570827,0.0,0.0,0.0,0.0,0.0,0.0
p131_L,0.0014971254471825084,10.461908572445981,0.0,0.11632854421190789,0.0470217041320567,0.00012157427143469121,0.0,0.032694364523079854
p131_V,0.3169900990557408,1.0079938183601627,0.0,0.0,0.0,0.0,0.0,0.0
p132_S,2.014203173034268e-09,40.75124638278693,0.0,0.1375161694012106,0.014193076012433142,0.32419394241895483,0.0,0.0951806375665197
p133_I,0.017164273756369374,5.807159271290096,1.1329544e-05,0.1801882067843209,0.0027054463652665863,0.0011801710393858703,0.06666666666666667,0.050150364079861544
p133_L,0.031238970805366337,4.727629998396673,0.0,0.08739332810317847,0.02304707589467105,0.0044176605716219185,0.0,0.02297161291389429
p133_V,0.05712730335252044,3.674863896826316,0.0,0.0,0.0,0.0,0.0,0.0
p133_W,6.471253951837303e-12,55.59253385730831,0.66317,0.45710165207211245,0.20915433934316527,0.09628468395574447,0.9333333333333333,0.47180879775069773
p133_YAM,0.009571773141693786,6.8875470894075566,0.0,0.22663541836526707,0.011145934722728255,0.015046418861183236,0.0,0.05056555438983571
p134_E,0.9106228611953128,0.01264304265527262,0.0,0.0,0.0,0.0,0.0,0.0
p136_W,1.5491182725624656e-07,30.303718331563697,0.00035182384,0.1991087436143074,0.0013067811291061898,0.00012812875618802225,0.0,0.04017909546737302
p136_Y,4.0712643915766017e-05,17.87441125183132,0.0066697537,0.10760247988605265,0.005675968908781173,0.0006464738200095507,0.0,0.02411893526232257
p137_I,5.736396545797513e-06,22.119060417610516,0.0,0.17291337612523175,0.011797855515681816,1.7261907063899915e-05,0.0,0.03694569870959549
p137_K,0.1271728295794691,2.352524860412788,0.0,0.0,0.0,0.0,0.0,0.0
p137_L,0.2532929141313646,1.3150684059388584,0.0,0.0,0.0,0.0,0.0,0.0
p137_M,0.1571299362543461,2.0216776776143,0.0,0.0,0.0,0.0,0.0,0.0
p137_N,0.12476170679312838,2.38291386229012,0.0,0.0,0.0,0.0,0.0,0.0
p137_V,0.19186094524523434,1.7186202052464814,0.0,0.0,0.0,0.0,0.0,0.0
p138_V,0.018571903277343597,5.663325138063447,0.0,0.03155747043238162,0.07719076738866686,1.2966490937732622e-05,0.0,0.021752240862397243
p139_V,8.962858178514087e-16,81.0074309706064,0.0,0.033022599979601906,0.008272019974570943,0.011552311392614131,0.0,0.010569386269357396
p140_S,0.23235688099671575,1.4379056866064344,0.0,0.0,0.0,0.0,0.0,0.0
p140_V,0.020385315630419426,5.493964450008403,0.0,0.06001846867703636,0.03135580072277261,2.655560488314833e-05,0.0,0.018280165000938424
p141_NSCH,0.0006363653987819827,12.17052806211556,0.0,0.05535787532597784,0.04195710880105817,0.00014733572249665106,0.0,0.01949246396990653
p141_R,0.07001064613229041,3.3298221323472657,0.0,0.0,0.0,0.0,0.0,0.0
p142_P,0.0012030052341949998,10.895438835947052,0.0,0.1864614867807016,0.012969479444661702,0.0021434927485138333,0.0,0.040314891794775425
p143_I,0.013329416779837702,6.27185513910529,0.0007630625,0.02275683302435423,0.0035359508225357382,0.00017304589546099329,0.13333333333333333,0.03211244511596089
p143_L,0.001046476848795079,11.172931311109792,0.0,0.15363053177803393,0.11305699331490968,0.07183229150458258,0.0,0.06770396331950523
p143_M,0.12642545194600677,2.3618749392301446,0.0,0.0,0.0,0.0,0.0,0.0
p143_V,0.8604898298978967,0.030993922795940425,0.0,0.0,0.0,0.0,0.0,0.0
p144_D,0.1271728295794691,2.352524860412788,0.0,0.0,0.0,0.0,0.0,0.0
p144_ETFQ,0.03953739182626904,4.312070696516489,0.00054075645,0.01413616868337629,0.021557049566520152,0.0008390052141339729,0.0,0.007414595981974828
p144_G,0.009044924953875762,6.993569457260581,0.0,0.011382282748711857,0.0072633481952111365,0.000280561151640777,0.0,0.003785238419112754
p144_S,0.0019274422389584523,9.964079125434813,0.0,0.27651306475845816,0.00405625827647622,0.0050411764817416375,0.0,0.0571220999033352
p145_DTHYP,0.5149956140777088,0.42590878590429443,0.0,0.0,0.0,0.0,0.0,0.0
p145_G,0.0035876562002763023,8.75389636462318,0.0,0.03548212277102542,0.08155761646441825,2.642497540527792e-06,0.0,0.02340847634659684
p145_N,0.9843056341441336,0.00038824158099231936,0.0,0.0,0.0,0.0,0.0,0.0
p145_S,0.9761484475259524,0.0008968543451687122,0.0,0.0,0.0,0.0,0.0,0.0
p146_GAP,0.6224370560716961,0.24345723028771876,0.0,0.0,0.0,0.0,0.0,0.0
p146_I,0.8077631144167531,0.05940913387326578,0.0,0.0,0.0,0.0,0.0,0.0
p146_V,4.2159923927335525e-05,17.80005135138791,0.0,0.13105363780120538,0.023713678035021377,0.0005342438293482757,0.0,0.03106031193311501
p147_K,0.00046987873686080503,12.784311676734731,0.0,0.04247694467641174,0.01219409747039622,0.017161720570143806,0.0,0.014366552543390355
p147_R,0.053026232792341636,3.802571367526112,0.0,0.0,0.0,0.0,0.0,0.0
p147_T,0.16068884135149672,1.9872135279682162,0.0,0.0,0.0,0.0,0.0,0.0
p148_L,0.7682849948579742,0.08711331484792102,0.0,0.0,0.0,0.0,0.0,0.0
p148_M,0.35084657255884977,0.8758083991394991,0.0,0.0,0.0,0.0,0.0,0.0
p149_G,0.07118038928296413,3.3019510825295053,0.0,0.0,0.0,0.0,0.0,0.0
p149_K,0.13618635377721094,2.2444016524219914,0.0,0.0,0.0,0.0,0.0,0.0
p149_N,1.4322061898922098e-06,25.208962921113077,1.7698436e-05,0.022750635412348407,0.002881389209407596,0.00010623033552581296,0.0,0.00515119067862445
p149_QA,0.7898450654735075,0.07128093640882048,0.0,0.0,0.0,0.0,0.0,0.0
p149_R,0.1897550635164108,1.7351091689794906,0.0,0.0,0.0,0.0,0.0,0.0
p149_S,0.0017004094483560285,10.21062649740827,0.000112961985,0.24019125858665152,0.01699908279865161,0.006781376211504765,0.4,0.13281693591636082
p149_T,0.8883408532449641,0.01977994155068197,0.0,0.0,0.0,0.0,0.0,0.0
p150_E,0.009238289705930519,6.95393098144156,0.0,0.14106615689810412,0.0229360853790577,0.0004647961909121713,0.0,0.0328934076936148
p150_G,0.005352265055834584,7.9860294291737945,3.0244272e-09,0.25102035959285407,0.009398040671161264,0.0003352969614457773,0.0,0.05215074004997766
p150_N,0.019726644914139946,5.55358953863808,0.0,0.15320208303824845,2.2937054965845732e-05,0.0002831438545770728,0.0,0.03070163278955827
p150_PTHQKIMY,0.12864677398932675,2.334264607947163,0.0,0.0,0.0,0.0,0.0,0.0
p150_R,0.013804560374668028,6.207196355354197,4.1766043e-06,0.11643912927415866,0.0025296970979378267,0.0,0.0,0.023794600595280664
p150_S,1.5978756388668576e-09,41.32694742558608,0.0006130618,0.07186741033654216,0.004320360364367147,0.0009349982382818553,0.06666666666666667,0.028880499486693058
p151_K,0.32448506370608654,0.9771488166303272,0.0,0.0,0.0,0.0,0.0,0.0
p151_N,0.0007165981266993972,11.931350242051233,0.0056140283,0.09543190334280832,0.006590308149208549,5.4339179186371805e-05,0.0,0.021538115796693826
p151_PVEAGL,0.013580208412472677,6.237433409105962,0.0,0.24721681096103543,0.06226140658738378,2.02800665762032e-06,0.0,0.06189604911101536
p151_R,0.09242954168584673,2.86781214913103,0.0,0.0,0.0,0.0,0.0,0.0
p151_S,0.8648411328892435,0.029072005225911787,0.0,0.0,0.0,0.0,0.0,0.0
p151_T,0.7316406703992684,0.11804668771277343,0.0,0.0,0.0,0.0,0.0,0.0
p152_H,6.346021800453426e-05,16.93299422331639,0.0,0.06248201130495321,0.04707837337663355,2.626122657397577e-06,0.06666666666666667,0.035245935494182166
p152_L,9.723804086263331e-08,31.392449604961254,0.0,0.2381159461397642,0.08815204857988312,3.5499759187723018e-06,0.0,0.06525430893911321
p152_Q,0.019828181961512734,5.544263513719816,0.0,0.044111869509576254,0.010754992335018792,0.0,0.0,0.01097337236891901
p152_WMKITR,0.27897257637590883,1.1805642989833574,0.0,0.0,0.0,0.0,0.0,0.0
p153_S,0.571319159574702,0.3218856243301855,0.0,0.0,0.0,0.0,0.0,0.0
p154_F,0.33234462196825176,0.9458053610342592,0.0,0.0,0.0,0.0,0.0,0.0
p154_G,0.15324261176919568,2.0603600871459884,0.0,0.0,0.0,0.0,0.0,0.0
p154_I,0.0025268202579937587,9.434154593569524,9.446534e-05,0.10127585504918059,0.008309812684108043,0.0013346593709760363,0.2,0.06220295848817048
p154_L,8.085147426713826e-09,37.33558459110144,3.2005582e-07,0.17094695473603885,0.010208534239953798,9.303884828084376e-05,0.0,0.03624976957601836
p154_M,0.9400796798209622,0.005669333563784631,0.0,0.0,0.0,0.0,0.0,0.0
p154_SWY,0.4686874159188963,0.5277299151220263,0.0,0.0,0.0,0.0,0.0,0.0
p154_T,0.07027579434945536,3.3234606095642545,0.0,0.0,0.0,0.0,0.0,0.0
p154_V,0.41595898166661316,0.6653595770983733,0.0,0.0,0.0,0.0,0.0,0.0
p155_G,0.9711552285756591,0.0013118472856801,0.0,0.0,0.0,0.0,0.0,0.0
p155_I,0.168126127814874,1.9179449793737302,0.0,0.0,0.0,0.0,0.0,0.0
p155_L,0.028026317107331885,4.920895102022362,0.00021280316,0.11584042387846842,0.010344295131785251,0.0003583259990030401,0.0,0.02535116963442478
p155_M,0.35532241332990877,0.8596279035410777,0.0,0.0,0.0,0.0,0.0,0.0
p155_T,0.23184460262819626,1.441079497952678,0.0,0.0,0.0,0.0,0.0,0.0
p155_V,0.5796894000596904,0.3080680663642013,0.0,0.0,0.0,0.0,0.0,0.0
p156_CMQKFI,0.05489360689010895,3.743154930643797,0.0,0.0,0.0,0.0,0.0,0.0
p156_G,1.630994252126728e-16,86.24182051252865,0.0,0.2627199314628296,0.009857703567742815,0.001897069923271398,0.0,0.05489494099076876
p156_L,0.3641579775839494,0.8284976061411239,0.0,0.0,0.0,0.0,0.0,0.0
p156_R,0.04822704687101705,3.966163285379,0.0,0.05822792425613938,0.0031003771385627564,3.2086451577161946e-06,0.0,0.01226630200797197
p156_V,2.338137164440388e-16,85.12533349931232,0.0066565345,0.2669686439939246,0.0016046294016445993,0.0014461127856042401,0.0,0.055335184137063766
p157_I,3.7019718448098497e-06,23.086867512183908,2.6475842e-08,0.006526648468745427,0.032406516735093725,0.0002049832143103607,0.3333333333333333,0.07449430164546496
p157_L,0.1041998903000868,2.6721678569722287,0.0,0.0,0.0,0.0,0.0,0.0
p157_V,4.368197627648976e-06,22.720371227181598,0.0001709275,0.5806528709394443,0.0453885045900605,0.00292302463515811,0.6666666666666666,0.2591603988652188
p158_F,0.0058279021433751505,7.823818672699562,0.0,0.3242931878820262,0.004055063115863108,0.015618465534696613,0.0,0.06879334330651718
p158_G,0.6993431284699252,0.14972494828733418,0.0,0.0,0.0,0.0,0.0,0.0
p158_I,0.589818710780905,0.2918729709124982,0.0,0.0,0.0,0.0,0.0,0.0
p158_L,0.4021183616505729,0.705954939711152,0.0,0.0,0.0,0.0,0.0,0.0
p158_S,0.6307971221266198,0.23192528477532842,0.0,0.0,0.0,0.0,0.0,0.0
p158_TM,0.49357155056126134,0.4710183450611035,0.0,0.0,0.0,0.0,0.0,0.0
p158_V,0.0012798920084023705,10.772407044406688,0.00026249347,0.7480601860692797,0.007436909536548831,0.002413987006690311,0.0,0.1516347152167802
p159_C,0.7700971024868513,0.08571640935970562,0.0,0.0,0.0,0.0,0.0,0.0
p159_F,1.5703353547923817e-08,35.728080241296944,0.00030402414,0.013321935932649999,0.004830260012724257,0.001704228261060196,0.13333333333333333,0.03069875633648932
p159_G,0.03433103031007371,4.560468624795982,6.364453e-05,0.04910913992449577,0.0004916158220727124,8.677351386443332e-05,0.0,0.009950234758672417
p159_ISY,0.23865688647397784,1.3995579093080839,0.0,0.0,0.0,0.0,0.0,0.0
p159_L,0.39660200079224706,0.7227110879417818,0.0,0.0,0.0,0.0,0.0,0.0
p159_V,0.3386145243376446,0.9215056857337899,0.0,0.0,0.0,0.0,0.0,0.0
p160_S,9.624433738861814e-09,36.91207540089922,0.00012345868,0.06005624918108387,0.04130236415973023,0.00030519512735713555,0.0,0.020357453429959867
p160_T,7.320683917302615e-07,26.727902071231462,0.0,0.01191883507688044,0.1063137611412768,0.00011760790477302606,0.13333333333333333,0.05033670749125272
p160_VPAC,0.720116345055879,0.12886198647039168,0.0,0.0,0.0,0.0,0.0,0.0
p162_F,0.045737231073085596,4.058025124020463,7.11422e-07,0.11630271977429413,0.003960887073572227,0.00016278133026582825,0.0,0.02408541992002439
p162_I,0.7382326230179432,0.11209811274965509,0.0,0.0,0.0,0.0,0.0,0.0
p162_L,0.3830380797420231,0.7653845574336587,0.0,0.0,0.0,0.0,0.0,0.0
p162_M,0.05236956312006364,3.823999251980693,0.0,0.0,0.0,0.0,0.0,0.0
p162_T,0.05039203538920067,3.8903063383913725,0.0,0.0,0.0,0.0,0.0,0.0
p162_V,0.04753546164846111,3.991163040793448,0.00092127,0.055294723595014875,0.02419958281799308,0.0008551014893828934,0.13333333333333333,0.04292080224617691
p163_F,0.9002271201804051,0.015771708777353708,0.0,0.0,0.0,0.0,0.0,0.0
p163_G,0.5310266212767838,0.394241661663357,0.0,0.0,0.0,0.0,0.0,0.0
p163_I,1.301874834116505e-23,143.0290076033834,0.0,0.16212291944862328,0.5772760062894073,0.0,0.13333333333333333,0.1745464518142728
p163_M,0.022064901724578933,5.350607594003379,0.00015446563,0.04606125896210582,0.014207436775195358,0.001740949463474889,0.06666666666666667,0.025766155498710606
p163_S,0.04464977788612843,4.099831622166518,0.0,0.24172622409644745,0.018953578189354132,0.0002509617590755334,0.0,0.052186152808975414
p163_W,2.0506369311832735e-06,24.40310869062595,0.0,0.1424519228906837,0.04038764310002815,4.5224300671504004e-07,0.0,0.036568003646743716
p163_Y,0.002479178606855067,9.471282206740069,0.0,0.253013792721722,0.09463580835461173,0.005150668071103914,0.0,0.07056005382948752
p164_G,5.470509318677804e-23,137.5289437926792,0.0,0.13358574578597926,0.649439198166069,0.5205831771016769,0.2,0.300721624210745
p164_S,1.4915974361334263e-05,20.03153940474278,6.231821e-10,0.5105531582283317,0.009843364211546957,0.007717893992148676,0.06666666666666667,0.11895621674437522
p164_TP,0.23250784421220963,1.4369720203144936,0.0,0.0,0.0,0.0,0.0,0.0
p165_C,0.08639066228207877,2.979118681845589,0.0,0.0,0.0,0.0,0.0,0.0
p165_F,0.7092758890812598,0.13952670739891115,0.0,0.0,0.0,0.0,0.0,0.0
p165_I,3.082588491165411e-18,98.90963835714187,0.0,0.2387596924137678,0.11014696493577648,0.0026218535904415363,0.0,0.07030570218799717
p165_L,0.06467827226901565,3.4635905177766637,0.0,0.0,0.0,0.0,0.0,0.0
p165_M,0.2229970764324071,1.4972751385166396,0.0,0.0,0.0,0.0,0.0,0.0
p165_S,0.6125989351570184,0.25747726559007655,0.0,0.0,0.0,0.0,0.0,0.0
p165_T,0.009571773141693786,6.8875470894075566,2.716531e-09,0.08794816040475043,0.06097051523544367,0.0,0.0,0.02978373567134502
p165_V,0.003498779986981909,8.802352768741851,0.0044088913,0.21417224102911997,0.007461289096459517,0.012292869193037582,0.0,0.04766705812627901
p166_G,3.1662138072570154e-21,122.53849972060954,0.0,0.24807736160500285,0.12855474090095756,0.013825068600316008,0.0,0.07809143422125528
p166_I,0.1772169702598725,1.8379378674100837,0.0,0.0,0.0,0.0,0.0,0.0
p166_L,0.9112509651010284,0.012465224901938106,0.0,0.0,0.0,0.0,0.0,0.0
p166_P,0.0016034114783557772,10.326446454434983,0.0,0.06382759157674572,0.032000690301990826,0.005364597144940771,0.0,0.02023857580473546
p166_S,0.3351135253491473,0.9349987203931883,0.0,0.0,0.0,0.0,0.0,0.0
p166_T,0.8953011692840455,0.01737683857300103,0.0,0.0,0.0,0.0,0.0,0.0
p166_V,0.00012349022005010737,15.535369139035762,9.10617e-06,0.3323161639526338,0.00430841183358426,0.00033774868524814487,0.0,0.06739428612832972
p167_C,0.0030912164126394893,9.042104153741475,0.0,0.024195035385581726,0.02516058106951549,6.78822021595762e-05,0.0,0.009884699731451358
p167_F,0.00359004799462323,8.75260945664018,0.0,0.19750907331648643,0.028907643979535172,0.05195210836330754,0.0,0.055673765131865824
p167_V,1.798157441344795e-21,124.57989314317041,0.0,0.16212291944862328,0.5772760062894073,0.0,0.13333333333333333,0.1745464518142728
p167_W,6.271851234113163e-10,43.671494308955765,0.0,0.2188492588864668,0.2022947946439119,0.07911471115256782,0.5333333333333333,0.20671841960325596
p168_C,0.009927686127677715,6.819292011878122,1.3703054e-06,0.13958635400109023,0.0005187835340358673,0.00012417675175231723,0.0,0.02804613691846098
p168_S,6.667889043726337e-10,43.51703148678931,0.001307469,0.10658569186746428,0.03130077612500794,0.0008442262690113602,0.0,0.02800763264784808
p168_T,9.917929164934791e-08,31.346082200019563,4.377994e-09,0.12110842372308378,0.11066994489065415,0.04833625402867543,0.5333333333333333,0.16268959207074812
p169_FMS,0.9060729564815975,0.013969244432763454,0.0,0.0,0.0,0.0,0.0,0.0
p169_G,0.8312606094906941,0.045562712590536646,0.0,0.0,0.0,0.0,0.0,0.0
p169_I,3.67475414332898e-15,76.76322470560268,0.0018577926,0.5317770499268931,0.029592867492346967,0.006000373797619374,0.0,0.11384561676524615
p169_L,0.15526509832750038,2.040096082166281,0.0,0.0,0.0,0.0,0.0,0.0
p169_T,0.014891097452446904,6.067645854861188,0.0,0.14470434502077895,0.002763127840136424,1.3925628202945166e-06,0.0,0.029493773084747137
p169_V,0.9236183017766737,0.009223159579080202,0.0,0.0,0.0,0.0,0.0,0.0
p170_L,0.19913447804411585,1.6632679260358296,0.0,0.0,0.0,0.0,0.0,0.0
p170_P,0.936217988547671,0.006425253178330818,0.0,0.0,0.0,0.0,0.0,0.0
p172_F,2.33708690688559e-18,99.81887967028071,1.6575088e-09,0.08793226680510881,0.14757462152255435,0.0010910925888224165,0.0,0.047319596514798876
p172_I,7.311585070949467e-10,43.28480963101504,0.0,0.04818216414564347,0.0997355206870658,1.5924599816082757e-05,0.0,0.029586721886505074
p172_L,0.004546167236992402,8.298250169988801,0.0,0.07426817056839619,0.08137545592340145,0.08710504984439288,0.06666666666666667,0.06188306860057143
p172_YMWV,0.4007341305174442,0.710127973235816,0.0,0.0,0.0,0.0,0.0,0.0
p173_L,0.5711948592707446,0.3220938380974855,0.0,0.0,0.0,0.0,0.0,0.0
p173_V,0.030576121739566822,4.765735706633616,3.783693e-05,0.2067266928925321,0.009574034863811164,0.0001456297224423072,0.13333333333333333,0.06996350554833386
p174_KERQD,0.00012278016420908157,15.547399610127089,0.0,0.19027060968041082,0.13976568842315165,0.018184755879484295,0.0,0.06964421079660936
