feature,p_value,score,BayesianRidge,gbc,rf,lgbm,xgb,mean
p107_R,0.03620203818317382,4.442786764346414,0.23336036465228402,0.00011433488998727196,0.005741009146859966,0.0,3.628142e-05,0.04785039802197864
p107_V,0.31943440224498354,0.9958458112318223,0.0,0.0,0.0,0.0,0.0,0.0
p108_F,0.0014423156562038896,10.417751622941998,0.057313832089913364,8.929789199029355e-06,0.0013417514499249052,0.0,0.0,0.01173290266580746
p108_H,7.148040303735811e-17,82.38187061407253,0.07407013611394676,9.636928965986642e-05,0.0009363352331791794,0.0,1.639439e-05,0.015023847005277983
p108_I,0.35644881985061405,0.8540199319851081,0.0,0.0,0.0,0.0,0.0,0.0
p108_L,0.6240544752943153,0.24090087872748675,0.0,0.0,0.0,0.0,0.0,0.0
p108_P,4.4143396741607664e-13,59.51770726306929,0.08734836197477627,7.01837302636958e-05,0.13178860586261687,0.0,0.0,0.04384143031353137
p108_T,0.5990106335888696,0.2773092262611344,0.0,0.0,0.0,0.0,0.0,0.0
p108_V,0.48653322668254095,0.48585147148271457,0.0,0.0,0.0,0.0,0.0,0.0
p109_F,0.0004426833623379583,12.732439434343041,0.4678843634989222,0.014251117792802389,0.024061734428340913,0.0,0.022565894,0.10575262190978688
p109_G,0.9038754698610392,0.014618998970310836,0.0,0.0,0.0,0.0,0.0,0.0
p109_L,0.8695994010541283,0.02701506674950282,0.0,0.0,0.0,0.0,0.0,0.0
p109_M,7.377453250523658e-05,16.335940764175078,0.2773365472639439,0.0136695952001197,0.02958963147740707,0.10344827586206896,0.00011646747,0.08483210345443096
p109_V,6.9791046142152e-18,88.80567060618432,0.10708478794173497,1.010946490661403e-05,0.09826736936467413,0.0,0.00022808966,0.041118071286018396
p111_D,0.2525253315228746,1.3163057466706882,0.0,0.0,0.0,0.0,0.0,0.0
p111_E,0.6003389238746287,0.2752963596761776,0.0,0.0,0.0,0.0,0.0,0.0
p111_K,0.00047288609431280995,12.601744112669952,0.004891172228062112,0.015720645582678015,0.04271136154943961,0.0,0.0,0.012664635872035946
p111_N,0.005578462989866101,7.838285212580731,0.10683844323757893,0.00012752101997201182,0.008353369953426375,0.034482758620689655,0.00067011855,0.030094442276021732
p111_TQISMR,0.8063413173443077,0.06024554452569448,0.0,0.0,0.0,0.0,0.0,0.0
p111_V,2.0715564066353906e-10,44.533829066280354,0.373406545477047,0.0281297220180036,0.030161356010576696,0.034482758620689655,0.0,0.0932360764252634
p111_Y,0.30150083915220666,1.0726717751517065,0.0,0.0,0.0,0.0,0.0,0.0
p112_I,0.957192434858532,0.002887926660233545,0.0,0.0,0.0,0.0,0.0,0.0
p112_L,0.2873074874650966,1.1378046197138196,0.0,0.0,0.0,0.0,0.0,0.0
p112_M,0.0003068171381863091,13.461150871098662,0.1453438658627271,0.00011509185140460396,0.006502346463391864,0.0,0.00012831794,0.030417924424399244
p112_V,0.0009537139014001647,11.222335315015279,0.36871152169261334,0.0010022840962505694,0.005521691287875048,0.0,8.367885e-05,0.075063835185971
p113_Y,0.049401023748631485,3.905497466020275,0.25064754089334473,8.152065586490875e-05,0.00993182994859363,0.0,0.0,0.05213217829956066
p114_G,1.1209645465206854e-11,51.52476287127414,0.09087639005528744,0.0004737136159052509,0.061545219933879895,0.034482758620689655,4.3780264e-07,0.037475704005680524
p115_C,0.0012440409209169446,10.704625148642192,0.07546767089910338,0.006244632883377322,0.001335770426399948,0.0,0.0,0.016609614841776126
p115_F,0.0001992783562622555,14.324761317727829,0.1518960818105328,0.0001745505485885957,0.003877350102333916,0.0,4.3408836e-08,0.031189605174058187
p115_V,0.07939620623768288,3.1064676965077433,0.0,0.0,0.0,0.0,0.0,0.0
p115_Y,2.084454059395773e-09,39.144465047868,0.04036190236699343,0.010895172608955585,0.003982368073809232,0.0,1.2693019e-05,0.011050427213754908
p116_CISEGWN,0.031144551331016384,4.706260249098327,0.1524361465170411,0.0011062032163590696,0.013967825416840291,0.0,0.0009796493,0.03369796488049974
p116_F,0.009736807869619765,6.802798926448432,0.4001441734810395,0.0003671611759071542,0.00828846763202792,0.034482758620689655,2.4874496e-06,0.08865700967185125
p116_L,1.7374824626832892e-13,61.869286621662496,0.31742105206410665,0.0012796619273890758,0.009228168411448355,0.0,9.638048e-06,0.065587704090217
p116_M,0.1951014829760036,1.689126452005966,0.0,0.0,0.0,0.0,0.0,0.0
p116_T,5.64686507708837e-07,26.601520369350958,0.5518615277060165,0.007051922980946416,0.0559052925543093,0.034482758620689655,0.003177857,0.1304958717776839
p116_V,0.0019611242678759465,9.824582414029425,0.6785111651775586,0.005631765364010953,0.011290043665708165,0.0,0.00035413416,0.13915742167296213
p117_G,2.3670752148376303e-18,91.83985865090932,0.1971863718928691,0.006832113704827256,0.053647160950655276,0.034482758620689655,0.0,0.058429681033808266
p117_STM,0.27238020208258273,1.2108928006991835,0.0,0.0,0.0,0.0,0.0,0.0
p117_V,4.0260809985532205e-11,48.434965896377015,0.3178019533465258,0.005257967566580459,0.029020664027082147,0.034482758620689655,0.0,0.07731266871217561
p118_FGYN,0.27842690796665137,1.1806887836856441,0.0,0.0,0.0,0.0,0.0,0.0
p118_S,0.13882555594375376,2.2072031480644307,0.0,0.0,0.0,0.0,0.0,0.0
p118_T,0.09936956039681699,2.7391419386245524,0.0,0.0,0.0,0.0,0.0,0.0
p119_I,0.018138568899843256,5.668735307827768,0.2691196834801821,0.010127411544200117,0.014870025434890707,0.0,0.0,0.05882342409185458
p119_L,5.315470023284125e-10,42.31879207206301,0.05883245018185741,0.013130377700147501,0.012463783709397682,0.10344827586206896,0.0003762893,0.03765023535128409
p119_MAFYS,0.2795458343860897,1.1751904972523621,0.0,0.0,0.0,0.0,0.0,0.0
p119_T,0.4795186257947104,0.5016980513653404,0.0,0.0,0.0,0.0,0.0,0.0
p119_V,1.006699182954972e-15,75.24958112161691,0.10192471217890231,0.0037778574051721137,0.003871166726315814,0.0,0.0,0.021914747262078045
p120_C,1.6049468730560068e-13,62.070387262617956,0.08734836197477627,7.01837302636958e-05,0.13178860586261687,0.0,0.0,0.04384143031353137
p120_F,0.00011248799409664641,15.478421454061106,0.17924759115506467,5.209108641266152e-06,0.09431770075495041,0.0,0.0,0.05471410020373126
p120_G,0.4575771441288339,0.5538020123477239,0.0,0.0,0.0,0.0,0.0,0.0
p120_S,6.81112886981058e-05,16.498911746511567,0.1789508165370727,0.17374147977851895,0.04762887994611394,0.0,0.0,0.0800642352523411
p122_E,0.0001946819061487555,14.37163448746616,0.4442473798231947,0.009015839790366522,0.020381464203617205,0.4482758620689655,1.7863167e-05,0.18438768181066054
p122_I,1.5470397616519607e-05,19.556936822366183,0.05231712407873136,0.00014800769516196564,0.017891768584571827,0.0,0.0017444706,0.014420274183505147
p122_L,1.209650942762797e-38,257.1844582867289,0.4279354099629309,0.05685911386799036,0.24637421262746206,0.20689655172413793,0.79429394,0.34647184564996253
p122_M,0.014368734979339411,6.09040325321921,0.19077262346641358,0.006668014181357159,0.005435078077755308,0.0,0.0,0.04057514314510521
p122_Q,0.8610219767741567,0.03072390417307344,0.0,0.0,0.0,0.0,0.0,0.0
p122_TFS,0.0004494108873027986,12.702558334759319,0.4570241157837369,0.05398720882651461,0.005663399493971171,0.0,0.010046689,0.1053442825888032
p123_G,0.002739799110683914,9.183715342082344,0.1789508165370727,0.17374147977851895,0.04762887994611394,0.0,0.0,0.0800642352523411
p123_I,0.0020991985394378104,9.693779232105621,0.20044899054156706,0.001895628962050269,0.00436203171086875,0.0,4.281756e-06,0.04134218659409552
p123_T,1.96876234076403e-10,44.654068733814064,0.07249312332888042,1.523309543451283e-05,0.03570277864603614,0.0,0.0,0.021642227014070214
p123_V,4.4508264017089183e-14,65.34263527343498,0.23909921177306973,0.00025957335074738917,0.011392947032570397,0.06896551724137931,3.4881933e-07,0.0639435196434188
p124_G,8.305030783981754e-06,20.85867499974742,0.218722292219374,0.0011422461193709146,0.005380901170458141,0.06896551724137931,3.2836157e-05,0.05884875858143772
p124_S,0.35008787646471096,0.8769367260217737,0.0,0.0,0.0,0.0,0.0,0.0
p124_T,5.68050479581369e-38,250.48188416240956,0.03721307746990522,6.040859375568891e-07,0.14025775098968699,0.0,0.0,0.03549428650910595
p125_G,9.619903264746969e-39,258.18538818904176,0.38986360450134966,0.0023464130806381553,0.7691486785542435,0.41379310344827586,0.5148873,0.4180078145792244
p125_I,1.517192786524774e-05,19.59754333987078,0.17924759115506467,5.209108641266152e-06,0.09431770075495041,0.0,0.0,0.05471410020373126
p125_L,5.313274104897675e-16,76.95631265891922,0.1971863718928691,0.006832113704827256,0.053647160950655276,0.034482758620689655,0.0,0.058429681033808266
p126_MTLY,0.15039541707254336,2.083004615277039,0.0,0.0,0.0,0.0,0.0,0.0
p126_W,0.035141670754851174,4.494671454845147,0.2552073051525971,0.0002874701006956223,0.03066709193795149,0.0,0.0,0.05723237343824884
p127_T,0.5919950735989543,0.28809691053698183,0.0,0.0,0.0,0.0,0.0,0.0
p128_M,1.2034966449057025e-05,20.081144908493393,0.17924759115506467,5.209108641266152e-06,0.09431770075495041,0.0,0.0,0.05471410020373126
p128_N,0.0006168735139730738,12.076947026237926,0.1789508165370727,0.17374147977851895,0.04762887994611394,0.0,0.0,0.0800642352523411
p129_T,3.098906718936999e-08,33.00584113039946,0.3179690707564299,0.0037483700605160813,0.0562018345305652,0.0,2.8872847e-08,0.07558386084407168
p129_V,0.0001266765782433778,15.237925505647677,0.08594762293319853,1.1548703288923526e-05,0.00313500792302518,0.034482758620689655,0.0,0.02471538763604046
p130_F,1.066448663576345e-22,121.4434955998241,0.03721307746990522,6.040859375568891e-07,0.14025775098968699,0.0,0.0,0.03549428650910595
p130_I,9.324678072558169e-10,41.00775390957102,0.12185256461889489,0.003640977094365684,0.0011532619400926617,0.0,9.669421e-06,0.02533129461490278
p130_M,0.0026760082754810222,9.228705535692072,0.01832642577600822,1.6193784842941932e-06,6.849957902941458e-05,0.0,1.4404961e-05,0.0036821899388830744
p130_V,0.45476411236118575,0.5607718154826191,0.0,0.0,0.0,0.0,0.0,0.0
p131_L,9.380411061399084e-05,15.846996826255973,0.11336787591316425,3.56889583099011e-06,0.04125165735107895,0.06896551724137931,0.0,0.0447177238802907
p131_V,0.10751627580315759,2.6120184564637112,0.0,0.0,0.0,0.0,0.0,0.0
p132_S,1.416503581994857e-09,40.03735254253292,0.08734836197477627,7.01837302636958e-05,0.13178860586261687,0.0,0.0,0.04384143031353137
p133_I,0.030192659725184524,4.760866227583704,0.1391741302013296,0.0008372900164253516,0.001381780907027755,0.1724137931034483,2.5937634e-05,0.06276658637241346
p133_LMA,0.49733590418610574,0.4621777301223228,0.0,0.0,0.0,0.0,0.0,0.0
p133_V,0.02472153357964435,5.114565797044288,0.19528073689100653,0.0003004239849553765,0.0033284983256436284,0.034482758620689655,8.4197585e-05,0.046695323081506666
p133_W,4.271840319076746e-15,71.42776202895543,0.08734836197477627,7.01837302636958e-05,0.13178860586261687,0.0,0.0,0.04384143031353137
p133_Y,0.013259651658059705,6.236655712063558,0.15127883701287462,0.0016286325751095172,0.004027573236415256,0.0,0.0,0.03138700856487987
p134_E,0.38015319105667644,0.7733720716402406,0.0,0.0,0.0,0.0,0.0,0.0
p136_W,2.3981954159102583e-07,28.469477647917376,0.11226425663584969,9.253486112119077e-05,0.04934870593487165,0.034482758620689655,9.24425e-07,0.03923783609551117
p136_Y,0.00012109982058852256,15.329022549735406,0.19804247744303116,0.004087063773586198,0.003665798803814973,0.034482758620689655,8.778747e-06,0.04805737547755094
p137_I,7.0377625622903274e-06,21.206914162523006,0.07744283126845215,0.00022823961789998913,0.015204147606971464,0.0,0.0,0.01857504369866472
p137_K,0.04865369569396451,3.931609609001157,0.025366959290340878,0.004016049282027108,0.011622728289721562,0.0,2.1815016e-07,0.008201191002450474
p137_L,0.2104330252544343,1.5778121366198412,0.0,0.0,0.0,0.0,0.0,0.0
p137_M,0.08578777637902095,2.9788772573551814,0.0,0.0,0.0,0.0,0.0,0.0
p137_N,1.2034966449057025e-05,20.081144908493393,0.17924759115506467,5.209108641266152e-06,0.09431770075495041,0.0,0.0,0.05471410020373126
p137_V,0.2231367125282058,1.492654673791752,0.0,0.0,0.0,0.0,0.0,0.0
p138_V,0.0006168735139730346,12.076947026238056,0.1789508165370727,0.17374147977851895,0.04762887994611394,0.0,0.0,0.0800642352523411
p139_V,2.5463635029213813e-21,111.7538901354409,0.03281424566008804,3.7617927150626424e-05,0.24599911044086123,0.0,0.0,0.055770194805619976
p140_S,0.0818370046063664,3.056468672219119,0.0,0.0,0.0,0.0,0.0,0.0
p140_V,1.2034966449057025e-05,20.081144908493393,0.17924759115506467,5.209108641266152e-06,0.09431770075495041,0.0,0.0,0.05471410020373126
p141_K,0.001040494418353046,11.052378885347157,0.3694371234637028,0.0005147223978999369,0.07772429133065806,0.0,1.8082852e-07,0.08953526360415655
p141_R,0.2378436179800569,1.4010813469766337,0.0,0.0,0.0,0.0,0.0,0.0
p142_P,1.2034966449058376e-05,20.081144908493172,0.17924759115506467,5.209108641266152e-06,0.09431770075495041,0.0,0.0,0.05471410020373126
p143_I,0.005932286339525591,7.7231158900414965,0.08910096992891038,0.004714566146679244,0.0031038626588189245,0.0,0.0,0.01938387974688171
p143_L,0.00011315042281369618,15.466523877020455,0.5009146388572743,0.0046153492731573625,0.07204301946239552,0.034482758620689655,0.0,0.12241115324270335
p143_M,0.03189625945525839,4.664363155074178,0.09629689004681799,6.257360548458189e-05,0.0006589960622086483,0.0,0.0,0.019403691942902243
p143_VDT,0.3820119102326439,0.7673477411794579,0.0,0.0,0.0,0.0,0.0,0.0
p144_D,0.007633785860667195,7.252997703805458,0.15954471417851407,0.00015654040899294603,0.025945108128821955,0.0,7.8804e-08,0.03712928830406574
p144_ETFN,0.8912912918429153,0.01872290951155055,0.0,0.0,0.0,0.0,0.0,0.0
p144_G,0.0006116034136428492,12.093846967137427,0.19402070648011754,0.005702645200665784,0.06096814364912661,0.034482758620689655,0.0,0.05903485079011992
p144_S,0.0010219485514991055,11.087453281636007,0.25185424042757976,0.0006784103329801229,0.009757582439228387,0.1724137931034483,0.00046733473,0.08703427220633833
p145_G,0.00310937561813799,8.942498006924506,0.1789508165370727,0.17374147977851895,0.04762887994611394,0.0,0.0,0.0800642352523411
p145_N,0.7794388287376678,0.0786242901867524,0.0,0.0,0.0,0.0,0.0,0.0
p145_S,0.4716453382401804,0.519943882039055,0.0,0.0,0.0,0.0,0.0,0.0
p145_TDYK,0.42237934094554996,0.6461414417149357,0.0,0.0,0.0,0.0,0.0,0.0
p146_GAP,0.3801531910566617,0.7733720716402666,0.0,0.0,0.0,0.0,0.0,0.0
p146_IDLR,0.4853171067749036,0.48857162823464007,0.0,0.0,0.0,0.0,0.0,0.0
p146_V,1.0652687398158743e-07,30.256239141810298,0.08628869431329844,0.043635690435240036,0.019206710233134142,0.0,0.0,0.029826218996334523
p147_R,0.22919629315347276,1.454063320027924,0.0,0.0,0.0,0.0,0.0,0.0
p147_T,0.03665099159646595,4.421300128493495,0.00725893562491365,7.111011563695462e-05,0.007361847384864816,0.0,0.0,0.002938378625083084
p147_VAN,0.06938474226506906,3.3305644874212277,0.0,0.0,0.0,0.0,0.0,0.0
p148_L,0.6858647995167392,0.1640399214029281,0.0,0.0,0.0,0.0,0.0,0.0
p148_MIV,0.0976465136329992,2.7674988080579808,0.0,0.0,0.0,0.0,0.0,0.0
p149_G,0.46622002596717427,0.5328069290825911,0.0,0.0,0.0,0.0,0.0,0.0
p149_K,0.003301761334751494,8.828315431673513,0.05728870703628338,0.0013234462256285582,0.04797146002944701,0.0,0.0,0.021316722658271788
p149_N,2.190397278506378e-10,44.40211365798468,0.005892572345721608,0.0012848498690121951,0.002069412480980874,0.0,6.598304e-05,0.0018625635471945933
p149_S,0.010208784715696402,6.715631244682281,0.46577667248127674,0.003114793954552434,0.007303295127433923,0.034482758620689655,2.0315344e-06,0.10213591034368055
p149_T,0.10390301994045921,2.6670428569122944,0.0,0.0,0.0,0.0,0.0,0.0
p150_E,0.00527760756939934,7.942284043075436,0.02160631522642904,0.0002500977242591977,0.0010499636232672543,0.0,4.4089535e-05,0.004590093221719114
p150_G,0.0009388465963668046,11.253028678938794,0.28646447204615966,0.0011341439910509444,0.005318653490348162,0.0,0.0,0.05858345390551175
p150_K,0.44129825308349535,0.595096253785143,0.0,0.0,0.0,0.0,0.0,0.0
p150_N,0.019301785866499884,5.556900757485314,0.10667003804528682,0.0014853586387841512,0.0005065469135913946,0.0,7.902852e-07,0.021732546776569446
p150_P,0.12119275622194804,2.420865050790774,0.0,0.0,0.0,0.0,0.0,0.0
p150_RQTIHMY,0.03796895687107125,4.359791931777882,0.048176991034754216,0.004498981449456227,0.017625795858000736,0.10344827586206896,0.006653369,0.036080682628598884
p150_S,1.3570882717992008e-19,100.0136370045047,0.01866823140227578,0.0007777515755816689,0.19370476483101556,0.10344827586206896,1.2526013e-05,0.06332230993679873
p151_K,0.7397472816922976,0.11063293140652182,0.0,0.0,0.0,0.0,0.0,0.0
p151_N,0.0010126195621485209,11.10534270145231,0.11393334633868729,0.001746630994389457,0.0030786076145274412,0.06896551724137931,0.00028000496,0.03760082142882264
p151_R,0.0031290496759667553,8.930493639872234,0.07303302497220082,0.0001277472086676164,0.026910941894911913,0.0,0.0,0.020014342815156072
p151_S,0.22062935827009747,1.5089944200222947,0.0,0.0,0.0,0.0,0.0,0.0
p151_T,0.7346288994999344,0.1152007338755327,0.0,0.0,0.0,0.0,0.0,0.0
p152_H,9.59733444057613e-08,30.487120742883615,0.056079168876880796,0.0007495129339791778,0.107486043802543,0.10344827586206896,0.0,0.053552600295094385
p152_L,1.7448211940945178e-10,44.93959565364586,0.1587991669848729,0.06582136364291716,0.012887655392492035,0.0,0.0,0.04750163720405642
p152_Q,0.0012598791582745044,10.68004990154588,0.12296579191368902,0.003618464838398556,0.006332613119528404,0.0,0.0,0.026583373974323192
p152_WKTIM,0.8835827817175306,0.02149219386301441,0.0,0.0,0.0,0.0,0.0,0.0
p153_GWVI,0.16410066494261805,1.949252215532412,0.0,0.0,0.0,0.0,0.0,0.0
p153_S,0.66771841378817,0.1847886049962816,0.0,0.0,0.0,0.0,0.0,0.0
p154_FSW,0.09902738049964294,2.7447301270604845,0.0,0.0,0.0,0.0,0.0,0.0
p154_G,0.060029634713820744,3.5739963625944613,0.0,0.0,0.0,0.0,0.0,0.0
p154_I,0.00014455975584913157,14.971091550704392,0.04685995205485824,0.0012418354310640548,0.009089465070047641,0.2413793103448276,1.7887705e-05,0.05971769012122467
p154_L,6.335604162404608e-11,47.348767694859205,0.18556944218133506,0.0037031625415801916,0.04387395392874583,0.06896551724137931,0.0,0.060422415178608066
p154_M,0.9813188390686615,0.0005495571088249822,0.0,0.0,0.0,0.0,0.0,0.0
p154_T,0.327665507758954,0.9624596275638189,0.0,0.0,0.0,0.0,0.0,0.0
p154_V,0.9419679626222276,0.005311693983737621,0.0,0.0,0.0,0.0,0.0,0.0
p155_I,0.0542836488773557,3.744615000042908,0.04443139394458915,0.00012575199411121043,0.004761740747553933,0.0,1.378761e-07,0.009863804912470834
p155_L,0.019860759088842717,5.505632585689486,0.003989287772764312,0.0005620006118064928,0.009577108006865042,0.0,2.2198997e-06,0.002826123258221231
p155_M,0.7246316738302141,0.12442141801157841,0.0,0.0,0.0,0.0,0.0,0.0
p155_TGF,0.18691963476997303,1.7528387028707517,0.0,0.0,0.0,0.0,0.0,0.0
p155_V,0.054649754352387676,3.7331798814493355,0.4152894316109558,0.0015753782265684262,0.00721350470532126,0.0,5.60088e-06,0.0848167830845353
p156_C,0.05318701769116474,3.7793666679440703,0.0668187438781977,2.792459988367056e-09,2.3976835740901563e-06,0.0,0.0,0.013364228870846354
p156_G,2.973634449898622e-19,97.74881684319185,0.07103179830665225,0.0005208828874062719,0.032903648714838495,0.06896551724137931,0.002440387,0.03517244681354369
p156_L,0.14102436530428417,2.1827177979754766,0.0,0.0,0.0,0.0,0.0,0.0
p156_R,0.0003667495945529646,13.105906377424887,0.071594154502878,2.8253538004186134e-08,0.025693518838971335,0.0,0.0,0.019457540319077468
p156_V,1.13690322338314e-18,93.91550656776299,0.2023478792038002,0.019138778992684784,0.07480596087868586,0.0,0.0,0.05925852381503417
p157_I,1.2642901833811603e-07,29.877755242523257,0.013666557453923764,0.001831718632057355,0.0065382791863729,0.0,0.0015446921,0.004716249472054508
p157_L,0.06949421942979409,3.3279291729437372,0.0,0.0,0.0,0.0,0.0,0.0
p157_V,1.8897104718944931e-06,23.998124805371976,0.25980804056958234,0.000733333665977943,0.012708653834281419,0.5172413793103449,0.0011815599,0.15833459345004122
p158_G,0.8420362142475422,0.039812053799457035,0.0,0.0,0.0,0.0,0.0,0.0
p158_I,0.40297258067973674,0.7021974774018929,0.0,0.0,0.0,0.0,0.0,0.0
p158_L,0.5678453598436572,0.3273048257947947,0.0,0.0,0.0,0.0,0.0,0.0
p158_MFT,0.029223760405081387,4.818336874532944,0.16355084421380087,0.002537053521939204,0.007607166620797294,0.0,4.0531024e-05,0.03474711907607588
p158_S,0.5276891940392657,0.40013382893765403,0.0,0.0,0.0,0.0,0.0,0.0
p158_V,0.0004666828149153906,12.627880324398577,0.029970262432746173,0.0007523392459986083,0.007438598961978164,0.0,1.438981e-05,0.007635118090068831
p159_F,1.9822533421196627e-11,50.14236506435383,0.2572539867382789,0.001565100179855932,0.09041127071396404,0.034482758620689655,0.00044457355,0.07683153796135321
p159_L,0.1852612517025977,1.766150979848893,0.0,0.0,0.0,0.0,0.0,0.0
p159_VGCISM,0.7834958244440269,0.07568470906042171,0.0,0.0,0.0,0.0,0.0,0.0
p160_S,4.238953344566819e-12,53.90114915051269,0.04462518323654318,0.00041873736804110267,0.06888220355285102,0.0,0.0004858908,0.022882402992864148
p160_T,2.673840274885013e-13,60.7794445774145,0.1136805650136486,0.00164318416780715,0.06660373528940322,0.0,0.0,0.036385496894171795
p160_V,0.5776841967883644,0.31093536616433004,0.0,0.0,0.0,0.0,0.0,0.0
p162_F,0.00024392587303972263,13.919431783870767,0.20209407901561777,0.0018948305984264383,0.00345244924867188,0.0,2.6601603e-05,0.04149359209317669
p162_I,0.8904547516849847,0.01901402172520247,0.0,0.0,0.0,0.0,0.0,0.0
p162_L,0.23384893873874035,1.425260676588653,0.0,0.0,0.0,0.0,0.0,0.0
p162_M,0.1557625897604688,2.029026234663318,0.0,0.0,0.0,0.0,0.0,0.0
p162_T,0.18069467306027093,1.8035390479686702,0.0,0.0,0.0,0.0,0.0,0.0
p162_V,0.02393979425464028,5.171725260845587,0.021635124731162816,0.012758081724649878,0.015850460176066096,0.2413793103448276,5.3094147e-05,0.058335214224742485
p163_F,0.7344032716346248,0.11540446231952312,0.0,0.0,0.0,0.0,0.0,0.0
p163_G,0.4764299923147355,0.5087970910392812,0.0,0.0,0.0,0.0,0.0,0.0
p163_I,2.7146394869985584e-30,180.32994137042812,0.03721307746990522,6.040859375568891e-07,0.14025775098968699,0.0,0.0,0.03549428650910595
p163_M,0.036926975906747435,4.408229044786255,0.16295871926236677,0.0005478966956880745,0.006376140301273733,0.0,5.6102483e-05,0.03398777174839194
p163_SLC,0.5442745957045496,0.3688410282710097,0.0,0.0,0.0,0.0,0.0,0.0
p163_W,8.643656266218627e-08,30.719006335006117,0.18189315918843335,1.4917156050446394e-05,0.0054414284307290435,0.0,0.0,0.037469900955042566
p163_Y,0.025373038022735852,5.06835499670454,0.15828478537947438,5.070667028413282e-08,0.02114489972498261,0.0,0.0,0.03588594716222545
p164_G,3.668819314657536e-37,242.52528978989065,0.21784732128229461,0.00405380240568803,0.19509578355379523,0.0,0.0,0.08339938144835557
p164_S,3.673295206098048e-08,32.62499399323,0.2863122201335005,0.00298782665413117,0.013192556343195237,0.0,1.0139719e-05,0.06050054856997576
p164_TP,0.5667909618025234,0.3290921690598637,0.0,0.0,0.0,0.0,0.0,0.0
p165_C,0.3504070491515393,0.8757732683261429,0.0,0.0,0.0,0.0,0.0,0.0
p165_F,0.4522305534983937,0.5671076227190307,0.0,0.0,0.0,0.0,0.0,0.0
p165_I,1.1010434804057003e-15,75.01116785128752,0.023911163193167377,0.0005404837136635442,0.0025891051242940165,0.0,0.0031879898,0.006045748369438908
p165_L,0.3740219647996522,0.7935434820730005,0.0,0.0,0.0,0.0,0.0,0.0
p165_M,0.2919050716063772,1.1162616405291097,0.0,0.0,0.0,0.0,0.0,0.0
p165_S,0.7931352610867626,0.06894097416492707,0.0,0.0,0.0,0.0,0.0,0.0
p165_TNG,0.1424945675925455,2.1665855408244363,0.0,0.0,0.0,0.0,0.0,0.0
p165_V,2.442789595007105e-06,23.449621580303912,0.016360299311479847,0.00018410208533224968,0.00251938166027079,0.0,1.0754441e-05,0.0038149074996293593
p166_G,1.7593461323380574e-22,119.89546088616122,0.3932569387249979,0.04580344432653188,0.005576963725418746,0.06896551724137931,1.849741e-05,0.10272427228577859
p166_I,0.3790016379128318,0.7771253975217813,0.0,0.0,0.0,0.0,0.0,0.0
p166_L,0.26443271374108757,1.2518995866618836,0.0,0.0,0.0,0.0,0.0,0.0
p166_P,0.0006168735139730738,12.076947026237926,0.1789508165370727,0.17374147977851895,0.04762887994611394,0.0,0.0,0.0800642352523411
p166_S,0.5900403665269508,0.29114992620890745,0.0,0.0,0.0,0.0,0.0,0.0
p166_T,0.8844679427761228,0.02116429360229202,0.0,0.0,0.0,0.0,0.0,0.0
p166_V,2.653675659591559e-08,33.35384512839649,0.18581899255721426,0.0020171407473109425,0.000977069928493829,0.0,1.1491275e-07,0.03776266362915407
p167_C,0.014366096938445799,6.090737055270177,0.018158915764460118,0.0029943018584694466,0.03785458667555822,0.034482758620689655,0.0,0.01869811258383549
p167_F,0.013421365663107709,6.21455755963083,0.12005284292814954,0.0009339069141161629,0.003983904239492802,0.0,0.0,0.0249941308163517
p167_V,5.745532503452594e-26,145.61410685975682,0.03721307746990522,6.040859375568891e-07,0.14025775098968699,0.0,0.0,0.03549428650910595
p167_W,4.9286612278893534e-15,71.05246007037859,0.20080724000336092,0.03321287682514018,0.14325696975184518,0.3103448275862069,0.15252568,0.16802951848871378
p168_C,0.0002618534679263178,13.777555927567786,0.3373614622682595,4.6188894223196235e-05,4.954798408786973e-05,0.0,0.003622064,0.0682158526095692
p168_S,5.456163996813732e-12,53.282091515917585,0.10454715563789424,0.000665855193866994,0.01547190873842006,0.0,2.8409433e-05,0.024142665800650442
p168_T,1.974429063566534e-08,34.018837895364385,0.106368894686984,0.0003339749945252271,0.012324629822602363,0.06896551724137931,0.0,0.03759860334909818
p169_GTSFMC,0.005071650090354815,8.017054898993505,0.0345442813438131,0.00046116546440499,0.005021527556192761,0.0,0.00022495867,0.008050386606621324
p169_I,3.881221091353341e-14,65.69441833348375,0.5142340814795797,7.058831825300417e-05,0.009861397667383188,0.06896551724137931,5.069451e-07,0.11862641833034457
p169_L,0.0018269958184726311,9.960993665157801,0.4164150092260055,0.0006409330035412386,0.009681206761711993,0.1724137931034483,0.0005533612,0.11994086065862124
p169_V,0.44012315776783584,0.5981687833796202,0.0,0.0,0.0,0.0,0.0,0.0
p170_L,0.061567849390087456,3.5312810980813367,0.0,0.0,0.0,0.0,0.0,0.0
p170_P,0.6665997403184809,0.18611554250329357,0.0,0.0,0.0,0.0,0.0,0.0
p172_F,8.111797057575076e-26,144.46884739655687,0.001592881481667389,0.023593283285894204,0.18019763106106115,0.06896551724137931,0.0,0.05486986261400041
p172_I,3.053105756363713e-14,66.31205152184663,0.1071506147235199,0.028017900548634945,0.09418376297517975,0.0,0.0,0.045870455649466915
p172_L,0.056258308940365986,3.6838886101664126,0.27404247002851023,0.0004774806489796087,0.08821169217762674,0.0,0.0,0.07254632857102332
